Rank	Word	Frequency	Frequency per million	Zipf value	IPA
107	дайте	44886	95.9805	4.9822	d̪ a j t̪ ɛ
108	спре	44884	95.9762	4.9822	s p r ɛ
109	реших	44739	95.6662	4.9808	r ɛ ʃ i x
110	кажем	44675	95.5293	4.9801	k a ʒ ɛ m
111	убиеш	44236	94.5906	4.9758	o b i ɛ ʃ
112	чакайте	43865	93.7973	4.9722	t ʃ a k ə j t̪ ɛ
113	могъл	43574	93.1751	4.9693	m o ɡ ɤ ɫ
114	видял	43269	92.5229	4.9662	v i dʲ a ɫ
115	искала	43068	92.0931	4.9642	i s k a ɫ ə  |  i s k ə ɫ ə
116	видите	43048	92.0503	4.964	v i d̪ i t̪ ɛ
117	убият	41416	88.5606	4.9472	o b i j ə t̪
118	адвокат	40856	87.3631	4.9413	ə d v o k a t
119	виждате	40607	86.8307	4.9387	v i ʒ d̪ ə t̪ ɛ
120	вижда	40023	85.5819	4.9324	v i ʒ d̪ a  |  v i ʒ d̪ ə
121	влезе	39733	84.9618	4.9292	v l ɛ z ɛ
122	абсолютно	39427	84.3074	4.9259	a p s ɔ lʲ u t n ɔ
123	събуди	39368	84.1813	4.9252	s ɐ b u d̪ i  |  s ə b o d̪ i
124	казала	39176	83.7707	4.9231	k a z ə ɫ ə  |  k ɐ z a ɫ ə
125	продължавай	38329	81.9596	4.9136	p r o̝ d̪ ɐ ɫ ʒ a v ə j
126	опит	38224	81.7351	4.9124	ɔ p i t
127	пълен	37685	80.5825	4.9062	p ɤ l ɛ n
128	умреш	37304	79.7678	4.9018	u m r ɛ ʃ
129	умря	37109	79.3508	4.8996	u m rʲ a
130	дадеш	36779	78.6452	4.8957	d̪ ə d̪ ɛ ʃ
131	виждала	36691	78.457	4.8946	v i ʒ d̪ a ɫ ə  |  v i ʒ d̪ ə ɫ ə
132	реши	36618	78.3009	4.8938	r ɛ ʃ i
133	започнем	36380	77.792	4.8909	z ɐ p ɔ t ʃ n ɛ m
134	започваме	36246	77.5055	4.8893	z ɐ p ɔ t ʃ v ə m ɛ
135	влизай	35915	76.7977	4.8853	v l i z ə j
136	разбирате	35197	75.2624	4.8766	r ɐ z b i ɾ ə t̪ ɛ
137	взел	34630	74.0499	4.8695	v z ɛ ɫ
138	спреш	34568	73.9174	4.8687	s p r ɛ ʃ
139	казваше	34505	73.7826	4.868	k a z v ə ʃ ɛ
140	спрем	34434	73.6308	4.8671	s p r ɛ m
141	бягай	34430	73.6223	4.867	bʲ a ɡ ə j
142	търсиш	34299	73.3422	4.8654	t̪ ɤ r s i ʃ
143	срещнем	34261	73.2609	4.8649	s r ɛ ʃ n ɛ m
144	казахте	34054	72.8183	4.8622	k a z ə x t̪ ɛ  |  k ɐ z a x t̪ ɛ
145	ч	33876	72.4376	4.86	t͡ʃ
146	спи	33697	72.0549	4.8577	s p i
147	ходиш	33516	71.6679	4.8553	x ɔ d̪ i ʃ
148	кучка	33124	70.8296	4.8502	k u t ʃ k ə
149	прости	33053	70.6778	4.8493	p r o s t̪ i
150	песен	32916	70.3849	4.8475	p ɛ s ɛ n
151	получих	32607	69.7241	4.8434	p o ɫ u t ʃ i x
152	търсим	32584	69.6749	4.8431	t̪ ɤ r s i m
153	млъквай	32408	69.2986	4.8407	m ɫ ɤ k v ə j
154	излиза	31797	67.9921	4.8325	i z l i z ə
155	убит	31766	67.9258	4.832	o b i t̪
156	играе	31393	67.1282	4.8269	i ɡ r a ɛ
157	дадох	31391	67.1239	4.8269	d̪ a d̪ o x
158	светлина	31309	66.9486	4.8257	s v ɛ t l i n a
159	продължи	31082	66.4632	4.8226	p r o̝ d̪ ɐ ɫ ʒ i
160	чакаме	31074	66.4461	4.8225	t ʃ a k ə m ɛ
161	помага	30969	66.2216	4.821	p o m a ɡ ə  |  p o̝ m ɐ ɡ a
162	можах	30964	66.2109	4.8209	m o ʒ a x
163	казано	30685	65.6143	4.817	k a z ə n o̝
164	заповядай	30672	65.5865	4.8168	z ə p o vʲ a d̪ ə j
165	съпруг	30463	65.1396	4.8138	s ə p r u k
166	забравих	30431	65.0711	4.8134	z ɐ b r a v i x
167	нуждае	30026	64.2051	4.8076	n o ʒ d̪ a ɛ
168	повярвай	29942	64.0255	4.8064	p o vʲ a r v ə j
169	спечели	29795	63.7112	4.8042	s p ɛ t ʃ ɛ l i
170	разбрано	29708	63.5251	4.8029	r ɐ z b r a n o̝
171	бой	29684	63.4738	4.8026	b ɔ j
172	н	29624	63.3455	4.8017	n
173	получиш	29530	63.1445	4.8003	p o ɫ u t ʃ i ʃ
174	живеем	29352	62.7639	4.7977	ʒ i v ɛ ɛ m
175	търсят	29350	62.7596	4.7977	t̪ ɤ r sʲ ə t̪
176	погледнете	29301	62.6548	4.797	p o ɡ l ɛ d̪ n ɛ t̪ ɛ  |  p o̝ ɡ l ɛ d̪ n ɛ t̪ ɛ
177	нарича	29141	62.3127	4.7946	n ɐ r i t ʃ ə
178	играеш	29027	62.0689	4.7929	i ɡ r a ɛ ʃ
179	виждали	29010	62.0326	4.7926	v i ʒ d̪ a l i  |  v i ʒ d̪ ə l i  |  v i ʒ d̪ ə ɫ i
180	причини	28983	61.9749	4.7922	p r i t ʃ i n i
181	казвате	28852	61.6947	4.7902	k a z v ə t̪ ɛ
182	изчезна	28483	60.9057	4.7847	i s t ʃ ɛ z n ə
183	седнете	28380	60.6855	4.7831	s ɛ d̪ n ɛ t̪ ɛ
184	спиш	28326	60.57	4.7823	s p i ʃ
185	продължава	28238	60.3818	4.7809	p r o̝ d̪ ɐ ɫ ʒ a v ə
186	заповядайте	28097	60.0803	4.7787	z ə p o vʲ a d̪ ə j t̪ ɛ
187	видят	27801	59.4474	4.7741	v i dʲ ə t̪
188	плати	27762	59.364	4.7735	p ɫ ɐ t̪ i
189	дал	27750	59.3383	4.7733	d̪ a ɫ
189	очаква	27750	59.3383	4.7733	o t ʃ a k v ə
190	можа	27717	59.2677	4.7728	m o ʒ a
191	вървете	27716	59.2656	4.7728	v ə r v ɛ t̪ ɛ
192	умира	27627	59.0753	4.7714	o m i ɾ ə
193	ким	27450	58.6968	4.7686	kʲ i m
194	битка	27353	58.4894	4.7671	b i t̪ k ə
195	забравя	27160	58.0767	4.764	z ɐ b r a vʲ ə
196	съществува	27123	57.9976	4.7634	s ə ʃ t̪ ɛ s t̪ v u v ə
197	донеса	27119	57.989	4.7633	d o n ɛ s ɤ
198	продължим	26959	57.6469	4.7608	p r o̝ d̪ ɐ ɫ ʒ i m
199	живеят	26835	57.3818	4.7588	ʒ i v ɛ j ə t̪
200	питаш	26677	57.0439	4.7562	p i t̪ ə ʃ
201	започне	26613	56.907	4.7552	z ɐ p ɔ t ʃ n ɛ
202	наричат	26273	56.18	4.7496	n ɐ r i t ʃ ə t̪
203	болен	25909	55.4017	4.7435	b ɔ l ɛ n
204	заслужава	25099	53.6696	4.7297	z ə s ɫ o ʒ a v ə
205	помогнем	25091	53.6525	4.7296	p o m ɔ ɡ n ɛ m
206	данни	25031	53.5242	4.7286	d a n n i
207	убива	24953	53.3574	4.7272	o b i v ə
208	използваме	24756	52.9362	4.7238	i s p ɔ ɫ z v ə m ɛ
209	донеси	24640	52.6881	4.7217	d̪ o̝ n ɛ s i
210	чаша	24596	52.5941	4.7209	t ʃ a ʃ ə
211	умрял	24543	52.4807	4.72	u m rʲ a ɫ
212	получава	24437	52.2541	4.7181	p o̝ ɫ o t ʃ a v ə
213	обичат	24360	52.0894	4.7167	o b i t ʃ ə t̪
214	играем	24303	51.9675	4.7157	i ɡ r a ɛ m
215	ходим	24167	51.6767	4.7133	x ɔ d̪ i m
216	гадже	24111	51.557	4.7123	ɡ a d ʒ ɛ
217	шеф	24043	51.4116	4.7111	ʃ ɛ f
218	казвал	23956	51.2255	4.7095	k a z v ə ɫ  |  k ɐ z v a ɫ
219	умен	23919	51.1464	4.7088	u m ɛ n
220	очаквах	23864	51.0288	4.7078	o t ʃ a k v ə x
221	слушайте	23812	50.9176	4.7069	s ɫ u ʃ ə j t̪ ɛ
222	използваш	23753	50.7915	4.7058	i s p ɔ ɫ z v ə ʃ
223	вземат	23740	50.7637	4.7056	v z ɛ m ə t̪
224	срещнах	23494	50.2376	4.701	s r ɛ ʃ n a x  |  s r ɛ ʃ n ə x
225	питие	23438	50.1179	4.7	p i t i ɛ
226	излез	23298	49.8185	4.6974	i z l ɛ s
227	лъжеш	23035	49.2561	4.6925	ɫ ɤ ʒ ɛ ʃ
228	започнах	22750	48.6467	4.6871	z ɐ p ɔ t ʃ n ə x
229	разберат	22511	48.1357	4.6825	r ə z b ɛ r ɤ t̪
230	чуеш	22490	48.0908	4.6821	t ʃ u ɛ ʃ
231	обичате	22460	48.0266	4.6815	o b i t ʃ ə t̪ ɛ
232	шибан	22368	47.8299	4.6797	ʃ i b ə n
233	влиза	22321	47.7294	4.6788	v l i z ə
234	тръгнеш	22290	47.6631	4.6782	t̪ r ɤ ɡ n ɛ ʃ
235	виждаме	22094	47.244	4.6743	v i ʒ d̪ ə m ɛ
236	видяхте	21969	46.9767	4.6719	v i dʲ a x t̪ ɛ
237	чакат	21934	46.9019	4.6712	t ʃ a k ə t̪
238	забравяй	21866	46.7565	4.6698	z ɐ b r a vʲ ə j
239	излезем	21851	46.7244	4.6695	i z l ɛ z ɛ m
240	използват	21690	46.3801	4.6663	i s p ɔ ɫ z v ə t̪
241	дадем	21627	46.2454	4.6651	d̪ ə d̪ ɛ m
242	убий	21592	46.1706	4.6644	o b i j
243	разберете	21014	44.9346	4.6526	r ə z b ɛ r ɛ t̪ ɛ
244	повярваш	20976	44.8534	4.6518	p o vʲ a r v ə ʃ
245	загубих	20953	44.8042	4.6513	z ɐ ɡ u b i x
246	спря	20675	44.2097	4.6455	s p rʲ a
247	прекрасен	20653	44.1627	4.6451	p r ɛ k r a s ɛ n
248	брой	20514	43.8654	4.6421	b r ɔ j
249	могла	20426	43.6773	4.6403	m o ɡ ɫ a
250	слушаш	20369	43.5554	4.639	s ɫ u ʃ ə ʃ
251	тръгваш	20207	43.209	4.6356	t̪ r ɤ ɡ v ə ʃ
252	разбрахме	20155	43.0978	4.6345	r ɐ z b r a x m ɛ
253	дават	20090	42.9588	4.6331	d̪ a v ə t̪
254	прати	20084	42.946	4.6329	p r a t̪ i  |  p r ɐ t̪ i
255	бие	20049	42.8711	4.6322	b i ɛ
256	нарани	19984	42.7321	4.6308	n ə ɾ ɐ n i
257	различен	19964	42.6894	4.6303	r ə z l i t ʃ ɛ n
258	могли	19918	42.591	4.6293	m o ɡ l i
259	надявах	19821	42.3836	4.6272	n ɐ dʲ a v ə x
260	м	19546	41.7956	4.6211	m
261	чакаш	19445	41.5796	4.6189	t ʃ a k ə ʃ
262	видяхме	19405	41.4941	4.618	v i dʲ a x m ɛ
263	очаквам	19310	41.2909	4.6159	o t ʃ a k v ə m
264	пада	19286	41.2396	4.6153	p a d̪ ə  |  p ɐ d̪ a
265	т	19253	41.169	4.6146	t
266	питай	19227	41.1134	4.614	p i t̪ ə j
267	забравил	19169	40.9894	4.6127	z ɐ b r a v i ɫ
268	тръгне	18923	40.4634	4.6071	t̪ r ɤ ɡ n ɛ
269	влезем	18801	40.2025	4.6043	v l ɛ z ɛ m
270	обясни	18752	40.0977	4.6031	o̝ bʲ ɐ s n i
271	чуйте	18710	40.0079	4.6021	t ʃ u j t̪ ɛ
272	сграда	18638	39.854	4.6005	z ɡ r a d ə
273	изчезвай	18625	39.8262	4.6002	i s t ʃ ɛ z v ə j
274	обсъдим	18594	39.7599	4.5994	o p s ɤ d̪ i m
275	говореше	18587	39.7449	4.5993	ɡ o v ɔ ɾ ɛ ʃ ɛ
276	тръгнем	18566	39.7	4.5988	t̪ r ɤ ɡ n ɛ m
277	обеща	18562	39.6915	4.5987	o̝ b ɛ ʃ t̪ a
278	лъже	18556	39.6786	4.5986	ɫ ɤ ʒ ɛ
279	пиеш	18324	39.1825	4.5931	p i ɛ ʃ
280	излезеш	18186	38.8874	4.5898	i z l ɛ z ɛ ʃ
281	отворете	18097	38.6971	4.5877	o̝ t̪ v o r ɛ t̪ ɛ
282	нуждаем	18078	38.6565	4.5872	n o ʒ d̪ a ɛ m
283	търсите	18064	38.6266	4.5869	t̪ ɤ r s i t̪ ɛ
284	убих	18006	38.5025	4.5855	o b i x
285	разбрал	17921	38.3208	4.5834	r ɐ z b r a ɫ
286	важен	17897	38.2695	4.5829	v a ʒ ɛ n
287	влезеш	17893	38.2609	4.5828	v l ɛ z ɛ ʃ
288	унищожи	17871	38.2139	4.5822	o̝ n i ʃ t̪ o ʒ i
289	купих	17771	38.0	4.5798	k o p i x  |  k u p i x
290	сядай	17762	37.9808	4.5796	sʲ a d̪ ə j
291	давайте	17605	37.6451	4.5757	d̪ a v ə j t̪ ɛ
292	проклятие	17544	37.5146	4.5742	p r o k lʲ a t i ɛ
293	отнася	17506	37.4334	4.5733	o t̪ n a sʲ ə
294	сериозен	17499	37.4184	4.5731	s ɛ r i ɔ z ɛ n
295	пристигна	17453	37.3201	4.5719	p r i s t̪ i ɡ n ə
296	биеш	17282	36.9544	4.5677	b i ɛ ʃ
297	кажат	17121	36.6101	4.5636	k a ʒ ə t̪
298	виждат	17105	36.5759	4.5632	v i ʒ d̪ ə t̪
299	простете	17083	36.5289	4.5626	p r o s t̪ ɛ t̪ ɛ
300	даваш	16964	36.2744	4.5596	d̪ a v ə ʃ
301	видяла	16952	36.2488	4.5593	v i dʲ a ɫ ə
302	обичаше	16947	36.2381	4.5592	o b i t ʃ ə ʃ ɛ
303	пиене	16886	36.1076	4.5576	p i ɛ n ɛ
304	изгубих	16868	36.0691	4.5571	i z ɡ u b i x
305	получите	16828	35.9836	4.5561	p o ɫ u t ʃ i t̪ ɛ
306	чуе	16815	35.9558	4.5558	t ʃ u ɛ
307	плаща	16810	35.9451	4.5556	p ɫ a ʃ t̪ ə  |  p ɫ ɐ ʃ t̪ a
308	чувате	16803	35.9302	4.5555	t ʃ u v ə t̪ ɛ
309	донесох	16734	35.7826	4.5537	d̪ o n ɛ s o̝ x
310	р	16646	35.5944	4.5514	r
311	умрем	16632	35.5645	4.551	u m r ɛ m
312	д	16436	35.1454	4.5459	d
313	спасиш	16409	35.0877	4.5452	s p ɐ s i ʃ
314	обещах	16345	34.9508	4.5435	o̝ b ɛ ʃ t̪ a x
315	умират	16312	34.8802	4.5426	o m i ɾ ə t̪
316	войник	16276	34.8033	4.5416	v ɔ j n i k
317	чухте	16140	34.5124	4.538	t ʃ u x t̪ ɛ
318	продължа	16069	34.3606	4.5361	p r o̝ d̪ ɐ ɫ ʒ ɤ
319	убием	16051	34.3221	4.5356	o b i ɛ m
320	наричаш	16014	34.243	4.5346	n ɐ r i t ʃ ə ʃ
321	надяваме	15998	34.2088	4.5341	n ɐ dʲ a v ə m ɛ
322	използвай	15975	34.1596	4.5335	i s p ɔ ɫ z v ə j
323	падне	15908	34.0164	4.5317	p a d̪ n ɛ
324	спасим	15874	33.9437	4.5308	s p ɐ s i m
325	чувала	15833	33.856	4.5296	t ʃ o v a ɫ ə  |  t ʃ u v ə ɫ ə
326	започнеш	15746	33.6699	4.5272	z ɐ p ɔ t ʃ n ɛ ʃ
327	тръгвайте	15434	33.0028	4.5186	t̪ r ɤ ɡ v ə j t̪ ɛ
328	продължаваме	15429	32.9921	4.5184	p r o̝ d̪ ɐ ɫ ʒ a v ə m ɛ
329	изчезнал	15409	32.9493	4.5178	i s t ʃ ɛ z n ə ɫ
330	вървиш	15248	32.6051	4.5133	v ə r v i ʃ
331	пием	15238	32.5837	4.513	p i ɛ m
332	помагам	15225	32.5559	4.5126	p o m a ɡ ə m
333	пътуването	15224	32.5537	4.5126	p ɐ t̪ u v ə n ɛ t̪ o̝
334	губиш	15209	32.5217	4.5122	ɡ u b i ʃ
335	очакваш	15129	32.3506	4.5099	o t ʃ a k v ə ʃ
336	разбрахте	15017	32.1111	4.5067	r ɐ z b r a x t̪ ɛ
337	победа	14974	32.0192	4.5054	p o b ɛ d ə
338	лети	14971	32.0128	4.5053	l ɛ t̪ i
339	обичаме	14944	31.955	4.5045	o b i t ʃ ə m ɛ
340	пие	14899	31.8588	4.5032	p i ɛ
341	умрат	14824	31.6984	4.501	u m r ɤ t̪
342	убити	14796	31.6385	4.5002	o b i t̪ i
343	спира	14780	31.6043	4.4997	s p i ɾ ə
344	тръгнал	14748	31.5359	4.4988	t̪ r ɐ ɡ n a ɫ  |  t̪ r ɤ ɡ n ə ɫ
345	излизай	14712	31.4589	4.4977	i z l i z ə j
346	тръгва	14672	31.3734	4.4966	t̪ r ɐ ɡ v a  |  t̪ r ɤ ɡ v ə
347	обичах	14657	31.3413	4.4961	o b i t ʃ ə x  |  o̝ b i t ʃ a x
348	слуша	14630	31.2836	4.4953	s ɫ u ʃ a  |  s ɫ u ʃ ə
349	дадете	14623	31.2686	4.4951	d̪ ə d̪ ɛ t̪ ɛ
350	платиш	14591	31.2002	4.4942	p ɫ ɐ t̪ i ʃ
351	казали	14468	30.9372	4.4905	k a z ə l i  |  k ɐ z a l i
352	видели	14315	30.61	4.4859	v i d̪ ɛ l i
353	счупи	14313	30.6057	4.4858	s t ʃ o p i  |  s t ʃ u p i
354	арестуван	14293	30.563	4.4852	a ɾ ɛ s t̪ u v ə n
355	говорил	14286	30.548	4.485	ɡ o v o ɾ i ɫ  |  ɡ o v ɔ ɾ i ɫ
356	помогнат	14083	30.1139	4.4788	p o m ɔ ɡ n ə t̪
357	избра	13946	29.821	4.4745	i z b r a
358	влезте	13912	29.7483	4.4735	v l ɛ s t̪ ɛ
359	способен	13911	29.7461	4.4734	s p o s ɔ b ɛ n
359	убили	13911	29.7461	4.4734	o b i l i
360	продължаваш	13904	29.7312	4.4732	p r o̝ d̪ ɐ ɫ ʒ a v ə ʃ
361	плащат	13875	29.6692	4.4723	p ɫ a ʃ t̪ ə t̪
362	убиха	13851	29.6178	4.4716	o b i x ə
363	гръб	13822	29.5558	4.4706	ɡ r ɤ p
364	воля	13817	29.5451	4.4705	v ɔ lʲ ə
365	продава	13805	29.5195	4.4701	p r o d̪ a v ə
366	съгласи	13803	29.5152	4.47	s ə ɡ ɫ ɐ s i
367	излизаш	13759	29.4211	4.4687	i z l i z ə ʃ
368	желаете	13742	29.3848	4.4681	ʒ ɛ ɫ a ɛ t̪ ɛ
369	бият	13732	29.3634	4.4678	b i j ə t̪
370	чуем	13730	29.3591	4.4677	t ʃ u ɛ m
371	взели	13695	29.2843	4.4666	v z ɛ l i
372	бием	13694	29.2821	4.4666	b i ɛ m
372	чаках	13694	29.2821	4.4666	t ʃ a k ə x  |  t ʃ ɐ k a x
373	загубил	13678	29.2479	4.4661	z ɐ ɡ u b i ɫ
374	адрес	13627	29.1389	4.4645	ə d r ɛ s
375	повярва	13576	29.0298	4.4628	p o vʲ a r v ə
376	сок	13551	28.9763	4.462	s ɔ k
377	четеш	13525	28.9207	4.4612	t ʃ ɛ t̪ ɛ ʃ
378	решил	13469	28.801	4.4594	r ɛ ʃ i ɫ
379	повтори	13365	28.5786	4.456	p o f t̪ ɔ ɾ i  |  p o̝ f t̪ o r i
380	гений	13343	28.5316	4.4553	ɡ ɛ n i j
381	шибана	13327	28.4974	4.4548	ʃ i b ə n ə
382	продължавайте	13322	28.4867	4.4546	p r o̝ d̪ ɐ ɫ ʒ a v ə j t̪ ɛ
383	печели	13301	28.4418	4.454	p ɛ t ʃ ɛ l i
384	спрат	13246	28.3242	4.4522	s p r ɤ t̪
385	създаде	13217	28.2621	4.4512	s ɐ z d̪ a d̪ ɛ  |  s ə z d̪ ɐ d̪ ɛ
386	вървят	13102	28.0162	4.4474	v ə r vʲ ɤ t̪
387	убиват	13092	27.9949	4.4471	o b i v ə t̪
388	получил	13058	27.9222	4.4459	p o ɫ u t ʃ i ɫ
389	взимаш	13020	27.8409	4.4447	v z i m ə ʃ
390	плаши	12985	27.7661	4.4435	p ɫ a ʃ i  |  p ɫ ɐ ʃ i
391	убеден	12980	27.7554	4.4433	o̝ b ɛ d̪ ɛ n
392	губим	12964	27.7211	4.4428	ɡ u b i m
393	изчезне	12920	27.6271	4.4413	i s t ʃ ɛ z n ɛ
394	х	12913	27.6121	4.4411	x
395	пишеш	12874	27.5287	4.4398	p i ʃ ɛ ʃ
396	ю	12817	27.4068	4.4379	j u
397	взима	12718	27.1951	4.4345	v z i m ə
398	започват	12714	27.1866	4.4344	z ɐ p ɔ t ʃ v ə t̪
399	забравиш	12708	27.1737	4.4341	z ɐ b r a v i ʃ
400	намерение	12700	27.1566	4.4339	n ə m ɛ r ɛ n i ɛ
401	к	12664	27.0797	4.4326	k
402	поведение	12662	27.0754	4.4326	p o v ɛ d ɛ n i ɛ
403	висок	12659	27.069	4.4325	v i s ɔ k
404	нуждаеш	12609	26.962	4.4308	n o ʒ d̪ a ɛ ʃ
