Rank	Word	Frequency	Frequency per million	Zipf value	IPA
72	ese	1679173	1477.3083	6.1695	e s e
73	voy	1676600	1475.0446	6.1688	b o i
74	puede	1665939	1465.6653	6.166	p w e d e
75	estaba	1611196	1417.5033	6.1515	e s t a b a
76	hola	1593939	1402.3209	6.1468	o l a
77	verdad	1555521	1368.5214	6.1363	b e ɾ d a d
78	quién	1554465	1367.5923	6.136	k j e n
79	solo	1549409	1363.1441	6.1345	s o l o
80	sus	1536007	1351.3533	6.1308	s u s
81	casa	1525741	1342.3214	6.1279	k a s a
82	usted	1505726	1324.7126	6.1221	u s t e d
83	tiempo	1503597	1322.8395	6.1215	t j e m p o
84	dónde	1499937	1319.6195	6.1204	d o n d e
85	tan	1493319	1313.7971	6.1185	t a n
86	esa	1492655	1313.2129	6.1183	e s a
87	dos	1489298	1310.2595	6.1174	d o s
88	nunca	1486731	1308.0011	6.1166	n u n k a
89	favor	1462880	1287.0174	6.1096	f a b o ɾ
90	señor	1421245	1250.3876	6.097	s e ɲ o ɾ
91	va	1408069	1238.7956	6.093	b a
92	mucho	1373191	1208.1105	6.0821	m u t͡ʃ o
93	mí	1365288	1201.1576	6.0796	m i
94	siento	1355666	1192.6923	6.0765	s j e n t o
95	dios	1347796	1185.7684	6.074	d j o s
96	mejor	1328748	1169.0103	6.0678	m e x o ɾ
97	tenemos	1320942	1162.1427	6.0653	t e n e m o s
98	ti	1292810	1137.3926	6.0559	t i
99	puedes	1276261	1122.8331	6.0503	p w e d e s
100	hombre	1274453	1121.2424	6.0497	o m b ɾ e
101	sin	1261646	1109.9751	6.0453	s i n
102	sobre	1260877	1109.2985	6.045	s o b ɾ e
103	has	1248328	1098.2581	6.0407	a s
104	también	1241118	1091.9149	6.0382	t a m b j e n
105	vida	1225144	1077.8612	6.0326	b i d a
106	ver	1224412	1077.2172	6.0323	b e ɾ
107	oh	1223105	1076.0673	6.0318	o
108	alguien	1214352	1068.3666	6.0287	a l ɡ j e n
109	ahí	1207464	1062.3066	6.0262	a i
110	hasta	1139540	1002.5482	6.0011	a s t a
111	cosas	1123756	988.6617	5.995	k o s a s
112	siempre	1118850	984.3455	5.9931	s j e m p ɾ e
113	años	1096908	965.0413	5.9845	a ɲ o s
114	antes	1091715	960.4726	5.9825	a n t e s
115	ni	1080206	950.3472	5.9779	n i
116	ir	1075421	946.1374	5.976	i ɾ
117	uno	1072834	943.8614	5.9749	u n o
118	estar	1059763	932.3618	5.9696	e s t a ɾ
119	día	1049063	922.9481	5.9652	d i a
120	mis	1038921	914.0253	5.961	m i s
121	poco	1018840	896.3584	5.9525	p o k o
122	noche	1011180	889.6193	5.9492	n o t͡ʃ e
123	hecho	1010397	888.9304	5.9489	e t͡ʃ o
124	otra	983409	865.1868	5.9371	o t ɾ a
125	nosotros	978601	860.9568	5.935	n o s o t ɾ o s
126	sea	970502	853.8314	5.9314	s e a
127	acuerdo	969204	852.6895	5.9308	a k w e ɾ d o
128	gente	964917	848.9178	5.9289	x e n t e
129	trabajo	947516	833.6087	5.921	t ɾ a b a x o
130	nadie	939959	826.9602	5.9175	n a d j e
131	mismo	931518	819.534	5.9136	m i s m o
132	padre	926363	814.9987	5.9112	p a d ɾ e
133	mira	918084	807.715	5.9073	m i ɾ a
134	dijo	915149	805.1328	5.9059	d i x o
135	quiere	901374	793.0138	5.8993	k j e ɾ e
136	vas	890850	783.7549	5.8942	b a s
137	ellos	880732	774.8533	5.8892	e ʝ o s
138	hablar	870195	765.583	5.884	a b l a ɾ
139	tal	858012	754.8646	5.8779	t a l
140	les	833189	733.0258	5.8651	l e s
141	pasa	827785	728.2714	5.8623	p a s a
142	fuera	816247	718.1205	5.8562	f w e ɾ a
143	han	812118	714.4878	5.854	a n
144	mundo	806782	709.7933	5.8511	m u n d o
145	después	801048	704.7486	5.848	d e s p w e s
146	desde	798096	702.1515	5.8464	d e s d e
147	claro	788929	694.0865	5.8414	k l a ɾ o
148	otro	784535	690.2208	5.839	o t ɾ o
149	dinero	782100	688.0785	5.8376	d i n e ɾ o
150	momento	773048	680.1147	5.8326	m o m e n t o
151	seguro	768331	675.9648	5.8299	s e ɡ u ɾ o
152	estado	768185	675.8363	5.8298	e s t a d o
153	donde	761602	670.0447	5.8261	d o n d e
154	lugar	759659	668.3353	5.825	l u ɡ a ɾ
155	tus	754977	664.2161	5.8223	t u s
156	hijo	752307	661.8671	5.8208	i x o
157	podemos	749803	659.6641	5.8193	p o d e m o s
158	tener	742105	652.8916	5.8148	t e n e ɾ
159	sabe	737620	648.9457	5.8122	s a b e
160	espera	734541	646.2369	5.8104	e s p e ɾ a
161	amigo	733833	645.614	5.81	a m i ɡ o
162	había	733250	645.1011	5.8096	a b i a
163	mañana	726975	639.5804	5.8059	m a ɲ a n a
164	tenía	726197	638.896	5.8054	t e n i a
165	cosa	718196	631.8568	5.8006	k o s a
166	tipo	717157	630.9427	5.8	t i p o
167	nuevo	709577	624.274	5.7954	n w e b o
168	madre	709385	624.1051	5.7953	m a d ɾ e
169	mierda	696023	612.3494	5.787	m j e ɾ d a
170	menos	695943	612.279	5.7869	m e n o s
171	sido	694324	610.8546	5.7859	s i d o
172	nuestro	684182	601.9319	5.7795	n w e s t ɾ o
173	allí	672704	591.8337	5.7722	a ʝ i
174	gran	669312	588.8495	5.77	ɡ ɾ a n
175	papá	652176	573.7735	5.7587	p a p a
176	dije	647576	569.7265	5.7557	d i x e
177	luego	645343	567.762	5.7542	l w e ɡ o
178	tres	644888	567.3617	5.7539	t ɾ e s
179	mamá	644305	566.8488	5.7535	m a m a
180	oye	637181	560.5812	5.7486	o ʝ e
181	buena	633355	557.2151	5.746	b w e n a
182	mujer	631819	555.8638	5.745	m u x e ɾ
183	vale	626174	550.8974	5.7411	b a l e
184	hoy	622779	547.9106	5.7387	o i
185	nombre	620190	545.6328	5.7369	n o m b ɾ e
186	será	618209	543.8899	5.7355	s e ɾ a
187	buen	603364	530.8296	5.725	b w e n
188	conmigo	602282	529.8776	5.7242	k o m m i ɡ o
189	todas	601864	529.5099	5.7239	t o d a s
190	parte	601571	529.2521	5.7237	p a ɾ t e
191	mío	599171	527.1406	5.7219	m i o
192	haber	599151	527.123	5.7219	a b e ɾ
193	nuestra	592654	521.4071	5.7172	n w e s t ɾ a
194	mal	586494	515.9876	5.7126	m a l
195	debe	586094	515.6357	5.7123	d e b e
196	aún	578570	509.0162	5.7067	a u n
197	toda	572428	503.6126	5.7021	t o d a
198	cada	557508	490.4862	5.6906	k a d a
199	visto	549579	483.5104	5.6844	b i s t o
200	contigo	544797	479.3033	5.6806	k o n t i ɡ o
201	saber	539159	474.3431	5.6761	s a b e ɾ
202	alguna	527120	463.7514	5.6663	a l ɡ u n a
203	serio	519577	457.1152	5.66	s e ɾ j o
204	tanto	517243	455.0617	5.6581	t a n t o
205	problema	516770	454.6456	5.6577	p ɾ o b l e m a
206	hora	515330	453.3787	5.6565	o ɾ a
207	idea	513128	451.4414	5.6546	i d e a
208	quien	508294	447.1886	5.6505	k j e n
209	tarde	496981	437.2356	5.6407	t a ɾ d e
210	ve	493860	434.4898	5.638	b e
211	demasiado	484535	426.2858	5.6297	d e m a s j a d o
212	ustedes	481589	423.6939	5.6271	u s t e d e s
213	entre	475801	418.6018	5.6218	e n t ɾ e
214	familia	471464	414.7861	5.6178	f a m i l j a
215	estos	468436	412.1222	5.615	e s t o s
216	esos	468137	411.8591	5.6147	e s o s
217	amor	459091	403.9006	5.6063	a m o ɾ
218	pasado	456370	401.5067	5.6037	p a s a d o
219	eh	451687	397.3867	5.5992	e
220	salir	445746	392.1599	5.5935	s a l i ɾ
221	chica	443619	390.2886	5.5914	t͡ʃ i k a
222	cuenta	441057	388.0346	5.5889	k w e n t a
223	algún	439618	386.7686	5.5875	a l ɡ u n
224	hermano	432626	380.6171	5.5805	e ɾ m a n o
225	van	431261	379.4162	5.5791	b a n
226	todavía	426799	375.4906	5.5746	t o d a b i a
227	somos	415741	365.762	5.5632	s o m o s
228	lado	415174	365.2631	5.5626	l a d o
229	digo	410953	361.5496	5.5582	d i ɡ o
230	pueden	410225	360.9091	5.5574	p w e d e n
231	pasó	405690	356.9193	5.5526	p a s o
232	cariño	401184	352.955	5.5477	k a ɾ i ɲ o
233	muerto	400545	352.3928	5.547	m w e ɾ t o
234	buenas	397688	349.8793	5.5439	b w e n a s
235	mientras	397407	349.632	5.5436	m j e n t ɾ a s
236	cualquier	396202	348.5719	5.5423	k w a l k j e ɾ
237	camino	384783	338.5256	5.5296	k a m i n o
238	chico	384223	338.033	5.529	t͡ʃ i k o
239	caso	379729	334.0792	5.5238	k a s o
240	puerta	379567	333.9367	5.5237	p w e ɾ t a
241	esas	379371	333.7643	5.5234	e s a s
242	contra	378425	332.932	5.5224	k o n t ɾ a
243	primera	377758	332.3452	5.5216	p ɾ i m e ɾ a
244	ayuda	375778	330.6032	5.5193	a ʝ u d a
245	cuál	373744	328.8137	5.5169	k w a l
246	volver	373623	328.7073	5.5168	b o l b e ɾ
247	muchas	373078	328.2278	5.5162	m u t͡ʃ a s
248	ves	373021	328.1776	5.5161	b e s
249	dentro	368719	324.3928	5.5111	d e n t ɾ o
250	ah	366524	322.4617	5.5085	a
251	supuesto	365602	321.6505	5.5074	s u p w e s t o
252	adiós	364583	320.754	5.5062	a d j o s
253	casi	364100	320.3291	5.5056	k a s i
254	historia	364012	320.2517	5.5055	i s t o ɾ j a
255	genial	363982	320.2253	5.5055	x e n j a l
256	pues	363738	320.0106	5.5052	p w e s
257	durante	356338	313.5002	5.4962	d u ɾ a n t e
258	manera	355469	312.7357	5.4952	m a n e ɾ a
259	significa	353898	311.3535	5.4933	s i ɡ n i f i k a
260	primero	352404	310.0391	5.4914	p ɾ i m e ɾ o
261	persona	349948	307.8784	5.4884	p e ɾ s o n a
262	iba	349807	307.7543	5.4882	i b a
263	pasar	349286	307.296	5.4876	p a s a ɾ
264	suerte	348776	306.8473	5.4869	s w e ɾ t e
265	señora	348112	306.2631	5.4861	s e ɲ o ɾ a
266	cuánto	344909	303.4452	5.4821	k w a n t o
267	pronto	343935	302.5883	5.4809	p ɾ o n t o
268	espero	341621	300.5524	5.4779	e s p e ɾ o
269	dijiste	337483	296.9119	5.4726	d i x i s t e
270	año	337092	296.5679	5.4721	a ɲ o
271	semana	336393	295.9529	5.4712	s e m a n a
272	muerte	335933	295.5482	5.4706	m w e ɾ t e
273	siquiera	333636	293.5274	5.4676	s i k j e ɾ a
274	deja	325055	285.978	5.4563	d e x a
275	cuidado	324050	285.0938	5.455	k w i d a d o
276	venir	323666	284.7559	5.4545	b e n i ɾ
277	esposa	323497	284.6073	5.4542	e s p o s a
278	poder	322896	284.0785	5.4534	p o d e ɾ
279	dejar	321805	283.1187	5.452	d e x a ɾ
280	hija	320472	281.9459	5.4502	i x a
281	miedo	320426	281.9054	5.4501	m j e d o
282	haré	318152	279.9048	5.447	a ɾ e
283	da	316122	278.1188	5.4442	d a
284	importante	315333	277.4247	5.4431	i m p o ɾ t a n t e
285	nuestros	314851	277.0006	5.4425	n w e s t ɾ o s
286	adelante	314665	276.837	5.4422	a d e l a n t e
287	allá	314617	276.7948	5.4422	a ʝ a
288	mano	313635	275.9308	5.4408	m a n o
289	ojos	313264	275.6044	5.4403	o x o s
290	viejo	310913	273.5361	5.437	b j e x o
291	agua	310834	273.4666	5.4369	a ɡ w a
292	bajo	309478	272.2736	5.435	b a x o
293	justo	308893	271.7589	5.4342	x u s t o
294	jefe	307923	270.9055	5.4328	x e f e
295	tío	307911	270.8949	5.4328	t i o
296	niño	307255	270.3178	5.4319	n i ɲ o
297	hey	305572	268.8371	5.4295	e i  |  x e i
298	cara	304363	267.7735	5.4278	k a ɾ a
299	viene	303766	267.2482	5.4269	b j e n e
300	único	303277	266.818	5.4262	u n i k o
301	otros	302628	266.2471	5.4253	o t ɾ o s
302	guerra	302354	266.006	5.4249	ɡ e r a
303	sigue	302137	265.8151	5.4246	s i ɡ e
304	buenos	301510	265.2635	5.4237	b w e n o s
305	realidad	301492	265.2476	5.4237	r e a l i d a d
306	mas	301371	265.1412	5.4235	m a s
307	encontrar	298057	262.2256	5.4187	e n k o n t ɾ a ɾ
308	fin	293792	258.4733	5.4124	f i n
309	ninguna	293058	257.8275	5.4113	n i n ɡ u n a
310	ningún	291941	256.8448	5.4097	n i n ɡ u n
311	sangre	289860	255.014	5.4066	s a n ɡ ɾ e
312	haya	289213	254.4448	5.4056	a ʝ a
313	arriba	288709	254.0014	5.4048	a r i b a
314	cuándo	287004	252.5013	5.4023	k w a n d o
315	llegar	286908	252.4169	5.4021	ʝ e ɡ a ɾ
316	escucha	286465	252.0271	5.4014	e s k u t͡ʃ a
317	grande	285085	250.813	5.3994	ɡ ɾ a n d e
318	llama	284849	250.6054	5.399	ʝ a m a
319	tierra	284532	250.3265	5.3985	t j e r a
320	tomar	283965	249.8277	5.3976	t o m a ɾ
321	toma	283270	249.2162	5.3966	t o m a
322	equipo	282983	248.9637	5.3961	e k i p o
323	listo	280196	246.5118	5.3918	l i s t o
324	loco	279987	246.3279	5.3915	l o k o
325	bastante	279837	246.1959	5.3913	b a s t a n t e
326	punto	279556	245.9487	5.3908	p u n t o
327	os	278909	245.3795	5.3898	o s
328	capitán	278392	244.9246	5.389	k a p i t a n
329	cuatro	278172	244.7311	5.3887	k w a t ɾ o
330	hago	277306	243.9692	5.3873	a ɡ o
331	pueda	276293	243.078	5.3857	p w e d a
332	clase	274673	241.6527	5.3832	k l a s e
333	hubiera	274184	241.2225	5.3824	u b j e ɾ a
334	pequeño	273257	240.4069	5.3809	p e k e ɲ o
335	algunos	272558	239.792	5.3798	a l ɡ u n o s
336	aunque	271936	239.2447	5.3788	a u n k e
337	vete	270554	238.0289	5.3766	b e t e
338	primer	269515	237.1148	5.375	p ɾ i m e ɾ
339	doctor	269391	237.0057	5.3748	d o ɡ t o ɾ
340	vuelta	267574	235.4071	5.3718	b w e l t a
341	igual	266794	234.7209	5.3706	i ɡ w a l
342	cree	266063	234.0778	5.3694	k ɾ e e
343	habla	265410	233.5033	5.3683	a b l a
344	pensar	265306	233.4118	5.3681	p e n s a ɾ
345	atrás	264310	232.5355	5.3665	a t ɾ a s
346	e	263166	231.529	5.3646	e
347	fui	262820	231.2246	5.364	f w i
348	abajo	262712	231.1296	5.3639	a b a x o
349	morir	259335	228.1586	5.3582	m o ɾ i ɾ
350	cuerpo	257645	226.6718	5.3554	k w e ɾ p o
351	trabajar	255087	224.4213	5.3511	t ɾ a b a x a ɾ
352	muchos	254884	224.2427	5.3507	m u t͡ʃ o s
353	teléfono	254623	224.0131	5.3503	t e l e f o n o
354	oportunidad	254395	223.8125	5.3499	o p o ɾ t u n i d a d
355	estabas	253860	223.3418	5.349	e s t a b a s
356	incluso	252786	222.3969	5.3471	i n k l u s o
357	juego	251282	221.0737	5.3445	x w e ɡ o
358	número	250743	220.5995	5.3436	n u m e ɾ o
359	pregunta	247616	217.8484	5.3382	p ɾ e ɡ u n t a
360	tenido	246890	217.2097	5.3369	t e n i d o
361	algunas	246749	217.0856	5.3366	a l ɡ u n a s
362	fuerte	245478	215.9674	5.3344	f w e ɾ t e
363	final	245426	215.9217	5.3343	f i n a l
364	esté	245067	215.6058	5.3337	e s t e
365	coche	244107	214.7613	5.332	k o t͡ʃ e
366	segundo	243644	214.3539	5.3311	s e ɡ u n d o
367	vivir	242517	213.3624	5.3291	b i b i ɾ
368	dar	242157	213.0457	5.3285	d a ɾ
369	maldita	241729	212.6691	5.3277	m a l d i t a
370	puta	241688	212.6331	5.3276	p u t a
371	unas	241373	212.3559	5.3271	u n a s
372	hermana	238318	209.6682	5.3215	e ɾ m a n a
373	fiesta	237251	208.7295	5.3196	f j e s t a
374	malo	236169	207.7775	5.3176	m a l o
375	hijos	235712	207.3755	5.3168	i x o s
376	arma	235380	207.0834	5.3161	a ɾ m a
377	haga	234567	206.3681	5.3146	a ɡ a
378	matar	234566	206.3672	5.3146	m a t a ɾ
379	lista	234380	206.2036	5.3143	l i s t a
380	eran	233341	205.2895	5.3124	e ɾ a n
381	amo	232317	204.3886	5.3105	a m o
382	creer	230935	203.1728	5.3079	k ɾ e e ɾ
383	hagas	229081	201.5416	5.3044	a ɡ a s
384	comida	229002	201.4721	5.3042	k o m i d a
385	buscando	228228	200.7912	5.3027	b u s k a n d o
386	fueron	227597	200.236	5.3015	f w e ɾ o n
387	bebé	227238	199.9202	5.3009	b e b e
388	vino	227086	199.7865	5.3006	b i n o
389	mayor	227062	199.7654	5.3005	m a ʝ o ɾ
390	saben	226693	199.4407	5.2998	s a b e n
391	alto	226566	199.329	5.2996	a l t o
392	ido	225678	198.5477	5.2979	i d o
393	escuela	225523	198.4114	5.2976	e s k w e l a
394	comer	224277	197.3152	5.2952	k o m e ɾ
395	trata	223811	196.9052	5.2943	t ɾ a t a
396	seguridad	223457	196.5937	5.2936	s e ɡ u ɾ i d a d
397	pensando	222475	195.7298	5.2917	p e n s a n d o
398	tampoco	219679	193.2699	5.2862	t a m p o k o
399	ello	219375	193.0025	5.2856	e ʝ o
400	medio	216699	190.6482	5.2802	m e d j o
401	seguir	216613	190.5725	5.2801	s e ɡ i ɾ
402	par	215870	189.9188	5.2786	p a ɾ
403	maldito	214910	189.0742	5.2766	m a l d i t o
404	sola	214470	188.6871	5.2757	s o l a
405	probablemente	213904	188.1892	5.2746	p ɾ o b a b l e m e n t e
406	sentido	213362	187.7123	5.2735	s e n t i d o
407	joven	213158	187.5328	5.2731	x o b e n
408	dólares	212833	187.2469	5.2724	d o l a ɾ e s
409	seis	210794	185.453	5.2682	s e i s
410	rey	210745	185.4099	5.2681	r e i
411	lejos	210717	185.3853	5.2681	l e x o s
412	estuvo	208727	183.6345	5.264	e s t u b o
413	palabra	208180	183.1533	5.2628	p a l a b ɾ a
414	segura	207237	182.3236	5.2608	s e ɡ u ɾ a
415	vivo	206978	182.0958	5.2603	b i b o
416	esperar	205948	181.1896	5.2581	e s p e ɾ a ɾ
417	plan	205343	180.6573	5.2569	p l a n
418	esperando	204776	180.1585	5.2557	e s p e ɾ a n d o
419	iré	203936	179.4195	5.2539	i ɾ e
420	último	202946	178.5485	5.2518	u l t i m o
421	nuestras	202774	178.3972	5.2514	n w e s t ɾ a s
422	recuerdo	202175	177.8702	5.2501	r e k w e ɾ d o
423	verte	202147	177.8456	5.25	b e ɾ t e
424	dio	201719	177.469	5.2491	d j o
425	simplemente	201067	176.8954	5.2477	s i m p l e m e n t e
426	idiota	199330	175.3672	5.2439	i d j o t a
427	ayudar	198564	174.6933	5.2423	a ʝ u d a ɾ
428	basta	198214	174.3854	5.2415	b a s t a
429	correcto	198129	174.3106	5.2413	k o r e ɡ t o
430	estaban	196860	173.1941	5.2385	e s t a b a n
431	tenga	196669	173.0261	5.2381	t e n ɡ a
432	paso	196464	172.8457	5.2377	p a s o
433	fuego	195418	171.9255	5.2353	f w e ɡ o
434	oído	195195	171.7293	5.2348	o i d o
435	di	194705	171.2982	5.2338	d i
436	perdón	194392	171.0228	5.2331	p e ɾ d o n
437	cama	194230	170.8803	5.2327	k a m a
438	afuera	193375	170.1281	5.2308	a f w e ɾ a
439	dormir	192694	169.529	5.2292	d o ɾ m i ɾ
440	cuanto	189597	166.8043	5.2222	k w a n t o
441	pueblo	188816	166.1172	5.2204	p w e b l o
442	agente	188409	165.7591	5.2195	a x e n t e
443	armas	187593	165.0412	5.2176	a ɾ m a s
444	presidente	186651	164.2124	5.2154	p ɾ e s i d e n t e
445	además	185806	163.469	5.2134	a d e m a s
446	minuto	185676	163.3546	5.2131	m i n u t o
447	país	184872	162.6473	5.2112	p a i s
448	sitio	183148	161.1305	5.2072	s i t j o
449	orden	182819	160.8411	5.2064	o ɾ d e n
450	llamar	182455	160.5209	5.2055	ʝ a m a ɾ
451	niña	182447	160.5138	5.2055	n i ɲ a
452	anoche	181798	159.9428	5.204	a n o t͡ʃ e
453	cuarto	181210	159.4255	5.2026	k w a ɾ t o
454	mucha	178828	157.3299	5.1968	m u t͡ʃ a
455	dado	178742	157.2542	5.1966	d a d o
456	real	178251	156.8222	5.1954	r e a l
457	semanas	178161	156.7431	5.1952	s e m a n a s
458	libro	177456	156.1228	5.1935	l i b ɾ o
459	falta	176724	155.4788	5.1917	f a l t a
460	perdido	176136	154.9615	5.1902	p e ɾ d i d o
461	calle	175847	154.7073	5.1895	k a ʝ e
462	conseguir	175483	154.387	5.1886	k o n s e ɡ i ɾ
463	hospital	174946	153.9146	5.1873	o s p i t a l
464	pienso	174553	153.5688	5.1863	p j e n s o
465	general	174143	153.2081	5.1853	x e n e ɾ a l
466	increíble	173889	152.9846	5.1846	i n k ɾ e i b l e
467	cual	172914	152.1268	5.1822	k w a l
468	venido	172528	151.7872	5.1812	b e n i d o
469	acaba	172515	151.7758	5.1812	a k a b a
470	cambio	172423	151.6949	5.181	k a m b j o
471	perro	172272	151.562	5.1806	p e r o
472	grandes	171043	150.4808	5.1775	ɡ ɾ a n d e s
473	prueba	170977	150.4227	5.1773	p ɾ w e b a
474	llamado	170873	150.3312	5.177	ʝ a m a d o
475	diré	170765	150.2362	5.1768	d i ɾ e
476	resto	170019	149.5799	5.1749	r e s t o
477	llevar	169833	149.4162	5.1744	ʝ e b a ɾ
478	tuvo	169828	149.4118	5.1744	t u b o
479	éste	169753	149.3459	5.1742	e s t e
480	otras	169081	148.7546	5.1725	o t ɾ a s
481	mía	168790	148.4986	5.1717	m i a
482	control	168734	148.4494	5.1716	k o n t ɾ o l
482	marido	168734	148.4494	5.1716	m a ɾ i d o
483	carajo	168702	148.4212	5.1715	k a ɾ a x o
484	detrás	167860	147.6804	5.1693	d e t ɾ a s
485	buscar	167460	147.3285	5.1683	b u s k a ɾ
486	haría	167133	147.0408	5.1674	a ɾ i a
487	libre	167068	146.9836	5.1673	l i b ɾ e
488	extraño	166995	146.9194	5.1671	e ɡ s t ɾ a ɲ o
489	jamás	166444	146.4346	5.1656	x a m a s
490	café	166352	146.3537	5.1654	k a f e
491	llamada	165816	145.8821	5.164	ʝ a m a d a
492	viaje	165093	145.2461	5.1621	b j a x e
493	cállate	164890	145.0675	5.1616	k a ʝ a t e
494	hará	164832	145.0164	5.1614	a ɾ a
495	poner	164146	144.4129	5.1596	p o n e ɾ
496	usar	163076	143.4715	5.1568	u s a ɾ
497	duro	162297	142.7862	5.1547	d u ɾ o
498	jugar	162227	142.7246	5.1545	x u ɡ a ɾ
499	perder	161978	142.5055	5.1538	p e ɾ d e ɾ
500	vuelve	161850	142.3929	5.1535	b w e l b e
501	perfecto	161017	141.6601	5.1512	p e ɾ f e ɡ t o
502	mala	160736	141.4128	5.1505	m a l a
503	señorita	160498	141.2035	5.1498	s e ɲ o ɾ i t a
504	música	160058	140.8164	5.1487	m u s i k a
505	demás	160056	140.8146	5.1486	d e m a s
506	puesto	159424	140.2586	5.1469	p w e s t o
507	adónde	158963	139.853	5.1457	a d o n d e
508	raro	158679	139.6031	5.1449	r a ɾ o
509	querido	157997	139.0031	5.143	k e ɾ i d o
510	asesino	157832	138.858	5.1426	a s e s i n o
511	frente	157773	138.806	5.1424	f ɾ e n t e
512	ropa	157646	138.6943	5.1421	r o p a
513	querida	157471	138.5404	5.1416	k e ɾ i d a
514	mil	156972	138.1013	5.1402	m i l
515	película	156921	138.0565	5.1401	p e l i k u l a
516	odio	156887	138.0266	5.14	o d j o
517	derecho	156257	137.4723	5.1382	d e ɾ e t͡ʃ o
518	mensaje	155727	137.006	5.1367	m e n s a x e
519	futuro	153909	135.4066	5.1316	f u t u ɾ o
520	modo	153513	135.0582	5.1305	m o d o
521	asunto	152871	134.4933	5.1287	a s u n t o
522	lamento	151949	133.6822	5.1261	l a m e n t o
523	boca	151032	132.8754	5.1234	b o k a
524	secreto	150741	132.6194	5.1226	s e k ɾ e t o
525	seas	149174	131.2408	5.1181	s e a s
526	daño	149109	131.1836	5.1179	d a ɲ o
527	ay	149067	131.1467	5.1178	a i
528	grupo	147249	129.5472	5.1124	ɡ ɾ u p o
529	error	147131	129.4434	5.1121	e r o ɾ
530	cambiar	146939	129.2745	5.1115	k a m b j a ɾ
531	gusto	146923	129.2604	5.1115	ɡ u s t o
532	sistema	146552	128.934	5.1104	s i s t e m a
