Rank	Word	Frequency	Frequency per million	Zipf value
91	տարի	14	577.9392	5.7619
91	տվեք	14	577.9392	5.7619
92	ամենից	13	536.6579	5.7297
92	առանց	13	536.6579	5.7297
92	լոկ	13	536.6579	5.7297
92	մինչ	13	536.6579	5.7297
92	մնա	13	536.6579	5.7297
92	ունեք	13	536.6579	5.7297
92	սեր	13	536.6579	5.7297
92	տեսել	13	536.6579	5.7297
92	տեսնում	13	536.6579	5.7297
93	այ	12	495.3765	5.6949
93	արա	12	495.3765	5.6949
93	արքա	12	495.3765	5.6949
93	բաներ	12	495.3765	5.6949
93	գիտեմ	12	495.3765	5.6949
93	գիտեք	12	495.3765	5.6949
93	եկ	12	495.3765	5.6949
93	իրեն	12	495.3765	5.6949
93	լույս	12	495.3765	5.6949
93	լսել	12	495.3765	5.6949
93	խոսիր	12	495.3765	5.6949
93	խոսք	12	495.3765	5.6949
93	հաստատ	12	495.3765	5.6949
93	հեյ	12	495.3765	5.6949
93	մարդիկ	12	495.3765	5.6949
93	ներեցեք	12	495.3765	5.6949
93	շնորհակալ	12	495.3765	5.6949
93	որին	12	495.3765	5.6949
93	որն	12	495.3765	5.6949
93	ուշ	12	495.3765	5.6949
93	ուրիշ	12	495.3765	5.6949
93	սիրում	12	495.3765	5.6949
93	վերջին	12	495.3765	5.6949
93	տալիս	12	495.3765	5.6949
94	առաջին	11	454.0951	5.6571
94	գուլդեն	11	454.0951	5.6571
94	ընկեր	11	454.0951	5.6571
94	թվում	11	454.0951	5.6571
94	ժամը	11	454.0951	5.6571
94	կան	11	454.0951	5.6571
94	կեցցե	11	454.0951	5.6571
94	հասկանում	11	454.0951	5.6571
94	ճշմարիտ	11	454.0951	5.6571
94	մակբեթը	11	454.0951	5.6571
94	մեկն	11	454.0951	5.6571
94	մորս	11	454.0951	5.6571
94	ողջույն	11	454.0951	5.6571
94	ոք	11	454.0951	5.6571
94	պակաս	11	454.0951	5.6571
94	ջահել	11	454.0951	5.6571
94	սպասում	11	454.0951	5.6571
94	սրիկա	11	454.0951	5.6571
94	վատ	11	454.0951	5.6571
94	տեսնել	11	454.0951	5.6571
94	փոքրիկ	11	454.0951	5.6571
95	ախ	10	412.8137	5.6158
95	այդտեղ	10	412.8137	5.6158
95	անց	10	412.8137	5.6158
95	արագ	10	412.8137	5.6158
95	արքան	10	412.8137	5.6158
95	գա	10	412.8137	5.6158
95	գիշերվա	10	412.8137	5.6158
95	գնում	10	412.8137	5.6158
95	եկեք	10	412.8137	5.6158
95	եղեք	10	412.8137	5.6158
95	թույլ	10	412.8137	5.6158
95	ժամ	10	412.8137	5.6158
95	լիներ	10	412.8137	5.6158
95	խոսել	10	412.8137	5.6158
95	ձեռքը	10	412.8137	5.6158
95	մակբեթ	10	412.8137	5.6158
95	մակբեթին	10	412.8137	5.6158
95	մտածում	10	412.8137	5.6158
95	յան	10	412.8137	5.6158
95	նախագահ	10	412.8137	5.6158
95	շուտ	10	412.8137	5.6158
95	որտեղից	10	412.8137	5.6158
95	չգիտեմ	10	412.8137	5.6158
95	չենք	10	412.8137	5.6158
95	չքնաղ	10	412.8137	5.6158
95	պահիր	10	412.8137	5.6158
95	պարտք	10	412.8137	5.6158
95	սեփական	10	412.8137	5.6158
95	սիրուն	10	412.8137	5.6158
95	սնանկ	10	412.8137	5.6158
95	վկա	10	412.8137	5.6158
95	տիրուհի	10	412.8137	5.6158
95	փախիր	10	412.8137	5.6158
95	քաղցր	10	412.8137	5.6158
96	ահ	9	371.5324	5.57
96	աղջիկ	9	371.5324	5.57
96	աշխատում	9	371.5324	5.57
96	ասելու	9	371.5324	5.57
96	ասեմ	9	371.5324	5.57
96	ավելին	9	371.5324	5.57
96	բլա	9	371.5324	5.57
96	գումարը	9	371.5324	5.57
96	դառնում	9	371.5324	5.57
96	դատական	9	371.5324	5.57
96	դեպքում	9	371.5324	5.57
96	դրեյվերհավեն	9	371.5324	5.57
96	թեև	9	371.5324	5.57
96	ին	9	371.5324	5.57
96	լինում	9	371.5324	5.57
96	կարելի	9	371.5324	5.57
96	կլիներ	9	371.5324	5.57
96	հաջողություն	9	371.5324	5.57
96	հարմար	9	371.5324	5.57
96	մարդկանց	9	371.5324	5.57
96	մեկին	9	371.5324	5.57
96	միշտ	9	371.5324	5.57
96	շնորհակալություն	9	371.5324	5.57
96	ուրախ	9	371.5324	5.57
96	չունեմ	9	371.5324	5.57
96	չունի	9	371.5324	5.57
96	վտանգավոր	9	371.5324	5.57
96	տեղ	9	371.5324	5.57
96	ցույց	9	371.5324	5.57
97	ահեղ	8	330.251	5.5188
97	ամբողջ	8	330.251	5.5188
97	ամիս	8	330.251	5.5188
97	այժմ	8	330.251	5.5188
97	անմիջապես	8	330.251	5.5188
97	անունդ	8	330.251	5.5188
97	անունը	8	330.251	5.5188
97	ասեք	8	330.251	5.5188
97	արյուն	8	330.251	5.5188
97	բանի	8	330.251	5.5188
97	բանքոյի	8	330.251	5.5188
97	բաց	8	330.251	5.5188
97	գնամ	8	330.251	5.5188
97	գործ	8	330.251	5.5188
97	գրասենյակում	8	330.251	5.5188
97	դավաճան	8	330.251	5.5188
97	դրանք	8	330.251	5.5188
97	եղավ	8	330.251	5.5188
97	երդվում	8	330.251	5.5188
97	ժամին	8	330.251	5.5188
97	ինքս	8	330.251	5.5188
97	իսկապես	8	330.251	5.5188
97	լինելու	8	330.251	5.5188
97	կատարածու	8	330.251	5.5188
97	կարճ	8	330.251	5.5188
97	կին	8	330.251	5.5188
97	հաճելի	8	330.251	5.5188
97	հրաշալի	8	330.251	5.5188
97	ձերդ	8	330.251	5.5188
97	մահվան	8	330.251	5.5188
97	միակ	8	330.251	5.5188
97	միջև	8	330.251	5.5188
97	նանուկը	8	330.251	5.5188
97	ներս	8	330.251	5.5188
97	նույնիսկ	8	330.251	5.5188
97	շնորհավորում	8	330.251	5.5188
97	չունեք	8	330.251	5.5188
97	պահել	8	330.251	5.5188
97	պատիվ	8	330.251	5.5188
97	պատճառով	8	330.251	5.5188
97	պարոնայք	8	330.251	5.5188
97	սուրդ	8	330.251	5.5188
97	սև	8	330.251	5.5188
97	վայել	8	330.251	5.5188
97	վերջ	8	330.251	5.5188
97	վիլլեմ	8	330.251	5.5188
97	վստահ	8	330.251	5.5188
97	տա	8	330.251	5.5188
97	տալ	8	330.251	5.5188
97	տակ	8	330.251	5.5188
97	քաջ	8	330.251	5.5188
97	քնած	8	330.251	5.5188
97	օգնել	8	330.251	5.5188
97	ֆիլմը	8	330.251	5.5188
98	ամենն	7	288.9696	5.4609
98	ամոթ	7	288.9696	5.4609
98	ապրում	7	288.9696	5.4609
98	առ	7	288.9696	5.4609
98	ասաց	7	288.9696	5.4609
98	ասացի	7	288.9696	5.4609
98	ավաղ	7	288.9696	5.4609
98	արել	7	288.9696	5.4609
98	արքային	7	288.9696	5.4609
98	բժիշկ	7	288.9696	5.4609
98	բութ	7	288.9696	5.4609
98	գալու	7	288.9696	5.4609
98	գիտես	7	288.9696	5.4609
98	գործը	7	288.9696	5.4609
98	դրեյվերհավենի	7	288.9696	5.4609
98	դրեյվերհավենին	7	288.9696	5.4609
98	ետ	7	288.9696	5.4609
98	երիտասարդ	7	288.9696	5.4609
98	էինք	7	288.9696	5.4609
98	էիք	7	288.9696	5.4609
98	լինեն	7	288.9696	5.4609
98	լուր	7	288.9696	5.4609
98	կարևոր	7	288.9696	5.4609
98	կաց	7	288.9696	5.4609
98	կենացը	7	288.9696	5.4609
98	կինը	7	288.9696	5.4609
98	կյանքը	7	288.9696	5.4609
98	կյանքս	7	288.9696	5.4609
98	կողմից	7	288.9696	5.4609
98	հազար	7	288.9696	5.4609
98	հաճախ	7	288.9696	5.4609
98	հայրիկ	7	288.9696	5.4609
98	հանուն	7	288.9696	5.4609
98	հարկե	7	288.9696	5.4609
98	հարյուր	7	288.9696	5.4609
98	մակդուֆ	7	288.9696	5.4609
98	մահ	7	288.9696	5.4609
98	մայր	7	288.9696	5.4609
98	մայրդ	7	288.9696	5.4609
98	մոնտեգյու	7	288.9696	5.4609
98	նորություն	7	288.9696	5.4609
98	ոտքի	7	288.9696	5.4609
98	որոնց	7	288.9696	5.4609
98	որպեսզի	7	288.9696	5.4609
98	չափազանց	7	288.9696	5.4609
98	ստոր	7	288.9696	5.4609
98	վախենում	7	288.9696	5.4609
98	տարօրինակ	7	288.9696	5.4609
98	տեսա	7	288.9696	5.4609
98	ցանկանում	7	288.9696	5.4609
98	փաստաբան	7	288.9696	5.4609
98	ֆլինսը	7	288.9696	5.4609
98	ևս	7	288.9696	5.4609
99	ազատ	6	247.6882	5.3939
99	ազատելու	6	247.6882	5.3939
99	այնժամ	6	247.6882	5.3939
99	անուն	6	247.6882	5.3939
99	անուշիկ	6	247.6882	5.3939
99	աշխատանք	6	247.6882	5.3939
99	ասացին	6	247.6882	5.3939
99	արյան	6	247.6882	5.3939
99	արյունն	6	247.6882	5.3939
99	արքայազն	6	247.6882	5.3939
99	բանքո	6	247.6882	5.3939
99	բանքոն	6	247.6882	5.3939
99	բավական	6	247.6882	5.3939
99	բարև	6	247.6882	5.3939
99	բացի	6	247.6882	5.3939
99	բենվոլիո	6	247.6882	5.3939
99	բերել	6	247.6882	5.3939
99	բիրնամի	6	247.6882	5.3939
99	գունատ	6	247.6882	5.3939
99	դիմաց	6	247.6882	5.3939
99	դունկանի	6	247.6882	5.3939
99	երկինք	6	247.6882	5.3939
99	երջանիկ	6	247.6882	5.3939
99	երևում	6	247.6882	5.3939
99	զարմիկ	6	247.6882	5.3939
99	ընթացքում	6	247.6882	5.3939
99	ընկած	6	247.6882	5.3939
99	թույն	6	247.6882	5.3939
99	ժորժե	6	247.6882	5.3939
99	իրական	6	247.6882	5.3939
99	լինես	6	247.6882	5.3939
99	լույսը	6	247.6882	5.3939
99	խեղճ	6	247.6882	5.3939
99	խիստ	6	247.6882	5.3939
99	ծանր	6	247.6882	5.3939
99	ծեր	6	247.6882	5.3939
99	կացեք	6	247.6882	5.3939
99	կթոշնի	6	247.6882	5.3939
99	կլինես	6	247.6882	5.3939
99	կյանքի	6	247.6882	5.3939
99	կորիր	6	247.6882	5.3939
99	կրեդիտային	6	247.6882	5.3939
99	հաղթել	6	247.6882	5.3939
99	հաճո	6	247.6882	5.3939
99	հայտնի	6	247.6882	5.3939
99	հանդգնում	6	247.6882	5.3939
99	հանդեպ	6	247.6882	5.3939
99	հանում	6	247.6882	5.3939
99	հաջորդ	6	247.6882	5.3939
99	հարգելի	6	247.6882	5.3939
99	հիանալի	6	247.6882	5.3939
99	հիշում	6	247.6882	5.3939
99	հողը	6	247.6882	5.3939
99	հուսով	6	247.6882	5.3939
99	ձեռք	6	247.6882	5.3939
99	ձեռքով	6	247.6882	5.3939
99	ճանաչում	6	247.6882	5.3939
99	ճշմարտությունն	6	247.6882	5.3939
99	մարդու	6	247.6882	5.3939
99	մեծություն	6	247.6882	5.3939
99	մեղքն	6	247.6882	5.3939
99	մյուս	6	247.6882	5.3939
99	մնաք	6	247.6882	5.3939
99	մոռացել	6	247.6882	5.3939
99	մտքի	6	247.6882	5.3939
99	նստեք	6	247.6882	5.3939
99	շշշ	6	247.6882	5.3939
99	շտապիր	6	247.6882	5.3939
99	որի	6	247.6882	5.3939
99	որոնք	6	247.6882	5.3939
99	ուղարկել	6	247.6882	5.3939
99	ուղղակի	6	247.6882	5.3939
99	չգիտես	6	247.6882	5.3939
99	չունեն	6	247.6882	5.3939
99	չպիտի	6	247.6882	5.3939
99	պահ	6	247.6882	5.3939
99	պատճառ	6	247.6882	5.3939
99	պատրաստվում	6	247.6882	5.3939
99	պարզ	6	247.6882	5.3939
99	պարտքը	6	247.6882	5.3939
99	ռոմեոյին	6	247.6882	5.3939
99	սպասիր	6	247.6882	5.3939
99	սրտով	6	247.6882	5.3939
99	վալենթին	6	247.6882	5.3939
99	վաղ	6	247.6882	5.3939
99	վաղն	6	247.6882	5.3939
99	վայր	6	247.6882	5.3939
99	վարկ	6	247.6882	5.3939
99	տան	6	247.6882	5.3939
99	տեղը	6	247.6882	5.3939
99	տես	6	247.6882	5.3939
99	տղամարդ	6	247.6882	5.3939
99	տղան	6	247.6882	5.3939
99	տները	6	247.6882	5.3939
99	ցավում	6	247.6882	5.3939
99	փոխարեն	6	247.6882	5.3939
99	փոկի	6	247.6882	5.3939
99	փորձել	6	247.6882	5.3939
99	փութով	6	247.6882	5.3939
99	քոնոր	6	247.6882	5.3939
99	օրվա	6	247.6882	5.3939
100	ազնվական	5	206.4069	5.3147
100	աղմուկ	5	206.4069	5.3147
100	աղջիկը	5	206.4069	5.3147
100	ամուսին	5	206.4069	5.3147
100	ամուր	5	206.4069	5.3147
100	այդու	5	206.4069	5.3147
100	այստեղից	5	206.4069	5.3147
100	անկեղծ	5	206.4069	5.3147
100	անցնի	5	206.4069	5.3147
100	առավոտյան	5	206.4069	5.3147
100	առաքինի	5	206.4069	5.3147
100	ասես	5	206.4069	5.3147
100	ասի	5	206.4069	5.3147
100	արժանի	5	206.4069	5.3147
100	արձակում	5	206.4069	5.3147
100	արքայազնը	5	206.4069	5.3147
100	արքայական	5	206.4069	5.3147
100	բառ	5	206.4069	5.3147
100	բավ	5	206.4069	5.3147
100	բացառիկ	5	206.4069	5.3147
100	բերում	5	206.4069	5.3147
100	բոլորը	5	206.4069	5.3147
100	գալ	5	206.4069	5.3147
100	գեղեցիկ	5	206.4069	5.3147
100	գլխին	5	206.4069	5.3147
100	գնալ	5	206.4069	5.3147
100	գնացինք	5	206.4069	5.3147
100	գործի	5	206.4069	5.3147
100	գործն	5	206.4069	5.3147
100	գումար	5	206.4069	5.3147
100	գրողի	5	206.4069	5.3147
100	դարձել	5	206.4069	5.3147
100	դերասան	5	206.4069	5.3147
100	դժվար	5	206.4069	5.3147
100	դիմել	5	206.4069	5.3147
100	դուռը	5	206.4069	5.3147
100	դրանից	5	206.4069	5.3147
100	երկրորդ	5	206.4069	5.3147
100	զբաղված	5	206.4069	5.3147
100	զգում	5	206.4069	5.3147
100	զի	5	206.4069	5.3147
100	զվարթ	5	206.4069	5.3147
100	ընկել	5	206.4069	5.3147
100	թարմ	5	206.4069	5.3147
100	թաքուն	5	206.4069	5.3147
100	թողություն	5	206.4069	5.3147
100	ժողովրդական	5	206.4069	5.3147
100	իմանալ	5	206.4069	5.3147
100	ինչ-որ	5	206.4069	5.3147
100	ինչը	5	206.4069	5.3147
100	ինչն	5	206.4069	5.3147
100	իրար	5	206.4069	5.3147
100	լի	5	206.4069	5.3147
100	լսիր	5	206.4069	5.3147
100	լսում	5	206.4069	5.3147
100	խաղ	5	206.4069	5.3147
100	խանութ	5	206.4069	5.3147
100	խմել	5	206.4069	5.3147
100	խմում	5	206.4069	5.3147
100	խոսեք	5	206.4069	5.3147
100	ծածուկ	5	206.4069	5.3147
100	ծանոթ	5	206.4069	5.3147
100	ծնված	5	206.4069	5.3147
100	կամենում	5	206.4069	5.3147
100	կամքը	5	206.4069	5.3147
100	կանգնած	5	206.4069	5.3147
100	կանչում	5	206.4069	5.3147
100	կասեմ	5	206.4069	5.3147
100	կավդոր	5	206.4069	5.3147
100	կատար	5	206.4069	5.3147
100	կարիք	5	206.4069	5.3147
100	կարծես	5	206.4069	5.3147
100	կգա	5	206.4069	5.3147
100	կգամ	5	206.4069	5.3147
100	կենդանի	5	206.4069	5.3147
100	կլինեմ	5	206.4069	5.3147
100	կլինեն	5	206.4069	5.3147
100	կծում	5	206.4069	5.3147
100	կնոջից	5	206.4069	5.3147
100	կողմ	5	206.4069	5.3147
100	հակառակ	5	206.4069	5.3147
100	հանկարծ	5	206.4069	5.3147
100	հաջողության	5	206.4069	5.3147
100	հասել	5	206.4069	5.3147
100	հասնում	5	206.4069	5.3147
100	հավանաբար	5	206.4069	5.3147
100	հեշտ	5	206.4069	5.3147
100	հին	5	206.4069	5.3147
100	հմմ	5	206.4069	5.3147
100	հոգ	5	206.4069	5.3147
100	հրաման	5	206.4069	5.3147
100	ճամփան	5	206.4069	5.3147
100	մահն	5	206.4069	5.3147
100	մայեր	5	206.4069	5.3147
100	մարդը	5	206.4069	5.3147
100	մեկնում	5	206.4069	5.3147
100	մենակ	5	206.4069	5.3147
100	միմյանց	5	206.4069	5.3147
100	մտիր	5	206.4069	5.3147
100	յոբա	5	206.4069	5.3147
100	նայիր	5	206.4069	5.3147
100	նայում	5	206.4069	5.3147
100	նույնն	5	206.4069	5.3147
100	շաբաթ	5	206.4069	5.3147
100	շարժվել	5	206.4069	5.3147
100	շարժվում	5	206.4069	5.3147
100	շնորհիվ	5	206.4069	5.3147
100	շուն	5	206.4069	5.3147
100	որդիս	5	206.4069	5.3147
100	որը	5	206.4069	5.3147
100	որից	5	206.4069	5.3147
100	որով	5	206.4069	5.3147
100	չունես	5	206.4069	5.3147
100	պահը	5	206.4069	5.3147
100	պահին	5	206.4069	5.3147
100	պատահել	5	206.4069	5.3147
100	պատասխան	5	206.4069	5.3147
100	պատճառը	5	206.4069	5.3147
100	պարիսի	5	206.4069	5.3147
100	պարոններ	5	206.4069	5.3147
100	պետրոս	5	206.4069	5.3147
100	ջեյմս	5	206.4069	5.3147
100	սերը	5	206.4069	5.3147
100	սիրով	5	206.4069	5.3147
100	սիրտս	5	206.4069	5.3147
100	սուսեր	5	206.4069	5.3147
100	ստրոմքոնինգի	5	206.4069	5.3147
100	վախ	5	206.4069	5.3147
100	վախից	5	206.4069	5.3147
100	վան	5	206.4069	5.3147
100	վերցնել	5	206.4069	5.3147
100	վերցրու	5	206.4069	5.3147
100	վիրավոր	5	206.4069	5.3147
100	տալու	5	206.4069	5.3147
100	տասնչորս	5	206.4069	5.3147
100	տար	5	206.4069	5.3147
100	տաք	5	206.4069	5.3147
100	տեղափոխվել	5	206.4069	5.3147
100	տիրուհին	5	206.4069	5.3147
100	տղա	5	206.4069	5.3147
100	տվեց	5	206.4069	5.3147
100	փախել	5	206.4069	5.3147
100	փաստորեն	5	206.4069	5.3147
100	փնտրում	5	206.4069	5.3147
100	քեզնից	5	206.4069	5.3147
100	քսան	5	206.4069	5.3147
100	օրհնի	5	206.4069	5.3147
100	ևեթ	5	206.4069	5.3147
101	ակնկալիք	4	165.1255	5.2178
101	աղջկա	4	165.1255	5.2178
101	ամենը	4	165.1255	5.2178
101	այսքան	4	165.1255	5.2178
101	անելու	4	165.1255	5.2178
101	անի	4	165.1255	5.2178
101	անիծյալ	4	165.1255	5.2178
101	անկողին	4	165.1255	5.2178
101	անունն	4	165.1255	5.2178
101	անուշ	4	165.1255	5.2178
101	անցնել	4	165.1255	5.2178
101	աշխարհը	4	165.1255	5.2178
101	աչք	4	165.1255	5.2178
101	աչքերս	4	165.1255	5.2178
101	առանձին	4	165.1255	5.2178
101	ասած	4	165.1255	5.2178
101	ասելով	4	165.1255	5.2178
101	աստծո	4	165.1255	5.2178
101	ատելի	4	165.1255	5.2178
101	ատում	4	165.1255	5.2178
101	արած	4	165.1255	5.2178
101	արեց	4	165.1255	5.2178
101	արժանավոր	4	165.1255	5.2178
101	արյունոտ	4	165.1255	5.2178
101	արքայազնն	4	165.1255	5.2178
101	արևը	4	165.1255	5.2178
101	բազում	4	165.1255	5.2178
101	բանն	4	165.1255	5.2178
101	բարեկամ	4	165.1255	5.2178
101	գամ	4	165.1255	5.2178
101	գեթ	4	165.1255	5.2178
101	գիշերն	4	165.1255	5.2178
101	գլամիս	4	165.1255	5.2178
101	գնացել	4	165.1255	5.2178
101	գոմիկ	4	165.1255	5.2178
101	գտել	4	165.1255	5.2178
101	գտնել	4	165.1255	5.2178
101	դաժան	4	165.1255	5.2178
101	դառնա	4	165.1255	5.2178
101	դեհ	4	165.1255	5.2178
101	դոկտոր	4	165.1255	5.2178
101	դր	4	165.1255	5.2178
101	դրան	4	165.1255	5.2178
101	դրանց	4	165.1255	5.2178
101	դրեք	4	165.1255	5.2178
