Rank	Word	Frequency	Frequency per million	Zipf value	IPA
86	արքա	12	495.3765	5.6949	ɑ ɾ kʰ ɑ
86	գիտեմ	12	495.3765	5.6949	kʰ i d ɛ m
86	եկ	12	495.3765	5.6949	j ɛ ɡ
86	լույս	12	495.3765	5.6949	l u j s
86	լսել	12	495.3765	5.6949	l ə s ɛ l
86	խոսք	12	495.3765	5.6949	χ ɔ s kʰ
86	հաստատ	12	495.3765	5.6949	h ɑ s t ɑ d
86	մարդիկ	12	495.3765	5.6949	m ɑ ɾ tʰ i ɡ
86	շնորհակալ	12	495.3765	5.6949	ʃ ə n ɔ ɾ ɑ ɡ ɑ l
86	ուշ	12	495.3765	5.6949	u ʃ
86	ուրիշ	12	495.3765	5.6949	u ɾ i ʃ
86	սիրում	12	495.3765	5.6949	s i ɾ u m
86	վերջին	12	495.3765	5.6949	v ɛ ɾ t͡ʃʰ i n
87	առաջին	11	454.0951	5.6571	ɑ ɾ ɑ t͡ʃʰ i n
87	ընկեր	11	454.0951	5.6571	ə ŋ ɡ ɛ ɾ
87	կան	11	454.0951	5.6571	ɡ ɑ n
87	կեցցե	11	454.0951	5.6571	ɡ ɛ t͡sʰː ɛ
87	հասկանում	11	454.0951	5.6571	h ɑ s k ɑ n u m
87	ճշմարիտ	11	454.0951	5.6571	d͡ʒ ə ʃ m ɑ ɾ i d
87	մեկն	11	454.0951	5.6571	m ɛ ɡ ə n
87	ողջույն	11	454.0951	5.6571	v ɔ χ t͡ʃʰ u j n
87	ոք	11	454.0951	5.6571	v ɔ kʰ
87	պակաս	11	454.0951	5.6571	b ɑ ɡ ɑ s
87	ջահել	11	454.0951	5.6571	t͡ʃʰ ɑ h ɛ l
87	սրիկա	11	454.0951	5.6571	s ɾ i ɡ ɑ
87	վատ	11	454.0951	5.6571	v ɑ d
87	տեսնել	11	454.0951	5.6571	d ɛ s n ɛ l
87	փոքրիկ	11	454.0951	5.6571	pʰ ɔ kʰ ɾ i ɡ
88	այդտեղ	10	412.8137	5.6158	ɑ j tʰ t ɛ ʁ
88	անց	10	412.8137	5.6158	ɑ n t͡sʰ
88	արագ	10	412.8137	5.6158	ɑ ɾ ɑ kʰ
88	գնում	10	412.8137	5.6158	kʰ ə n u m
88	եղեք	10	412.8137	5.6158	j ɛ ʁ ɛ kʰ
88	թույլ	10	412.8137	5.6158	tʰ u j l
88	ժամ	10	412.8137	5.6158	ʒ ɑ m
88	խոսել	10	412.8137	5.6158	χ ɔ s ɛ l
88	նախագահ	10	412.8137	5.6158	n ɑ χ ɑ kʰ ɑ h
88	շուտ	10	412.8137	5.6158	ʃ u d
88	չգիտեմ	10	412.8137	5.6158	t͡ʃʰ ə kʰ i d ɛ m
88	չքնաղ	10	412.8137	5.6158	t͡ʃʰ ə kʰ n ɑ ʁ
88	պարտք	10	412.8137	5.6158	b ɑ ɾ t kʰ
88	սիրուն	10	412.8137	5.6158	s i ɾ u n
88	վկա	10	412.8137	5.6158	v ə ɡ ɑ
88	քաղցր	10	412.8137	5.6158	kʰ ɑ χ t͡sʰ ə ɾ
89	ահ	9	371.5324	5.57	ɑ h
89	աղջիկ	9	371.5324	5.57	ɑ χ t͡ʃʰ i ɡ
89	դատական	9	371.5324	5.57	tʰ ɑ d ɑ ɡ ɑ n
89	կարելի	9	371.5324	5.57	ɡ ɑ ɾ ɛ l i
89	հաջողություն	9	371.5324	5.57	h ɑ t͡ʃʰ ɔ ʁ u tʰ ʏ n
89	հարմար	9	371.5324	5.57	h ɑ ɾ m ɑ ɾ
89	մարդկանց	9	371.5324	5.57	m ɑ ɾ tʰ k ɑ n t͡sʰ
89	մեկին	9	371.5324	5.57	m ɛ ɡ i n
89	միշտ	9	371.5324	5.57	m i ʃ t
89	շնորհակալություն	9	371.5324	5.57	ʃ ə n ɔ ɾ ɑ ɡ ɑ l u tʰ ʏ n
89	ուրախ	9	371.5324	5.57	u ɾ ɑ χ
89	վտանգավոր	9	371.5324	5.57	v ə d ɑ ŋ kʰ ɑ v ɔ ɾ
89	տեղ	9	371.5324	5.57	d ɛ ʁ
89	ցույց	9	371.5324	5.57	t͡sʰ u j t͡sʰ
90	ահեղ	8	330.251	5.5188	ɑ h ɛ ʁ
90	ամբողջ	8	330.251	5.5188	ɑ m pʰ ɔ χ t͡ʃʰ
90	ամիս	8	330.251	5.5188	ɑ m i s
90	այժմ	8	330.251	5.5188	ɑ j ʒ ə m
90	անմիջապես	8	330.251	5.5188	ɑ n m i t͡ʃʰ ɑ b ɛ s
90	արյուն	8	330.251	5.5188	ɑ ɾ ʏ n
90	բաց	8	330.251	5.5188	pʰ ɑ t͡sʰ
90	գործ	8	330.251	5.5188	kʰ ɔ ɾ d͡z
90	դավաճան	8	330.251	5.5188	tʰ ɑ v ɑ d͡ʒ ɑ n
90	իսկապես	8	330.251	5.5188	i s k ɑ b ɛ s
90	կարճ	8	330.251	5.5188	ɡ ɑ ɾ d͡ʒ
90	կին	8	330.251	5.5188	ɡ i n
90	հաճելի	8	330.251	5.5188	h ɑ d͡ʒ ɛ l i
90	միակ	8	330.251	5.5188	m i j ɑ ɡ
90	ներս	8	330.251	5.5188	n ɛ ɾ s
90	նույնիսկ	8	330.251	5.5188	n u j n i s k
90	շնորհավորում	8	330.251	5.5188	ʃ n ɔ ɾ ɑ v ɔ ɾ u m
90	պահել	8	330.251	5.5188	b ɑ h ɛ l
90	պատիվ	8	330.251	5.5188	b ɑ d i v
90	պատճառով	8	330.251	5.5188	b ɑ d d͡ʒ ɑ ɾ ɔ v
90	վայել	8	330.251	5.5188	v ɑ j ɛ l
90	վերջ	8	330.251	5.5188	v ɛ ɾ t͡ʃʰ
90	վստահ	8	330.251	5.5188	v ə s t ɑ h
90	տալ	8	330.251	5.5188	d ɑ l
90	տակ	8	330.251	5.5188	d ɑ ɡ
90	քաջ	8	330.251	5.5188	kʰ ɑ t͡ʃʰ
90	քնած	8	330.251	5.5188	kʰ ə n ɑ d͡z
90	օգնել	8	330.251	5.5188	ɔ kʰ n ɛ l
91	ամոթ	7	288.9696	5.4609	ɑ m ɔ tʰ
91	առ	7	288.9696	5.4609	ɑ ɾ
91	բժիշկ	7	288.9696	5.4609	pʰ ə ʒ i ʃ k
91	բութ	7	288.9696	5.4609	pʰ u tʰ
91	ետ	7	288.9696	5.4609	j ɛ d
91	երիտասարդ	7	288.9696	5.4609	j ɛ ɾ i d ɑ s ɑ ɾ tʰ
91	էինք	7	288.9696	5.4609	ɛ j i ŋ kʰ
91	էիք	7	288.9696	5.4609	ɛ j i kʰ
91	լուր	7	288.9696	5.4609	l u ɾ
91	կողմից	7	288.9696	5.4609	ɡ ɔ ʁ m i t͡sʰ
91	հազար	7	288.9696	5.4609	h ɑ z ɑ ɾ
91	հաճախ	7	288.9696	5.4609	h ɑ d͡ʒ ɑ χ
91	հանուն	7	288.9696	5.4609	h ɑ n u n
91	հարյուր	7	288.9696	5.4609	h ɑ ɾ ʏ ɾ
91	մահ	7	288.9696	5.4609	m ɑ h
91	մայր	7	288.9696	5.4609	m ɑ j ɾ
91	նորություն	7	288.9696	5.4609	n ɔ ɾ u tʰ ʏ n
91	որպեսզի	7	288.9696	5.4609	v ɔ ɾ b ɛ s i
91	չափազանց	7	288.9696	5.4609	t͡ʃʰ ɑ pʰ ɑ z ɑ n t͡sʰ
91	ստոր	7	288.9696	5.4609	ə s t ɔ ɾ
91	տարօրինակ	7	288.9696	5.4609	d ɑ ɾ ɔ ɾ i n ɑ ɡ
91	փաստաբան	7	288.9696	5.4609	pʰ ɑ s t ɑ pʰ ɑ n
92	ազատ	6	247.6882	5.3939	ɑ z ɑ d
92	անուն	6	247.6882	5.3939	ɑ n u n
92	աշխատանք	6	247.6882	5.3939	ɑ ʃ χ ɑ d ɑ ŋ kʰ
92	արքայազն	6	247.6882	5.3939	ɑ ɾ kʰ ɑ j ɑ z ə n
92	բավական	6	247.6882	5.3939	pʰ ɑ v ɑ ɡ ɑ n
92	բացի	6	247.6882	5.3939	pʰ ɑ t͡sʰ i
92	բերել	6	247.6882	5.3939	pʰ ɛ ɾ ɛ l
92	երկինք	6	247.6882	5.3939	j ɛ ɾ ɡ i ŋ kʰ
92	երջանիկ	6	247.6882	5.3939	j ɛ ɾ t͡ʃʰ ɑ n i ɡ
92	զարմիկ	6	247.6882	5.3939	z ɑ ɾ m i ɡ
92	ընթացքում	6	247.6882	5.3939	ə n tʰ ɑ t͡sʰ kʰ u m
92	թույն	6	247.6882	5.3939	tʰ u j n
92	իրական	6	247.6882	5.3939	i ɾ ɑ ɡ ɑ n
92	խիստ	6	247.6882	5.3939	χ i s t
92	ծանր	6	247.6882	5.3939	d͡z ɑ n ə ɾ
92	ծեր	6	247.6882	5.3939	d͡z ɛ ɾ
92	հաղթել	6	247.6882	5.3939	h ɑ χ tʰ ɛ l
92	հաճո	6	247.6882	5.3939	h ɑ d͡ʒ ɔ
92	հայտնի	6	247.6882	5.3939	h ɑ j d n i
92	հանդեպ	6	247.6882	5.3939	h ɑ n tʰ ɛ b
92	հանում	6	247.6882	5.3939	h ɑ n u m
92	հաջորդ	6	247.6882	5.3939	h ɑ t͡ʃʰ ɔ ɾ tʰ
92	հարգելի	6	247.6882	5.3939	h ɑ ɾ kʰ ɛ l i
92	հիանալի	6	247.6882	5.3939	h i j ɑ n ɑ l i
92	ձեռք	6	247.6882	5.3939	t͡sʰ ɛ ɾ kʰ
92	ճանաչում	6	247.6882	5.3939	d͡ʒ ɑ n ɑ t͡ʃʰ u m
92	մեծություն	6	247.6882	5.3939	m ɛ d͡z u tʰ ʏ n
92	մյուս	6	247.6882	5.3939	m ʏ s
92	մնաք	6	247.6882	5.3939	m ə n ɑ kʰ
92	որի	6	247.6882	5.3939	v ɔ ɾ i
92	որոնք	6	247.6882	5.3939	v ɔ ɾ ɔ ŋ kʰ
92	ուղարկել	6	247.6882	5.3939	u ʁ ɑ ɾ ɡ ɛ l
92	ուղղակի	6	247.6882	5.3939	u ʁː ɑ ɡ i
92	պահ	6	247.6882	5.3939	b ɑ h
92	պատճառ	6	247.6882	5.3939	b ɑ d d͡ʒ ɑ ɾ
92	պարզ	6	247.6882	5.3939	b ɑ ɾ z
92	վաղ	6	247.6882	5.3939	v ɑ ʁ
92	վաղն	6	247.6882	5.3939	v ɑ ʁ n
92	վայր	6	247.6882	5.3939	v ɑ j ɾ
92	վարկ	6	247.6882	5.3939	v ɑ ɾ ɡ
92	տղամարդ	6	247.6882	5.3939	d ə ʁ ɑ m ɑ ɾ tʰ
92	փոխարեն	6	247.6882	5.3939	pʰ ɔ χ ɑ ɾ ɛ n
92	փորձել	6	247.6882	5.3939	pʰ ɔ ɾ t͡sʰ ɛ l
92	փութով	6	247.6882	5.3939	pʰ u tʰ ɔ v
93	ազնվական	5	206.4069	5.3147	ɑ z n ə v ɑ ɡ ɑ n
93	աղմուկ	5	206.4069	5.3147	ɑ ʁ m u ɡ
93	ամուսին	5	206.4069	5.3147	ɑ m u s i n
93	ամուր	5	206.4069	5.3147	ɑ m u ɾ
93	առավոտյան	5	206.4069	5.3147	ɑ ɾ ɑ v ɔ d j ɑ n
93	առաքինի	5	206.4069	5.3147	ɑ ɾ ɑ kʰ i n i
93	արժանի	5	206.4069	5.3147	ɑ ɾ ʒ ɑ n i
93	արքայական	5	206.4069	5.3147	ɑ ɾ kʰ ɑ j ɑ ɡ ɑ n
93	բառ	5	206.4069	5.3147	pʰ ɑ ɾ
93	բավ	5	206.4069	5.3147	pʰ ɑ v
93	բացառիկ	5	206.4069	5.3147	pʰ ɑ t͡sʰ ɑ ɾ i ɡ
93	բերում	5	206.4069	5.3147	pʰ ɛ ɾ u m
93	բոլորը	5	206.4069	5.3147	pʰ ɔ l ɔ ɾ ə
93	գալ	5	206.4069	5.3147	kʰ ɑ l
93	գեղեցիկ	5	206.4069	5.3147	kʰ ɛ ʁ ɛ t͡sʰ i ɡ
93	գնալ	5	206.4069	5.3147	kʰ ə n ɑ l
93	գործի	5	206.4069	5.3147	kʰ ɔ ɾ d͡z i
93	գումար	5	206.4069	5.3147	kʰ u m ɑ ɾ
93	դերասան	5	206.4069	5.3147	tʰ ɛ ɾ ɑ s ɑ n
93	դժվար	5	206.4069	5.3147	tʰ ə ʒ v ɑ ɾ
93	դիմել	5	206.4069	5.3147	tʰ i m ɛ l
93	երկրորդ	5	206.4069	5.3147	j ɛ ɡ ɾ ɔ ɾ tʰ  |  j ɛ ɾ ɡ ɾ ɔ ɾ tʰ
93	զվարթ	5	206.4069	5.3147	z ə v ɑ ɾ tʰ
93	թարմ	5	206.4069	5.3147	tʰ ɑ ɾ m
93	թողություն	5	206.4069	5.3147	tʰ ɔ ʁ u tʰ ʏ n
93	ժողովրդական	5	206.4069	5.3147	ʒ ɔ ʁ ɔ v ə ɾ tʰ ɑ ɡ ɑ n
93	իմանալ	5	206.4069	5.3147	i m ɑ n ɑ l
93	իրար	5	206.4069	5.3147	i ɾ ɑ ɾ
93	լի	5	206.4069	5.3147	l i
93	խաղ	5	206.4069	5.3147	χ ɑ ʁ
93	խանութ	5	206.4069	5.3147	χ ɑ n u tʰ
93	խմել	5	206.4069	5.3147	χ ə m ɛ l
93	ծանոթ	5	206.4069	5.3147	d͡z ɑ n ɔ tʰ
93	ծնված	5	206.4069	5.3147	d͡z ə n v ɑ d͡z
93	կատար	5	206.4069	5.3147	ɡ ɑ d ɑ ɾ
93	կարիք	5	206.4069	5.3147	ɡ ɑ ɾ i kʰ
93	կենդանի	5	206.4069	5.3147	ɡ ɛ n tʰ ɑ n i
93	կողմ	5	206.4069	5.3147	ɡ ɔ ʁ m
93	հակառակ	5	206.4069	5.3147	h ɑ ɡ ɑ ɾ ɑ ɡ
93	հանկարծ	5	206.4069	5.3147	h ɑ ŋ ɡ ɑ ɾ d͡z
93	հավանաբար	5	206.4069	5.3147	h ɑ v ɑ n ɑ pʰ ɑ ɾ
93	հեշտ	5	206.4069	5.3147	h ɛ ʃ t
93	հին	5	206.4069	5.3147	h i n
93	հոգ	5	206.4069	5.3147	h ɔ kʰ
93	հրաման	5	206.4069	5.3147	h ə ɾ ɑ m ɑ n
93	մեկնում	5	206.4069	5.3147	m ɛ ɡ n u m
93	մենակ	5	206.4069	5.3147	m ɛ n ɑ ɡ
93	միմյանց	5	206.4069	5.3147	m i m j ɑ n t͡sʰ
93	շաբաթ	5	206.4069	5.3147	ʃ ɑ pʰ ɑ tʰ
93	շարժվել	5	206.4069	5.3147	ʃ ɑ ɾ ʒ ə v ɛ l
93	շնորհիվ	5	206.4069	5.3147	ʃ ə n ɔ ɾ i v
93	շուն	5	206.4069	5.3147	ʃ u n
93	պատահել	5	206.4069	5.3147	b ɑ d ɑ h ɛ l
93	պատասխան	5	206.4069	5.3147	b ɑ d ɑ s χ ɑ n
93	պետրոս	5	206.4069	5.3147	b ɛ d ɾ ɔ s
93	սուսեր	5	206.4069	5.3147	s u s ɛ ɾ
93	վախ	5	206.4069	5.3147	v ɑ χ
93	վան	5	206.4069	5.3147	v ɑ n
93	վերցնել	5	206.4069	5.3147	v ɛ ɾ t͡sʰ ə n ɛ l
93	վիրավոր	5	206.4069	5.3147	v i ɾ ɑ v ɔ ɾ
93	տասնչորս	5	206.4069	5.3147	d ɑ s n ə t͡ʃʰ ɔ ɾ s
93	տար	5	206.4069	5.3147	d ɑ ɾ
93	տաք	5	206.4069	5.3147	d ɑ kʰ
93	տղա	5	206.4069	5.3147	d ə ʁ ɑ
93	փաստորեն	5	206.4069	5.3147	pʰ ɑ s t ɔ ɾ ɛ n
93	քսան	5	206.4069	5.3147	kʰ ə s ɑ n  |  kʰ ə sː ɑ n
94	ակնկալիք	4	165.1255	5.2178	ɑ ɡ ə ŋ ɡ ɑ l i kʰ
94	անի	4	165.1255	5.2178	ɑ n i
94	անիծյալ	4	165.1255	5.2178	ɑ n i d͡z j ɑ l
94	անկողին	4	165.1255	5.2178	ɑ ŋ ɡ ɔ ʁ i n
94	անուշ	4	165.1255	5.2178	ɑ n u ʃ
94	անցնել	4	165.1255	5.2178	ɑ n t͡sʰ n ɛ l
94	աչք	4	165.1255	5.2178	ɑ t͡ʃʰ kʰ
94	առանձին	4	165.1255	5.2178	ɑ ɾ ɑ n t͡sʰ i n
94	ասած	4	165.1255	5.2178	ɑ s ɑ d͡z
94	արած	4	165.1255	5.2178	ɑ ɾ ɑ d͡z
94	արյունոտ	4	165.1255	5.2178	ɑ ɾ ʏ n ɔ d
94	բազում	4	165.1255	5.2178	pʰ ɑ z u m
94	բարեկամ	4	165.1255	5.2178	pʰ ɑ ɾ ɛ ɡ ɑ m
94	գամ	4	165.1255	5.2178	kʰ ɑ m
94	գտնել	4	165.1255	5.2178	kʰ ə d n ɛ l
94	դաժան	4	165.1255	5.2178	tʰ ɑ ʒ ɑ n
94	երազ	4	165.1255	5.2178	j ɛ ɾ ɑ z
94	երեկ	4	165.1255	5.2178	j ɛ ɾ ɛ ɡ
94	ընդունել	4	165.1255	5.2178	ə n tʰ u n ɛ l
94	թանկ	4	165.1255	5.2178	tʰ ɑ ŋ ɡ
94	թեկուզ	4	165.1255	5.2178	tʰ ɛ ɡ u z
94	ինը	4	165.1255	5.2178	i n ə
94	ինքն	4	165.1255	5.2178	i ŋ kʰ ə n
94	լիովին	4	165.1255	5.2178	l i ɔ v i n
94	խաղալ	4	165.1255	5.2178	χ ɑ ʁ ɑ l
94	խաղաղ	4	165.1255	5.2178	χ ɑ ʁ ɑ ʁ
94	խորը	4	165.1255	5.2178	χ ɔ ɾ ə
94	ծաղիկ	4	165.1255	5.2178	d͡z ɑ ʁ i ɡ
94	կանուխ	4	165.1255	5.2178	ɡ ɑ n u χ
94	կատակ	4	165.1255	5.2178	ɡ ɑ d ɑ ɡ
94	կատարյալ	4	165.1255	5.2178	ɡ ɑ d ɑ ɾ j ɑ l
94	կար	4	165.1255	5.2178	ɡ ɑ ɾ
94	կես	4	165.1255	5.2178	ɡ ɛ s
94	կյանք	4	165.1255	5.2178	ɡ j ɑ ŋ kʰ
