Rank	Bigram	Frequency	Frequency per million	Zipf value
201	ഷ്	13380	869.6467	5.9393
202	രണ	13283	863.342	5.9362
203	നക	13269	862.4321	5.9357
204	സം	13248	861.0672	5.935
205	ിവ	13214	858.8573	5.9339
206	ാറ	13128	853.2677	5.9311
207	മോ	13108	851.9677	5.9304
208	യോ	13070	849.4979	5.9292
209	പു	13066	849.2379	5.929
210	ന$	13030	846.8981	5.9278
211	ുപ	12982	843.7782	5.9262
212	ദി	12941	841.1134	5.9249
213	ഈ$	12884	837.4086	5.9229
214	ണി	12801	832.014	5.9201
215	^ഓ	12779	830.5841	5.9194
216	രമ	12681	824.2144	5.916
217	മെ	12617	820.0547	5.9138
218	ൊര	12571	817.0649	5.9123
219	റഞ	12465	810.1753	5.9086
220	കേ	12337	801.8558	5.9041
221	^ഭ	12022	781.3821	5.8929
222	ർ$	11954	776.9623	5.8904
223	യമ	11951	776.7674	5.8903
224	ഗ്	11902	773.5826	5.8885
225	രം	11839	769.4878	5.8862
226	ങൾ	11659	757.7885	5.8795
227	ോയ	11349	737.6398	5.8678
228	കഴ	11226	729.6452	5.8631
229	ള$	11154	724.9655	5.8603
230	ടത	11128	723.2756	5.8593
231	േര	11125	723.0806	5.8592
232	നല	11118	722.6257	5.8589
233	ാമ	11044	717.816	5.856
234	ങന	10924	710.0165	5.8513
235	എല	10821	703.3219	5.8472
236	നേ	10742	698.1872	5.844
237	ശര	10741	698.1222	5.8439
238	ഉണ	10723	696.9523	5.8432
239	മന	10710	696.1073	5.8427
240	^ല	10704	695.7173	5.8424
241	ാട	10689	694.7424	5.8418
242	വസ	10640	691.5576	5.8398
243	അല	10542	685.188	5.8358
244	ആ$	10530	684.408	5.8353
245	^ഗ	10102	656.5897	5.8173
246	ടോ	10075	654.8348	5.8161
247	്ധ	9980	648.6602	5.812
248	പര	9859	640.7957	5.8067
249	ണോ	9835	639.2358	5.8057
250	ഞങ	9753	633.9061	5.802
251	ഒന	9709	631.0463	5.8001
252	പേ	9588	623.1818	5.7946
253	ട$	9515	618.4371	5.7913
254	ഴു	9355	608.0377	5.7839
255	സമ	9326	606.1528	5.7826
256	ആര	9323	605.9578	5.7824
257	തര	9290	603.813	5.7809
258	ധി	9255	601.5381	5.7793
259	െറ	9248	601.0831	5.7789
260	കോ	9231	599.9782	5.7781
261	അയ	9097	591.2687	5.7718
262	ഇന	9087	590.6188	5.7713
263	^റ	9037	587.369	5.7689
263	ചാ	9037	587.369	5.7689
264	^ഡ	8974	583.2742	5.7659
265	രത	8879	577.0996	5.7613
266	ഇല	8847	575.0197	5.7597
267	ൊന	8775	570.34	5.7561
268	െക	8763	569.5601	5.7555
269	ഷി	8757	569.1701	5.7552
270	അറ	8684	564.4254	5.7516
271	^യ	8632	561.0456	5.749
272	രക	8579	557.6008	5.7463
273	ിസ	8572	557.1458	5.746
274	ണെ	8550	555.7159	5.7449
275	ഡ്	8514	553.3761	5.743
276	വീ	8508	552.9861	5.7427
277	ദേ	8457	549.6713	5.7401
278	^ഫ	8365	543.6917	5.7354
279	വ്	8357	543.1717	5.7349
280	തൊ	8272	537.647	5.7305
281	കട	8215	533.9423	5.7275
282	ാസ	8187	532.1224	5.726
283	കറ	8160	530.3675	5.7246
284	്ഥ	8098	526.3377	5.7213
285	ോന	7892	512.9485	5.7101
286	ആണ	7853	510.4137	5.7079
287	ക$	7815	507.9438	5.7058
288	ണു	7778	505.539	5.7038
289	മയ	7777	505.474	5.7037
290	തേ	7744	503.3291	5.7019
291	ഹാ	7653	497.4145	5.6967
292	ഇപ	7624	495.5296	5.6951
293	ളാ	7589	493.2547	5.6931
294	ത$	7574	492.2798	5.6922
295	ടക	7497	487.2751	5.6878
295	െല	7497	487.2751	5.6878
296	നന	7492	486.9501	5.6875
297	തീ	7450	484.2203	5.685
298	തല	7414	481.8804	5.6829
299	റാ	7395	480.6455	5.6818
300	മര	7391	480.3855	5.6816
301	^ട	7390	480.3205	5.6815
302	ഞു	7374	479.2806	5.6806
303	സു	7366	478.7606	5.6801
304	കത	7314	475.3808	5.677
305	രോ	7264	472.131	5.6741
306	കല	7245	470.8961	5.6729
307	ിഞ	7225	469.5962	5.6717
308	്ണ	7187	467.1263	5.6694
309	വല	7165	465.6964	5.6681
310	മേ	7150	464.7215	5.6672
311	ങി	7143	464.2665	5.6668
312	^ഏ	7126	463.1616	5.6657
313	മറ	7082	460.3018	5.663
314	ിമ	7060	458.8719	5.6617
315	ഷെ	7037	457.3769	5.6603
316	േട	6957	452.1773	5.6553
317	അട	6951	451.7873	5.6549
318	ിശ	6904	448.7325	5.652
319	ഭാ	6875	446.8476	5.6502
320	മത	6872	446.6526	5.65
321	േയ	6854	445.4827	5.6488
322	പൊ	6834	444.1828	5.6476
323	ചത	6755	439.0481	5.6425
324	അപ	6728	437.2932	5.6408
325	ചോ	6708	435.9933	5.6395
326	ീയ	6698	435.3433	5.6388
327	െത	6598	428.8437	5.6323
328	ൾക	6590	428.3237	5.6318
329	മള	6584	427.9338	5.6314
330	നം	6554	425.9839	5.6294
331	അന	6539	425.0089	5.6284
332	ണമ	6455	419.5493	5.6228
333	ിറ	6421	417.3394	5.6205
334	ീവ	6419	417.2094	5.6204
335	ീര	6406	416.3645	5.6195
336	അങ	6362	413.5046	5.6165
337	ര$	6350	412.7247	5.6157
338	ലത	6307	409.9299	5.6127
339	േഹ	6196	402.7153	5.605
340	ൊട	6194	402.5853	5.6049
341	നട	6135	398.7505	5.6007
342	തത	6129	398.3606	5.6003
343	ജീ	6124	398.0356	5.5999
344	ബ്	6074	394.7858	5.5964
345	നസ	6059	393.8108	5.5953
346	ാങ	6029	391.861	5.5931
347	യൂ	6027	391.731	5.593
348	ൊക	6020	391.276	5.5925
349	ാധ	5809	377.5618	5.577
350	ിള	5802	377.1069	5.5765
351	ോണ	5773	375.222	5.5743
352	രൂ	5767	374.832	5.5738
353	ഡി	5754	373.9871	5.5729
354	മല	5733	372.6221	5.5713
355	ടന	5621	365.3426	5.5627
356	രീ	5585	363.0027	5.5599
357	എങ	5567	361.8328	5.5585
358	ാർ	5526	359.168	5.5553
359	വർ	5495	357.1531	5.5529
360	ളര	5490	356.8281	5.5525
361	എത	5419	352.2134	5.5468
362	ആയ	5393	350.5235	5.5447
363	യന	5347	347.5337	5.541
364	ഹി	5313	345.3238	5.5382
365	ുഴ	5293	344.0239	5.5366
366	ഫ്	5263	342.074	5.5341
367	ോഴ	5222	339.4092	5.5307
368	കൾ	5201	338.0443	5.529
369	തമ	5155	335.0544	5.5251
370	േറ	5128	333.2996	5.5228
371	അമ	5112	332.2596	5.5215
372	ണാ	5104	331.7397	5.5208
373	ീട	5074	329.7898	5.5182
374	ീക	5055	328.5548	5.5166
375	ോര	5044	327.8399	5.5157
376	ിഷ	5039	327.5149	5.5152
377	ോദ	5030	326.9299	5.5145
378	ളത	4996	324.7201	5.5115
379	ംസ	4941	321.1453	5.5067
380	രേ	4924	320.0404	5.5052
381	ോൾ	4912	319.2604	5.5041
382	രയ	4905	318.8054	5.5035
383	ാൽ	4897	318.2855	5.5028
384	രവ	4895	318.1555	5.5026
385	യേ	4889	317.7655	5.5021
386	റക	4886	317.5705	5.5018
387	േഷ	4883	317.3755	5.5016
388	യല	4864	316.1406	5.4999
389	ീസ	4850	315.2307	5.4986
390	ജോ	4793	311.5259	5.4935
391	ശി	4780	310.6809	5.4923
392	ഷേ	4768	309.901	5.4912
393	പത	4765	309.706	5.4909
394	ാഗ	4764	309.641	5.4909
395	റച	4751	308.7961	5.4897
396	പണ	4730	307.4311	5.4877
397	സഹ	4717	306.5862	5.4866
398	ബാ	4693	305.0263	5.4843
399	തം	4688	304.7013	5.4839
400	റോ	4672	303.6614	5.4824
401	ഷമ	4587	298.1367	5.4744
402	ാശ	4571	297.0968	5.4729
403	എവ	4544	295.3419	5.4703
404	രന	4538	294.9519	5.4698
405	ൈവ	4523	293.977	5.4683
406	വയ	4507	292.937	5.4668
407	തയ	4500	292.4821	5.4661
408	ഞത	4487	291.6371	5.4648
409	ംഗ	4419	287.2174	5.4582
410	എട	4415	286.9574	5.4578
411	ഷം	4377	284.4876	5.4541
412	യങ	4339	282.0177	5.4503
413	റത	4324	281.0428	5.4488
414	അദ	4285	278.5079	5.4448
415	സര	4233	275.1281	5.4395
416	ാപ	4223	274.4782	5.4385
417	യൊ	4202	273.1132	5.4363
418	ുര	4165	270.7084	5.4325
419	ുദ	4157	270.1884	5.4317
420	ഞി	4156	270.1234	5.4316
421	ലയ	4152	269.8634	5.4311
422	ടേ	4148	269.6035	5.4307
423	ൊല	4129	268.3685	5.4287
424	ർത	4126	268.1736	5.4284
425	വശ	4093	266.0287	5.4249
426	ോവ	4087	265.6387	5.4243
427	ടങ	4085	265.5087	5.4241
428	ലീ	4024	261.544	5.4175
429	മൂ	4021	261.349	5.4172
430	ച$	4020	261.284	5.4171
431	യവ	4017	261.089	5.4168
432	േശ	4002	260.114	5.4152
433	ജ്	3992	259.4641	5.4141
434	ബോ	3959	257.3192	5.4105
435	കന	3946	256.4743	5.409
436	യക	3923	254.9794	5.4065
437	ൃത	3899	253.4195	5.4038
438	ോഗ	3846	249.9747	5.3979
439	ദൈ	3834	249.1947	5.3965
440	ർക	3817	248.0898	5.3946
441	െപ	3771	245.1	5.3893
442	സന	3766	244.775	5.3888
443	ധാ	3765	244.71	5.3887
444	ഇര	3758	244.255	5.3878
445	കം	3748	243.6051	5.3867
446	ഹം	3728	242.3051	5.3844
447	നൊ	3724	242.0452	5.3839
448	ടയ	3645	236.9105	5.3746
449	്ഡ	3606	234.3756	5.3699
450	ൊ$	3605	234.3106	5.3698
451	ഡോ	3597	233.7907	5.3688
451	ാഴ	3597	233.7907	5.3688
452	െര	3594	233.5957	5.3685
453	കമ	3587	233.1407	5.3676
454	ഹത	3574	232.2958	5.366
455	ളോ	3557	231.1908	5.364
456	വഴ	3524	229.046	5.3599
457	ടപ	3512	228.266	5.3584
458	ൊള	3501	227.551	5.3571
459	റേ	3483	226.3811	5.3548
460	മണ	3481	226.2511	5.3546
461	ഗി	3479	226.1211	5.3543
462	തക	3467	225.3412	5.3528
462	ബി	3467	225.3412	5.3528
463	ലം	3463	225.0812	5.3523
464	െണ	3459	224.8212	5.3518
465	നങ	3454	224.4962	5.3512
466	ംഭ	3453	224.4312	5.3511
467	ഴ്	3452	224.3662	5.351
468	യപ	3435	223.2613	5.3488
469	ഗം	3434	223.1963	5.3487
470	പം	3422	222.4164	5.3472
471	ഇങ	3411	221.7014	5.3458
472	െള	3393	220.5315	5.3435
473	ചയ	3376	219.4265	5.3413
474	ഭവ	3370	219.0366	5.3405
475	ആവ	3362	218.5166	5.3395
476	ജന	3352	217.8666	5.3382
477	ആള	3351	217.8016	5.3381
478	ടമ	3336	216.8267	5.3361
479	ാദ	3330	216.4367	5.3353
480	ൂര	3323	215.9818	5.3344
481	വൻ	3312	215.2668	5.333
482	ഉറ	3304	214.7468	5.3319
483	നവ	3298	214.3569	5.3311
484	ഉപ	3293	214.0319	5.3305
485	ഷണ	3285	213.5119	5.3294
486	പട	3277	212.9919	5.3284
487	കൈ	3271	212.602	5.3276
488	ളൂ	3256	211.627	5.3256
489	സത	3249	211.172	5.3246
490	യര	3248	211.1071	5.3245
491	ുഷ	3223	209.4822	5.3211
492	ആക	3203	208.1822	5.3184
493	മൊ	3178	206.5573	5.315
494	ാജ	3173	206.2324	5.3144
495	ടര	3153	204.9324	5.3116
496	മക	3151	204.8024	5.3113
497	യറ	3133	203.6325	5.3088
498	ജി	3128	203.3075	5.3082
499	ിം	3121	202.8526	5.3072
500	ചേ	3085	200.5127	5.3021
501	ഉള	3077	199.9927	5.301
502	വത	3059	198.8228	5.2985
503	ളം	3041	197.6529	5.2959
504	ഹോ	3036	197.3279	5.2952
505	രഹ	3029	196.8729	5.2942
506	്ഛ	2997	194.7931	5.2896
507	ലക	2981	193.7531	5.2872
508	ഹ്	2970	193.0382	5.2856
508	ോഷ	2970	193.0382	5.2856
509	െച	2960	192.3882	5.2842
510	റങ	2955	192.0632	5.2834
511	ടം	2940	191.0883	5.2812
512	ംബ	2936	190.8283	5.2806
513	റപ	2923	189.9833	5.2787
513	ൽക	2923	189.9833	5.2787
514	ലപ	2911	189.2034	5.2769
515	ണത	2885	187.5135	5.273
515	ളവ	2885	187.5135	5.273
516	യണ	2880	187.1885	5.2723
517	ാൾ	2875	186.8635	5.2715
518	ഇട	2854	185.4986	5.2683
519	ൈക	2852	185.3686	5.268
520	ടല	2845	184.9137	5.267
521	പമ	2841	184.6537	5.2664
522	തവ	2829	183.8737	5.2645
523	അച	2828	183.8087	5.2644
524	ീത	2827	183.7437	5.2642
525	റ$	2824	183.5487	5.2638
526	ഫോ	2794	181.5989	5.2591
527	യയ	2787	181.1439	5.258
528	രശ	2780	180.6889	5.2569
529	മ$	2774	180.2989	5.256
530	ഗു	2755	179.064	5.253
531	ണ$	2747	178.544	5.2517
532	^ഷ	2745	178.4141	5.2514
532	ോസ	2745	178.4141	5.2514
533	ങു	2738	177.9591	5.2503
533	റവ	2738	177.9591	5.2503
534	രങ	2731	177.5041	5.2492
535	ശം	2706	175.8792	5.2452
536	പൂ	2704	175.7492	5.2449
537	റന	2701	175.5542	5.2444
538	ദര	2697	175.2942	5.2438
539	ീണ	2692	174.9693	5.243
540	പയ	2687	174.6443	5.2422
541	േഗ	2671	173.6044	5.2396
542	ുഖ	2666	173.2794	5.2387
543	വം	2657	172.6944	5.2373
544	്ഗ	2649	172.1744	5.236
545	ു്	2645	171.9145	5.2353
546	കപ	2632	171.0695	5.2332
547	ഭി	2617	170.0946	5.2307
547	സെ	2617	170.0946	5.2307
548	്ജ	2599	168.9246	5.2277
549	ഹേ	2576	167.4297	5.2238
550	നയ	2551	165.8048	5.2196
551	രസ	2548	165.6098	5.2191
552	ആദ	2545	165.4149	5.2186
553	ാഹ	2527	164.2449	5.2155
554	പന	2523	163.9849	5.2148
555	ലല	2507	162.945	5.212
556	ഓര	2498	162.36	5.2105
557	അക	2492	161.9701	5.2094
558	സൂ	2485	161.5151	5.2082
559	േല	2473	160.7351	5.2061
560	ൂന	2471	160.6051	5.2058
561	ഗത	2470	160.5402	5.2056
562	ഇഷ	2461	159.9552	5.204
563	ദയ	2438	158.4603	5.1999
564	രദ	2437	158.3953	5.1997
564	ോറ	2437	158.3953	5.1997
565	ീന	2436	158.3303	5.1996
566	ഥാ	2398	155.8604	5.1927
567	വണ	2393	155.5355	5.1918
568	ജയ	2389	155.2755	5.1911
569	ങാ	2385	155.0155	5.1904
570	ാഷ	2375	154.3655	5.1886
571	ങോ	2353	152.9356	5.1845
572	ഴപ	2346	152.4806	5.1832
573	തട	2334	151.7007	5.181
574	േത	2329	151.3757	5.1801
575	ഏറ	2322	150.9207	5.1787
576	വച	2262	147.021	5.1674
577	ശാ	2257	146.696	5.1664
578	ബു	2249	146.176	5.1649
579	വൾ	2247	146.046	5.1645
580	ുസ	2241	145.6561	5.1633
581	ശേ	2234	145.2011	5.162
582	ഥല	2215	143.9662	5.1583
583	ഓ$	2210	143.6412	5.1573
583	ബന	2210	143.6412	5.1573
584	ഏത	2198	142.8612	5.1549
585	ലവ	2193	142.5363	5.1539
586	കവ	2190	142.3413	5.1533
587	യസ	2185	142.0163	5.1523
588	എപ	2179	141.6263	5.1511
589	്ബ	2165	140.7164	5.1483
590	ൂക	2140	139.0915	5.1433
591	െവ	2137	138.8965	5.1427
592	മസ	2134	138.7015	5.1421
593	സോ	2117	137.5966	5.1386
594	ലൂ	2090	135.8417	5.133
595	വമ	2042	132.7219	5.1229
596	ോ	2039	132.5269	5.1223
597	ലമ	2032	132.0719	5.1208
598	^ധ	2021	131.3569	5.1185
599	ഹൃ	2009	130.577	5.1159
600	ധന	1962	127.5222	5.1056
600	മൾ	1962	127.5222	5.1056
601	റര	1960	127.3922	5.1051
602	റൊ	1959	127.3272	5.1049
603	ജാ	1958	127.2622	5.1047
604	ധ്	1955	127.0672	5.104
604	േന	1955	127.0672	5.104
605	ദാ	1952	126.8722	5.1034
606	ുങ	1948	126.6122	5.1025
607	എഴ	1945	126.4172	5.1018
608	ഛന	1944	126.3523	5.1016
608	ഠി	1944	126.3523	5.1016
609	കീ	1936	125.8323	5.0998
610	ഫി	1934	125.7023	5.0993
611	ൈ$	1925	125.1173	5.0973
612	ൂറ	1911	124.2074	5.0941
613	e$	1877	121.9975	5.0864
614	ഡാ	1875	121.8675	5.0859
615	ിർ	1874	121.8025	5.0857
615	ൂപ	1874	121.8025	5.0857
616	ഞ$	1869	121.4775	5.0845
617	ുഹ	1859	120.8276	5.0822
618	ണല	1848	120.1126	5.0796
619	െസ	1845	119.9176	5.0789
620	ുല	1844	119.8526	5.0786
621	ശക	1834	119.2027	5.0763
622	വക	1832	119.0727	5.0758
623	ശു	1830	118.9427	5.0753
624	നറ	1823	118.4877	5.0737
625	ഹല	1822	118.4227	5.0734
626	ളൊ	1812	117.7728	5.071
627	ഷന	1811	117.7078	5.0708
628	സർ	1808	117.5128	5.0701
629	ിദ	1807	117.4478	5.0698
630	ഓട	1804	117.2528	5.0691
631	ിണ	1802	117.1228	5.0686
632	വട	1801	117.0578	5.0684
633	ടവ	1798	116.8628	5.0677
634	ിഡ	1792	116.4729	5.0662
635	പല	1789	116.2779	5.0655
636	ഗോ	1788	116.2129	5.0653
637	മീ	1786	116.0829	5.0648
638	ണക	1780	115.6929	5.0633
639	പഠ	1770	115.0429	5.0609
640	വൈ	1761	114.458	5.0586
641	ൈന	1753	113.938	5.0567
641	ോപ	1753	113.938	5.0567
642	ീല	1727	112.2481	5.0502
643	ധം	1725	112.1181	5.0497
644	ഓക	1714	111.4032	5.0469
645	ഭയ	1713	111.3382	5.0466
645	ോധ	1713	111.3382	5.0466
646	സൈ	1703	110.6882	5.0441
647	ഗാ	1690	109.8433	5.0408
648	la	1685	109.5183	5.0395
649	ീറ	1680	109.1933	5.0382
650	ബെ	1676	108.9333	5.0372
651	ശയ	1662	108.0234	5.0335
652	ദു	1661	107.9584	5.0333
653	വ$	1651	107.3084	5.0306
654	ാഡ	1650	107.2434	5.0304
655	നപ	1644	106.8534	5.0288
655	ോമ	1644	106.8534	5.0288
656	ൊപ	1639	106.5285	5.0275
657	ിജ	1635	106.2685	5.0264
657	േള	1635	106.2685	5.0264
658	ിധ	1634	106.2035	5.0261
658	ിൻ	1634	106.2035	5.0261
658	ോർ	1634	106.2035	5.0261
659	അര	1629	105.8785	5.0248
660	ആഗ	1628	105.8135	5.0245
661	ൂമ	1617	105.0986	5.0216
662	ടീ	1616	105.0336	5.0213
663	ലൊ	1607	104.4486	5.0189
664	ൺ$	1606	104.3836	5.0186
665	റൂ	1603	104.1886	5.0178
666	്ഫ	1597	103.7986	5.0162
667	അഭ	1589	103.2787	5.014
668	ടൊ	1578	102.5637	5.011
669	ിഗ	1574	102.3037	5.0099
670	ചര	1573	102.2387	5.0096
671	അസ	1559	101.3288	5.0057
672	ളയ	1550	100.7438	5.0032
673	ലന	1543	100.2888	5.0013
674	ശത	1539	100.0289	5.0001
675	െഡ	1536	99.8339	4.9993
676	ഹെ	1531	99.5089	4.9979
677	കൃ	1529	99.3789	4.9973
678	ഭൂ	1516	98.534	4.9936
679	ോച	1504	97.754	4.9901
680	േദ	1499	97.429	4.9887
681	r$	1495	97.169	4.9875
682	ണയ	1488	96.7141	4.9855
683	ആശ	1480	96.1941	4.9831
684	ദന	1473	95.7391	4.9811
685	ഥി	1472	95.6741	4.9808
686	അധ	1469	95.4791	4.9799
687	ഒറ	1461	94.9592	4.9775
688	s$	1456	94.6342	4.976
689	^m	1454	94.5042	4.9755
690	വോ	1452	94.3742	4.9749
691	പഴ	1444	93.8542	4.9725
692	ഉദ	1438	93.4643	4.9706
692	ഭ്	1438	93.4643	4.9706
