Rank	Word	Frequency	Frequency per million	Zipf value
333	unicom	4	10.8934	4.0372
333	uurglas	4	10.8934	4.0372
333	valois	4	10.8934	4.0372
333	vandoor	4	10.8934	4.0372
333	varkhok	4	10.8934	4.0372
333	vasberade	4	10.8934	4.0372
333	vatikaan	4	10.8934	4.0372
333	veer	4	10.8934	4.0372
333	veldmaarskalk	4	10.8934	4.0372
333	veragtelik	4	10.8934	4.0372
333	verblind	4	10.8934	4.0372
333	verbly	4	10.8934	4.0372
333	verbrou	4	10.8934	4.0372
333	verdryf	4	10.8934	4.0372
333	vere	4	10.8934	4.0372
333	vererger	4	10.8934	4.0372
333	verhale	4	10.8934	4.0372
333	verheerlik	4	10.8934	4.0372
333	verhef	4	10.8934	4.0372
333	verheugd	4	10.8934	4.0372
333	verkenners	4	10.8934	4.0372
333	verklap	4	10.8934	4.0372
333	verkwikkend	4	10.8934	4.0372
333	verleiding	4	10.8934	4.0372
333	verlos	4	10.8934	4.0372
333	vermeerder	4	10.8934	4.0372
333	vermeng	4	10.8934	4.0372
333	vermoedelik	4	10.8934	4.0372
333	vername	4	10.8934	4.0372
333	vernederend	4	10.8934	4.0372
333	vernietiging	4	10.8934	4.0372
333	verpas	4	10.8934	4.0372
333	verpligte	4	10.8934	4.0372
333	verpligtinge	4	10.8934	4.0372
333	verrig	4	10.8934	4.0372
333	verrot	4	10.8934	4.0372
333	versier	4	10.8934	4.0372
333	verskeur	4	10.8934	4.0372
333	verskille	4	10.8934	4.0372
333	verskillend	4	10.8934	4.0372
333	verslae	4	10.8934	4.0372
333	versoen	4	10.8934	4.0372
333	versot	4	10.8934	4.0372
333	verspil	4	10.8934	4.0372
333	vertaal	4	10.8934	4.0372
333	verterende	4	10.8934	4.0372
333	vertraagde	4	10.8934	4.0372
333	vertraging	4	10.8934	4.0372
333	vertroebel	4	10.8934	4.0372
333	vertroud	4	10.8934	4.0372
333	vervelige	4	10.8934	4.0372
333	verwagtend	4	10.8934	4.0372
333	visualiseer	4	10.8934	4.0372
333	visvang	4	10.8934	4.0372
333	vlamme	4	10.8934	4.0372
333	vlekke	4	10.8934	4.0372
333	vliegdekskip	4	10.8934	4.0372
333	vlieër	4	10.8934	4.0372
333	vlissingen	4	10.8934	4.0372
333	vliëende	4	10.8934	4.0372
333	vloeiende	4	10.8934	4.0372
333	vn	4	10.8934	4.0372
333	voeter	4	10.8934	4.0372
333	voldoende	4	10.8934	4.0372
333	volgelinge	4	10.8934	4.0372
333	volop	4	10.8934	4.0372
333	volwassenes	4	10.8934	4.0372
333	vooraf	4	10.8934	4.0372
333	voorblad	4	10.8934	4.0372
333	voordra	4	10.8934	4.0372
333	voorkoming	4	10.8934	4.0372
333	voorkop	4	10.8934	4.0372
333	voorlees	4	10.8934	4.0372
333	voorlopige	4	10.8934	4.0372
333	voorste	4	10.8934	4.0372
333	voortreflik	4	10.8934	4.0372
333	voëltjie	4	10.8934	4.0372
333	vragskip	4	10.8934	4.0372
333	vreedsaam	4	10.8934	4.0372
333	vreugdevuur	4	10.8934	4.0372
333	vroetel	4	10.8934	4.0372
333	vryer	4	10.8934	4.0372
333	vrygestel	4	10.8934	4.0372
333	waaksaam	4	10.8934	4.0372
333	waardeloos	4	10.8934	4.0372
333	waardes	4	10.8934	4.0372
333	waardig	4	10.8934	4.0372
333	waarhede	4	10.8934	4.0372
333	waarlik	4	10.8934	4.0372
333	waarvandaan	4	10.8934	4.0372
333	wal	4	10.8934	4.0372
333	wallersee	4	10.8934	4.0372
333	walter	4	10.8934	4.0372
333	wandeling	4	10.8934	4.0372
333	wanorde	4	10.8934	4.0372
333	weduwees	4	10.8934	4.0372
333	weeshuise	4	10.8934	4.0372
333	weggestuur	4	10.8934	4.0372
333	weggevat	4	10.8934	4.0372
333	wegloop	4	10.8934	4.0372
333	wegraak	4	10.8934	4.0372
333	wegsteekplek	4	10.8934	4.0372
333	wegvat	4	10.8934	4.0372
333	weldoener	4	10.8934	4.0372
333	wend	4	10.8934	4.0372
333	wending	4	10.8934	4.0372
333	wenk	4	10.8934	4.0372
333	wenner	4	10.8934	4.0372
333	werkje	4	10.8934	4.0372
333	wette	4	10.8934	4.0372
333	who	4	10.8934	4.0372
333	why	4	10.8934	4.0372
333	wifi	4	10.8934	4.0372
333	wingerd	4	10.8934	4.0372
333	wissel	4	10.8934	4.0372
333	wonderbaar	4	10.8934	4.0372
333	woordjie	4	10.8934	4.0372
333	would	4	10.8934	4.0372
333	wyd	4	10.8934	4.0372
333	wêrelde	4	10.8934	4.0372
333	württemberg	4	10.8934	4.0372
333	xavier	4	10.8934	4.0372
333	ys	4	10.8934	4.0372
334	aande	3	8.1701	3.9122
334	aandeel	3	8.1701	3.9122
334	aandlug	3	8.1701	3.9122
334	aanduiding	3	8.1701	3.9122
334	aangedoen	3	8.1701	3.9122
334	aangedryf	3	8.1701	3.9122
334	aangegryp	3	8.1701	3.9122
334	aangepas	3	8.1701	3.9122
334	aangeraak	3	8.1701	3.9122
334	aangeskakel	3	8.1701	3.9122
334	aangeteken	3	8.1701	3.9122
334	aangevuur	3	8.1701	3.9122
334	aangewend	3	8.1701	3.9122
334	aankoms	3	8.1701	3.9122
334	aankoop	3	8.1701	3.9122
334	aanmeld	3	8.1701	3.9122
334	aanspreek	3	8.1701	3.9122
334	aanstel	3	8.1701	3.9122
334	aanstellerige	3	8.1701	3.9122
334	aanstelling	3	8.1701	3.9122
334	aarsel	3	8.1701	3.9122
334	aas	3	8.1701	3.9122
334	absorbeer	3	8.1701	3.9122
334	absurde	3	8.1701	3.9122
334	adelikheid	3	8.1701	3.9122
334	adelstand	3	8.1701	3.9122
334	adresse	3	8.1701	3.9122
334	advokaat	3	8.1701	3.9122
334	afgelei	3	8.1701	3.9122
334	afgelê	3	8.1701	3.9122
334	afgetrek	3	8.1701	3.9122
334	afgevaardigdes	3	8.1701	3.9122
334	afgooi	3	8.1701	3.9122
334	afkeer	3	8.1701	3.9122
334	afkry	3	8.1701	3.9122
334	aflei	3	8.1701	3.9122
334	afmeting	3	8.1701	3.9122
334	afsien	3	8.1701	3.9122
334	afskeidsbrief	3	8.1701	3.9122
334	afskeidskus	3	8.1701	3.9122
334	afskrif	3	8.1701	3.9122
334	afskrik	3	8.1701	3.9122
334	afskuwelike	3	8.1701	3.9122
334	afsluit	3	8.1701	3.9122
334	aftree	3	8.1701	3.9122
334	afwag	3	8.1701	3.9122
334	agnieszka	3	8.1701	3.9122
334	agnès	3	8.1701	3.9122
334	agter-ent	3	8.1701	3.9122
334	akademie	3	8.1701	3.9122
334	aksie-reaksie	3	8.1701	3.9122
334	akteur	3	8.1701	3.9122
334	alexandrines	3	8.1701	3.9122
334	algemeen	3	8.1701	3.9122
334	alm	3	8.1701	3.9122
334	almagtig	3	8.1701	3.9122
334	alpha	3	8.1701	3.9122
334	altaar	3	8.1701	3.9122
334	alto	3	8.1701	3.9122
334	amptenare	3	8.1701	3.9122
334	amuseer	3	8.1701	3.9122
334	andre	3	8.1701	3.9122
334	anete	3	8.1701	3.9122
334	annette	3	8.1701	3.9122
334	appétit	3	8.1701	3.9122
334	arbeid	3	8.1701	3.9122
334	areas	3	8.1701	3.9122
334	argitektuur	3	8.1701	3.9122
334	aristokrasie	3	8.1701	3.9122
334	ariveer	3	8.1701	3.9122
334	asblik	3	8.1701	3.9122
334	asemhaling	3	8.1701	3.9122
334	attersee	3	8.1701	3.9122
334	baat	3	8.1701	3.9122
334	babas	3	8.1701	3.9122
334	bagasie	3	8.1701	3.9122
334	baken	3	8.1701	3.9122
334	balletgroep	3	8.1701	3.9122
334	balou	3	8.1701	3.9122
334	balsem	3	8.1701	3.9122
334	bambo	3	8.1701	3.9122
334	bande	3	8.1701	3.9122
334	bariton	3	8.1701	3.9122
334	bataljonne	3	8.1701	3.9122
334	bedags	3	8.1701	3.9122
334	bedelaars	3	8.1701	3.9122
334	beding	3	8.1701	3.9122
334	bedink	3	8.1701	3.9122
334	bedrieglik	3	8.1701	3.9122
334	bedruk	3	8.1701	3.9122
334	begerig	3	8.1701	3.9122
334	begraafplaas	3	8.1701	3.9122
334	begrip	3	8.1701	3.9122
334	begroet	3	8.1701	3.9122
334	behoorlik	3	8.1701	3.9122
334	bekende	3	8.1701	3.9122
334	bekendmaak	3	8.1701	3.9122
334	bekommernis	3	8.1701	3.9122
334	bekoor	3	8.1701	3.9122
334	bekoorlik	3	8.1701	3.9122
334	bekroon	3	8.1701	3.9122
334	belangriks	3	8.1701	3.9122
334	belemmer	3	8.1701	3.9122
334	belieg	3	8.1701	3.9122
334	believe	3	8.1701	3.9122
334	bellegarde	3	8.1701	3.9122
334	belowend	3	8.1701	3.9122
334	benede	3	8.1701	3.9122
334	benoem	3	8.1701	3.9122
334	bereikbaar	3	8.1701	3.9122
334	berigte	3	8.1701	3.9122
334	berlynse	3	8.1701	3.9122
334	bertier	3	8.1701	3.9122
334	besige	3	8.1701	3.9122
334	beskaafd	3	8.1701	3.9122
334	beskermde	3	8.1701	3.9122
334	beskermheer	3	8.1701	3.9122
334	beslag	3	8.1701	3.9122
334	beslissing	3	8.1701	3.9122
334	besmeerd	3	8.1701	3.9122
334	besmet	3	8.1701	3.9122
334	besoeke	3	8.1701	3.9122
334	besonder	3	8.1701	3.9122
334	besonders	3	8.1701	3.9122
334	bespaar	3	8.1701	3.9122
334	best	3	8.1701	3.9122
334	bestelling	3	8.1701	3.9122
334	beswadder	3	8.1701	3.9122
334	betoon	3	8.1701	3.9122
334	betree	3	8.1701	3.9122
334	betreffende	3	8.1701	3.9122
334	bevorder	3	8.1701	3.9122
334	bewaak	3	8.1701	3.9122
334	bewering	3	8.1701	3.9122
334	beweringe	3	8.1701	3.9122
334	bewerk	3	8.1701	3.9122
334	bewoners	3	8.1701	3.9122
334	bewoon	3	8.1701	3.9122
334	bierbrou	3	8.1701	3.9122
334	binnekant	3	8.1701	3.9122
334	binneland	3	8.1701	3.9122
334	biografie	3	8.1701	3.9122
334	bittere	3	8.1701	3.9122
334	blaasbalk	3	8.1701	3.9122
334	blanke	3	8.1701	3.9122
334	bloeding	3	8.1701	3.9122
334	bloedlyne	3	8.1701	3.9122
334	blonde	3	8.1701	3.9122
334	bloos	3	8.1701	3.9122
334	bluf	3	8.1701	3.9122
334	blye	3	8.1701	3.9122
334	blyplek	3	8.1701	3.9122
334	bo-oor	3	8.1701	3.9122
334	body	3	8.1701	3.9122
334	boekie	3	8.1701	3.9122
334	boel	3	8.1701	3.9122
334	boem	3	8.1701	3.9122
334	boetedoening	3	8.1701	3.9122
334	bohaai	3	8.1701	3.9122
334	boks	3	8.1701	3.9122
334	bonus	3	8.1701	3.9122
334	borde	3	8.1701	3.9122
334	borduur	3	8.1701	3.9122
334	borg	3	8.1701	3.9122
334	bouer	3	8.1701	3.9122
334	bouplanne	3	8.1701	3.9122
334	braai	3	8.1701	3.9122
334	brabant	3	8.1701	3.9122
334	brandende	3	8.1701	3.9122
334	brandglas-maker	3	8.1701	3.9122
334	brandweer	3	8.1701	3.9122
334	brawe	3	8.1701	3.9122
334	breekbaar	3	8.1701	3.9122
334	breekgoed	3	8.1701	3.9122
334	breë	3	8.1701	3.9122
334	brigade	3	8.1701	3.9122
334	broeder	3	8.1701	3.9122
334	broeke	3	8.1701	3.9122
334	broodjie	3	8.1701	3.9122
334	broodrolletjies	3	8.1701	3.9122
334	bruidskat	3	8.1701	3.9122
334	brul	3	8.1701	3.9122
334	buie	3	8.1701	3.9122
334	buisie	3	8.1701	3.9122
334	buitendien	3	8.1701	3.9122
334	burggraaf	3	8.1701	3.9122
334	bush	3	8.1701	3.9122
334	buskruit	3	8.1701	3.9122
334	bygevoeg	3	8.1701	3.9122
334	bygewoon	3	8.1701	3.9122
334	bykans	3	8.1701	3.9122
334	bystaan	3	8.1701	3.9122
334	capet	3	8.1701	3.9122
334	charkow	3	8.1701	3.9122
334	chechnya	3	8.1701	3.9122
334	child	3	8.1701	3.9122
334	chili	3	8.1701	3.9122
334	chinon	3	8.1701	3.9122
334	christelikheid	3	8.1701	3.9122
334	christendom	3	8.1701	3.9122
334	christoph	3	8.1701	3.9122
334	chère	3	8.1701	3.9122
334	ciao	3	8.1701	3.9122
334	cindy	3	8.1701	3.9122
334	coco	3	8.1701	3.9122
334	cole	3	8.1701	3.9122
334	cor	3	8.1701	3.9122
334	cornelius	3	8.1701	3.9122
334	cotta	3	8.1701	3.9122
334	d'antan	3	8.1701	3.9122
334	da	3	8.1701	3.9122
334	daarbenewens	3	8.1701	3.9122
334	daaromtrent	3	8.1701	3.9122
334	daarvandaan	3	8.1701	3.9122
334	dachau	3	8.1701	3.9122
334	danseres	3	8.1701	3.9122
334	datums	3	8.1701	3.9122
334	davids	3	8.1701	3.9122
334	day	3	8.1701	3.9122
334	deeglike	3	8.1701	3.9122
334	deelneem	3	8.1701	3.9122
334	dekreet	3	8.1701	3.9122
334	delahaye	3	8.1701	3.9122
334	delikate	3	8.1701	3.9122
334	demokratiese	3	8.1701	3.9122
334	demone	3	8.1701	3.9122
334	denemarke	3	8.1701	3.9122
334	denis	3	8.1701	3.9122
334	depot	3	8.1701	3.9122
334	depressie	3	8.1701	3.9122
334	derms	3	8.1701	3.9122
334	desember	3	8.1701	3.9122
334	deurgekom	3	8.1701	3.9122
334	deurklief	3	8.1701	3.9122
334	deurkom	3	8.1701	3.9122
334	deurloop	3	8.1701	3.9122
334	deursny	3	8.1701	3.9122
334	diefstal	3	8.1701	3.9122
334	diepste	3	8.1701	3.9122
334	dierbaarste	3	8.1701	3.9122
334	diesel	3	8.1701	3.9122
334	dinastie	3	8.1701	3.9122
334	dino	3	8.1701	3.9122
334	dir	3	8.1701	3.9122
334	dirigent	3	8.1701	3.9122
334	dobbel	3	8.1701	3.9122
334	doboszowa	3	8.1701	3.9122
334	dodelik	3	8.1701	3.9122
334	doodmoeg	3	8.1701	3.9122
334	doos	3	8.1701	3.9122
334	dosis	3	8.1701	3.9122
334	draaiboek	3	8.1701	3.9122
334	draak	3	8.1701	3.9122
334	dramaturg	3	8.1701	3.9122
334	drasties	3	8.1701	3.9122
334	dreigend	3	8.1701	3.9122
334	driepoot	3	8.1701	3.9122
334	dringende	3	8.1701	3.9122
334	droeë	3	8.1701	3.9122
334	dromers	3	8.1701	3.9122
334	drukkie	3	8.1701	3.9122
334	drumpel	3	8.1701	3.9122
334	drup	3	8.1701	3.9122
334	dubel	3	8.1701	3.9122
334	dudevant	3	8.1701	3.9122
334	dui	3	8.1701	3.9122
334	duidelike	3	8.1701	3.9122
334	duitser	3	8.1701	3.9122
334	duvel	3	8.1701	3.9122
334	dwalende	3	8.1701	3.9122
334	dwarsboom	3	8.1701	3.9122
334	dye	3	8.1701	3.9122
334	e-pos	3	8.1701	3.9122
334	eboshi's	3	8.1701	3.9122
334	edelste	3	8.1701	3.9122
334	edelweiss	3	8.1701	3.9122
334	eenmalige	3	8.1701	3.9122
334	eenvoud	3	8.1701	3.9122
334	eerbetoon	3	8.1701	3.9122
334	eeuse	3	8.1701	3.9122
334	effektief	3	8.1701	3.9122
334	ego	3	8.1701	3.9122
334	egoïs	3	8.1701	3.9122
334	eienaardige	3	8.1701	3.9122
334	eindeloos	3	8.1701	3.9122
334	eintlike	3	8.1701	3.9122
334	ekonomie	3	8.1701	3.9122
334	eks-vrou	3	8.1701	3.9122
334	elektriese	3	8.1701	3.9122
334	elektroniese	3	8.1701	3.9122
334	ellendig	3	8.1701	3.9122
334	eminensie	3	8.1701	3.9122
334	emmers	3	8.1701	3.9122
334	engele	3	8.1701	3.9122
334	enguerrand	3	8.1701	3.9122
334	erens	3	8.1701	3.9122
334	erf	3	8.1701	3.9122
334	essehout	3	8.1701	3.9122
334	esther	3	8.1701	3.9122
334	eternal	3	8.1701	3.9122
334	etiket	3	8.1701	3.9122
334	europese	3	8.1701	3.9122
334	eva	3	8.1701	3.9122
334	expo	3	8.1701	3.9122
334	fasinerend	3	8.1701	3.9122
334	feeste	3	8.1701	3.9122
334	feesvier	3	8.1701	3.9122
334	ferm	3	8.1701	3.9122
334	ferweel	3	8.1701	3.9122
334	filosoof	3	8.1701	3.9122
334	flessie	3	8.1701	3.9122
334	flits	3	8.1701	3.9122
334	fondse	3	8.1701	3.9122
334	form	3	8.1701	3.9122
334	forum	3	8.1701	3.9122
334	franke	3	8.1701	3.9122
334	friedl	3	8.1701	3.9122
334	frons	3	8.1701	3.9122
334	fräulein	3	8.1701	3.9122
334	gaarmaak	3	8.1701	3.9122
334	gajos	3	8.1701	3.9122
334	ganser	3	8.1701	3.9122
334	gasheer	3	8.1701	3.9122
334	gastehuis	3	8.1701	3.9122
334	gave	3	8.1701	3.9122
334	gawes	3	8.1701	3.9122
334	ge-erf	3	8.1701	3.9122
334	geaardheid	3	8.1701	3.9122
334	geaktiveer	3	8.1701	3.9122
334	gebad	3	8.1701	3.9122
334	gebak	3	8.1701	3.9122
334	gebaseer	3	8.1701	3.9122
334	gebind	3	8.1701	3.9122
334	geboei	3	8.1701	3.9122
334	geboortedag	3	8.1701	3.9122
334	gebraaide	3	8.1701	3.9122
334	gebrekkig	3	8.1701	3.9122
334	gebêre	3	8.1701	3.9122
334	gedeeltelik	3	8.1701	3.9122
334	gedek	3	8.1701	3.9122
334	gedenk	3	8.1701	3.9122
334	gedoem	3	8.1701	3.9122
334	gedrang	3	8.1701	3.9122
334	geduldig	3	8.1701	3.9122
334	geert	3	8.1701	3.9122
334	gefaal	3	8.1701	3.9122
334	gegewe	3	8.1701	3.9122
334	geheg	3	8.1701	3.9122
334	gehoorsame	3	8.1701	3.9122
334	gejaag	3	8.1701	3.9122
334	gekeer	3	8.1701	3.9122
334	gekheid	3	8.1701	3.9122
334	gekniel	3	8.1701	3.9122
334	gekombineer	3	8.1701	3.9122
334	geldig	3	8.1701	3.9122
334	geledere	3	8.1701	3.9122
334	geleen	3	8.1701	3.9122
334	geleerde	3	8.1701	3.9122
334	gelewe	3	8.1701	3.9122
334	gelid	3	8.1701	3.9122
334	gelok	3	8.1701	3.9122
334	geluide	3	8.1701	3.9122
334	gelyktydig	3	8.1701	3.9122
334	gemartel	3	8.1701	3.9122
334	gememoriseer	3	8.1701	3.9122
334	gemoedelik	3	8.1701	3.9122
334	genader	3	8.1701	3.9122
334	genadige	3	8.1701	3.9122
334	generaals	3	8.1701	3.9122
334	genesis-kamer	3	8.1701	3.9122
334	geniale	3	8.1701	3.9122
334	genié	3	8.1701	3.9122
334	genl-majoor	3	8.1701	3.9122
334	genoemd	3	8.1701	3.9122
334	georganiseer	3	8.1701	3.9122
334	gereedskap	3	8.1701	3.9122
334	gereel	3	8.1701	3.9122
334	gereg	3	8.1701	3.9122
334	germane	3	8.1701	3.9122
334	germanistiek	3	8.1701	3.9122
334	geroer	3	8.1701	3.9122
334	gerook	3	8.1701	3.9122
334	gerug	3	8.1701	3.9122
334	geruil	3	8.1701	3.9122
334	gerëel	3	8.1701	3.9122
334	gesante	3	8.1701	3.9122
334	geskend	3	8.1701	3.9122
334	geskied	3	8.1701	3.9122
334	geskikte	3	8.1701	3.9122
334	geskrap	3	8.1701	3.9122
334	geslote	3	8.1701	3.9122
334	gesmeer	3	8.1701	3.9122
334	gespog	3	8.1701	3.9122
334	gespring	3	8.1701	3.9122
334	gestem	3	8.1701	3.9122
334	gesteun	3	8.1701	3.9122
334	gesuip	3	8.1701	3.9122
334	gesuis	3	8.1701	3.9122
334	geswem	3	8.1701	3.9122
334	gesëend	3	8.1701	3.9122
334	getal	3	8.1701	3.9122
334	getel	3	8.1701	3.9122
334	getrouheid	3	8.1701	3.9122
334	getwyfel	3	8.1701	3.9122
334	getye	3	8.1701	3.9122
334	gevloei	3	8.1701	3.9122
334	gevoelloos	3	8.1701	3.9122
334	gevolgtrekking	3	8.1701	3.9122
334	gevonnis	3	8.1701	3.9122
334	gevrek	3	8.1701	3.9122
334	gevries	3	8.1701	3.9122
334	gewaag	3	8.1701	3.9122
334	gewaagd	3	8.1701	3.9122
334	gewaarborg	3	8.1701	3.9122
334	gewapen	3	8.1701	3.9122
334	gewilde	3	8.1701	3.9122
334	gewildste	3	8.1701	3.9122
334	gewondes	3	8.1701	3.9122
334	ghibli	3	8.1701	3.9122
334	gil	3	8.1701	3.9122
334	gimnasium	3	8.1701	3.9122
334	giuffrè	3	8.1701	3.9122
334	glans	3	8.1701	3.9122
334	glinster	3	8.1701	3.9122
334	goddank	3	8.1701	3.9122
334	gode	3	8.1701	3.9122
334	goedere	3	8.1701	3.9122
334	goeds	3	8.1701	3.9122
334	goewernante	3	8.1701	3.9122
334	gorbatsjov	3	8.1701	3.9122
334	gothenburg	3	8.1701	3.9122
334	graan	3	8.1701	3.9122
334	grabber	3	8.1701	3.9122
334	grag	3	8.1701	3.9122
334	granaat	3	8.1701	3.9122
334	grapjas	3	8.1701	3.9122
334	grappig	3	8.1701	3.9122
334	great	3	8.1701	3.9122
334	gregor	3	8.1701	3.9122
334	grenspos	3	8.1701	3.9122
334	grieg	3	8.1701	3.9122
334	grimeer	3	8.1701	3.9122
334	groentetuin	3	8.1701	3.9122
334	grootheid	3	8.1701	3.9122
334	groottes	3	8.1701	3.9122
334	grosalie	3	8.1701	3.9122
334	grou	3	8.1701	3.9122
334	grozny	3	8.1701	3.9122
334	gruwel	3	8.1701	3.9122
334	guillotien	3	8.1701	3.9122
334	guy	3	8.1701	3.9122
334	haak	3	8.1701	3.9122
334	haan	3	8.1701	3.9122
334	haifa	3	8.1701	3.9122
334	handelaars	3	8.1701	3.9122
334	handjies	3	8.1701	3.9122
334	handlanger	3	8.1701	3.9122
334	handtekeninge	3	8.1701	3.9122
334	hardy	3	8.1701	3.9122
334	harmonie	3	8.1701	3.9122
334	harmonika	3	8.1701	3.9122
334	hartsbegeerte	3	8.1701	3.9122
334	hath	3	8.1701	3.9122
334	hayao	3	8.1701	3.9122
334	hef	3	8.1701	3.9122
334	heiligdom	3	8.1701	3.9122
334	heldedade	3	8.1701	3.9122
334	helikopter	3	8.1701	3.9122
334	helpers	3	8.1701	3.9122
334	helsinki	3	8.1701	3.9122
334	hemele	3	8.1701	3.9122
334	hengel	3	8.1701	3.9122
334	henne	3	8.1701	3.9122
334	henry	3	8.1701	3.9122
334	herhaaldelik	3	8.1701	3.9122
334	herinnering	3	8.1701	3.9122
334	herkoms	3	8.1701	3.9122
334	heroïse	3	8.1701	3.9122
334	hertogdom	3	8.1701	3.9122
334	hervat	3	8.1701	3.9122
334	hessenstein	3	8.1701	3.9122
334	heupbeen	3	8.1701	3.9122
334	hierby	3	8.1701	3.9122
334	hieruit	3	8.1701	3.9122
334	hindernis	3	8.1701	3.9122
334	hmm	3	8.1701	3.9122
334	hoe's	3	8.1701	3.9122
334	hoedanig	3	8.1701	3.9122
334	hoflike	3	8.1701	3.9122
334	hohenschoenhausen	3	8.1701	3.9122
334	hol	3	8.1701	3.9122
334	homeopatie	3	8.1701	3.9122
334	honderd	3	8.1701	3.9122
334	hongerstaking	3	8.1701	3.9122
334	hoofkantoor	3	8.1701	3.9122
334	hoofletter	3	8.1701	3.9122
334	hoofrol	3	8.1701	3.9122
334	hoofsaaklik	3	8.1701	3.9122
334	hoofseil	3	8.1701	3.9122
334	hoogtepunt	3	8.1701	3.9122
334	hoogverraad	3	8.1701	3.9122
334	hooi	3	8.1701	3.9122
334	horison	3	8.1701	3.9122
334	howe	3	8.1701	3.9122
334	hubare	3	8.1701	3.9122
334	huh	3	8.1701	3.9122
334	huidig	3	8.1701	3.9122
334	huisves	3	8.1701	3.9122
334	huiwerig	3	8.1701	3.9122
334	huldig	3	8.1701	3.9122
334	hule	3	8.1701	3.9122
334	humeur	3	8.1701	3.9122
334	huwelikskontrak	3	8.1701	3.9122
334	hyacinthe	3	8.1701	3.9122
334	hé	3	8.1701	3.9122
334	hȇ	3	8.1701	3.9122
334	i'm	3	8.1701	3.9122
334	iedereen	3	8.1701	3.9122
334	iets's	3	8.1701	3.9122
334	improviseer	3	8.1701	3.9122
334	inbreuk	3	8.1701	3.9122
334	indiane	3	8.1701	3.9122
334	indringer	3	8.1701	3.9122
334	ineenstorting	3	8.1701	3.9122
334	ingenieurs	3	8.1701	3.9122
334	ingenome	3	8.1701	3.9122
334	ingerig	3	8.1701	3.9122
334	ingesit	3	8.1701	3.9122
334	ingeslote	3	8.1701	3.9122
334	ingesluit	3	8.1701	3.9122
334	ingewande	3	8.1701	3.9122
334	inisiatief	3	8.1701	3.9122
334	insien	3	8.1701	3.9122
334	insig	3	8.1701	3.9122
334	insinueer	3	8.1701	3.9122
334	insleep	3	8.1701	3.9122
334	inspan	3	8.1701	3.9122
334	inspekteer	3	8.1701	3.9122
334	instaan	3	8.1701	3.9122
334	instrukteur	3	8.1701	3.9122
334	instrumente	3	8.1701	3.9122
334	integriteit	3	8.1701	3.9122
334	intereseer	3	8.1701	3.9122
334	intimiteit	3	8.1701	3.9122
334	inwendige	3	8.1701	3.9122
334	ironie	3	8.1701	3.9122
334	italiaans	3	8.1701	3.9122
334	italianers	3	8.1701	3.9122
334	jaar-plan	3	8.1701	3.9122
334	jaarlikse	3	8.1701	3.9122
334	jacky	3	8.1701	3.9122
334	jacuzzi	3	8.1701	3.9122
334	jakkalse	3	8.1701	3.9122
334	james	3	8.1701	3.9122
334	janeke	3	8.1701	3.9122
334	jenny	3	8.1701	3.9122
334	jodin	3	8.1701	3.9122
334	joernalis	3	8.1701	3.9122
334	jonathan	3	8.1701	3.9122
334	jor	3	8.1701	3.9122
334	jor-el	3	8.1701	3.9122
334	jordan	3	8.1701	3.9122
334	josephine	3	8.1701	3.9122
334	jufrou	3	8.1701	3.9122
334	kaalvoet	3	8.1701	3.9122
334	kaap	3	8.1701	3.9122
334	kaarte	3	8.1701	3.9122
334	kabouters	3	8.1701	3.9122
334	kalf-oë	3	8.1701	3.9122
334	kanonvoer	3	8.1701	3.9122
334	kanseleer	3	8.1701	3.9122
334	karre	3	8.1701	3.9122
334	karretjie	3	8.1701	3.9122
334	katalogus	3	8.1701	3.9122
334	katoliek	3	8.1701	3.9122
334	katrien	3	8.1701	3.9122
334	katrientje	3	8.1701	3.9122
334	keel	3	8.1701	3.9122
334	kerkhof	3	8.1701	3.9122
334	kesselbach	3	8.1701	3.9122
334	kil	3	8.1701	3.9122
334	kinderhuis	3	8.1701	3.9122
334	kindertyd	3	8.1701	3.9122
334	kirsten	3	8.1701	3.9122
334	kirstine	3	8.1701	3.9122
334	kiste	3	8.1701	3.9122
334	klaargemaak	3	8.1701	3.9122
334	klant	3	8.1701	3.9122
334	klee	3	8.1701	3.9122
334	kleinkind	3	8.1701	3.9122
334	klik	3	8.1701	3.9122
334	klooster	3	8.1701	3.9122
334	knap	3	8.1701	3.9122
334	kneusing	3	8.1701	3.9122
334	knip	3	8.1701	3.9122
334	kochberg	3	8.1701	3.9122
334	koekoek	3	8.1701	3.9122
334	kombinasie	3	8.1701	3.9122
334	kommer	3	8.1701	3.9122
334	kommies	3	8.1701	3.9122
334	kompas	3	8.1701	3.9122
334	konsidererend	3	8.1701	3.9122
334	konyntjie	3	8.1701	3.9122
334	kopers	3	8.1701	3.9122
334	kopieë	3	8.1701	3.9122
334	kopseer	3	8.1701	3.9122
334	kortaf	3	8.1701	3.9122
334	kortliks	3	8.1701	3.9122
334	kosbare	3	8.1701	3.9122
334	kosie	3	8.1701	3.9122
334	kostuums	3	8.1701	3.9122
334	kots	3	8.1701	3.9122
334	kraampies	3	8.1701	3.9122
334	kritiek	3	8.1701	3.9122
334	kritieke	3	8.1701	3.9122
334	kronkels	3	8.1701	3.9122
334	kruger	3	8.1701	3.9122
334	kruisbande	3	8.1701	3.9122
334	kruppel	3	8.1701	3.9122
334	kryptons	3	8.1701	3.9122
334	kudde	3	8.1701	3.9122
