Rank	Word	Frequency	Frequency per million	Zipf value
88	ద్వారా	143	1271.7215	6.1044
89	కొద్దిగా	141	1253.9352	6.0983
89	సహాయం	141	1253.9352	6.0983
90	ఎందుకంటే	140	1245.0421	6.0952
91	కూడా	139	1236.1489	6.0921
91	పేరు	139	1236.1489	6.0921
92	ఎక్కడ	137	1218.3626	6.0858
92	చేసిన	137	1218.3626	6.0858
93	ఓకే	136	1209.4694	6.0826
94	రోజు	134	1191.6831	6.0762
95	అనుకుంటున్నారా	133	1182.79	6.0729
95	విషయం	133	1182.79	6.0729
96	ఫక్	132	1173.8968	6.0696
97	ఆఫ్	131	1165.0036	6.0663
98	నం	129	1147.2173	6.0596
98	ముందు	129	1147.2173	6.0596
99	అర్థం	127	1129.431	6.0529
99	చెప్పారు	127	1129.431	6.0529
100	తెలియదు	125	1111.6447	6.046
100	దేవుని	125	1111.6447	6.046
100	రాత్రి	125	1111.6447	6.046
101	ఏదైనా	124	1102.7515	6.0425
102	కాబట్టి	122	1084.9652	6.0354
103	మార్గం	120	1067.1789	6.0282
104	తెలుసా	119	1058.2858	6.0246
105	అబ్బాయిలు	118	1049.3926	6.0209
106	ఇష్టం	117	1040.4994	6.0172
107	అప్పుడు	116	1031.6063	6.0135
107	మాత్రమే	116	1031.6063	6.0135
108	వస్తాయి	114	1013.82	6.006
109	l	112	996.0337	5.9983
109	ఎవరైనా	112	996.0337	5.9983
110	అనుకుంటున్నాను	110	978.2473	5.9904
110	ఫకింగ్	110	978.2473	5.9904
110	వదిలి	110	978.2473	5.9904
110	వెళ్ళండి	110	978.2473	5.9904
111	చేయవచ్చు	104	924.8884	5.9661
112	లెట్	102	907.1021	5.9577
113	ప్రజలు	101	898.2089	5.9534
114	బర్ట్	100	889.3158	5.9491
114	మిస్టర్	100	889.3158	5.9491
115	తెలిసిన	97	862.6363	5.9358
115	మళ్ళీ	97	862.6363	5.9358
116	చేస్తుంది	96	853.7431	5.9313
117	అంటే	95	844.85	5.9268
117	పడుతుంది	95	844.85	5.9268
118	ఎక్కువ	93	827.0637	5.9175
118	కు	93	827.0637	5.9175
118	చేశారు	93	827.0637	5.9175
119	చెప్పండి	92	818.1705	5.9128
119	తప్పు	92	818.1705	5.9128
120	చూడాలి	91	809.2773	5.9081
120	జాక్	91	809.2773	5.9081
121	అతని	89	791.491	5.8984
121	పెద్ద	89	791.491	5.8984
122	ఏమీ	87	773.7047	5.8886
122	కంటే	87	773.7047	5.8886
122	జస్ట్	87	773.7047	5.8886
123	లుక్	86	764.8116	5.8836
124	ఎల్లప్పుడూ	85	755.9184	5.8785
125	చుట్టూ	83	738.1321	5.8681
125	దీన్ని	83	738.1321	5.8681
126	కాలేదు	82	729.2389	5.8629
126	చంపడానికి	82	729.2389	5.8629
127	man	81	720.3458	5.8575
128	ఉన్నప్పుడు	80	711.4526	5.8521
128	నాశనం	80	711.4526	5.8521
129	గుడ్	79	702.5595	5.8467
129	చిన్న	79	702.5595	5.8467
129	మొదటి	79	702.5595	5.8467
130	పాత	78	693.6663	5.8412
130	బహుశా	78	693.6663	5.8412
131	గాడిద	77	684.7731	5.8355
131	తండ్రి	77	684.7731	5.8355
131	తర్వాత	77	684.7731	5.8355
131	పూర్తి	77	684.7731	5.8355
132	అనుకున్నాను	76	675.88	5.8299
132	ఇతర	76	675.88	5.8299
132	కావలసిన	76	675.88	5.8299
132	వచ్చి	76	675.88	5.8299
132	వరకు	76	675.88	5.8299
133	కారు	75	666.9868	5.8241
133	గో	75	666.9868	5.8241
133	జీవితం	75	666.9868	5.8241
133	మరింత	75	666.9868	5.8241
134	ప్రేమ	74	658.0937	5.8183
135	ఇప్పటికీ	72	640.3073	5.8064
135	జరిగింది	72	640.3073	5.8064
135	జరిగినది	72	640.3073	5.8064
136	అధ్యక్షుడు	71	631.4142	5.8003
136	మొత్తం	71	631.4142	5.8003
136	విచారిస్తున్నాను	71	631.4142	5.8003
137	ఉండవచ్చు	70	622.521	5.7942
137	సమస్య	70	622.521	5.7942
138	గొప్ప	69	613.6279	5.7879
138	పొందడానికి	69	613.6279	5.7879
138	వన్నా	69	613.6279	5.7879
138	శిశువు	69	613.6279	5.7879
139	ఇవ్వాలని	68	604.7347	5.7816
139	దూరంగా	68	604.7347	5.7816
139	వినండి	68	604.7347	5.7816
140	అదే	67	595.8416	5.7751
140	అయితే	67	595.8416	5.7751
140	పిల్లలు	67	595.8416	5.7751
140	వీలు	67	595.8416	5.7751
140	సైన్	67	595.8416	5.7751
141	ఆలోచన	66	586.9484	5.7686
141	చేయండి	66	586.9484	5.7686
141	స్నేహితుడు	66	586.9484	5.7686
142	హెల్	65	578.0552	5.762
143	well	64	569.1621	5.7552
143	అయ్యో	64	569.1621	5.7552
143	కుమారుడు	64	569.1621	5.7552
143	దాని	64	569.1621	5.7552
143	నిజమైన	64	569.1621	5.7552
143	ఫోన్	64	569.1621	5.7552
144	అమ్మాయి	63	560.2689	5.7484
144	ఒంటి	63	560.2689	5.7484
144	చాలు	63	560.2689	5.7484
144	తరువాత	63	560.2689	5.7484
144	మహిళ	63	560.2689	5.7484
144	మూడు	63	560.2689	5.7484
145	ఒకటి	62	551.3758	5.7414
145	చెడు	62	551.3758	5.7414
145	చేసింది	62	551.3758	5.7414
145	ప్లే	62	551.3758	5.7414
146	మాట్లాడటానికి	61	542.4826	5.7344
146	హలో	61	542.4826	5.7344
147	అందమైన	60	533.5895	5.7272
147	అన్నారు	60	533.5895	5.7272
147	ఎంత	60	533.5895	5.7272
147	మీద	60	533.5895	5.7272
148	i	59	524.6963	5.7199
148	ఎవరూ	59	524.6963	5.7199
148	చెప్పేవాడు	59	524.6963	5.7199
148	విషయాలు	59	524.6963	5.7199
149	ఐ	58	515.8031	5.7125
149	గత	58	515.8031	5.7125
149	చేస్తున్న	58	515.8031	5.7125
149	భావిస్తున్నాను	58	515.8031	5.7125
149	లోకి	58	515.8031	5.7125
149	సోదరుడు	58	515.8031	5.7125
150	ఇంకా	57	506.91	5.7049
150	ఉండండి	57	506.91	5.7049
150	షిట్	57	506.91	5.7049
150	సంవత్సరాల	57	506.91	5.7049
151	grunts	56	498.0168	5.6972
151	nice	56	498.0168	5.6972
151	అరుపులతో	56	498.0168	5.6972
151	జుడిత్	56	498.0168	5.6972
151	నిట్టూర్పుని	56	498.0168	5.6972
151	వాట్	56	498.0168	5.6972
151	వార్తలు	56	498.0168	5.6972
151	విచార	56	498.0168	5.6972
152	అలా	55	489.1237	5.6894
152	ఇవ్వండి	55	489.1237	5.6894
152	క్షమించండి	55	489.1237	5.6894
152	చేస్తున్నారు	55	489.1237	5.6894
152	తయారు	55	489.1237	5.6894
152	తల్లి	55	489.1237	5.6894
152	తెలపండి	55	489.1237	5.6894
152	భార్య	55	489.1237	5.6894
153	no	54	480.2305	5.6814
153	దానిని	54	480.2305	5.6814
153	విధంగా	54	480.2305	5.6814
154	groans	53	471.3374	5.6733
154	ఉద్యోగం	53	471.3374	5.6733
154	తెలీదు	53	471.3374	5.6733
154	రెడీ	53	471.3374	5.6733
154	రైట్	53	471.3374	5.6733
154	వారి	53	471.3374	5.6733
155	chuckles	52	462.4442	5.6651
155	ఉన్నారు	52	462.4442	5.6651
155	కొత్త	52	462.4442	5.6651
155	బాలుడు	52	462.4442	5.6651
155	మాట్లాడటం	52	462.4442	5.6651
155	హుహ్	52	462.4442	5.6651
156	ఇప్పటికే	51	453.551	5.6566
156	ఉన్నాను	51	453.551	5.6566
156	నమ్మకం	51	453.551	5.6566
156	నాతో	51	453.551	5.6566
156	ప్రతిదీ	51	453.551	5.6566
157	తగినంత	50	444.6579	5.648
158	ఉంచండి	49	435.7647	5.6393
158	ఎల్	49	435.7647	5.6393
158	చూసిన	49	435.7647	5.6393
158	చెత్త	49	435.7647	5.6393
158	చెప్పటానికి	49	435.7647	5.6393
158	చేస్తాము	49	435.7647	5.6393
158	తుపాకీ	49	435.7647	5.6393
158	ఫ్రాంక్	49	435.7647	5.6393
158	హక్కు	49	435.7647	5.6393
158	హెన్రీ	49	435.7647	5.6393
159	ఇంటికి	48	426.8716	5.6303
159	జరిమానా	48	426.8716	5.6303
159	తనిఖీ	48	426.8716	5.6303
159	పోలీసు	48	426.8716	5.6303
159	హత్య	48	426.8716	5.6303
160	music	47	417.9784	5.6212
160	అతన్ని	47	417.9784	5.6212
160	ఉత్తమ	47	417.9784	5.6212
160	మరొక	47	417.9784	5.6212
160	సిద్ధంగా	47	417.9784	5.6212
161	ఇలా	46	409.0852	5.6118
161	కనుగొనేందుకు	46	409.0852	5.6118
161	చూడటానికి	46	409.0852	5.6118
161	నరకం	46	409.0852	5.6118
162	elizabeth	45	400.1921	5.6023
162	తల	45	400.1921	5.6023
162	బిట్	45	400.1921	5.6023
162	వెనుక	45	400.1921	5.6023
162	వెర్రి	45	400.1921	5.6023
162	వ్యాపార	45	400.1921	5.6023
163	all	44	391.2989	5.5925
163	అనుభూతి	44	391.2989	5.5925
163	కలిసి	44	391.2989	5.5925
163	పార్టీ	44	391.2989	5.5925
163	పైగా	44	391.2989	5.5925
163	యో	44	391.2989	5.5925
163	లేకుండా	44	391.2989	5.5925
163	వైపు	44	391.2989	5.5925
163	హిట్	44	391.2989	5.5925
164	ఆపడానికి	43	382.4058	5.5825
164	ఆహ్	43	382.4058	5.5825
164	చేయడానికి	43	382.4058	5.5825
164	జిమ్	43	382.4058	5.5825
164	నువ్వు	43	382.4058	5.5825
164	నేడు	43	382.4058	5.5825
164	ప్రస్తుతం	43	382.4058	5.5825
164	మాన్	43	382.4058	5.5825
164	సరేనా	43	382.4058	5.5825
165	mom	42	373.5126	5.5723
165	అంచనా	42	373.5126	5.5723
165	ఐదు	42	373.5126	5.5723
165	రెండవ	42	373.5126	5.5723
165	సొంత	42	373.5126	5.5723
166	తీసుకుని	41	364.6195	5.5618
166	దాన్ని	41	364.6195	5.5618
166	నవ్వుతూ	41	364.6195	5.5618
166	మోగ్లీ	41	364.6195	5.5618
166	హౌస్	41	364.6195	5.5618
167	baloo	40	355.7263	5.5511
167	ఆపు	40	355.7263	5.5511
167	చూసింది	40	355.7263	5.5511
167	జాగ్రత్తగా	40	355.7263	5.5511
167	నైల్స్	40	355.7263	5.5511
167	ప్రయత్నించండి	40	355.7263	5.5511
167	మర్చిపోతే	40	355.7263	5.5511
167	మైక్	40	355.7263	5.5511
168	groaning	39	346.8331	5.5401
168	ఉదయం	39	346.8331	5.5401
168	ఎప్పటికీ	39	346.8331	5.5401
168	కనుక	39	346.8331	5.5401
168	కాలం	39	346.8331	5.5401
168	కుటుంబం	39	346.8331	5.5401
168	క్రితం	39	346.8331	5.5401
168	తలుపు	39	346.8331	5.5401
168	నాలుగు	39	346.8331	5.5401
168	లాఫింగ్	39	346.8331	5.5401
168	వినడానికి	39	346.8331	5.5401
168	వెళ్ళడానికి	39	346.8331	5.5401
168	సమయంలో	39	346.8331	5.5401
168	సైమన్	39	346.8331	5.5401
169	grunting	38	337.94	5.5288
169	lt	38	337.94	5.5288
169	అతనితో	38	337.94	5.5288
169	అమలు	38	337.94	5.5288
169	ఉండడానికి	38	337.94	5.5288
169	కనిపిస్తుంది	38	337.94	5.5288
169	కారణం	38	337.94	5.5288
169	క్షమించాలి	38	337.94	5.5288
169	నిజానికి	38	337.94	5.5288
169	పాఠశాల	38	337.94	5.5288
169	ముఖం	38	337.94	5.5288
169	వద్దు	38	337.94	5.5288
170	అవకాశం	37	329.0468	5.5173
170	ఊ	37	329.0468	5.5173
170	కొనసాగుతుంది	37	329.0468	5.5173
170	చింతించకండి	37	329.0468	5.5173
170	జరుగుతుందో	37	329.0468	5.5173
170	నిద్ర	37	329.0468	5.5173
170	శ్వాస	37	329.0468	5.5173
171	oh	36	320.1537	5.5054
171	ఉద్దేశ్యం	36	320.1537	5.5054
171	ఎల్లెన్	36	320.1537	5.5054
171	ఒంటరిగా	36	320.1537	5.5054
171	ఒక్కరూ	36	320.1537	5.5054
171	కొనుగోలు	36	320.1537	5.5054
171	చివరి	36	320.1537	5.5054
171	ప్రణాళిక	36	320.1537	5.5054
171	మనం	36	320.1537	5.5054
171	మిలియన్	36	320.1537	5.5054
171	వెళ్తున్నారు	36	320.1537	5.5054
171	స్నేహితులు	36	320.1537	5.5054
172	అవుతుంది	35	311.2605	5.4931
172	కలిసే	35	311.2605	5.4931
172	చేసినప్పుడు	35	311.2605	5.4931
172	పిల్ల	35	311.2605	5.4931
172	భావించడం	35	311.2605	5.4931
172	భావిస్తున్నారా	35	311.2605	5.4931
172	ముందుకు	35	311.2605	5.4931
172	మొదలు	35	311.2605	5.4931
172	రకమైన	35	311.2605	5.4931
172	రేపు	35	311.2605	5.4931
172	స్టీవ్	35	311.2605	5.4931
172	హార్డ్	35	311.2605	5.4931
173	అందంగా	34	302.3674	5.4805
173	ఇబ్బంది	34	302.3674	5.4805
173	ఉందా	34	302.3674	5.4805
173	ఒకసారి	34	302.3674	5.4805
173	కళ్ళు	34	302.3674	5.4805
173	చేయడం	34	302.3674	5.4805
173	చేయాలని	34	302.3674	5.4805
173	చేస్తాను	34	302.3674	5.4805
173	జుట్టు	34	302.3674	5.4805
173	టేక్	34	302.3674	5.4805
173	తిట్టు	34	302.3674	5.4805
173	పట్టింది	34	302.3674	5.4805
173	యేసు	34	302.3674	5.4805
173	విన్న	34	302.3674	5.4805
173	వివాహం	34	302.3674	5.4805
173	వెళుతున్న	34	302.3674	5.4805
174	gasps	33	293.4742	5.4676
174	అద్భుతమైన	33	293.4742	5.4676
174	ఈజ్	33	293.4742	5.4676
174	కావచ్చు	33	293.4742	5.4676
174	గుర్తుంచుకోవాలి	33	293.4742	5.4676
174	చేస్తారు	33	293.4742	5.4676
174	పట్టణం	33	293.4742	5.4676
174	పాడించి	33	293.4742	5.4676
174	మిషన్	33	293.4742	5.4676
174	రియల్లీ	33	293.4742	5.4676
174	సారా	33	293.4742	5.4676
175	అంగస్	32	284.581	5.4542
175	ఉంటాం	32	284.581	5.4542
175	తక్కువ	32	284.581	5.4542
175	ది	32	284.581	5.4542
175	లెట్స్	32	284.581	5.4542
175	లోపల	32	284.581	5.4542
175	వెంటనే	32	284.581	5.4542
175	సమాధానం	32	284.581	5.4542
175	సేవ్	32	284.581	5.4542
176	అవుట్	31	275.6879	5.4404
176	అహ్	31	275.6879	5.4404
176	దేవుడు	31	275.6879	5.4404
176	దొరకలేదు	31	275.6879	5.4404
176	నిమిషం	31	275.6879	5.4404
176	ప్రదర్శన	31	275.6879	5.4404
176	మాట్లాడుతూ	31	275.6879	5.4404
176	మారింది	31	275.6879	5.4404
176	మీతో	31	275.6879	5.4404
176	వై	31	275.6879	5.4404
176	సురక్షిత	31	275.6879	5.4404
177	'ఆల్	30	266.7947	5.4262
177	a	30	266.7947	5.4262
177	అగ్ని	30	266.7947	5.4262
177	అడగండి	30	266.7947	5.4262
177	గాడ్డామ్	30	266.7947	5.4262
177	గాలి	30	266.7947	5.4262
177	తీసుకోవాలని	30	266.7947	5.4262
177	నీ	30	266.7947	5.4262
177	పాట	30	266.7947	5.4262
177	భర్త	30	266.7947	5.4262
177	మిస్	30	266.7947	5.4262
177	స్థానంలో	30	266.7947	5.4262
178	worldwide	29	257.9016	5.4115
178	అక్కడే	29	257.9016	5.4115
178	అమూల్యమైన	29	257.9016	5.4115
178	కథ	29	257.9016	5.4115
178	కోరుకుంటున్నారు	29	257.9016	5.4115
178	గుర్తు	29	257.9016	5.4115
178	గొర్రెలు	29	257.9016	5.4115
178	చనిపోయిన	29	257.9016	5.4115
178	డామన్	29	257.9016	5.4115
178	దేశం	29	257.9016	5.4115
178	నొప్పి	29	257.9016	5.4115
178	నోరు	29	257.9016	5.4115
178	పూర్తిగా	29	257.9016	5.4115
178	బిల్లీ	29	257.9016	5.4115
178	బేబీ	29	257.9016	5.4115
178	రింగ్	29	257.9016	5.4115
178	లేకపోతే	29	257.9016	5.4115
178	వాగ్దానం	29	257.9016	5.4115
178	వావ్	29	257.9016	5.4115
178	సంవత్సరం	29	257.9016	5.4115
179	heh	28	249.0084	5.3962
179	అనుకుంటున్నారు	28	249.0084	5.3962
179	ఒప్పందం	28	249.0084	5.3962
179	కుక్క	28	249.0084	5.3962
179	క్లిక్	28	249.0084	5.3962
179	గంటల	28	249.0084	5.3962
179	గుండె	28	249.0084	5.3962
179	చల్లని	28	249.0084	5.3962
179	జాయే	28	249.0084	5.3962
179	జేన్	28	249.0084	5.3962
179	తదుపరి	28	249.0084	5.3962
179	తినడానికి	28	249.0084	5.3962
179	తీవ్రమైన	28	249.0084	5.3962
179	నథింగ్	28	249.0084	5.3962
179	పురుషులు	28	249.0084	5.3962
179	పైన	28	249.0084	5.3962
179	మధ్య	28	249.0084	5.3962
179	మనస్సు	28	249.0084	5.3962
179	వైట్	28	249.0084	5.3962
179	వేడి	28	249.0084	5.3962
179	సులభంగా	28	249.0084	5.3962
180	yeah	27	240.1153	5.3804
180	ఆందోళన	27	240.1153	5.3804
180	ఆలోచిస్తూ	27	240.1153	5.3804
180	ఉండకూడదు	27	240.1153	5.3804
180	కలవారు	27	240.1153	5.3804
180	గేమ్	27	240.1153	5.3804
180	జిమ్మీ	27	240.1153	5.3804
180	జెంటిల్మెన్	27	240.1153	5.3804
180	దాదాపు	27	240.1153	5.3804
180	పొందవచ్చు	27	240.1153	5.3804
180	ప్రయత్నించారు	27	240.1153	5.3804
180	బ్రైస్	27	240.1153	5.3804
180	బ్లాక్	27	240.1153	5.3804
180	మిగిలిన	27	240.1153	5.3804
180	వచ్చిన	27	240.1153	5.3804
180	వస్తుంది	27	240.1153	5.3804
180	సాధారణ	27	240.1153	5.3804
180	స్వాగతం	27	240.1153	5.3804
181	bleating	26	231.2221	5.364
181	me	26	231.2221	5.364
181	panting	26	231.2221	5.364
181	sorbonne	26	231.2221	5.364
181	అంటోన్	26	231.2221	5.364
181	అండ్	26	231.2221	5.364
181	ఇచ్చింది	26	231.2221	5.364
181	చూస్తారు	26	231.2221	5.364
181	జట్టు	26	231.2221	5.364
181	పొందుతారు	26	231.2221	5.364
181	ప్రశ్న	26	231.2221	5.364
181	ఫన్నీ	26	231.2221	5.364
181	బాయ్	26	231.2221	5.364
181	మంది	26	231.2221	5.364
181	రోడ్బ్లాక్	26	231.2221	5.364
181	రోనీ	26	231.2221	5.364
181	లెన్ని	26	231.2221	5.364
181	హార్లే	26	231.2221	5.364
182	అవ్ట్	25	222.3289	5.347
182	గది	25	222.3289	5.347
182	గా	25	222.3289	5.347
182	గెట్	25	222.3289	5.347
182	చూసుకొని	25	222.3289	5.347
182	చెయ్యాలి	25	222.3289	5.347
182	చేతి	25	222.3289	5.347
182	చేతులు	25	222.3289	5.347
182	పాటు	25	222.3289	5.347
182	బాబ్	25	222.3289	5.347
182	మామా	25	222.3289	5.347
182	మీదే	25	222.3289	5.347
182	ముగింపు	25	222.3289	5.347
182	రైడ్	25	222.3289	5.347
182	రోజుల	25	222.3289	5.347
182	లేడీస్	25	222.3289	5.347
182	వాస్తవానికి	25	222.3289	5.347
182	సంస్థ	25	222.3289	5.347
182	సెల్	25	222.3289	5.347
183	m	24	213.4358	5.3293
183	mr	24	213.4358	5.3293
183	simon	24	213.4358	5.3293
183	ఉన్న	24	213.4358	5.3293
183	ఎడమ	24	213.4358	5.3293
183	ఎవరో	24	213.4358	5.3293
183	ఐస్	24	213.4358	5.3293
183	కుమార్తె	24	213.4358	5.3293
183	గని	24	213.4358	5.3293
183	చేయాలి	24	213.4358	5.3293
183	డ్రాప్	24	213.4358	5.3293
183	దగ్గరగా	24	213.4358	5.3293
183	నిమిషాల	24	213.4358	5.3293
183	పిల్లవాడిని	24	213.4358	5.3293
183	ప్రపంచంలో	24	213.4358	5.3293
183	ఫైన్	24	213.4358	5.3293
183	బాధించింది	24	213.4358	5.3293
183	మాట్లాడే	24	213.4358	5.3293
183	మార్క్	24	213.4358	5.3293
183	యుద్ధం	24	213.4358	5.3293
183	రంగు	24	213.4358	5.3293
183	లేనని	24	213.4358	5.3293
183	లేని	24	213.4358	5.3293
183	వారం	24	213.4358	5.3293
183	షూట్	24	213.4358	5.3293
183	సంగీతం	24	213.4358	5.3293
184	అడవి	23	204.5426	5.3108
184	అలారం	23	204.5426	5.3108
184	ఆరు	23	204.5426	5.3108
184	ఆశిస్తున్నాము	23	204.5426	5.3108
184	ఉంచేందుకు	23	204.5426	5.3108
184	ఎప్పుడైనా	23	204.5426	5.3108
184	కాకముందు	23	204.5426	5.3108
184	కాపీ	23	204.5426	5.3108
184	కొంత	23	204.5426	5.3108
184	చెప్పడం	23	204.5426	5.3108
184	జీవితంలో	23	204.5426	5.3108
184	టైగర్	23	204.5426	5.3108
184	తరలించడానికి	23	204.5426	5.3108
184	దాడి	23	204.5426	5.3108
184	పడిపోయింది	23	204.5426	5.3108
184	ప్రియమైన	23	204.5426	5.3108
184	భూమి	23	204.5426	5.3108
184	య	23	204.5426	5.3108
184	లార్డ్	23	204.5426	5.3108
184	వెల్స్	23	204.5426	5.3108
184	శ్రీమతి	23	204.5426	5.3108
185	ఉన్నాము	22	195.6495	5.2915
185	ఉమ్	22	195.6495	5.2915
185	ఉహ్	22	195.6495	5.2915
185	ఎక్కడా	22	195.6495	5.2915
185	కష్టం	22	195.6495	5.2915
185	కొరియా	22	195.6495	5.2915
185	ఖర్చు	22	195.6495	5.2915
185	చికిత్స	22	195.6495	5.2915
185	చూడటం	22	195.6495	5.2915
185	చెయ్యవచ్చు	22	195.6495	5.2915
185	జంట	22	195.6495	5.2915
185	డౌ	22	195.6495	5.2915
185	దుస్తులు	22	195.6495	5.2915
185	పెట్టుబడి	22	195.6495	5.2915
185	పై	22	195.6495	5.2915
185	ప్రారంభం	22	195.6495	5.2915
185	బాక్స్	22	195.6495	5.2915
185	మాంత్రికుడు	22	195.6495	5.2915
185	వస్తున్న	22	195.6495	5.2915
185	వేగంగా	22	195.6495	5.2915
185	సంతోషంగా	22	195.6495	5.2915
185	హ్యాపీ	22	195.6495	5.2915
186	bagheera	21	186.7563	5.2713
186	joe	21	186.7563	5.2713
186	rance	21	186.7563	5.2713
186	wonderstone	21	186.7563	5.2713
186	అత్యంత	21	186.7563	5.2713
186	అమెరికన్	21	186.7563	5.2713
186	అరుపు	21	186.7563	5.2713
186	ఆలోచిస్తాడు	21	186.7563	5.2713
186	ఆల్ఫోన్స్	21	186.7563	5.2713
186	ఓవర్	21	186.7563	5.2713
186	కనీసం	21	186.7563	5.2713
186	కాఫీ	21	186.7563	5.2713
186	కోడ్	21	186.7563	5.2713
186	గాట్	21	186.7563	5.2713
186	చట్టం	21	186.7563	5.2713
186	చూస్తున్న	21	186.7563	5.2713
186	జరిగే	21	186.7563	5.2713
186	తప్ప	21	186.7563	5.2713
186	తప్పక	21	186.7563	5.2713
186	తెలుసుకోవడానికి	21	186.7563	5.2713
186	తేనె	21	186.7563	5.2713
186	త్వరగా	21	186.7563	5.2713
186	నడుస్తున్న	21	186.7563	5.2713
186	నాథన్	21	186.7563	5.2713
186	న్యాయవాది	21	186.7563	5.2713
186	పట్టుకోండి	21	186.7563	5.2713
186	పరిష్కరించడానికి	21	186.7563	5.2713
186	పాల్	21	186.7563	5.2713
186	పొందలేము	21	186.7563	5.2713
186	ప్రతికూల	21	186.7563	5.2713
186	ప్రపంచ	21	186.7563	5.2713
186	మరణం	21	186.7563	5.2713
186	యెగరోజు	21	186.7563	5.2713
186	వివిధ	21	186.7563	5.2713
186	వెళ్ళిపోతున్నాను	21	186.7563	5.2713
186	సజీవంగా	21	186.7563	5.2713
186	సీటు	21	186.7563	5.2713
186	హోమ్	21	186.7563	5.2713
187	greely	20	177.8632	5.2501
187	how'd	20	177.8632	5.2501
