Rank	Word	Frequency	Frequency per million	Zipf value
180	آئے	146	529.8975	5.7242
180	قسم	146	529.8975	5.7242
181	شروع	145	526.268	5.7212
181	منٹ	145	526.268	5.7212
182	مت	144	522.6386	5.7182
183	اندر	143	519.0092	5.7152
184	اچھی	142	515.3797	5.7121
184	والے	142	515.3797	5.7121
185	انہیں	141	511.7503	5.7091
185	کروں	141	511.7503	5.7091
185	یہی	141	511.7503	5.7091
186	معاف	140	508.1209	5.706
186	ویسے	140	508.1209	5.706
187	ش	139	504.4914	5.7029
187	نمبر	139	504.4914	5.7029
188	بہتر	138	500.862	5.6997
188	سی	138	500.862	5.6997
188	نظر	138	500.862	5.6997
189	تمہاری	137	497.2326	5.6966
190	خوش	136	493.6031	5.6934
190	منتقل	136	493.6031	5.6934
191	براہ	135	489.9737	5.6902
192	مہربانی	134	486.3443	5.6869
193	مار	132	479.0854	5.6804
194	جس	131	475.4559	5.6771
194	دوست	131	475.4559	5.6771
194	دوسرے	131	475.4559	5.6771
194	محبت	131	475.4559	5.6771
195	اہ	130	471.8265	5.6738
195	تین	130	471.8265	5.6738
195	صحیح	130	471.8265	5.6738
195	محفوظ	130	471.8265	5.6738
195	مسئلہ	130	471.8265	5.6738
196	شہر	129	468.1971	5.6704
196	گئی	129	468.1971	5.6704
196	ہوئے	129	468.1971	5.6704
197	جیسے	126	457.3088	5.6602
198	کافی	124	450.0499	5.6533
199	آخر	123	446.4205	5.6497
199	بن	123	446.4205	5.6497
199	موجود	123	446.4205	5.6497
200	ملا	122	442.791	5.6462
201	سوچا	121	439.1616	5.6426
201	ڈاکٹر	121	439.1616	5.6426
201	کہیں	121	439.1616	5.6426
201	ہوتا	121	439.1616	5.6426
202	قتل	120	435.5322	5.639
203	frnds	119	431.9027	5.6354
203	إ	119	431.9027	5.6354
203	پوشیدہ	119	431.9027	5.6354
204	doss	118	428.2733	5.6317
204	آیا	118	428.2733	5.6317
204	بڑا	118	428.2733	5.6317
204	وکٹر	118	428.2733	5.6317
205	لو	115	417.385	5.6205
206	جہاں	114	413.7556	5.6167
206	دی	114	413.7556	5.6167
206	سچ	114	413.7556	5.6167
207	چلا	113	410.1261	5.6129
208	آئی	112	406.4967	5.6091
208	چاہیے	112	406.4967	5.6091
209	بچے	111	402.8673	5.6052
209	کہنا	111	402.8673	5.6052
210	چلتے	110	399.2378	5.6012
210	ہ	110	399.2378	5.6012
210	ہاتھ	110	399.2378	5.6012
211	تمہارا	108	391.9789	5.5933
212	حملہ	107	388.3495	5.5892
212	شخص	107	388.3495	5.5892
212	قابل	107	388.3495	5.5892
212	چلے	107	388.3495	5.5892
213	رہنے	106	384.7201	5.5851
214	اہم	105	381.0906	5.581
214	مختلف	105	381.0906	5.581
214	وعدہ	105	381.0906	5.581
214	ڈال	105	381.0906	5.581
215	دوبارہ	104	377.4612	5.5769
215	سا	104	377.4612	5.5769
215	نظام	104	377.4612	5.5769
215	ہيں	104	377.4612	5.5769
216	اپنا	103	373.8318	5.5727
216	جان	103	373.8318	5.5727
216	خ	103	373.8318	5.5727
217	بھائی	102	370.2023	5.5684
217	تھوڑا	102	370.2023	5.5684
217	ذریعے	102	370.2023	5.5684
217	ہج	102	370.2023	5.5684
218	امریکہ	101	366.5729	5.5642
218	گولی	101	366.5729	5.5642
219	جائیں	100	362.9435	5.5598
219	نا	100	362.9435	5.5598
220	انسان	99	359.314	5.5555
220	پانچ	99	359.314	5.5555
221	زمین	98	355.6846	5.5511
221	کل	98	355.6846	5.5511
222	تبدیل	97	352.0552	5.5466
222	پروگرام	97	352.0552	5.5466
223	بتا	96	348.4257	5.5421
223	بتایا	96	348.4257	5.5421
223	ملک	96	348.4257	5.5421
224	محسوس	95	344.7963	5.5376
225	اعتماد	94	341.1669	5.533
225	لڑکی	94	341.1669	5.533
226	جناب	93	337.5374	5.5283
226	خوبصورت	93	337.5374	5.5283
226	راستہ	93	337.5374	5.5283
226	کہانی	93	337.5374	5.5283
226	ہیلو	93	337.5374	5.5283
227	to	92	333.908	5.5236
227	دروازے	92	333.908	5.5236
228	بنجمن	91	330.2786	5.5189
228	جلدی	91	330.2786	5.5189
228	جنگل	91	330.2786	5.5189
228	درمیان	91	330.2786	5.5189
228	ملے	91	330.2786	5.5189
228	و	91	330.2786	5.5189
228	پال	91	330.2786	5.5189
228	پکڑ	91	330.2786	5.5189
228	ہیرو	91	330.2786	5.5189
229	آخری	90	326.6491	5.5141
229	آسان	90	326.6491	5.5141
229	آگے	90	326.6491	5.5141
229	برینڈن	90	326.6491	5.5141
229	زندہ	90	326.6491	5.5141
229	غلط	90	326.6491	5.5141
229	مکمل	90	326.6491	5.5141
229	کھانا	90	326.6491	5.5141
229	گرد	90	326.6491	5.5141
230	a	89	323.0197	5.5092
230	رسائی	89	323.0197	5.5092
230	لڑکے	89	323.0197	5.5092
230	ہیک	89	323.0197	5.5092
231	آنے	88	319.3903	5.5043
231	رکھنے	88	319.3903	5.5043
231	لینے	88	319.3903	5.5043
231	چار	88	319.3903	5.5043
232	ئ	87	315.7608	5.4994
232	اتنا	87	315.7608	5.4994
232	بنا	87	315.7608	5.4994
232	غلطی	87	315.7608	5.4994
232	ٹومی	87	315.7608	5.4994
233	ب	86	312.1314	5.4943
233	غیر	86	312.1314	5.4943
233	پہ	86	312.1314	5.4943
234	europol	84	304.8725	5.4841
234	حقیقی	84	304.8725	5.4841
234	واضح	84	304.8725	5.4841
234	ہا	84	304.8725	5.4841
234	ہوئی	84	304.8725	5.4841
235	امید	83	301.2431	5.4789
235	اے	83	301.2431	5.4789
235	بے	83	301.2431	5.4789
236	tris	82	297.6136	5.4737
236	بڑے	82	297.6136	5.4737
236	دیکھنے	82	297.6136	5.4737
236	ى	82	297.6136	5.4737
237	آرام	81	293.9842	5.4683
237	خاندان	81	293.9842	5.4683
238	î	80	290.3548	5.4629
238	آتا	80	290.3548	5.4629
238	آو	80	290.3548	5.4629
238	حق	80	290.3548	5.4629
238	راستے	80	290.3548	5.4629
238	مزید	80	290.3548	5.4629
238	ناورسکی	80	290.3548	5.4629
238	پتا	80	290.3548	5.4629
238	پولیس	80	290.3548	5.4629
238	گاڑی	80	290.3548	5.4629
239	لیں	79	286.7253	5.4575
239	مسٹر	79	286.7253	5.4575
239	مقصد	79	286.7253	5.4575
240	اپ	78	283.0959	5.4519
240	بلیک	78	283.0959	5.4519
240	سانس	78	283.0959	5.4519
240	سرور	78	283.0959	5.4519
240	عورت	78	283.0959	5.4519
241	bnd	77	279.4665	5.4463
241	اوپر	77	279.4665	5.4463
241	جواب	77	279.4665	5.4463
241	خون	77	279.4665	5.4463
241	پڑے	77	279.4665	5.4463
242	اجازت	76	275.837	5.4407
242	افسوس	76	275.837	5.4407
242	حفاظت	76	275.837	5.4407
242	لگا	76	275.837	5.4407
243	بڑی	75	272.2076	5.4349
243	بیٹا	75	272.2076	5.4349
243	بیٹھ	75	272.2076	5.4349
243	دونوں	75	272.2076	5.4349
243	دیر	75	272.2076	5.4349
243	سپر	75	272.2076	5.4349
243	پیدا	75	272.2076	5.4349
244	خلاف	74	268.5782	5.4291
244	قریب	74	268.5782	5.4291
244	چل	74	268.5782	5.4291
244	چیزیں	74	268.5782	5.4291
244	کھو	74	268.5782	5.4291
245	ح	73	264.9487	5.4232
245	خفیہ	73	264.9487	5.4232
246	جھوٹ	72	261.3193	5.4172
246	رہ	72	261.3193	5.4172
246	رہنا	72	261.3193	5.4172
246	لگ	72	261.3193	5.4172
246	معذرت	72	261.3193	5.4172
246	معلومات	72	261.3193	5.4172
247	fucking	71	257.6899	5.4111
247	سن	71	257.6899	5.4111
247	سکتی	71	257.6899	5.4111
247	طریقہ	71	257.6899	5.4111
248	اتارنا	70	254.0604	5.4049
248	دینے	70	254.0604	5.4049
248	رکھا	70	254.0604	5.4049
248	ِ	70	254.0604	5.4049
248	پیسے	70	254.0604	5.4049
248	گر	70	254.0604	5.4049
248	گندگی	70	254.0604	5.4049
249	سامنے	69	250.431	5.3987
249	موت	69	250.431	5.3987
249	یار	69	250.431	5.3987
250	ارد	68	246.8016	5.3923
250	باقی	68	246.8016	5.3923
250	دادی	68	246.8016	5.3923
250	دوسری	68	246.8016	5.3923
250	سوال	68	246.8016	5.3923
250	معافی	68	246.8016	5.3923
250	چاہتی	68	246.8016	5.3923
250	ہیکنگ	68	246.8016	5.3923
251	امریکی	67	243.1721	5.3859
251	تباہ	67	243.1721	5.3859
251	جادو	67	243.1721	5.3859
251	سوچ	67	243.1721	5.3859
251	صاف	67	243.1721	5.3859
251	پرواہ	67	243.1721	5.3859
252	jeanine	66	239.5427	5.3794
252	اصل	66	239.5427	5.3794
252	داستان	66	239.5427	5.3794
252	رہتے	66	239.5427	5.3794
252	سپرمین	66	239.5427	5.3794
252	عظیم	66	239.5427	5.3794
252	پڑا	66	239.5427	5.3794
252	کال	66	239.5427	5.3794
253	ابو	65	235.9133	5.3728
253	اچھے	65	235.9133	5.3728
253	برا	65	235.9133	5.3728
253	ثابت	65	235.9133	5.3728
253	کار	65	235.9133	5.3728
254	اسی	64	232.2838	5.366
254	خاص	64	232.2838	5.366
254	سنا	64	232.2838	5.366
254	لہذا	64	232.2838	5.366
254	مگر	64	232.2838	5.366
254	چیزوں	64	232.2838	5.366
254	گزشتہ	64	232.2838	5.366
255	از	63	228.6544	5.3592
255	امتحان	63	228.6544	5.3592
255	توڑ	63	228.6544	5.3592
255	دل	63	228.6544	5.3592
255	فکر	63	228.6544	5.3592
255	چاہیئے	63	228.6544	5.3592
255	ھ	63	228.6544	5.3592
255	ہہ	63	228.6544	5.3592
256	ادا	62	225.025	5.3522
256	تحفظ	62	225.025	5.3522
256	درست	62	225.025	5.3522
256	دوسروں	62	225.025	5.3522
256	دیتا	62	225.025	5.3522
257	توجہ	61	221.3955	5.3452
257	فوری	61	221.3955	5.3452
257	منصوبہ	61	221.3955	5.3452
257	کہتے	61	221.3955	5.3452
258	â	60	217.7661	5.338
258	آتے	60	217.7661	5.338
258	تعلق	60	217.7661	5.338
258	جیک	60	217.7661	5.338
258	سیکورٹی	60	217.7661	5.338
258	فوج	60	217.7661	5.338
259	krypton	59	214.1366	5.3307
259	جلد	59	214.1366	5.3307
259	حملے	59	214.1366	5.3307
259	حکومت	59	214.1366	5.3307
259	مذاق	59	214.1366	5.3307
259	چھوٹے	59	214.1366	5.3307
259	کھانے	59	214.1366	5.3307
259	ہلاک	59	214.1366	5.3307
260	بچوں	58	210.5072	5.3233
260	شادی	58	210.5072	5.3233
260	لائن	58	210.5072	5.3233
260	نکل	58	210.5072	5.3233
260	چوری	58	210.5072	5.3233
260	ڈیسمنڈ	58	210.5072	5.3233
260	گائے	58	210.5072	5.3233
260	ہوائی	58	210.5072	5.3233
261	and	57	206.8778	5.3157
261	بننا	57	206.8778	5.3157
261	خوشی	57	206.8778	5.3157
261	مشکل	57	206.8778	5.3157
261	ّ	57	206.8778	5.3157
261	پوری	57	206.8778	5.3157
261	کمرے	57	206.8778	5.3157
261	یہیں	57	206.8778	5.3157
262	إك	56	203.2483	5.308
262	بھیجا	56	203.2483	5.308
262	دیکھیں	56	203.2483	5.308
262	سارجنٹ	56	203.2483	5.308
262	سٹیفین	56	203.2483	5.308
262	لات	56	203.2483	5.308
262	والدین	56	203.2483	5.308
262	چکا	56	203.2483	5.308
262	ہمارا	56	203.2483	5.308
262	ہوشیار	56	203.2483	5.308
263	of	55	199.6189	5.3002
263	µ	55	199.6189	5.3002
263	حل	55	199.6189	5.3002
263	سو	55	199.6189	5.3002
263	لادن	55	199.6189	5.3002
263	لمحے	55	199.6189	5.3002
263	پہلی	55	199.6189	5.3002
263	کمپیوٹر	55	199.6189	5.3002
263	گھنٹے	55	199.6189	5.3002
264	بنانے	54	195.9895	5.2922
264	رکھتے	54	195.9895	5.2922
264	زبان	54	195.9895	5.2922
264	سوالات	54	195.9895	5.2922
264	معمولی	54	195.9895	5.2922
264	ناممکن	54	195.9895	5.2922
264	پیغام	54	195.9895	5.2922
265	is	53	192.36	5.2841
265	ءِ	53	192.36	5.2841
265	بادشاہ	53	192.36	5.2841
265	تاکہ	53	192.36	5.2841
265	حصہ	53	192.36	5.2841
265	روکنے	53	192.36	5.2841
265	رکھ	53	192.36	5.2841
265	رکھیں	53	192.36	5.2841
265	سائبر	53	192.36	5.2841
265	سمجھتے	53	192.36	5.2841
265	نیٹ	53	192.36	5.2841
265	ورک	53	192.36	5.2841
265	چھوٹا	53	192.36	5.2841
265	ہتھیار	53	192.36	5.2841
266	conlon	52	188.7306	5.2758
266	اتنی	52	188.7306	5.2758
266	اقدام	52	188.7306	5.2758
266	الوداع	52	188.7306	5.2758
266	بہترین	52	188.7306	5.2758
266	بینک	52	188.7306	5.2758
266	دینا	52	188.7306	5.2758
266	دیوار	52	188.7306	5.2758
266	ظ	52	188.7306	5.2758
266	عجیب	52	188.7306	5.2758
266	مردوں	52	188.7306	5.2758
266	چکے	52	188.7306	5.2758
266	گروپ	52	188.7306	5.2758
266	ہیکروں	52	188.7306	5.2758
267	are	51	185.1012	5.2674
267	no	51	185.1012	5.2674
267	ؤ	51	185.1012	5.2674
267	ا	51	185.1012	5.2674
267	بنایا	51	185.1012	5.2674
267	بندی	51	185.1012	5.2674
267	دھوکہ	51	185.1012	5.2674
267	رکھو	51	185.1012	5.2674
267	صبح	51	185.1012	5.2674
267	عمل	51	185.1012	5.2674
267	لانے	51	185.1012	5.2674
267	چال	51	185.1012	5.2674
267	چھوٹی	51	185.1012	5.2674
267	کمپنی	51	185.1012	5.2674
267	کھیل	51	185.1012	5.2674
267	ہفتے	51	185.1012	5.2674
268	آمدید	50	181.4717	5.2588
268	اط	50	181.4717	5.2588
268	بھول	50	181.4717	5.2588
268	تاریخ	50	181.4717	5.2588
268	روسی	50	181.4717	5.2588
268	ریکارڈ	50	181.4717	5.2588
268	شامل	50	181.4717	5.2588
268	ظاہر	50	181.4717	5.2588
268	مقابلے	50	181.4717	5.2588
268	وہی	50	181.4717	5.2588
268	ي	50	181.4717	5.2588
268	ہع	50	181.4717	5.2588
269	انکار	49	177.8423	5.25
269	اکیلے	49	177.8423	5.25
269	جہاز	49	177.8423	5.25
269	جہنم	49	177.8423	5.25
269	داخل	49	177.8423	5.25
269	دیکھنا	49	177.8423	5.25
269	رکھتا	49	177.8423	5.25
269	طاقت	49	177.8423	5.25
269	عام	49	177.8423	5.25
269	فیصلہ	49	177.8423	5.25
269	پیش	49	177.8423	5.25
269	ڈر	49	177.8423	5.25
270	باپ	48	174.2129	5.2411
270	بچہ	48	174.2129	5.2411
270	بیوی	48	174.2129	5.2411
270	بیٹے	48	174.2129	5.2411
270	حکم	48	174.2129	5.2411
270	ذاتی	48	174.2129	5.2411
270	سیکنڈ	48	174.2129	5.2411
270	فوجی	48	174.2129	5.2411
270	ماہ	48	174.2129	5.2411
270	مردہ	48	174.2129	5.2411
270	نئے	48	174.2129	5.2411
270	پرواز	48	174.2129	5.2411
270	کراکوژیہ	48	174.2129	5.2411
270	کھڑے	48	174.2129	5.2411
271	µإ	47	170.5834	5.2319
271	احمد	47	170.5834	5.2319
271	اگلے	47	170.5834	5.2319
271	تعمیر	47	170.5834	5.2319
271	جاؤں	47	170.5834	5.2319
271	دوران	47	170.5834	5.2319
271	ذرا	47	170.5834	5.2319
271	روک	47	170.5834	5.2319
271	موقع	47	170.5834	5.2319
271	مین	47	170.5834	5.2319
271	چند	47	170.5834	5.2319
272	بتاو	46	166.954	5.2226
272	جاو	46	166.954	5.2226
272	دیکھتے	46	166.954	5.2226
272	لی	46	166.954	5.2226
272	مٹی	46	166.954	5.2226
272	ٹیم	46	166.954	5.2226
272	ڈیٹا	46	166.954	5.2226
273	آہ	45	163.3246	5.2131
273	احساس	45	163.3246	5.2131
273	بھیج	45	163.3246	5.2131
273	خنجر	45	163.3246	5.2131
273	ذمہ	45	163.3246	5.2131
273	نجی	45	163.3246	5.2131
273	پوچھا	45	163.3246	5.2131
273	ڈنگ	45	163.3246	5.2131
274	امن	44	159.6951	5.2033
274	اگرچہ	44	159.6951	5.2033
274	دار	44	159.6951	5.2033
274	سودا	44	159.6951	5.2033
274	ملین	44	159.6951	5.2033
274	پکڑو	44	159.6951	5.2033
274	گواہ	44	159.6951	5.2033
275	lagde	43	156.0657	5.1933
275	خبر	43	156.0657	5.1933
275	رابطہ	43	156.0657	5.1933
275	سفر	43	156.0657	5.1933
275	قبول	43	156.0657	5.1933
275	قسمت	43	156.0657	5.1933
275	مارا	43	156.0657	5.1933
275	ویڈیو	43	156.0657	5.1933
275	چھ	43	156.0657	5.1933
275	کب	43	156.0657	5.1933
275	کیجئے	43	156.0657	5.1933
275	ہضî	43	156.0657	5.1933
276	what	42	152.4363	5.1831
276	اٹھو	42	152.4363	5.1831
276	بنیامین	42	152.4363	5.1831
276	جاری	42	152.4363	5.1831
276	جاننا	42	152.4363	5.1831
276	سم	42	152.4363	5.1831
276	مرکزی	42	152.4363	5.1831
276	نکال	42	152.4363	5.1831
276	پرسکون	42	152.4363	5.1831
276	پوچھ	42	152.4363	5.1831
276	پی	42	152.4363	5.1831
276	چکی	42	152.4363	5.1831
276	ہدایات	42	152.4363	5.1831
277	titans	41	148.8068	5.1726
277	آگ	41	148.8068	5.1726
277	ایسی	41	148.8068	5.1726
277	ایسے	41	148.8068	5.1726
277	تقریبا	41	148.8068	5.1726
277	جاتے	41	148.8068	5.1726
277	حقیقت	41	148.8068	5.1726
277	سیم	41	148.8068	5.1726
277	شمار	41	148.8068	5.1726
277	مضبوط	41	148.8068	5.1726
277	نیویارک	41	148.8068	5.1726
277	پلیز	41	148.8068	5.1726
277	کارڈ	41	148.8068	5.1726
277	کرتی	41	148.8068	5.1726
277	یقینی	41	148.8068	5.1726
278	انٹرنیٹ	40	145.1774	5.1619
278	ایڈ	40	145.1774	5.1619
278	حال	40	145.1774	5.1619
278	خدمت	40	145.1774	5.1619
278	دستخط	40	145.1774	5.1619
278	سامنا	40	145.1774	5.1619
278	سروس	40	145.1774	5.1619
278	سنو	40	145.1774	5.1619
278	فٹ	40	145.1774	5.1619
278	قیادت	40	145.1774	5.1619
278	ممکن	40	145.1774	5.1619
278	نقصان	40	145.1774	5.1619
278	کرنی	40	145.1774	5.1619
279	that	39	141.548	5.1509
279	بچانے	39	141.548	5.1509
279	بکری	39	141.548	5.1509
279	تصویر	39	141.548	5.1509
279	رب	39	141.548	5.1509
279	سارج	39	141.548	5.1509
279	فروخت	39	141.548	5.1509
279	مطابق	39	141.548	5.1509
279	ملاقات	39	141.548	5.1509
279	نوجوان	39	141.548	5.1509
279	ہوتے	39	141.548	5.1509
280	امیلیہ	38	137.9185	5.1396
280	بیگ	38	137.9185	5.1396
280	ة	38	137.9185	5.1396
280	ثبوت	38	137.9185	5.1396
280	درخواست	38	137.9185	5.1396
280	دفعہ	38	137.9185	5.1396
280	راست	38	137.9185	5.1396
280	رہیں	38	137.9185	5.1396
280	سفید	38	137.9185	5.1396
280	ضرور	38	137.9185	5.1396
280	طریقے	38	137.9185	5.1396
280	لطف	38	137.9185	5.1396
280	لڑکیوں	38	137.9185	5.1396
280	مافیا	38	137.9185	5.1396
280	میل	38	137.9185	5.1396
280	پانی	38	137.9185	5.1396
280	پناہ	38	137.9185	5.1396
280	پیار	38	137.9185	5.1396
280	چھو	38	137.9185	5.1396
281	for	37	134.2891	5.128
281	in	37	134.2891	5.128
281	it	37	134.2891	5.128
281	y	37	134.2891	5.128
281	çإ	37	134.2891	5.128
281	اتنے	37	134.2891	5.128
281	دس	37	134.2891	5.128
281	سماجی	37	134.2891	5.128
281	صورت	37	134.2891	5.128
281	فراہم	37	134.2891	5.128
281	لعنت	37	134.2891	5.128
281	لڑکوں	37	134.2891	5.128
281	نیا	37	134.2891	5.128
281	ُ	37	134.2891	5.128
281	کتنے	37	134.2891	5.128
281	کوبا	37	134.2891	5.128
282	do	36	130.6596	5.1161
