Rank	Word	Frequency	Frequency per million	Zipf value	IPA
146	الله	81255	224.1793	5.3506	a ɫ ɫ aː h  |  a ɫ ɫ aː h u
147	طريق	81006	223.4924	5.3493	tˤ a r iː q
148	عيد	80435	221.917	5.3462	ʕ a j j a d a  |  ʕ i j a d  |  ʕ iː d  |  ʕ iː d a
149	أول	78338	216.1315	5.3347	ʔ a w w a l
150	فرصة	77075	212.6469	5.3277	f u r sˤ a
151	سيارة	76419	210.837	5.3239	s a j j aː r a  |  s i j j aː r a  |  s ə j j ɑː r ə
152	حين	76084	209.9128	5.322	ħ a j n  |  ħ iː n  |  ħ iː n a
153	غريب	72776	200.7861	5.3027	ɣ a r iː b
154	حالة	71764	197.9941	5.2967	ħ aː l a  |  ħ aː l a t a
155	سنة	71324	196.7801	5.294	s a n a h  |  s i n a  |  s u n n a
156	نهاية	70584	194.7385	5.2895	n i h aː j a
157	حياة	67690	186.754	5.2713	ħ a j aː h
158	حان	66581	183.6944	5.2641	ħ aː n a
159	حصل	62925	173.6076	5.2396	ħ a sˤ a l  |  ħ a sˤ a l a  |  ħ a sˤ sˤ a l a
160	أيام	61363	169.2981	5.2287	ʔ a j j aː m
161	أصبح	60678	167.4082	5.2238	ʔ a sˤ b a ħ
162	أحبك	60636	167.2923	5.2235	ʔ u ħ i b b u k a  |  ʔ u ħ i b b u k i
163	داخل	59816	165.03	5.2176	d aː x a l a  |  d aː x i l  |  d aː x i l a
164	لطيف	59435	163.9788	5.2148	l a tˤ iː f
165	قليلا	58908	162.5249	5.2109	q a l iː l a n
166	تماما	57346	158.2154	5.1992	t a m aː m a n
167	طويل	57333	158.1795	5.1992	tˤ a w iː l
168	وضع	57011	157.2911	5.1967	w a dˤ a ʕ a  |  w a dˤ ʕ
169	أبدا	56447	155.7351	5.1924	ʔ a b a d a n
170	فريق	56167	154.9625	5.1902	f a r iː q  |  f i r iː d͡ʒ
171	أخذ	55959	154.3887	5.1886	ʔ a x a ð a  |  ʔ a x x a ð a  |  ʔ a x ð
172	صغير	55810	153.9776	5.1875	sˤ a ɣ iː r
173	وجود	55445	152.9706	5.1846	w u d͡ʒ uː d
174	منزل	55047	151.8725	5.1815	m a n z i l
175	صديق	55004	151.7539	5.1811	sˤ a d iː q  |  sˤ i d d iː q
176	كلمة	54981	151.6904	5.181	k a l i m a
177	دكتور	54609	150.6641	5.178	d u k t uː r  |  d ɪ k t oː r
178	فتى	54293	149.7923	5.1755	f a t a n
179	حق	54272	149.7343	5.1753	ħ a q q  |  ħ a q q a  |  ħ u q q  |  ħ u q q a
180	جزء	54214	149.5743	5.1749	d͡ʒ u z ʔ
181	طفل	53868	148.6197	5.1721	tˤ i f l
182	ذهب	53643	147.9989	5.1703	ð a h a b  |  ð a h a b a  |  ð a h h a b a
183	ترجمة	53622	147.941	5.1701	t a r d͡ʒ a m a
184	خمسة	52918	145.9987	5.1643	x a m s a
185	وشك	51427	141.8851	5.1519	w a ʃ a k a  |  w a ʃ k  |  w a ʃ ʃ a k a  |  w u ʃ k
186	رئيس	51331	141.6202	5.1511	r a ʔ iː s
187	جو	51302	141.5402	5.1509	d͡ʒ a w w  |  ʒ a w w
188	عائلة	50888	140.398	5.1474	ʕ aː ʔ i l a
189	ضد	50289	138.7454	5.1422	dˤ i d d  |  dˤ i d d a
190	رسالة	49028	135.2663	5.1312	r i s aː l a
191	اسم	48762	134.5324	5.1288	i s i m  |  i s m  |  u s m u
192	مجنون	48450	133.6716	5.126	m a d͡ʒ n uː n  |  m e ɪ j n uː n  |  m æ ɡ n uː n
193	حينما	48178	132.9212	5.1236	ħ iː n a m aː
194	سيء	48170	132.8991	5.1235	s iː ʔ a
195	كثيرا	48102	132.7115	5.1229	k a θ iː r a n  |  k a θ iː r aː
196	نيويورك	47942	132.2701	5.1215	n i j uː j o r k
197	حاول	47613	131.3624	5.1185	ħ aː w a l a
198	وفي	46803	129.1276	5.111	w a f i j j
199	فيما	46692	128.8214	5.11	f iː m aː
200	مدينة	46558	128.4517	5.1087	m a d iː n a
201	انتهى	45978	126.8515	5.1033	i n t a h aː
202	امرأة	45802	126.3659	5.1016	i m r a ʔ a
203	بدأ	45454	125.4058	5.0983	b a d a ʔ a
204	طلب	45167	124.614	5.0956	tˤ a l a b  |  tˤ a l a b a
204	مكتب	45167	124.614	5.0956	m a k t a b
205	حقيقة	44434	122.5917	5.0885	ħ a q iː q a
206	ألف	44372	122.4206	5.0879	ʔ a l i f
207	عدد	44222	122.0068	5.0864	ʕ a d a d  |  ʕ a d d a d a
208	لعبة	43990	121.3667	5.0841	l a ʕ b a  |  l u ʕ b a
209	بيت	43968	121.306	5.0839	b a j j a t a  |  b a j t  |  b iː t a
210	مجموعة	43521	120.0727	5.0794	m a d͡ʒ m uː ʕ a
211	ابن	42953	118.5056	5.0737	i b n  |  i b n i
212	ذو	42735	117.9042	5.0715	ð uː
213	شركة	42503	117.2641	5.0692	ʃ a r i k a  |  ʃ i r k a  |  ʃ ɐ r ɪ k ə
214	ل	42166	116.3343	5.0657	l  |  l a  |  l aː m  |  l i  |  ɫ
215	تذكر	41824	115.3908	5.0622	t a ð a k k a r a  |  t a ð a k k u r
216	صورة	41803	115.3328	5.062	sˤ uː r a
217	أثناء	41657	114.93	5.0604	ʔ a θ n aː ʔ  |  ʔ a θ n aː ʔ a
218	علم	41637	114.8748	5.0602	ʕ a l a m  |  ʕ a l i m a  |  ʕ a l l a m a  |  ʕ aː l a m  |  ʕ i l m
219	ممكن	41248	113.8016	5.0561	m u m k i n
220	أربعة	40530	111.8207	5.0485	ʔ a r b a ʕ a  |  ʔ a r b i ʕ a
221	الجديدة	39858	109.9667	5.0413	a l d͡ʒ a d iː d a
222	خلف	39737	109.6328	5.0399	x a l a f a  |  x a l f  |  x a l f a
223	عشرة	39489	108.9486	5.0372	ʕ a ʃ a r a
224	قول	39421	108.761	5.0365	q a w l
225	جاء	38811	107.078	5.0297	d͡ʒ aː ʔ a  |  d͡ʒ aː ʔ i n
226	جين	38077	105.0529	5.0214	d͡ʒ iː n
227	اتصل	38042	104.9564	5.021	i t t a sˤ a l a
228	مساعدة	37884	104.5205	5.0192	m u s aː ʕ a d a  |  m u s aː ʕ i d a
229	آنسة	37636	103.8362	5.0163	ʔ aː n i s a
230	شرطة	37453	103.3314	5.0142	ʃ a r tˤ a  |  ʃ u r tˤ a
231	مهم	37424	103.2513	5.0139	m u h i m m
232	عما	37303	102.9175	5.0125	ʕ a m m aː
233	أسوأ	36877	101.7422	5.0075	ʔ a s w a ʔ
234	صعب	36607	100.9973	5.0043	sˤ a ʕ b  |  sˤ a ʕ u b a  |  sˤ a ʕ ʕ a b a
235	مفهوم	36553	100.8483	5.0037	m a f h uː m
236	ستة	36224	99.9406	4.9997	s i t t a
237	سؤال	36195	99.8606	4.9994	s u ʔ aː l  |  s u ʔ ʔ aː l
238	ترك	36131	99.684	4.9986	t a r a k a  |  t a r k  |  t a r r a k a  |  t u r k
239	بضعة	36027	99.3971	4.9974	b i dˤ ʕ a
240	طالما	35307	97.4106	4.9886	tˤ aː l a m aː
241	أطفال	35259	97.2782	4.988	ʔ a tˤ f aː l
242	موجود	35085	96.7981	4.9859	m a w d͡ʒ uː d
243	جريمة	34961	96.456	4.9843	d͡ʒ a r iː m a
244	صوت	34560	95.3497	4.9793	sˤ a w t
245	تحرك	34545	95.3083	4.9791	t a ħ a r r a k a
246	مختلف	34261	94.5248	4.9755	m u x t a l i f
247	فعلا	34222	94.4172	4.9751	f i ʕ l a n
248	قوة	34134	94.1744	4.9739	q u w w a
249	أمس	34047	93.9343	4.9728	ʔ a m a s s a  |  ʔ a m a s s i  |  ʔ a m a s s u  |  ʔ a m s  |  ʔ a m s i  |  ʔ u m a s s a  |  ʔ u m a s s i  |  ʔ u m a s s u
250	كامل	33781	93.2004	4.9694	k aː m i l
251	جاهز	33698	92.9715	4.9683	d͡ʒ aː h i z
252	أولئك	33520	92.4804	4.966	ʔ u l aː ʔ i k a
253	قطعة	33483	92.3783	4.9656	q a tˤ a ʕ a  |  q i tˤ ʕ a  |  q u tˤ ʕ a
254	قسم	32888	90.7367	4.9578	q a s a m a  |  q a s m  |  q a s s a m a  |  q i s a m  |  q i s m
255	معا	32882	90.7201	4.9577	m a ʕ a n
256	أحمق	32255	88.9903	4.9493	ʔ a ħ m a q
257	د	32117	88.6095	4.9475	d  |  d aː l
258	كرة	32063	88.4606	4.9467	k a r r a  |  k u r a
259	عاد	31835	87.8315	4.9437	ʕ aː d  |  ʕ aː d a
260	كثير	31757	87.6163	4.9426	k a θ iː r
261	طبيب	31739	87.5667	4.9423	tˤ a b iː b
262	أما	31673	87.3846	4.9414	ʔ a m m aː
263	خطة	31669	87.3735	4.9414	x u tˤ tˤ a
264	ممتاز	31612	87.2163	4.9406	m u m t aː z
265	قليل	31611	87.2135	4.9406	q a l iː l
266	حاجة	31580	87.128	4.9402	ħ aː d͡ʒ a
267	منتصف	31560	87.0728	4.9399	m u n t a sˤ a f
268	أنتما	31541	87.0204	4.9396	ʔ a n t u m aː
269	غدا	31145	85.9278	4.9341	ɣ a d a n
270	دليل	31120	85.8589	4.9338	d a l iː l
271	قاتل	31105	85.8175	4.9336	q aː t a l a  |  q aː t i l  |  ɡ aː t a l  |  ɡ aː t i l
272	شهر	30991	85.5029	4.932	ʃ a h a r a  |  ʃ a h h a r a  |  ʃ a h r
273	حوالي	30853	85.1222	4.93	ħ a w aː l a j
274	ابتعد	30829	85.056	4.9297	i b t a ʕ a d a
275	ميلاد	30339	83.7041	4.9227	m iː l aː d
276	نظام	30323	83.66	4.9225	n i ðˤ aː m
277	موقع	30290	83.5689	4.922	m a w q i ʕ  |  m u w a q q i ʕ
278	معى	30212	83.3537	4.9209	m i ʕ a n
279	خيار	29833	82.3081	4.9154	x i j aː r
280	نقطة	29773	82.1425	4.9146	n u q tˤ a
281	إيجاد	29663	81.839	4.913	ʔ iː d͡ʒ aː d
282	أسف	29636	81.7646	4.9126	ʔ a s a f f a  |  ʔ a s i f a
283	اثنان	29569	81.5797	4.9116	i θ n aː n
284	أخبر	29276	80.7713	4.9073	ʔ a x b a r a
285	قائمة	28923	79.7974	4.902	q aː ʔ i m a
286	فيلم	28894	79.7174	4.9016	f i l m  |  f iː l m
287	سلاح	28839	79.5657	4.9007	s i l aː ħ  |  s l aː ħ
288	أعلى	28836	79.5574	4.9007	ʔ a ʕ l aː  |  ʔ u ʕ l aː
289	ب	28803	79.4663	4.9002	b  |  b aː ʔ  |  b i
290	زوجي	28786	79.4194	4.8999	z a w d͡ʒ i j j
291	بعيد	28682	79.1325	4.8984	b a ʕ iː d
292	معنى	28512	78.6635	4.8958	m a ʕ n a n  |  m a ʕ n aː
293	تغيير	28510	78.658	4.8957	t a ɣ j iː r
294	كلما	28415	78.3959	4.8943	k u l l a m aː
295	منطقة	28183	77.7558	4.8907	m a n tˤ a q a  |  m a n tˤ i q a  |  m a n tˤ i ɡ a  |  m a n tˤ ə ɡ a  |  m i n tˤ a q a  |  m ɑ n tˤ e ʔ ɑ  |  m ə n tˤ ə q ə  |  m ə n tˤ ə ɡ ə
296	صاحب	28000	77.2509	4.8879	sˤ aː ħ i b
297	أتى	27421	75.6535	4.8788	ʔ a t aː
298	قريب	27418	75.6452	4.8788	q a r iː b
299	جيم	27263	75.2175	4.8763	d͡ʒ iː m
300	غبي	27115	74.8092	4.874	ɣ a b i j a
301	قدم	26921	74.274	4.8708	q a d a m  |  q a d a m a  |  q a d d a m a  |  q a d i m a  |  q a d m  |  q a d u m a  |  q i d a m  |  q i d m  |  q u d u m
302	ولد	26895	74.2022	4.8704	w a l a d  |  w a l a d a  |  w a l l a d a
303	ملك	26820	73.9953	4.8692	m a l a k  |  m a l a k a  |  m a l i k  |  m a l k  |  m a l l a k a  |  m i l k  |  m u l k  |  m u l l a k
304	واثق	26797	73.9319	4.8688	w aː θ i q
305	قطع	26412	72.8697	4.8625	q a tˤ a ʕ  |  q a tˤ a ʕ a  |  q a tˤ tˤ a ʕ a  |  q a tˤ ʕ  |  q i tˤ a ʕ  |  q i tˤ ʕ  |  q u tˤ a ʕ
306	آل	26027	71.8075	4.8562	ʔ aː l  |  ʔ aː l a  |  ʔ aː l u
307	آمن	25866	71.3633	4.8535	ʔ aː m a n  |  ʔ aː m a n a  |  ʔ aː m a n u  |  ʔ aː m i n  |  ʔ aː m u n  |  ʔ aː m u n a  |  ʔ aː m u n u
307	صندوق	25866	71.3633	4.8535	sˤ a n d uː q  |  sˤ u n d uː q  |  sˤ ə n d uː ɡ
308	أراد	25755	71.057	4.8516	ʔ a r aː d a
309	هدية	25736	71.0046	4.8513	h a d i j j a
310	شي	25692	70.8832	4.8505	ʃ a j j
311	حد	25642	70.7453	4.8497	ħ a d d  |  ħ a d d a  |  ħ i d
312	فهم	25606	70.6459	4.8491	f a h h a m a  |  f a h i m a  |  f a h m
313	مثلي	25420	70.1328	4.8459	m i θ l i j j
314	زوجة	25400	70.0776	4.8456	z a w d͡ʒ a  |  z oː d͡ʒ a
315	ظهر	25300	69.8017	4.8439	ðˤ a h a r a  |  ðˤ a h h a r a  |  ðˤ a h r  |  ðˤ u h r
316	درجة	25280	69.7465	4.8435	d a r a d͡ʒ a
317	رغم	25233	69.6169	4.8427	r a ɣ m  |  r a ɣ m a
318	وظيفة	25162	69.421	4.8415	w a ðˤ iː f a
319	جعل	25126	69.3216	4.8409	d͡ʒ a ʕ a l a  |  d͡ʒ a ʕ l
320	أمريكا	25125	69.3189	4.8409	ʔ a m r iː k aː
321	ولو	24977	68.9106	4.8383	w a l a w
322	قريبا	24955	68.8499	4.8379	q a r iː b a n
323	المسيح	24900	68.6981	4.8369	a l m a s iː ħ
324	كتاب	24835	68.5188	4.8358	k i t aː b  |  k u t t aː b
325	برنامج	24804	68.4333	4.8353	b a r n aː m a d͡ʒ
326	غريبة	24708	68.1684	4.8336	ɣ a r iː b a  |  ɣ r a j b a  |  ɣ r a j j b a  |  ɣ r iː b a  |  ɣ u r a j b a  |  ɣ u r a j j a b a  |  ɣ u r r a j b a
327	رائحة	24537	67.6966	4.8306	r aː ʔ i ħ a
328	احتاج	24226	66.8386	4.825	i ħ t aː d͡ʒ a
329	لندن	24131	66.5765	4.8233	l a n d a n  |  l u n d u n
330	سخيف	24126	66.5627	4.8232	s a x iː f
331	مريض	23940	66.0495	4.8199	m a r iː dˤ
332	حبيبي	23832	65.7516	4.8179	ħ a b iː b iː
333	رأس	23789	65.6329	4.8171	r a ʔ a s a  |  r a ʔ s  |  r a ʔ ʔ a s a
334	تقريبا	23586	65.0728	4.8134	t a q r iː b a n
335	فجأة	23449	64.6949	4.8109	f a d͡ʒ ʔ a t a n
336	وسط	23271	64.2038	4.8076	w a s a tˤ  |  w a s tˤ  |  w u s a tˤ
337	أهلا	23231	64.0934	4.8068	ʔ a h l a n
338	قلب	23211	64.0382	4.8064	q a l a b a  |  q a l b  |  q a l l a b a  |  q u l b  |  q u l l a b
339	طعام	23121	63.7899	4.8048	tˤ a ʕ aː m
340	عادة	23114	63.7706	4.8046	ʕ aː d a  |  ʕ aː d a t a n
341	إحدى	22961	63.3485	4.8017	ʔ i ħ d aː
342	أرسل	22897	63.1719	4.8005	ʔ a r s a l a
343	مال	22846	63.0312	4.7996	m aː l
344	طائرة	22736	62.7277	4.7975	tˤ aː ʔ i r a
345	هاتف	22643	62.4711	4.7957	h aː t i f
346	أسبوع	22618	62.4022	4.7952	ʔ u s b uː ʕ
347	كلب	22477	62.0132	4.7925	k a l b
348	شعر	22029	60.7771	4.7837	ʃ a ʕ a r  |  ʃ a ʕ a r a  |  ʃ i ʕ r  |  ʃ u ʕ u r
349	ثمن	21935	60.5178	4.7819	t a m a n  |  t u m u n  |  θ a m a n  |  θ u m n  |  θ u m u n
350	بطاقة	21922	60.4819	4.7816	b i tˤ aː q a
351	بن	21887	60.3854	4.7809	b i n  |  b i n n a  |  b u n n  |  i b n
352	رأسي	21813	60.1812	4.7795	r a ʔ s i j j
353	مدرسة	21809	60.1702	4.7794	m a d r a s a  |  m u d a r r a s a  |  m u d a r r i s a
354	فكر	21804	60.1564	4.7793	f a k a r a  |  f a k k a r a  |  f a k r  |  f i k a r  |  f i k r
355	جاد	21629	59.6736	4.7758	d͡ʒ aː d a
356	قوي	21591	59.5687	4.775	q a w i j a  |  q a w i j j
357	قائد	21479	59.2597	4.7728	q aː ʔ i d
358	لحم	21277	58.7024	4.7687	l a ħ m
359	موت	21122	58.2748	4.7655	m a w t
360	باريس	21061	58.1065	4.7642	b aː r iː s
361	سبعة	21033	58.0292	4.7636	s a b ʕ a
362	شارع	20944	57.7837	4.7618	ʃ aː r i ʕ
363	دين	20795	57.3726	4.7587	d a j j a n a  |  d a j j i n  |  d a j n  |  d iː n  |  d iː n a
364	سفينة	20592	56.8125	4.7544	s a f iː n a  |  s ə f iː n ə
365	زمن	20528	56.6359	4.7531	z a m a n
366	خط	20517	56.6056	4.7529	x a tˤ tˤ  |  x a tˤ tˤ a
367	تاريخ	20463	56.4566	4.7517	t aː r iː x
