Rank	Word	Frequency	Frequency per million	Zipf value	IPA
250	собою	737	220.4506	5.3433	s ɔ b ɔ j ʊ
251	радий	729	218.0576	5.3386	r ɑ d e i̯
252	вбити	728	217.7585	5.338	w b ɪ t e
252	діти	728	217.7585	5.338	dʲ i t e
253	перший	723	216.2629	5.335	p ɛ r ʃ e i̯
254	скоро	722	215.9638	5.3344	s k ɔ r ɔ
255	п'ять	720	215.3656	5.3332	p j ɑ tʲ
256	ніч	718	214.7673	5.332	nʲ i t͡ʃ
257	погано	714	213.5708	5.3295	p ɔ ɦ ɑ n ɔ
258	року	713	213.2717	5.3289	r ɔ k ʊ
259	грошей	703	210.2805	5.3228	ɦ r ɔ ʃ e i̯
260	курва	701	209.6823	5.3216	k u r ʋ ɐ
261	цій	699	209.0841	5.3203	t͡sʲ i i̯
262	взяти	692	206.9902	5.3159	w zʲ ɑ t e
263	будинок	689	206.0929	5.3141	b ʊ d ɪ n ɔ k
264	побачення	676	202.2043	5.3058	p ɔ b ɑ t͡ʃ e nʲː ɐ
265	одно	675	201.9052	5.3051	ɔ d n ɔ
265	роки	675	201.9052	5.3051	r ɔ k e  |  r ɔ k ɪ
266	ким	674	201.6061	5.3045	k ɪ m
267	моєї	671	200.7087	5.3026	m ɔ j ɛ j i
268	бувай	670	200.4096	5.3019	b ʊ ʋ ɑ i̯
268	мало	670	200.4096	5.3019	m ɑ ɫ ɔ
269	моїх	669	200.1105	5.3013	m ɔ j i x
270	брат	667	199.5123	5.3	b r ɑ t
271	новий	655	195.9228	5.2921	n ɔ ʋ ɪ i̯
271	річ	655	195.9228	5.2921	rʲ i t͡ʃ
272	старий	654	195.6237	5.2914	s t ɐ r ɪ i̯
273	наче	649	194.1281	5.2881	n ɑ t͡ʃ e
274	бог	647	193.5299	5.2867	b ɔ ɦ
275	нарешті	643	192.3334	5.2841	n ɐ r ɛ ʃ tʲ i
276	когось	641	191.7352	5.2827	k ɔ ɦ ɔ sʲ
277	кінець	639	191.1369	5.2813	kʲ i n ɛ t͡sʲ
277	рік	639	191.1369	5.2813	rʲ i k
278	смерть	638	190.8378	5.2807	s m ɛ r tʲ
278	стати	638	190.8378	5.2807	s t ɑ t e
279	більш	634	189.6413	5.2779	bʲ i lʲ ʃ
280	номер	631	188.744	5.2759	n ɔ m e r
281	впевнений	630	188.4449	5.2752	ʍ p ɛ u̯ n e n e i̯
282	дитина	627	187.5475	5.2731	d e t ɪ n ɐ
283	працювати	625	186.9493	5.2717	p r ɐ t͡sʲ ʊ ʋ ɑ t e
283	чоловіка	625	186.9493	5.2717	t͡ʃ ɔ ɫ ɔ ʋʲ i k ɐ
284	слід	622	186.0519	5.2696	sʲ lʲ i d
285	ту	620	185.4537	5.2682	t u
286	якийсь	613	183.3598	5.2633	j ɐ k ɪ i̯ sʲ
287	моїм	612	183.0607	5.2626	m ɔ j i m
288	моєму	610	182.4625	5.2612	m ɔ j ɛ m ʊ
289	ночі	606	181.266	5.2583	n ɔ t͡ʃʲ i
290	лайно	602	180.0695	5.2554	ɫ ɐ i̯ n ɔ
291	чотири	601	179.7704	5.2547	t͡ʃ ɔ t ɪ r e
292	ваше	597	178.5739	5.2518	ʋ ɑ ʃ e
293	надто	595	177.9757	5.2504	n ɑ d t ɔ
294	інакше	594	177.6766	5.2496	i n ɑ k ʃ e
295	звати	590	176.4801	5.2467	z ʋ ɑ t e
296	дати	586	175.2836	5.2437	d ɑ t e
297	друг	581	173.788	5.24	d r u ɦ
297	друже	581	173.788	5.24	d r u ʒ e
298	місто	578	172.8907	5.2378	mʲ i s t ɔ
298	слово	578	172.8907	5.2378	s ɫ ɔ w ɔ
299	ідея	575	171.9933	5.2355	i d ɛ j ɐ
300	іншого	572	171.096	5.2332	i n ʃ ɔ ɦ ɔ
301	дружина	568	169.8995	5.2302	d r ʊ ʒ ɪ n ɐ
302	алло	566	169.3013	5.2287	ɐ ɫː ɔ
303	люба	565	169.0021	5.2279	lʲ u b ɐ
304	друзі	560	167.5065	5.224	d r u zʲ i
305	проблема	559	167.2074	5.2233	p r ɔ b ɫ ɛ m ɐ
305	справу	559	167.2074	5.2233	s p r ɑ w ʊ
306	серце	556	166.3101	5.2209	s ɛ r t͡s e
307	вчора	554	165.7118	5.2194	ʍ t͡ʃ ɔ r ɐ
308	спати	552	165.1136	5.2178	s p ɑ t e
309	руку	549	164.2162	5.2154	r u k ʊ
310	пан	539	161.225	5.2074	p ɑ n
311	достатньо	538	160.9259	5.2066	d ɔ s t ɑ tʲ nʲ ɔ
312	дівчина	533	159.4303	5.2026	dʲ i u̯ t͡ʃ e n ɐ  |  dʲ i u̯ t͡ʃ ɪ n ɐ
312	спочатку	533	159.4303	5.2026	s p ɔ t͡ʃ ɑ t k ʊ
313	інший	531	158.8321	5.2009	i n ʃ e i̯
314	пізніше	522	156.14	5.1935	pʲ i zʲ nʲ i ʃ e
315	дім	519	155.2427	5.191	dʲ i m
316	план	511	152.8497	5.1843	p ɫ ɑ n
317	близько	504	150.7559	5.1783	b ɫ ɪ zʲ k ɔ
318	останній	502	150.1577	5.1765	ɔ s t ɑ nʲː i i̯
319	король	501	149.8585	5.1757	k ɔ r ɔ lʲ
320	отримати	500	149.5594	5.1748	ɔ t r ɪ m ɐ t e
321	гарний	499	149.2603	5.1739	ɦ ɑ r n e i̯
322	невже	492	147.1665	5.1678	n e u̯ ʒ ɛ
323	шлях	489	146.2691	5.1652	ʃ lʲ ɑ x
324	далеко	488	145.97	5.1643	d ɐ ɫ ɛ k ɔ
325	вогонь	484	144.7735	5.1607	w ɔ ɦ ɔ nʲ
325	машина	484	144.7735	5.1607	m ɐ ʃ ɪ n ɐ
326	кожного	483	144.4744	5.1598	k ɔ ʒ n ɔ ɦ ɔ
327	іноді	478	142.9788	5.1553	i n ɔ dʲ i
328	легко	472	141.1841	5.1498	ɫ ɛ ɦ k ɔ
329	крім	465	139.0903	5.1433	k rʲ i m
330	оце	464	138.7911	5.1424	ɔ t͡s ɛ
331	кров	463	138.492	5.1414	k r ɔ u̯
332	шанс	462	138.1929	5.1405	ʃ ɑ n s
333	сильно	455	136.0991	5.1339	s ɪ lʲ n ɔ
334	обличчя	453	135.5008	5.1319	ɔ b ɫ ɪ t͡ʃʲː ɐ
335	вечір	452	135.2017	5.131	ʋ ɛ t͡ʃʲ i r
335	обережно	452	135.2017	5.131	ɔ b e r ɛ ʒ n ɔ
336	тисяч	450	134.6035	5.1291	t ɪ sʲ ɐ t͡ʃ
337	рацію	447	133.7061	5.1262	r ɑ t͡sʲ i j ʊ
338	тиждень	439	131.3132	5.1183	t ɪ ʒ d e nʲ
339	ах	432	129.2193	5.1113	ɑ x
340	мертвий	431	128.9202	5.1103	m ɛ r t ʋ e i̯
341	повідомлення	430	128.6211	5.1093	p ɔ ʋʲ i d ɔ m ɫ e nʲː ɐ
341	поліція	430	128.6211	5.1093	p o lʲ i t͡sʲ i j ɐ
342	перепрошую	429	128.322	5.1083	p e r e p r ɔ ʃ ʊ j ʊ
343	живий	427	127.7237	5.1063	ʒ e ʋ ɪ i̯
344	честь	426	127.4246	5.1053	t͡ʃ ɛ sʲ tʲ
345	навколо	425	127.1255	5.1042	n ɐ u̯ k ɔ ɫ ɔ
346	наступного	424	126.8264	5.1032	n ɐ s t u p n ɔ ɦ ɔ
347	капітан	422	126.2281	5.1012	k ɐ pʲ i t ɑ n
348	чекати	420	125.6299	5.0991	t͡ʃ e k ɑ t e
349	грати	419	125.3308	5.0981	ɦ r ɑ t e
350	рішення	418	125.0317	5.097	rʲ i ʃ e nʲː ɐ
351	любий	417	124.7326	5.096	lʲ u b e i̯
352	поруч	415	124.1343	5.0939	p ɔ r ʊ t͡ʃ
353	моїй	413	123.5361	5.0918	m ɔ j i i̯
354	наше	411	122.9378	5.0897	n ɑ ʃ e
355	вранці	410	122.6387	5.0886	w r ɑ nʲ t͡sʲ i
355	світло	410	122.6387	5.0886	sʲ ʋʲ i t ɫ ɔ
356	допомога	408	122.0405	5.0865	d ɔ p ɔ m ɔ ɦ ɐ
356	історія	408	122.0405	5.0865	i s t ɔ rʲ i j ɐ
357	повернути	407	121.7414	5.0854	p ɔ ʋ e r n u t e
357	єдиний	407	121.7414	5.0854	j e d ɪ n e i̯
358	зрозуміти	405	121.1431	5.0833	z r ɔ z ʊ mʲ i t e
358	пізно	405	121.1431	5.0833	pʲ i z n ɔ
359	абсолютно	404	120.844	5.0822	ɐ b s o lʲ u t n ɔ
359	народження	404	120.844	5.0822	n ɐ r ɔ d͡ʒ e nʲː ɐ
360	набагато	403	120.5449	5.0811	n ɐ b ɐ ɦ ɑ t ɔ
361	добраніч	402	120.2458	5.0801	d ɔ b r ɑ nʲ i t͡ʃ
362	частина	401	119.9466	5.079	t͡ʃ ɐ s t ɪ n ɐ
363	вода	399	119.3484	5.0768	w ɔ d ɑ
364	майбутнє	398	119.0493	5.0757	m ɐ i̯ b u tʲ nʲ e
364	хлопчик	398	119.0493	5.0757	x ɫ ɔ p t͡ʃ e k
365	усім	397	118.7502	5.0746	ʊ sʲ i m
366	менше	396	118.4511	5.0735	m ɛ n ʃ e
367	правий	395	118.1519	5.0724	p r ɑ ʋ e i̯
368	врятувати	391	116.9555	5.068	w rʲ ɐ t ʊ ʋ ɑ t e
368	двоє	391	116.9555	5.068	d w ɔ j e
368	кажи	391	116.9555	5.068	k ɐ ʒ ɪ
369	значення	390	116.6563	5.0669	z n ɑ t͡ʃ e nʲː ɐ
369	пес	390	116.6563	5.0669	p ɛ s
370	тіло	389	116.3572	5.0658	tʲ i ɫ ɔ
371	залишити	387	115.759	5.0636	z ɐ ɫ e ʃ ɪ t e  |  z ɐ ɫ ɪ ʃ e t e
371	місяць	387	115.759	5.0636	mʲ i sʲ ɐ t͡sʲ
372	маленький	385	115.1607	5.0613	m ɐ ɫ ɛ nʲ k e i̯
373	корабель	384	114.8616	5.0602	k ɔ r ɐ b ɛ lʲ
374	наприклад	382	114.2634	5.0579	n ɐ p r ɪ k ɫ ɐ d
374	пити	382	114.2634	5.0579	p ɪ t e
375	зупинити	375	112.1696	5.0499	z ʊ p e n ɪ t e
375	їхати	375	112.1696	5.0499	j i x ɐ t e
376	часто	373	111.5713	5.0476	t͡ʃ ɑ s t ɔ
377	випадок	372	111.2722	5.0464	ʋ e p ɑ d ɔ k  |  ʋ ɪ p ɐ d ɔ k
377	десять	372	111.2722	5.0464	d ɛ sʲ ɐ tʲ
378	показати	371	110.9731	5.0452	p ɔ k ɐ z ɑ t e
379	друга	369	110.3748	5.0429	d r u ɦ ɐ
380	відповідь	368	110.0757	5.0417	ʋʲ i d p ɔ ʋʲ i dʲ
381	шість	366	109.4775	5.0393	ʃʲ i sʲ tʲ
382	фільм	364	108.8793	5.0369	fʲ i lʲ m
383	дому	363	108.5801	5.0358	d ɔ m ʊ
383	спосіб	363	108.5801	5.0358	s p ɔ sʲ i b
384	кохання	361	107.9819	5.0334	k ɔ x ɑ nʲː ɐ
385	вниз	360	107.6828	5.0321	w n ɪ z
385	вночі	360	107.6828	5.0321	w n o t͡ʃʲ i
385	їсти	360	107.6828	5.0321	j i s t e
386	вперше	359	107.3837	5.0309	ʍ p ɛ r ʃ e
386	переклад	359	107.3837	5.0309	p e r ɛ k ɫ ɐ d
386	цілком	359	107.3837	5.0309	t͡sʲ i ɫ k ɔ m
387	думати	358	107.0845	5.0297	d u m ɐ t e
388	кому	357	106.7854	5.0285	k o m u  |  k ɔ m ʊ
388	серед	357	106.7854	5.0285	s ɛ r e d
389	вийти	356	106.4863	5.0273	ʋ ɪ i̯ t e
389	момент	356	106.4863	5.0273	m ɔ m ɛ n t
390	вся	354	105.8881	5.0248	ʍ sʲ ɑ
391	купити	351	104.9907	5.0212	k ʊ p ɪ t e
391	новини	351	104.9907	5.0212	n ɔ ʋ e n ɪ  |  n ɔ ʋ ɪ n e
391	принаймні	351	104.9907	5.0212	p r e n ɑ i̯ m nʲ i
