Rank	Word	Frequency	Frequency per million	Zipf value
190	kadiliman	6	59.0493	4.7712
190	kaha-de-yero	6	59.0493	4.7712
190	kahinaan	6	59.0493	4.7712
190	kahulugan	6	59.0493	4.7712
190	kakain	6	59.0493	4.7712
190	kalakal	6	59.0493	4.7712
190	kalang	6	59.0493	4.7712
190	kami-kami	6	59.0493	4.7712
190	kamo	6	59.0493	4.7712
190	kapalaran	6	59.0493	4.7712
190	kapatagan	6	59.0493	4.7712
190	kasalukuyang	6	59.0493	4.7712
190	katarungan	6	59.0493	4.7712
190	katutubo	6	59.0493	4.7712
190	kausap	6	59.0493	4.7712
190	kaylan	6	59.0493	4.7712
190	kilometro	6	59.0493	4.7712
190	konteng	6	59.0493	4.7712
190	konting	6	59.0493	4.7712
190	kukuha	6	59.0493	4.7712
190	kumilos	6	59.0493	4.7712
190	kutsara	6	59.0493	4.7712
190	kutsilyo	6	59.0493	4.7712
190	latag	6	59.0493	4.7712
190	layas	6	59.0493	4.7712
190	litrong	6	59.0493	4.7712
190	lng	6	59.0493	4.7712
190	lumapit	6	59.0493	4.7712
190	maalat	6	59.0493	4.7712
190	maawa	6	59.0493	4.7712
190	mabubuhay	6	59.0493	4.7712
190	madaling	6	59.0493	4.7712
190	mag-partner	6	59.0493	4.7712
190	magalit	6	59.0493	4.7712
190	magtatagal	6	59.0493	4.7712
190	magustuhan	6	59.0493	4.7712
190	mahuli	6	59.0493	4.7712
190	maiintindihan	6	59.0493	4.7712
190	maisip	6	59.0493	4.7712
190	makakagawa	6	59.0493	4.7712
190	makaligtas	6	59.0493	4.7712
190	makausap	6	59.0493	4.7712
190	makihalubilo	6	59.0493	4.7712
190	malawakang	6	59.0493	4.7712
190	maniniwala	6	59.0493	4.7712
190	manipis	6	59.0493	4.7712
190	manood	6	59.0493	4.7712
190	market	6	59.0493	4.7712
190	marunong	6	59.0493	4.7712
190	masakit	6	59.0493	4.7712
190	mataba	6	59.0493	4.7712
190	matalino	6	59.0493	4.7712
190	matangkad	6	59.0493	4.7712
190	matatapos	6	59.0493	4.7712
190	mauna	6	59.0493	4.7712
190	mayayamang	6	59.0493	4.7712
190	meowing	6	59.0493	4.7712
190	metro	6	59.0493	4.7712
190	mg	6	59.0493	4.7712
190	minutos	6	59.0493	4.7712
190	misteryo	6	59.0493	4.7712
190	molecule	6	59.0493	4.7712
190	nag-aalala	6	59.0493	4.7712
190	nagawang	6	59.0493	4.7712
190	nagdadala	6	59.0493	4.7712
190	nagdala	6	59.0493	4.7712
190	naghihintay	6	59.0493	4.7712
190	nagkakamali	6	59.0493	4.7712
190	nagkita	6	59.0493	4.7712
190	naglason	6	59.0493	4.7712
190	nahulog	6	59.0493	4.7712
190	nakatanggap	6	59.0493	4.7712
190	nakikinig	6	59.0493	4.7712
190	nakikipag-sex	6	59.0493	4.7712
190	nakikiusap	6	59.0493	4.7712
190	nandiyan	6	59.0493	4.7712
190	napakagandang	6	59.0493	4.7712
190	nasabi	6	59.0493	4.7712
190	nasaktan	6	59.0493	4.7712
190	natira	6	59.0493	4.7712
190	nato	6	59.0493	4.7712
190	natunaw	6	59.0493	4.7712
190	natutunan	6	59.0493	4.7712
190	nauna	6	59.0493	4.7712
190	nazaret	6	59.0493	4.7712
190	night	6	59.0493	4.7712
190	office	6	59.0493	4.7712
190	ooh	6	59.0493	4.7712
190	over	6	59.0493	4.7712
190	pabor	6	59.0493	4.7712
190	pagdalo	6	59.0493	4.7712
190	paghihiganti	6	59.0493	4.7712
190	paglipas	6	59.0493	4.7712
190	pagpalakpak	6	59.0493	4.7712
190	pagwasak	6	59.0493	4.7712
190	pakakasalan	6	59.0493	4.7712
190	palaging	6	59.0493	4.7712
190	palakasin	6	59.0493	4.7712
190	pangalawa	6	59.0493	4.7712
190	pangkaraniwan	6	59.0493	4.7712
190	patungong	6	59.0493	4.7712
190	pinagsama	6	59.0493	4.7712
190	pinapanood	6	59.0493	4.7712
190	police	6	59.0493	4.7712
190	presyo	6	59.0493	4.7712
190	produksyon	6	59.0493	4.7712
190	pugon	6	59.0493	4.7712
190	reiko	6	59.0493	4.7712
190	report	6	59.0493	4.7712
190	sarsa	6	59.0493	4.7712
190	sheet	6	59.0493	4.7712
190	sigay	6	59.0493	4.7712
190	siglo	6	59.0493	4.7712
190	sikat-araw	6	59.0493	4.7712
190	sinulat	6	59.0493	4.7712
190	sinusubukan	6	59.0493	4.7712
190	siyudad	6	59.0493	4.7712
190	skyscrapers	6	59.0493	4.7712
190	sleepy	6	59.0493	4.7712
190	smaug	6	59.0493	4.7712
190	squealing	6	59.0493	4.7712
190	stuttering	6	59.0493	4.7712
190	sundan	6	59.0493	4.7712
190	sunod	6	59.0493	4.7712
190	susie	6	59.0493	4.7712
190	taba	6	59.0493	4.7712
190	tabang	6	59.0493	4.7712
190	tagtuyot	6	59.0493	4.7712
190	talaan	6	59.0493	4.7712
190	talim	6	59.0493	4.7712
190	tanggalin	6	59.0493	4.7712
190	tangina	6	59.0493	4.7712
190	tankers	6	59.0493	4.7712
190	tapat	6	59.0493	4.7712
190	tatakbo	6	59.0493	4.7712
190	tawad	6	59.0493	4.7712
190	temperatura	6	59.0493	4.7712
190	that	6	59.0493	4.7712
190	tinanggal	6	59.0493	4.7712
190	tinapos	6	59.0493	4.7712
190	tinutukoy	6	59.0493	4.7712
190	tirahan	6	59.0493	4.7712
190	tonetoneladang	6	59.0493	4.7712
190	tulog	6	59.0493	4.7712
190	tumatakbo	6	59.0493	4.7712
190	tutulong	6	59.0493	4.7712
190	tutulungan	6	59.0493	4.7712
190	tv	6	59.0493	4.7712
190	ugnayan	6	59.0493	4.7712
190	umaagos	6	59.0493	4.7712
190	umiinom	6	59.0493	4.7712
190	uniporme	6	59.0493	4.7712
190	utang	6	59.0493	4.7712
190	village	6	59.0493	4.7712
190	walanghiya	6	59.0493	4.7712
190	weekend	6	59.0493	4.7712
191	'yung	5	49.2078	4.692
191	abang	5	49.2078	4.692
191	akbar	5	49.2078	4.692
191	akina	5	49.2078	4.692
191	alagaan	5	49.2078	4.692
191	alas	5	49.2078	4.692
191	alipin	5	49.2078	4.692
191	all	5	49.2078	4.692
191	anino	5	49.2078	4.692
191	arai	5	49.2078	4.692
191	ardilya	5	49.2078	4.692
191	ari	5	49.2078	4.692
191	babayaran	5	49.2078	4.692
191	bale	5	49.2078	4.692
191	balin	5	49.2078	4.692
191	bantayan	5	49.2078	4.692
191	banyo	5	49.2078	4.692
191	barilin	5	49.2078	4.692
191	barko	5	49.2078	4.692
191	big	5	49.2078	4.692
191	binabalak	5	49.2078	4.692
191	binili	5	49.2078	4.692
191	bintana	5	49.2078	4.692
191	bitawan	5	49.2078	4.692
191	boys	5	49.2078	4.692
191	brooklyn	5	49.2078	4.692
191	bumaril	5	49.2078	4.692
191	burol	5	49.2078	4.692
191	business	5	49.2078	4.692
191	buweno	5	49.2078	4.692
191	cabin	5	49.2078	4.692
191	call	5	49.2078	4.692
191	celine	5	49.2078	4.692
191	cellphone	5	49.2078	4.692
191	chad	5	49.2078	4.692
191	chapstick	5	49.2078	4.692
191	clips	5	49.2078	4.692
191	colt	5	49.2078	4.692
191	condom	5	49.2078	4.692
191	cool	5	49.2078	4.692
191	cruisebears	5	49.2078	4.692
191	cup	5	49.2078	4.692
191	d	5	49.2078	4.692
191	daluyan	5	49.2078	4.692
191	darling	5	49.2078	4.692
191	day	5	49.2078	4.692
191	detalye	5	49.2078	4.692
191	dingding	5	49.2078	4.692
191	dinggin	5	49.2078	4.692
191	direktor	5	49.2078	4.692
191	don't	5	49.2078	4.692
191	dote	5	49.2078	4.692
191	down	5	49.2078	4.692
191	dumadanas	5	49.2078	4.692
191	eksenang	5	49.2078	4.692
191	end	5	49.2078	4.692
191	eroplano	5	49.2078	4.692
191	espiya	5	49.2078	4.692
191	exclaiming	5	49.2078	4.692
191	fine	5	49.2078	4.692
191	french	5	49.2078	4.692
191	galaw	5	49.2078	4.692
191	galileo	5	49.2078	4.692
191	gang	5	49.2078	4.692
191	gayahin	5	49.2078	4.692
191	ginagawang	5	49.2078	4.692
191	ginang	5	49.2078	4.692
191	ginawang	5	49.2078	4.692
191	ginugulo	5	49.2078	4.692
191	gising	5	49.2078	4.692
191	giyera	5	49.2078	4.692
191	growlr	5	49.2078	4.692
191	gumagana	5	49.2078	4.692
191	halikan	5	49.2078	4.692
191	halikayo	5	49.2078	4.692
191	handog	5	49.2078	4.692
191	hangal	5	49.2078	4.692
191	hanggat	5	49.2078	4.692
191	have	5	49.2078	4.692
191	hayan	5	49.2078	4.692
191	henerasyon	5	49.2078	4.692
191	heto'ng	5	49.2078	4.692
191	hila	5	49.2078	4.692
191	hininga	5	49.2078	4.692
191	hintayin	5	49.2078	4.692
191	home	5	49.2078	4.692
191	hospital	5	49.2078	4.692
191	hudyo	5	49.2078	4.692
191	humihikbi	5	49.2078	4.692
191	humingi	5	49.2078	4.692
191	huwaran	5	49.2078	4.692
191	ibenta	5	49.2078	4.692
191	iisang	5	49.2078	4.692
191	iiwan	5	49.2078	4.692
191	ilagay	5	49.2078	4.692
191	industriya	5	49.2078	4.692
191	ingay	5	49.2078	4.692
191	ini-sponsor	5	49.2078	4.692
191	init	5	49.2078	4.692
191	investors	5	49.2078	4.692
191	itago	5	49.2078	4.692
191	itanong	5	49.2078	4.692
191	itoy	5	49.2078	4.692
191	ituro	5	49.2078	4.692
191	iwanan	5	49.2078	4.692
191	jackie	5	49.2078	4.692
191	jcub	5	49.2078	4.692
191	kahapon	5	49.2078	4.692
191	kalakalan	5	49.2078	4.692
191	kaliwang	5	49.2078	4.692
191	kalma	5	49.2078	4.692
191	kalmado	5	49.2078	4.692
191	kanino	5	49.2078	4.692
191	kanlurang	5	49.2078	4.692
191	kapani-paniwala	5	49.2078	4.692
191	kapayapaan	5	49.2078	4.692
191	karakter	5	49.2078	4.692
191	karapat-dapat	5	49.2078	4.692
191	katulong	5	49.2078	4.692
191	kelan	5	49.2078	4.692
191	killer	5	49.2078	4.692
191	kilong	5	49.2078	4.692
191	klaseng	5	49.2078	4.692
191	ko'ng	5	49.2078	4.692
191	kontinente	5	49.2078	4.692
191	krafft	5	49.2078	4.692
191	kulay	5	49.2078	4.692
191	kumakalat	5	49.2078	4.692
191	kumakanta	5	49.2078	4.692
191	kwentang	5	49.2078	4.692
191	lalaban	5	49.2078	4.692
191	lamesa	5	49.2078	4.692
191	lasong	5	49.2078	4.692
191	last	5	49.2078	4.692
191	leeg	5	49.2078	4.692
191	letrato	5	49.2078	4.692
191	libre	5	49.2078	4.692
191	lna	5	49.2078	4.692
191	lolo	5	49.2078	4.692
191	lubos	5	49.2078	4.692
191	lumaban	5	49.2078	4.692
191	lumilipad	5	49.2078	4.692
191	lumubog	5	49.2078	4.692
191	mabaliw	5	49.2078	4.692
191	magawa	5	49.2078	4.692
191	magdadala	5	49.2078	4.692
191	maghihintay	5	49.2078	4.692
191	magkaibigan	5	49.2078	4.692
191	magpakamatay	5	49.2078	4.692
191	magpapatuloy	5	49.2078	4.692
191	magsabi	5	49.2078	4.692
191	makakakuha	5	49.2078	4.692
191	makakasama	5	49.2078	4.692
191	makapangyarihang	5	49.2078	4.692
191	makapunta	5	49.2078	4.692
191	makasama	5	49.2078	4.692
191	makipagkita	5	49.2078	4.692
191	makipaglaro	5	49.2078	4.692
191	makitang	5	49.2078	4.692
191	malalim	5	49.2078	4.692
191	malayang	5	49.2078	4.692
191	malinis	5	49.2078	4.692
191	maliwanag	5	49.2078	4.692
191	mamahalin	5	49.2078	4.692
191	mamamatay-tao	5	49.2078	4.692
191	manalo	5	49.2078	4.692
191	mangyaring	5	49.2078	4.692
191	mapa	5	49.2078	4.692
191	mapanganib	5	49.2078	4.692
191	mapigil	5	49.2078	4.692
191	maria	5	49.2078	4.692
191	marinig	5	49.2078	4.692
191	mariya	5	49.2078	4.692
191	matandang	5	49.2078	4.692
191	matatagalan	5	49.2078	4.692
191	matigas	5	49.2078	4.692
191	maubos	5	49.2078	4.692
191	mediterranean	5	49.2078	4.692
191	memory	5	49.2078	4.692
191	mesiyas	5	49.2078	4.692
191	message	5	49.2078	4.692
191	metal	5	49.2078	4.692
191	millimeter	5	49.2078	4.692
191	mind	5	49.2078	4.692
191	morning	5	49.2078	4.692
191	mount	5	49.2078	4.692
191	naamoy	5	49.2078	4.692
191	nabanggit	5	49.2078	4.692
191	nabasa	5	49.2078	4.692
191	nag-away	5	49.2078	4.692
191	nagkataon	5	49.2078	4.692
191	nagmamadali	5	49.2078	4.692
191	nagmamahal	5	49.2078	4.692
191	nagmula	5	49.2078	4.692
191	nagpadala	5	49.2078	4.692
191	nagsabi	5	49.2078	4.692
191	nagtagumpay	5	49.2078	4.692
191	nagtuturo	5	49.2078	4.692
191	nagugutom	5	49.2078	4.692
191	naibigay	5	49.2078	4.692
191	nakapunta	5	49.2078	4.692
191	nakatuon	5	49.2078	4.692
191	nakaupo	5	49.2078	4.692
191	nakikilala	5	49.2078	4.692
191	nakitang	5	49.2078	4.692
191	nakukuha	5	49.2078	4.692
191	napakagaling	5	49.2078	4.692
191	napunta	5	49.2078	4.692
191	nasiyahan	5	49.2078	4.692
191	natapos	5	49.2078	4.692
191	national	5	49.2078	4.692
191	natutulog	5	49.2078	4.692
191	nawalan	5	49.2078	4.692
191	negosyo	5	49.2078	4.692
191	ngipin	5	49.2078	4.692
191	nina	5	49.2078	4.692
191	ninakaw	5	49.2078	4.692
191	oakenshield	5	49.2078	4.692
191	obvious	5	49.2078	4.692
191	online	5	49.2078	4.692
191	organismo	5	49.2078	4.692
191	oso	5	49.2078	4.692
191	oxygen	5	49.2078	4.692
191	pader	5	49.2078	4.692
191	pag-aaral	5	49.2078	4.692
191	pag-isipan	5	49.2078	4.692
191	pag-ulan	5	49.2078	4.692
191	paghiwalay	5	49.2078	4.692
191	paghuhukay	5	49.2078	4.692
191	pakawalan	5	49.2078	4.692
191	palagi	5	49.2078	4.692
191	palang	5	49.2078	4.692
191	palayain	5	49.2078	4.692
191	palayo	5	49.2078	4.692
191	palitan	5	49.2078	4.692
191	pambihirang	5	49.2078	4.692
191	pangatlong	5	49.2078	4.692
191	panig	5	49.2078	4.692
191	paranoid	5	49.2078	4.692
191	paruparo	5	49.2078	4.692
191	parusa	5	49.2078	4.692
191	pasyente	5	49.2078	4.692
191	patak	5	49.2078	4.692
191	pedro	5	49.2078	4.692
191	photogenic	5	49.2078	4.692
191	pinabayaan	5	49.2078	4.692
191	pinakamahusay	5	49.2078	4.692
191	pinanggalingan	5	49.2078	4.692
191	pizza	5	49.2078	4.692
191	posisyon	5	49.2078	4.692
191	presinto	5	49.2078	4.692
191	project	5	49.2078	4.692
191	propesiya	5	49.2078	4.692
191	pulgada	5	49.2078	4.692
191	punyeta	5	49.2078	4.692
191	puting	5	49.2078	4.692
191	putulin	5	49.2078	4.692
191	pwera	5	49.2078	4.692
191	question	5	49.2078	4.692
191	resibo	5	49.2078	4.692
191	ricky	5	49.2078	4.692
191	rugby	5	49.2078	4.692
191	sabay	5	49.2078	4.692
191	sagot	5	49.2078	4.692
191	saktan	5	49.2078	4.692
191	sama-sama	5	49.2078	4.692
191	samurai	5	49.2078	4.692
191	sandaling	5	49.2078	4.692
191	sanga	5	49.2078	4.692
191	sanosuke	5	49.2078	4.692
191	sarado	5	49.2078	4.692
191	sarhento	5	49.2078	4.692
191	sausage	5	49.2078	4.692
191	security	5	49.2078	4.692
191	segundo	5	49.2078	4.692
191	set	5	49.2078	4.692
191	shet	5	49.2078	4.692
191	shrimp	5	49.2078	4.692
191	sibilisasyon	5	49.2078	4.692
191	siguraduhin	5	49.2078	4.692
191	sinumang	5	49.2078	4.692
191	sira-ulong	5	49.2078	4.692
191	sling	5	49.2078	4.692
191	sniffs	5	49.2078	4.692
191	squeaking	5	49.2078	4.692
191	squeaks	5	49.2078	4.692
191	state	5	49.2078	4.692
191	sunugin	5	49.2078	4.692
191	super	5	49.2078	4.692
191	surpresa	5	49.2078	4.692
191	suso	5	49.2078	4.692
191	sweetpea	5	49.2078	4.692
191	swerte	5	49.2078	4.692
191	tali	5	49.2078	4.692
191	talino	5	49.2078	4.692
191	tanggal	5	49.2078	4.692
191	tatanungin	5	49.2078	4.692
191	tattoo	5	49.2078	4.692
191	timeshare	5	49.2078	4.692
191	timog	5	49.2078	4.692
191	tinawagan	5	49.2078	4.692
191	tokyo	5	49.2078	4.692
191	top	5	49.2078	4.692
191	tugatog	5	49.2078	4.692
191	tuluyan	5	49.2078	4.692
191	tutal	5	49.2078	4.692
191	tweettweettweeet	5	49.2078	4.692
191	two	5	49.2078	4.692
191	umaalis	5	49.2078	4.692
191	ungol	5	49.2078	4.692
191	video	5	49.2078	4.692
191	voicemail	5	49.2078	4.692
191	volunteer	5	49.2078	4.692
191	whining	5	49.2078	4.692
191	wildlife	5	49.2078	4.692
191	wind	5	49.2078	4.692
191	ya	5	49.2078	4.692
191	year	5	49.2078	4.692
191	yo	5	49.2078	4.692
192	'yo	4	39.3662	4.5951
192	abala	4	39.3662	4.5951
192	abenader	4	39.3662	4.5951
192	abo	4	39.3662	4.5951
192	aga	4	39.3662	4.5951
192	agwat	4	39.3662	4.5951
192	aksyon	4	39.3662	4.5951
192	alagang	4	39.3662	4.5951
192	alamat	4	39.3662	4.5951
192	alat	4	39.3662	4.5951
192	alpha	4	39.3662	4.5951
192	ambulansya	4	39.3662	4.5951
192	america	4	39.3662	4.5951
192	angeles	4	39.3662	4.5951
192	angkan	4	39.3662	4.5951
192	asset	4	39.3662	4.5951
192	assomption	4	39.3662	4.5951
192	asukal	4	39.3662	4.5951
192	ba'ng	4	39.3662	4.5951
192	babe	4	39.3662	4.5951
192	baguhin	4	39.3662	4.5951
192	bagyo	4	39.3662	4.5951
192	baha	4	39.3662	4.5951
192	bakas	4	39.3662	4.5951
192	bakasyon	4	39.3662	4.5951
192	balak	4	39.3662	4.5951
192	balanseng	4	39.3662	4.5951
192	balat	4	39.3662	4.5951
192	balbas	4	39.3662	4.5951
192	baliktad	4	39.3662	4.5951
192	banging	4	39.3662	4.5951
192	barabas	4	39.3662	4.5951
192	barks	4	39.3662	4.5951
192	basagin	4	39.3662	4.5951
192	bastos	4	39.3662	4.5951
192	bathtub	4	39.3662	4.5951
192	bayad	4	39.3662	4.5951
192	bayaran	4	39.3662	4.5951
192	baybay	4	39.3662	4.5951
192	beef	4	39.3662	4.5951
192	biglang	4	39.3662	4.5951
192	bigote	4	39.3662	4.5951
192	bilhin	4	39.3662	4.5951
192	bili	4	39.3662	4.5951
192	bilib	4	39.3662	4.5951
192	bilyon	4	39.3662	4.5951
192	binabati	4	39.3662	4.5951
192	biodiversity	4	39.3662	4.5951
192	bit	4	39.3662	4.5951
192	black	4	39.3662	4.5951
192	bombur	4	39.3662	4.5951
192	boses	4	39.3662	4.5951
192	bote	4	39.3662	4.5951
192	boy	4	39.3662	4.5951
192	bubong	4	39.3662	4.5951
192	buhangin	4	39.3662	4.5951
192	buhok	4	39.3662	4.5951
192	bulsa	4	39.3662	4.5951
192	bumangon	4	39.3662	4.5951
192	bumibilang	4	39.3662	4.5951
192	bumukas	4	39.3662	4.5951
192	buto	4	39.3662	4.5951
192	campaign	4	39.3662	4.5951
192	cells	4	39.3662	4.5951
192	change	4	39.3662	4.5951
192	channel	4	39.3662	4.5951
192	charlie	4	39.3662	4.5951
192	check	4	39.3662	4.5951
192	chhote	4	39.3662	4.5951
192	clattering	4	39.3662	4.5951
192	claudia	4	39.3662	4.5951
192	climate	4	39.3662	4.5951
192	clip	4	39.3662	4.5951
192	clue	4	39.3662	4.5951
192	coach	4	39.3662	4.5951
192	coal-fired	4	39.3662	4.5951
192	coat	4	39.3662	4.5951
192	cock	4	39.3662	4.5951
192	contestants	4	39.3662	4.5951
192	coral	4	39.3662	4.5951
192	coroner	4	39.3662	4.5951
192	cottage	4	39.3662	4.5951
192	county	4	39.3662	4.5951
192	creuse	4	39.3662	4.5951
192	crime	4	39.3662	4.5951
192	cyanobacteria	4	39.3662	4.5951
192	daldalan	4	39.3662	4.5951
192	dale	4	39.3662	4.5951
192	dallas	4	39.3662	4.5951
192	daniels	4	39.3662	4.5951
192	dapa	4	39.3662	4.5951
192	dasal	4	39.3662	4.5951
192	deforestation	4	39.3662	4.5951
192	dekada	4	39.3662	4.5951
192	demonyo	4	39.3662	4.5951
192	denmark	4	39.3662	4.5951
192	dental	4	39.3662	4.5951
192	dion	4	39.3662	4.5951
192	diploma	4	39.3662	4.5951
192	diretso	4	39.3662	4.5951
192	district	4	39.3662	4.5951
192	disyembre	4	39.3662	4.5951
192	disyertong	4	39.3662	4.5951
192	diversity	4	39.3662	4.5951
192	do	4	39.3662	4.5951
192	doble	4	39.3662	4.5951
192	don	4	39.3662	4.5951
192	duwag	4	39.3662	4.5951
192	e-mails	4	39.3662	4.5951
192	east	4	39.3662	4.5951
192	easter	4	39.3662	4.5951
192	edad	4	39.3662	4.5951
192	edition	4	39.3662	4.5951
192	edo	4	39.3662	4.5951
192	ektarya	4	39.3662	4.5951
192	electricity	4	39.3662	4.5951
192	elemento	4	39.3662	4.5951
192	extras	4	39.3662	4.5951
192	fan	4	39.3662	4.5951
192	fans	4	39.3662	4.5951
192	first	4	39.3662	4.5951
192	food	4	39.3662	4.5951
192	four	4	39.3662	4.5951
192	gacy	4	39.3662	4.5951
192	gagamitin	4	39.3662	4.5951
192	ganges	4	39.3662	4.5951
192	garret	4	39.3662	4.5951
192	gatong	4	39.3662	4.5951
192	gawaan	4	39.3662	4.5951
192	gawang	4	39.3662	4.5951
192	gay	4	39.3662	4.5951
192	ginhawa	4	39.3662	4.5951
192	ginoong	4	39.3662	4.5951
192	glass	4	39.3662	4.5951
192	go	4	39.3662	4.5951
192	gosh	4	39.3662	4.5951
192	grade	4	39.3662	4.5951
192	great	4	39.3662	4.5951
192	gumalaw	4	39.3662	4.5951
192	gumaling	4	39.3662	4.5951
192	gumastos	4	39.3662	4.5951
192	guru	4	39.3662	4.5951
192	habol	4	39.3662	4.5951
192	hah	4	39.3662	4.5951
192	hahanapin	4	39.3662	4.5951
192	hahayaan	4	39.3662	4.5951
192	halamang	4	39.3662	4.5951
192	halik	4	39.3662	4.5951
192	hanapbuhay	4	39.3662	4.5951
192	hangga't	4	39.3662	4.5951
192	haring	4	39.3662	4.5951
192	her	4	39.3662	4.5951
192	herodes	4	39.3662	4.5951
192	himalayas	4	39.3662	4.5951
192	hinahamon	4	39.3662	4.5951
192	hinding-hindi	4	39.3662	4.5951
192	hintay	4	39.3662	4.5951
192	hip-hop	4	39.3662	4.5951
192	hisses	4	39.3662	4.5951
192	hollywood	4	39.3662	4.5951
192	hotel	4	39.3662	4.5951
192	hukbo	4	39.3662	4.5951
192	humahanap	4	39.3662	4.5951
192	humiga	4	39.3662	4.5951
192	humihinga	4	39.3662	4.5951
192	huminga	4	39.3662	4.5951
192	humuhukay	4	39.3662	4.5951
192	humus	4	39.3662	4.5951
192	huwebes	4	39.3662	4.5951
192	i-order	4	39.3662	4.5951
192	iceland	4	39.3662	4.5951
192	ihinto	4	39.3662	4.5951
192	ikinagagalak	4	39.3662	4.5951
192	ikinalulungkot	4	39.3662	4.5951
192	ilabas	4	39.3662	4.5951
192	ilalagay	4	39.3662	4.5951
192	imahe	4	39.3662	4.5951
192	imichi	4	39.3662	4.5951
192	in-gil	4	39.3662	4.5951
192	inaalala	4	39.3662	4.5951
192	inabot	4	39.3662	4.5951
192	inamin	4	39.3662	4.5951
192	infected	4	39.3662	4.5951
192	ingatan	4	39.3662	4.5951
192	iniluluwas	4	39.3662	4.5951
192	inosente	4	39.3662	4.5951
192	inubos	4	39.3662	4.5951
192	inuubos	4	39.3662	4.5951
192	inuulit	4	39.3662	4.5951
192	ipaalam	4	39.3662	4.5951
192	ipadala	4	39.3662	4.5951
192	ipasa	4	39.3662	4.5951
192	ipinagbago	4	39.3662	4.5951
192	ipinapakita	4	39.3662	4.5951
192	isipan	4	39.3662	4.5951
192	island	4	39.3662	4.5951
192	isulat	4	39.3662	4.5951
192	itinuturo	4	39.3662	4.5951
192	itype	4	39.3662	4.5951
192	iuwi	4	39.3662	4.5951
192	jacket	4	39.3662	4.5951
192	jason	4	39.3662	4.5951
192	ji	4	39.3662	4.5951
192	jihee	4	39.3662	4.5951
192	job	4	39.3662	4.5951
192	john	4	39.3662	4.5951
192	jordan	4	39.3662	4.5951
192	juan	4	39.3662	4.5951
192	kaalaman	4	39.3662	4.5951
192	kadena	4	39.3662	4.5951
192	kahanga-hanga	4	39.3662	4.5951
192	kahilingan	4	39.3662	4.5951
192	kahina-hinala	4	39.3662	4.5951
192	kailaliman	4	39.3662	4.5951
192	kakampi	4	39.3662	4.5951
192	kakayahan	4	39.3662	4.5951
192	kakayahang	4	39.3662	4.5951
192	kalahi	4	39.3662	4.5951
192	kalaro	4	39.3662	4.5951
192	kalsada	4	39.3662	4.5951
192	kanlungan	4	39.3662	4.5951
192	kanluranin	4	39.3662	4.5951
192	kanto	4	39.3662	4.5951
192	kapitan	4	39.3662	4.5951
192	karangalan	4	39.3662	4.5951
192	karunungan	4	39.3662	4.5951
192	kasakiman	4	39.3662	4.5951
192	kasamaan	4	39.3662	4.5951
192	kasamang	4	39.3662	4.5951
192	kasiyahan	4	39.3662	4.5951
192	kasunduan	4	39.3662	4.5951
192	katiyakan	4	39.3662	4.5951
192	kaunti	4	39.3662	4.5951
192	kaunting	4	39.3662	4.5951
192	kaw	4	39.3662	4.5951
192	kawal	4	39.3662	4.5951
192	kayo'y	4	39.3662	4.5951
192	kinabukasan	4	39.3662	4.5951
192	kinauupuan	4	39.3662	4.5951
192	kinikita	4	39.3662	4.5951
192	kliente	4	39.3662	4.5951
192	kolesterol	4	39.3662	4.5951
192	komentaryo	4	39.3662	4.5951
192	komunikasyon	4	39.3662	4.5951
192	konduktor	4	39.3662	4.5951
192	koryente	4	39.3662	4.5951
192	ktx	4	39.3662	4.5951
192	kumukonte	4	39.3662	4.5951
192	kundoktor	4	39.3662	4.5951
192	kuryente	4	39.3662	4.5951
192	kusa	4	39.3662	4.5951
192	kwelyo	4	39.3662	4.5951
192	labanan	4	39.3662	4.5951
192	labis	4	39.3662	4.5951
192	ladakh	4	39.3662	4.5951
192	lagos	4	39.3662	4.5951
192	laki	4	39.3662	4.5951
192	lalamunan	4	39.3662	4.5951
192	lamig	4	39.3662	4.5951
192	latian	4	39.3662	4.5951
192	lawak	4	39.3662	4.5951
192	layuan	4	39.3662	4.5951
192	leon	4	39.3662	4.5951
192	leonard	4	39.3662	4.5951
192	libreng	4	39.3662	4.5951
192	lima	4	39.3662	4.5951
192	limited	4	39.3662	4.5951
192	listahan	4	39.3662	4.5951
192	litro	4	39.3662	4.5951
192	lokal	4	39.3662	4.5951
192	los	4	39.3662	4.5951
192	lsa	4	39.3662	4.5951
192	luko-luko	4	39.3662	4.5951
192	lumakad	4	39.3662	4.5951
192	lumalaganap	4	39.3662	4.5951
192	lunes	4	39.3662	4.5951
192	ma'am	4	39.3662	4.5951
192	maaalala	4	39.3662	4.5951
192	mababa	4	39.3662	4.5951
192	mabababang	4	39.3662	4.5951
192	mabigat	4	39.3662	4.5951
192	mabuhok	4	39.3662	4.5951
192	machine	4	39.3662	4.5951
192	madalas	4	39.3662	4.5951
192	madame	4	39.3662	4.5951
192	mag-enjoy	4	39.3662	4.5951
192	mag-focus	4	39.3662	4.5951
192	magagamit	4	39.3662	4.5951
192	magbabawas-tubig	4	39.3662	4.5951
192	magbago	4	39.3662	4.5951
192	magkadugtong	4	39.3662	4.5951
192	magkikita	4	39.3662	4.5951
192	magpanggap	4	39.3662	4.5951
192	magsama	4	39.3662	4.5951
192	magsisimula	4	39.3662	4.5951
192	magugustuhan	4	39.3662	4.5951
