Rank	Word	Frequency	Frequency per million	Zipf value	IPA
337	над	6171	160.7213	5.2061	n a t
338	јасно	6170	160.6952	5.206	j a s n ɔ
339	храна	6161	160.4608	5.2054	x r a n a
340	глава	6125	159.5232	5.2028	ɡ ɫ a v a
341	смешно	6113	159.2107	5.202	s m ɛ ʃ n ɔ
342	напред	6109	159.1065	5.2017	n a p r ɛ t
343	таков	6102	158.9242	5.2012	t a k ɔ f
344	ебам	6085	158.4814	5.2	ɛ b a m
345	забава	6017	156.7104	5.1951	z a b a v a
346	грешка	5988	155.9551	5.193	ɡ r ɛ ʃ k a
347	понекогаш	5983	155.8249	5.1926	p ɔ n ɛ k ɔ ɡ a ʃ
348	план	5978	155.6947	5.1923	p ɫ a n
349	спаси	5965	155.3561	5.1913	s p a s i
350	брод	5897	153.5851	5.1863	b r ɔ t
351	господа	5885	153.2725	5.1855	ɡ ɔ s p ɔ d a
352	верува	5873	152.96	5.1846	v ɛ ɾ u v a
353	превод	5789	150.7722	5.1783	p r ɛ v ɔ t
354	отиде	5711	148.7408	5.1724	ɔ t i d ɛ
355	гледа	5674	147.7771	5.1696	ɡ l ɛ d a
356	раце	5669	147.6469	5.1692	r a t͡s ɛ
357	смири	5653	147.2302	5.168	s m i ɾ i
358	далеку	5651	147.1781	5.1678	d a l ɛ k u
359	скоро	5648	147.0999	5.1676	s k ɔ ɾ ɔ
360	лице	5626	146.527	5.1659	l i t͡s ɛ
361	тим	5532	144.0788	5.1586	t i m
362	полиција	5509	143.4797	5.1568	p ɔ l i t͡s i j a
363	мали	5496	143.1412	5.1558	m a l i
364	луд	5475	142.5942	5.1541	ɫ u t
365	донесе	5461	142.2296	5.153	d ɔ n ɛ s ɛ
366	твој	5450	141.9431	5.1521	t v ɔ j
367	дом	5447	141.865	5.1519	d ɔ m
368	очигледно	5442	141.7348	5.1515	ɔ t͡ʃ i ɡ l ɛ d n ɔ
369	порака	5437	141.6045	5.1511	p ɔ ɾ a k a
370	сериозно	5436	141.5785	5.151	s ɛ ɾ i ɔ z n ɔ
371	ете	5408	140.8492	5.1488	ɛ t ɛ
372	замолчи	5384	140.2242	5.1468	z a m ɔ ɫ t͡ʃ i
373	проклетство	5337	139.0001	5.143	p r ɔ k l ɛ t s t v ɔ
374	недели	5320	138.5573	5.1416	n ɛ d ɛ l i
375	излезе	5303	138.1146	5.1402	i z l ɛ z ɛ
376	носи	5302	138.0885	5.1402	n ɔ s i
377	токму	5275	137.3853	5.1379	t ɔ k m u
378	дозволи	5231	136.2393	5.1343	d ɔ z v ɔ l i
379	позади	5176	134.8069	5.1297	p ɔ z a d i
380	крал	5172	134.7027	5.1294	k r a ɫ
381	леле	5162	134.4423	5.1285	l æ l ɛ  |  l ɛ l ɛ
382	девојки	5159	134.3641	5.1283	d ɛ v ɔ j k i
383	четири	5145	133.9995	5.1271	t͡ʃ ɛ t i ɾ i
384	фати	5090	132.5671	5.1224	f a t i
385	некако	5074	132.1503	5.1211	n ɛ k a k ɔ
386	води	5070	132.0462	5.1207	v ɔ d i
387	куче	5042	131.3169	5.1183	k u t͡ʃ ɛ
388	конечно	4997	130.1449	5.1144	k ɔ n ɛ t͡ʃ n ɔ
389	чини	4979	129.6761	5.1129	t͡ʃ i n i
390	последен	4978	129.6501	5.1128	p ɔ s l ɛ d ɛ n
391	шанси	4960	129.1813	5.1112	ʃ a n s i
392	личност	4913	127.9572	5.1071	l i t͡ʃ n ɔ s t
393	дедо	4911	127.9051	5.1069	d ɛ d ɔ
394	ваму	4895	127.4884	5.1055	v a m u
395	мое	4880	127.0977	5.1041	m ɔ ɛ
396	според	4860	126.5768	5.1024	s p ɔ ɾ ɛ t
397	неверојатно	4850	126.3163	5.1015	n ɛ v ɛ r ɔ j a t n ɔ
398	никаде	4825	125.6652	5.0992	n i k a d ɛ
399	денот	4814	125.3787	5.0982	d ɛ n ɔ t
400	жени	4813	125.3527	5.0981	ʒ ɛ n i
401	контрола	4807	125.1964	5.0976	k ɔ n t r ɔ ɫ a
402	подготвен	4779	124.4672	5.0951	p ɔ d ɡ ɔ t v ɛ n
403	заборави	4771	124.2588	5.0943	z a b ɔ ɾ a v i
404	потреба	4768	124.1807	5.0941	p ɔ t r ɛ b a
405	штом	4761	123.9984	5.0934	ʃ t ɔ m
406	половина	4753	123.79	5.0927	p ɔ ɫ ɔ v i n a
407	телефон	4729	123.165	5.0905	t ɛ l ɛ f ɔ n
408	врата	4726	123.0868	5.0902	v r a t a
408	стори	4726	123.0868	5.0902	s t ɔ ɾ i
409	прашања	4694	122.2534	5.0873	p r a ʃ a ɲ a
410	стар	4656	121.2637	5.0837	s t a r
411	вечера	4610	120.0656	5.0794	v ɛ t͡ʃ ɛ ɾ a
412	штотуку	4605	119.9354	5.0789	ʃ t ɔ t u k u
413	секунди	4571	119.0499	5.0757	s ɛ k u n d i
414	чека	4558	118.7113	5.0745	t͡ʃ ɛ k a
415	вчера	4541	118.2686	5.0729	f t͡ʃ ɛ ɾ a
416	големо	4516	117.6175	5.0705	ɡ ɔ l ɛ m ɔ
417	лично	4509	117.4351	5.0698	l i t͡ʃ n ɔ
418	постојано	4491	116.9663	5.0681	p ɔ s t ɔ j a n ɔ
419	господ	4481	116.7059	5.0671	ɡ ɔ s p ɔ t
420	помеѓу	4466	116.3152	5.0656	p ɔ m ɛ ɟ u
421	влезе	4462	116.211	5.0652	v l ɛ z ɛ
422	состанок	4452	115.9506	5.0643	s ɔ s t a n ɔ k
423	договор	4417	115.039	5.0608	d ɔ ɡ ɔ v ɔ r
424	вести	4390	114.3358	5.0582	v ɛ s t i
425	доле	4379	114.0493	5.0571	d ɔ l ɛ
426	остане	4375	113.9452	5.0567	ɔ s t a n ɛ
427	таква	4368	113.7628	5.056	t a k v a
428	сила	4340	113.0336	5.0532	s i ɫ a
429	спремен	4318	112.4606	5.051	s p r ɛ m ɛ n
430	станува	4296	111.8876	5.0488	s t a n u v a
431	мила	4278	111.4188	5.047	m i ɫ a
431	моќ	4278	111.4188	5.047	m ɔ c
432	засекогаш	4267	111.1323	5.0458	z a s ɛ k ɔ ɡ a ʃ
433	дами	4263	111.0282	5.0454	d a m i
434	вид	4251	110.7156	5.0442	v i t
435	никого	4241	110.4552	5.0432	n i k ɔ ɡ ɔ
436	пиштол	4228	110.1166	5.0419	p i ʃ t ɔ ɫ
437	бе	4201	109.4134	5.0391	b ɛ
438	кафе	4185	108.9967	5.0374	k a f ɛ
439	нешта	4170	108.606	5.0359	n ɛ ʃ t a
440	борба	4146	107.9809	5.0333	b ɔ r b a
441	лош	4143	107.9028	5.033	ɫ ɔ ʃ
442	напад	4129	107.5382	5.0316	n a p a t
443	разлика	4109	107.0173	5.0295	r a z l i k a
444	тело	4104	106.8871	5.0289	t ɛ ɫ ɔ
445	дечко	4098	106.7308	5.0283	d ɛ t͡ʃ k ɔ
446	спушти	4085	106.3922	5.0269	s p u ʃ t i
447	шест	4029	104.9337	5.0209	ʃ ɛ s t
448	денеска	4012	104.491	5.0191	d ɛ n ɛ s k a
449	детето	4007	104.3607	5.0185	d ɛ t ɛ t ɔ
450	стварно	3997	104.1003	5.0175	s t v a r n ɔ
451	улица	3988	103.8659	5.0165	u l i t͡s a
452	услуга	3973	103.4752	5.0148	u s ɫ u ɡ a
453	полицаец	3943	102.6939	5.0115	p ɔ l i t͡s a ɛ t͡s
454	пол	3932	102.4074	5.0103	p ɔ ɫ
455	копиле	3924	102.199	5.0094	k ɔ p i l ɛ
456	прилично	3922	102.147	5.0092	p r i l i t͡ʃ n ɔ
457	зборови	3907	101.7563	5.0076	z b ɔ ɾ ɔ v i
458	он	3906	101.7302	5.0074	ɔ n  |  ɔ n ə
459	блиску	3897	101.4958	5.0064	b l i s k u
460	училиште	3896	101.4698	5.0063	u t͡ʃ i l i ʃ t ɛ
461	оган	3893	101.3917	5.006	ɔ ɡ a n
462	боли	3869	100.7666	5.0033	b ɔ l i
463	внимание	3858	100.4801	5.0021	v n i m a n i j ɛ
464	синоќа	3855	100.402	5.0017	s i n ɔ c a
465	минута	3844	100.1155	5.0005	m i n u t a
466	кажува	3842	100.0634	5.0003	k a ʒ u v a
467	иако	3836	99.9071	4.9996	i j a k ɔ
468	насекаде	3833	99.829	4.9993	n a s ɛ k a d ɛ
469	наваму	3832	99.8029	4.9991	n a v a m u
470	инаку	3828	99.6988	4.9987	i n a k u
471	родители	3820	99.4904	4.9978	r ɔ d i t ɛ l i
