Rank	Word	Frequency	Frequency per million	Zipf value	IPA
38	coś	2873770	2743.5477	6.4383	t͡s ɔ ɕ
39	wiem	2851267	2722.0644	6.4349	v j ɛ m
40	dla	2802531	2675.5368	6.4274	d l a
41	dobrze	2577400	2460.6074	6.391	d ɔ b ʐ ɛ  |  d ɔ p ʂ
42	od	2574733	2458.0613	6.3906	ɔ t
43	pan	2563431	2447.2714	6.3887	p a n
44	teraz	2493031	2380.0615	6.3766	t ɛ r a s
45	więc	2440679	2330.0818	6.3674	v j ɛ n t͡s
46	wszystko	2343903	2237.6911	6.3498	f ʂ ɨ s t k ɔ
47	być	2300787	2196.5289	6.3417	b ɨ t͡ɕ
48	tam	2235677	2134.3693	6.3293	t a m
49	nic	2227117	2126.1972	6.3276	ɲ i t͡s
50	masz	2216358	2115.9257	6.3255	m a ʂ
51	będzie	2207664	2107.6257	6.3238	b ɛ ɲ d͡ʑ ɛ
52	proszę	2156748	2059.0169	6.3137	p r ɔ ʂ ɛ
53	mogę	2075473	1981.4248	6.297	m ɔ ɡ ɛ
54	są	2073820	1979.8467	6.2966	s ɔ w̃
55	gdzie	2025450	1933.6685	6.2864	ɡ d͡ʑ ɛ
56	jej	2002860	1912.1022	6.2815	j ɛ j
57	ten	1987323	1897.2692	6.2781	t ɛ n
58	on	1915767	1828.9557	6.2622	ɔ n
59	ciebie	1902873	1816.646	6.2593	t͡ɕ ɛ b j ɛ
60	sobie	1880796	1795.5694	6.2542	s ɔ b j ɛ
61	kiedy	1878369	1793.2524	6.2536	k j ɛ d ɨ
62	ze	1836162	1752.9579	6.2438	z ɛ
63	by	1822967	1740.3609	6.2406	b ɨ
64	był	1811156	1729.0851	6.2378	b ɨ w
65	wiesz	1803924	1722.1808	6.2361	v j ɛ ʂ
66	bardzo	1737332	1658.6063	6.2197	b a r d͡z ɔ
67	nas	1726529	1648.2929	6.217	n a s
68	było	1726004	1647.7917	6.2169	b ɨ w ɔ
69	jego	1718495	1640.6229	6.215	j ɛ ɡ ɔ
70	przez	1716985	1639.1813	6.2146	p ʂ ɛ s
71	ją	1704439	1627.2039	6.2114	j ɔ w̃
72	jeszcze	1698765	1621.787	6.21	j ɛ ʂ t͡ʂ ɛ
73	chcę	1680468	1604.3191	6.2053	x t͡s ɛ
74	pani	1644259	1569.7509	6.1958	p a ɲ i
75	mój	1639519	1565.2256	6.1946	m u j
76	dlaczego	1632812	1558.8226	6.1928	d l a t͡ʂ ɛ ɡ ɔ
77	ich	1626296	1552.6018	6.1911	i x
78	no	1570183	1499.0315	6.1758	n ɔ
79	żeby	1546505	1476.4265	6.1692	ʐ ɛ b ɨ
80	chcesz	1522346	1453.3622	6.1624	x t͡s ɛ ʂ
81	bo	1494306	1426.5928	6.1543	b ɔ
82	też	1471206	1404.5396	6.1475	t ɛ ʂ
83	mamy	1446592	1381.041	6.1402	m a m ɨ
84	tutaj	1436008	1370.9366	6.137	t u t a j
85	kto	1366626	1304.6986	6.1155	k t ɔ
86	nigdy	1360635	1298.979	6.1136	ɲ i ɡ d ɨ
87	dobra	1343110	1282.2482	6.108	d ɔ b r a
88	mu	1304699	1245.5777	6.0954	m u
89	naprawdę	1302200	1243.192	6.0945	n a p r a v d ɛ
90	możesz	1286363	1228.0726	6.0892	m ɔ ʐ ɛ ʂ
91	przepraszam	1271789	1214.159	6.0843	p ʂ ɛ p r a ʂ a m
92	chyba	1194433	1140.3083	6.057	x ɨ b a
93	muszę	1192794	1138.7436	6.0564	m u ʂ ɛ
94	porządku	1181655	1128.1093	6.0524	p ɔ ʐ ɔ n t k u
95	dziękuję	1170342	1117.309	6.0482	d͡ʑ ɛ ŋ k u j ɛ
96	gdy	1168042	1115.1132	6.0473	ɡ d ɨ
97	nawet	1105973	1055.8568	6.0236	n a v ɛ t
98	zrobić	1093098	1043.5652	6.0185	z r ɔ b i t͡ɕ
99	domu	1086808	1037.5603	6.016	d ɔ m u
100	prawda	1081876	1032.8517	6.014	p r a v d a
101	właśnie	1079467	1030.5519	6.0131	v w a ɕ ɲ ɛ
102	ona	1070896	1022.3693	6.0096	ɔ n a
103	nam	1036170	989.2169	5.9953	n a m
104	była	1022863	976.5129	5.9897	b ɨ w a
105	będę	1007074	961.4393	5.9829	b ɛ n d ɛ
106	panie	997084	951.902	5.9786	p a ɲ ɛ
107	nim	994653	949.5812	5.9775	ɲ i m
108	te	987316	942.5766	5.9743	t ɛ
109	bez	980348	935.9244	5.9712	b ɛ s
110	zawsze	979398	935.0174	5.9708	z a f ʂ ɛ
111	musisz	976352	932.1095	5.9695	m u ɕ i ʂ
112	je	967446	923.607	5.9655	j ɛ
113	tej	958022	914.6101	5.9612	t ɛ j
114	ktoś	949471	906.4466	5.9573	k t ɔ ɕ
115	jesteśmy	943833	901.064	5.9548	j ɛ s t ɛ ɕ m ɨ
116	moja	943684	900.9218	5.9547	m ɔ j a
117	dzięki	935497	893.1058	5.9509	d͡ʑ ɛ ŋ k i
118	musimy	926131	884.1642	5.9465	m u ɕ i m ɨ
119	trochę	903094	862.1711	5.9356	t r ɔ x ɛ
120	hej	901356	860.5118	5.9348	x ɛ j
121	czas	887238	847.0336	5.9279	t͡ʂ a s
122	moje	886347	846.183	5.9275	m ɔ j ɛ
123	który	876393	836.68	5.9226	k t u r ɨ
124	twój	875869	836.1798	5.9223	t f u j
125	lat	870392	830.951	5.9196	l a t
126	więcej	869163	829.7776	5.919	v j ɛ n t͡s ɛ j
127	powiedzieć	863313	824.1927	5.916	p ɔ v j ɛ d͡ʑ ɛ t͡ɕ
128	możemy	857076	818.2384	5.9129	m ɔ ʐ ɛ m ɨ
129	wszyscy	852598	813.9633	5.9106	f ʂ ɨ s t͡s ɨ
130	chce	847135	808.7478	5.9078	x t͡s ɛ
131	albo	838825	800.8144	5.9035	a l b ɔ
132	ta	829166	791.5931	5.8985	t a
133	tobą	828487	790.9448	5.8981	t ɔ b ɔ w̃
134	chodzi	818355	781.272	5.8928	x ɔ d͡ʑ i
135	czego	808321	771.6926	5.8874	t͡ʂ ɛ ɡ ɔ
136	sam	800982	764.6862	5.8835	s a m
137	razem	799082	762.8723	5.8825	r a z ɛ m
138	pana	794752	758.7385	5.8801	p a n a
139	stało	786954	751.2939	5.8758	s t a w ɔ
140	cześć	786158	750.5339	5.8754	t͡ʂ ɛ ɕ t͡ɕ
141	mną	779929	744.5872	5.8719	m n ɔ w̃
142	dalej	767254	732.4866	5.8648	d a l ɛ j
143	boże	760985	726.5016	5.8612	b ɔ ʐ ɛ
144	przed	753807	719.6489	5.8571	p ʂ ɛ t
145	was	748089	714.19	5.8538	v a s
146	będziesz	738397	704.9372	5.8482	b ɛ ɲ d͡ʑ ɛ ʂ
147	ludzi	738181	704.731	5.848	l u d͡ʑ i
148	raz	738004	704.562	5.8479	r a s
149	czym	735553	702.2221	5.8465	t͡ʂ ɨ m
150	ludzie	735260	701.9423	5.8463	l u d͡ʑ ɛ
151	czemu	728773	695.7493	5.8425	t͡ʂ ɛ m u
152	niż	723171	690.4011	5.8391	ɲ i ʂ
153	przy	705001	673.0545	5.8281	p ʂ ɨ
154	życie	696036	664.4957	5.8225	ʐ ɨ t͡ɕ ɛ
155	niech	693707	662.2723	5.821	ɲ ɛ x
156	myślę	687732	656.568	5.8173	m ɨ ɕ l ɛ
157	dobry	687706	656.5432	5.8173	d ɔ b r ɨ
158	czasu	672795	642.3079	5.8077	t͡ʂ a s u
159	lepiej	672045	641.5919	5.8073	l ɛ p j ɛ j
160	miał	667551	637.3015	5.8043	m j a w
161	kim	663850	633.7682	5.8019	k i m
162	dzień	661715	631.73	5.8005	d͡ʑ ɛ ɲ
163	robisz	657424	627.6334	5.7977	r ɔ b i ʂ
164	temu	656014	626.2873	5.7968	t ɛ m u
165	twoja	651913	622.3721	5.7941	t f ɔ j a
166	myślisz	645438	616.1905	5.7897	m ɨ ɕ l i ʂ
167	rzeczy	644418	615.2168	5.789	ʐ ɛ t͡ʂ ɨ
168	daj	644006	614.8234	5.7888	d a j
169	nikt	634272	605.5305	5.7821	ɲ i k t
170	chodź	631113	602.5147	5.78	x ɔ t͡ɕ
171	tych	631015	602.4211	5.7799	t ɨ x
172	niego	629210	600.6979	5.7787	ɲ ɛ ɡ ɔ
173	musi	620517	592.3988	5.7726	m u ɕ i
174	pod	618542	590.5133	5.7712	p ɔ t
175	my	618316	590.2976	5.7711	m ɨ
176	siebie	613426	585.6291	5.7676	ɕ ɛ b j ɛ
177	im	612153	584.4138	5.7667	i m
177	które	612153	584.4138	5.7667	k t u r ɛ
178	twoje	608540	580.9645	5.7641	t f ɔ j ɛ
179	moim	605209	577.7845	5.7618	m ɔ i m
180	powiedział	603790	576.4298	5.7607	p ɔ v j ɛ d͡ʑ a w
181	oczywiście	603536	576.1873	5.7606	ɔ t͡ʂ ɨ v i ɕ t͡ɕ ɛ
182	powiedz	599163	572.0125	5.7574	p ɔ v j ɛ t͡s
183	jeden	591344	564.5478	5.7517	j ɛ d ɛ n
184	mówi	579993	553.7111	5.7433	m u v i
185	pewnie	577878	551.692	5.7417	p ɛ v ɲ ɛ
186	dlatego	577189	551.0342	5.7412	d l a t ɛ ɡ ɔ
187	stąd	574543	548.5081	5.7392	s t ɔ n t
188	ok	570502	544.6502	5.7361	ɔ k
189	u	569274	543.4779	5.7352	u
190	aby	568153	542.4076	5.7343	a b ɨ
191	wygląda	563144	537.6256	5.7305	v ɨ ɡ l ɔ n d a
192	mojego	554962	529.8144	5.7241	m ɔ j ɛ ɡ ɔ
193	dwa	551624	526.6276	5.7215	d v a
194	wie	551138	526.1637	5.7211	v j ɛ
195	wtedy	549910	524.9913	5.7202	f t ɛ d ɨ
196	dziś	544898	520.2064	5.7162	d͡ʑ i ɕ
197	taki	543684	519.0474	5.7152	t a k i
198	cóż	539648	515.1943	5.712	t͡s u ʂ
199	oni	534228	510.0199	5.7076	ɔ ɲ i
200	dzieje	533515	509.3392	5.707	d͡ʑ ɛ j ɛ
201	wszystkie	532588	508.4542	5.7063	f ʂ ɨ s t k j ɛ
202	mieć	532481	508.3521	5.7062	m j ɛ t͡ɕ
203	będziemy	532283	508.1631	5.706	b ɛ ɲ d͡ʑ ɛ m ɨ
204	potem	527518	503.614	5.7021	p ɔ t ɛ m
205	rozumiem	525771	501.9462	5.7007	r ɔ z u m j ɛ m
206	takie	523120	499.4153	5.6985	t a k j ɛ
207	ile	521743	498.1007	5.6973	i l ɛ
208	skąd	519586	496.0414	5.6955	s k ɔ n t
209	znaczy	519045	495.5249	5.6951	z n a t͡ʂ ɨ
210	jako	514377	491.0685	5.6911	j a k ɔ
211	pomóc	513608	490.3343	5.6905	p ɔ m u t͡s
212	miejsce	513437	490.1711	5.6903	m j ɛ j s t͡s ɛ
213	moją	510101	486.9862	5.6875	m ɔ j ɔ w̃
214	wiele	509326	486.2463	5.6869	v j ɛ l ɛ
215	nią	508798	485.7423	5.6864	ɲ ɔ w̃
216	jasne	504134	481.2896	5.6824	j a s n ɛ
217	mojej	500879	478.1821	5.6796	m ɔ j ɛ j
218	kilka	496717	474.2087	5.676	k i l k a
219	iść	494719	472.3012	5.6742	i ɕ t͡ɕ
220	wiedzieć	493448	471.0878	5.6731	v j ɛ d͡ʑ ɛ t͡ɕ
221	byłem	493124	470.7785	5.6728	b ɨ w ɛ m
222	nich	491534	469.2606	5.6714	ɲ i x
223	dużo	490760	468.5216	5.6707	d u ʐ ɔ
224	cały	489118	466.9541	5.6693	t͡s a w ɨ
225	wam	488198	466.0757	5.6685	v a m
226	swoje	484633	462.6723	5.6653	s f ɔ j ɛ
227	przykro	479496	457.7681	5.6606	p ʂ ɨ k r ɔ
228	wszystkich	478915	457.2134	5.6601	f ʂ ɨ s t k i x
229	tę	477660	456.0153	5.659	t ɛ
230	nad	475658	454.104	5.6572	n a t
231	kurwa	475058	453.5312	5.6566	k u r v a
232	trzeba	474937	453.4156	5.6565	t ʂ ɛ b a
233	jakieś	474797	453.282	5.6564	j a k j ɛ ɕ
234	można	471403	450.0418	5.6533	m ɔ ʐ n a
235	jakiś	470490	449.1702	5.6524	j a k i ɕ
236	dzieci	468849	447.6035	5.6509	d͡ʑ ɛ t͡ɕ i
237	myśli	467822	446.6231	5.6499	m ɨ ɕ l i
238	mają	466868	445.7123	5.6491	m a j ɔ w̃
239	tyle	447231	426.9651	5.6304	t ɨ l ɛ
240	szybko	445925	425.7183	5.6291	ʂ ɨ p k ɔ
241	która	443326	423.2371	5.6266	k t u r a
242	cholera	442706	422.6452	5.626	x ɔ l ɛ r a
243	zanim	441124	421.1349	5.6244	z a ɲ i m
244	sposób	440994	421.0107	5.6243	s p ɔ s u p
245	kogoś	439234	419.3305	5.6226	k ɔ ɡ ɔ ɕ
246	mówisz	435307	415.5814	5.6187	m u v i ʂ
247	robić	433508	413.864	5.6169	r ɔ b i t͡ɕ
248	niej	431266	411.7236	5.6146	ɲ ɛ j
249	tobie	430135	410.6438	5.6135	t ɔ b j ɛ
250	bardziej	426213	406.8995	5.6095	b a r d͡ʑ ɛ j
251	zbyt	425758	406.4652	5.609	z b ɨ t
252	takiego	425748	406.4556	5.609	t a k j ɛ ɡ ɔ
253	zaraz	425385	406.1091	5.6086	z a r a s
254	pewno	424520	405.2833	5.6078	p ɛ v n ɔ
255	miałem	418399	399.4396	5.6015	m j a w ɛ m
256	mówię	415009	396.2032	5.5979	m u v j ɛ
257	pracy	414214	395.4443	5.5971	p r a t͡s ɨ
258	ani	412991	394.2767	5.5958	a ɲ i
259	rację	409153	390.6126	5.5917	r a t͡s j ɛ
260	trzy	409003	390.4694	5.5916	t ʂ ɨ
261	kocham	407496	389.0307	5.59	k ɔ x a m
262	świetnie	405149	386.79	5.5875	ɕ f j ɛ t ɲ ɛ
263	myślałem	404121	385.8086	5.5864	m ɨ ɕ l a w ɛ m
264	jaki	401973	383.7579	5.5841	j a k i
265	stanie	401061	382.8873	5.5831	s t a ɲ ɛ
266	ojciec	400707	382.5493	5.5827	ɔ j t͡ɕ ɛ t͡s
267	stary	399458	381.3569	5.5813	s t a r ɨ
268	zobaczyć	399126	381.04	5.581	z ɔ b a t͡ʂ ɨ t͡ɕ
269	kochanie	394812	376.9214	5.5763	k ɔ x a ɲ ɛ
270	robi	393163	375.3472	5.5744	r ɔ b i
271	dzisiaj	391616	373.8703	5.5727	d͡ʑ i ɕ a j
272	nadal	390397	372.7065	5.5714	n a d a l
273	życia	389372	371.728	5.5702	ʐ ɨ t͡ɕ a
274	będą	388347	370.7494	5.5691	b ɛ n d ɔ w̃
275	idź	387886	370.3093	5.5686	i t͡ɕ
276	widzę	387095	369.5541	5.5677	v i d͡z ɛ
277	kiedyś	386682	369.1598	5.5672	k j ɛ d ɨ ɕ
278	przestań	385224	367.7679	5.5656	p ʂ ɛ s t a ɲ
279	aż	385085	367.6352	5.5654	a ʂ
280	wciąż	381363	364.0819	5.5612	f t͡ɕ ɔ w̃ ʂ
281	długo	379495	362.2985	5.5591	d w u ɡ ɔ
282	twoim	379002	361.8279	5.5585	t f ɔ i m
283	tą	378536	361.383	5.558	t ɔ w̃
284	każdy	375839	358.8082	5.5549	k a ʐ d ɨ
285	swoją	375836	358.8053	5.5549	s f ɔ j ɔ w̃
286	później	375679	358.6554	5.5547	p u ʑ ɲ ɛ j
287	chciałem	375285	358.2793	5.5542	x t͡ɕ a w ɛ m
288	widzisz	370800	353.9975	5.549	v i d͡ʑ i ʂ
289	dni	369577	352.8299	5.5476	d ɲ i
290	nadzieję	367660	350.9998	5.5453	n a d͡ʑ ɛ j ɛ
291	mógł	367282	350.6389	5.5449	m u k  |  m u ɡ w
292	potrzebuję	367280	350.637	5.5449	p ɔ t ʂ ɛ b u j ɛ
293	problem	365974	349.3902	5.5433	p r ɔ b l ɛ m
294	żebyś	362309	345.8913	5.5389	ʐ ɛ b ɨ ɕ
295	jutro	358782	342.5241	5.5347	j u t r ɔ
296	tato	356263	340.1193	5.5316	t a t ɔ
297	nami	354269	338.2156	5.5292	n a m i
298	twojej	353351	337.3392	5.5281	t f ɔ j ɛ j
299	ponieważ	351389	335.4661	5.5256	p ɔ ɲ ɛ v a ʂ
300	żyje	348990	333.1758	5.5227	ʐ ɨ j ɛ
301	znaleźć	347855	332.0923	5.5213	z n a l ɛ ɕ t͡ɕ
302	koniec	346227	330.538	5.5192	k ɔ ɲ ɛ t͡s
303	taka	346172	330.4855	5.5192	t a k a
304	dokładnie	346049	330.3681	5.519	d ɔ k w a d ɲ ɛ
305	zabić	345669	330.0053	5.5185	z a b i t͡ɕ
306	widziałem	343800	328.221	5.5162	v i d͡ʑ a w ɛ m
307	gdyby	343277	327.7217	5.5155	ɡ d ɨ b ɨ
308	pierwszy	341913	326.4195	5.5138	p j ɛ r f ʂ ɨ
309	dnia	341603	326.1236	5.5134	d ɲ a
310	nasz	341316	325.8496	5.513	n a ʂ
311	nasze	341302	325.8362	5.513	n a ʂ ɛ
312	mamo	340774	325.3321	5.5123	m a m ɔ
313	nocy	340192	324.7765	5.5116	n ɔ t͡s ɨ
314	powiem	340181	324.766	5.5116	p ɔ v j ɛ m
315	znam	339475	324.092	5.5107	z n a m
316	znowu	338995	323.6337	5.5101	z n ɔ v u
317	zrobił	337191	321.9115	5.5077	z r ɔ b i w
318	samo	337004	321.733	5.5075	s a m ɔ
319	twoją	335313	320.1186	5.5053	t f ɔ j ɔ w̃
320	sama	330450	315.476	5.499	s a m a
321	czuję	329758	314.8153	5.4981	t͡ʂ u j ɛ
322	razie	329055	314.1442	5.4971	r a ʑ ɛ
323	jakie	328711	313.8158	5.4967	j a k j ɛ
324	dziecko	328584	313.6945	5.4965	d͡ʑ ɛ t͡s k ɔ
325	wy	328159	313.2888	5.4959	v ɨ
326	chciał	325942	311.1722	5.493	x t͡ɕ a w
327	spokój	325484	310.735	5.4924	s p ɔ k u j
328	broń	324056	309.3717	5.4905	b r ɔ ɲ
329	pieniądze	322967	308.332	5.489	p j ɛ ɲ ɔ n d͡z ɛ
330	miała	321269	306.711	5.4867	m j a w a
331	imię	319075	304.6164	5.4838	i m j ɛ
332	został	319017	304.561	5.4837	z ɔ s t a w
333	wszystkim	318861	304.4121	5.4835	f ʂ ɨ s t k i m
334	czegoś	318495	304.0627	5.483	t͡ʂ ɛ ɡ ɔ ɕ
335	dobre	316165	301.8383	5.4798	d ɔ b r ɛ
336	były	315238	300.9533	5.4785	b ɨ w ɨ
337	którzy	314710	300.4492	5.4778	k t u ʐ ɨ
338	słuchaj	314419	300.1714	5.4774	s w u x a j
339	chwilę	314231	299.9919	5.4771	x f i l ɛ
340	zostać	313407	299.2052	5.476	z ɔ s t a t͡ɕ
341	drzwi	312776	298.6028	5.4751	d ʐ v i
342	sobą	311232	297.1288	5.4729	s ɔ b ɔ w̃
343	spójrz	309931	295.8868	5.4711	s p u j ʂ
344	mogą	309854	295.8132	5.471	m ɔ ɡ ɔ w̃
345	chciałbym	309697	295.6634	5.4708	x t͡ɕ a w b ɨ m
346	bym	308839	294.8442	5.4696	b ɨ m
347	wcześniej	307708	293.7645	5.468	f t͡ʂ ɛ ɕ ɲ ɛ j
348	miło	307316	293.3902	5.4674	m i w ɔ
349	mówić	305116	291.2899	5.4643	m u v i t͡ɕ
350	poza	304001	290.2255	5.4627	p ɔ z a
351	kogo	303436	289.6861	5.4619	k ɔ ɡ ɔ
352	posłuchaj	302375	288.6731	5.4604	p ɔ s w u x a j
353	porozmawiać	301580	287.9142	5.4593	p ɔ r ɔ z m a v j a t͡ɕ
354	jesteście	300646	287.0225	5.4579	j ɛ s t ɛ ɕ t͡ɕ ɛ
355	roku	298885	285.3413	5.4554	r ɔ k u
356	dom	297274	283.8033	5.453	d ɔ m
357	twojego	296405	282.9737	5.4517	t f ɔ j ɛ ɡ ɔ
358	panu	296308	282.8811	5.4516	p a n u
359	człowiek	295045	281.6753	5.4497	t͡ʂ w ɔ v j ɛ k
360	wiemy	293796	280.4829	5.4479	v j ɛ m ɨ
361	prawie	293647	280.3406	5.4477	p r a v j ɛ
362	we	293138	279.8547	5.4469	v ɛ
363	macie	289643	276.5181	5.4417	m a t͡ɕ ɛ
364	mów	289249	276.1419	5.4411	m u f
365	powiedziałem	288733	275.6493	5.4404	p ɔ v j ɛ d͡ʑ a w ɛ m
366	gdzieś	287197	274.1829	5.438	ɡ d͡ʑ ɛ ɕ
367	byłeś	286328	273.3533	5.4367	b ɨ w ɛ ɕ
368	którą	285388	272.4559	5.4353	k t u r ɔ w̃
369	pomocy	284719	271.8172	5.4343	p ɔ m ɔ t͡s ɨ
370	lub	284227	271.3475	5.4335	l u p
371	mama	283320	270.4816	5.4321	m a m a
372	powodu	283175	270.3432	5.4319	p ɔ v ɔ d u
373	jakby	282352	269.5575	5.4307	j a ɡ b ɨ
374	jednak	281683	268.9188	5.4296	j ɛ d n a k
375	żadnych	280784	268.0605	5.4282	ʐ a d n ɨ x
376	sprawy	280415	267.7082	5.4277	s p r a v ɨ
377	końcu	280377	267.672	5.4276	k ɔ ɲ t͡s u
378	mówiłem	279727	267.0514	5.4266	m u v i w ɛ m
379	innego	278335	265.7225	5.4244	i n n ɛ ɡ ɔ
380	przecież	278181	265.5755	5.4242	p ʂ ɛ t͡ɕ ɛ ʂ
381	czekaj	278147	265.543	5.4241	t͡ʂ ɛ k a j
382	moich	277853	265.2623	5.4237	m ɔ i x
383	wydaje	277454	264.8814	5.4231	v ɨ d a j ɛ
384	zrobię	277365	264.7965	5.4229	z r ɔ b j ɛ
385	razy	274240	261.8131	5.418	r a z ɨ
386	dość	272647	260.2922	5.4155	d ɔ ɕ t͡ɕ
387	lubię	272194	259.8598	5.4147	l u b j ɛ
388	pomysł	271256	258.9643	5.4132	p ɔ m ɨ s w
389	jeżeli	268537	256.3685	5.4089	j ɛ ʐ ɛ l i
390	miejscu	267405	255.2878	5.407	m j ɛ j s t͡s u
391	idziemy	267072	254.9699	5.4065	i d͡ʑ ɛ m ɨ
392	którego	266935	254.8391	5.4063	k t u r ɛ ɡ ɔ
393	facet	263290	251.3592	5.4003	f a t͡s ɛ t
394	żebym	262779	250.8714	5.3995	ʐ ɛ b ɨ m
395	ciągle	261761	249.8995	5.3978	t͡ɕ ɔ ŋ ɡ l ɛ
396	byłam	260156	248.3673	5.3951	b ɨ w a m
397	ojca	259690	247.9224	5.3943	ɔ j t͡s a
398	noc	258344	246.6374	5.3921	n ɔ t͡s
399	spokojnie	257864	246.1791	5.3913	s p ɔ k ɔ j ɲ ɛ
400	lata	257707	246.0292	5.391	l a t a
401	skoro	256930	245.2874	5.3897	s k ɔ r ɔ
402	niczego	255140	243.5786	5.3866	ɲ i t͡ʂ ɛ ɡ ɔ
403	źle	254945	243.3924	5.3863	ʑ l ɛ
404	pamiętasz	254002	242.4921	5.3847	p a m j ɛ n t a ʂ
405	znasz	252801	241.3455	5.3826	z n a ʂ
406	jedno	252761	241.3074	5.3826	j ɛ d n ɔ
407	dwie	251048	239.672	5.3796	d v j ɛ
408	pewien	250898	239.5288	5.3794	p ɛ v j ɛ n
409	sprawa	250092	238.7593	5.378	s p r a v a
410	takim	248309	237.0571	5.3749	t a k i m
411	zamknij	246834	235.6489	5.3723	z a m k ɲ i j
412	rozumiesz	245813	234.6742	5.3705	r ɔ z u m j ɛ ʂ
413	pokoju	245423	234.3019	5.3698	p ɔ k ɔ j u
414	nowy	245383	234.2637	5.3697	n ɔ v ɨ
415	świat	245223	234.1109	5.3694	ɕ f j a t
416	byś	243357	232.3295	5.3661	b ɨ ɕ
417	którym	243016	232.0039	5.3655	k t u r ɨ m
418	bądź	241486	230.5433	5.3628	b ɔ ɲ t͡ɕ
419	oczy	239913	229.0416	5.3599	ɔ t͡ʂ ɨ
420	powiedziała	238332	227.5322	5.357	p ɔ v j ɛ d͡ʑ a w a
421	których	237984	227.2	5.3564	k t u r ɨ x
422	dr	237691	226.9202	5.3559	d ɔ k t ɔ r
423	musiał	237298	226.5451	5.3552	m u ɕ a w
424	nimi	237258	226.5069	5.3551	ɲ i m i
425	swój	236489	225.7727	5.3537	s f u j
426	również	235687	225.0071	5.3522	r u v ɲ ɛ ʂ
427	dwóch	235623	224.946	5.3521	d v u x
428	swojego	235060	224.4085	5.351	s f ɔ j ɛ ɡ ɔ
429	jedną	234353	223.7335	5.3497	j ɛ d n ɔ w̃
430	chodźmy	233356	222.7817	5.3479	x ɔ d͡ʑ m ɨ
431	wystarczy	231449	220.9611	5.3443	v ɨ s t a r t͡ʂ ɨ
432	idę	231391	220.9057	5.3442	i d ɛ
433	mały	230988	220.521	5.3434	m a w ɨ
434	właściwie	230730	220.2747	5.343	v w a ɕ t͡ɕ i v j ɛ
435	której	230037	219.6131	5.3417	k t u r ɛ j
436	sądzę	229756	219.3448	5.3411	s ɔ n d͡z ɛ
437	życiu	229395	219.0002	5.3404	ʐ ɨ t͡ɕ u
438	weź	229303	218.9123	5.3403	v ɛ ɕ
439	dokąd	229053	218.6737	5.3398	d ɔ k ɔ n t
440	trzymaj	228497	218.1429	5.3387	t ʂ ɨ m a j
441	śmierć	227692	217.3743	5.3372	ɕ m j ɛ r t͡ɕ
442	da	227467	217.1595	5.3368	d a
443	całą	227079	216.7891	5.336	t͡s a w ɔ w̃
444	podczas	226617	216.3481	5.3352	p ɔ t t͡ʂ a s
445	śmierci	225662	215.4363	5.3333	ɕ m j ɛ r t͡ɕ i
446	numer	225656	215.4306	5.3333	n u m ɛ r
447	wrócić	225253	215.0459	5.3325	v r u t͡ɕ i t͡ɕ
448	swoim	224982	214.7871	5.332	s f ɔ i m
449	sprawę	224829	214.6411	5.3317	s p r a v ɛ
450	poważnie	224735	214.5513	5.3315	p ɔ v a ʐ ɲ ɛ
