Rank	Word	Frequency	Frequency per million	Zipf value	IPA
184	речі	1321	230.0247	5.3618	r ɛ t͡ʃʲ i
184	туди	1321	230.0247	5.3618	t ʊ d ɪ
185	чорт	1302	226.7163	5.3555	t͡ʃ ɔ r t
186	жаль	1294	225.3232	5.3528	ʒ ɑ lʲ
187	тим	1292	224.975	5.3521	t ɪ m
188	допомогти	1266	220.4476	5.3433	d ɔ p ɔ m ɔ ɦ t ɪ
189	людина	1262	219.7511	5.3419	lʲ ʊ d ɪ n ɐ
190	знайти	1240	215.9203	5.3343	z n ɐ i̯ t ɪ
190	зовсім	1240	215.9203	5.3343	z ɔ u̯ sʲ i m
191	йти	1232	214.5272	5.3315	i̯ t ɪ
192	така	1226	213.4824	5.3294	t ɐ k ɑ
193	ними	1221	212.6118	5.3276	n ɪ m e
194	далі	1204	209.6516	5.3215	d ɑ lʲ i
195	наша	1202	209.3033	5.3208	n ɑ ʃ ɐ
196	справа	1171	203.9053	5.3094	s p r ɑ ʋ ɐ
197	ім'я	1169	203.5571	5.3087	i m j ɐ  |  i m j ɑ
198	звісно	1164	202.6864	5.3068	zʲ ʋʲ i s n ɔ
199	слова	1156	201.2934	5.3038	s ɫ ɔ ʋ ɐ  |  s ɫ ɔ ʋ ɑ
200	піти	1144	199.2038	5.2993	pʲ i t ɪ
201	справи	1136	197.8108	5.2962	s p r ɑ ʋ e
201	ті	1136	197.8108	5.2962	tʲ i
202	звідки	1135	197.6367	5.2959	zʲ ʋʲ i d k e
203	шкода	1133	197.2884	5.2951	ʃ k ɔ d ɐ  |  ʃ k ɔ d ɑ
204	одно	1132	197.1143	5.2947	ɔ d n ɔ
205	такі	1131	196.9402	5.2943	t ɐ kʲ i
206	тож	1125	195.8954	5.292	t ɔ ʒ
207	син	1117	194.5024	5.2889	s ɪ n
208	свій	1109	193.1093	5.2858	sʲ ʋʲ i i̯
209	номер	1097	191.0198	5.2811	n ɔ m e r
210	мамо	1090	189.8009	5.2783	m ɑ m ɔ
211	взагалі	1063	185.0994	5.2674	w z ɐ ɦ ɐ lʲ i
212	ваше	1041	181.2685	5.2583	ʋ ɑ ʃ e
212	тобто	1041	181.2685	5.2583	t ɔ b t ɔ
213	наші	1039	180.9203	5.2575	n ɑ ʃʲ i
214	цих	1038	180.7461	5.2571	t͡s ɪ x
215	ради	1035	180.2238	5.2558	r ɑ d e
216	поговорити	1033	179.8755	5.255	p ɔ ɦ ɔ w ɔ r ɪ t e
217	тих	1025	178.4825	5.2516	t ɪ x
218	хоч	1020	177.6118	5.2495	x ɔ t͡ʃ
219	проблема	1017	177.0894	5.2482	p r ɔ b ɫ ɛ m ɐ
220	світ	1014	176.567	5.2469	sʲ ʋʲ i t
221	майже	1008	175.5223	5.2443	m ɑ i̯ ʒ e
222	двері	1007	175.3481	5.2439	d ʋ ɛ rʲ i
223	твої	982	170.9949	5.233	t w ɔ j i
224	насправді	976	169.9501	5.2303	n ɐ s p r ɑ u̯ dʲ i
225	хлопець	974	169.6019	5.2294	x ɫ ɔ p e t͡sʲ
226	швидко	972	169.2536	5.2285	ʃ ʋ ɪ d k ɔ
227	бачити	969	168.7312	5.2272	b ɑ t͡ʃ e t e
227	сильно	969	168.7312	5.2272	s ɪ lʲ n ɔ
227	тато	969	168.7312	5.2272	t ɑ t ɔ
228	своє	966	168.2088	5.2258	s w ɔ j ɛ
229	раніше	947	164.9004	5.2172	r ɐ nʲ i ʃ e
230	ту	946	164.7263	5.2168	t u
231	алло	945	164.5521	5.2163	ɐ ɫː ɔ
232	бог	944	164.378	5.2158	b ɔ ɦ
233	тем	930	161.9402	5.2094	t ɛ m
234	слово	927	161.4178	5.208	s ɫ ɔ w ɔ
235	між	919	160.0248	5.2042	mʲ i ʒ
236	жінка	906	157.7611	5.198	ʒʲ i n k ɐ
237	мало	905	157.587	5.1975	m ɑ ɫ ɔ
238	смерть	903	157.2387	5.1966	s m ɛ r tʲ
239	питання	902	157.0646	5.1961	p e t ɑ nʲː ɐ
240	шанс	897	156.1939	5.1937	ʃ ɑ n s
241	десь	891	155.1491	5.1907	d ɛ sʲ
242	досі	888	154.6268	5.1893	d o sʲ i  |  d ɔ sʲ i
243	друга	876	152.5372	5.1834	d r u ɦ ɐ
244	руку	873	152.0148	5.1819	r u k ʊ
245	колись	870	151.4924	5.1804	k ɔ ɫ ɪ sʲ
246	план	867	150.97	5.1789	p ɫ ɑ n
247	добрий	862	150.0994	5.1764	d ɔ b r e i̯
248	говорити	854	148.7064	5.1723	ɦ ɔ w ɔ r ɪ t e
249	ваші	853	148.5322	5.1718	ʋ ɑ ʃʲ i
250	хай	851	148.184	5.1708	x ɑ i̯
251	твоє	848	147.6616	5.1693	t w ɔ j ɛ
252	великий	839	146.0944	5.1646	ʋ e ɫ ɪ k e i̯
253	аби	837	145.7462	5.1636	ɐ b ɪ
254	побачити	833	145.0497	5.1615	p ɔ b ɑ t͡ʃ e t e
255	занадто	831	144.7014	5.1605	z ɐ n ɑ d t ɔ
256	яке	827	144.0049	5.1584	j ɐ k ɛ
257	дві	820	142.786	5.1547	dʲ ʋʲ i
258	довго	818	142.4377	5.1536	d ɔ u̯ ɦ ɔ
259	папа	814	141.7412	5.1515	p ɑ p ɐ
260	ким	809	140.8706	5.1488	k ɪ m
261	щодо	806	140.3482	5.1472	ʃ t͡ʃ ɔ d ɔ
262	хороший	802	139.6516	5.145	x ɔ r ɔ ʃ e i̯
263	король	798	138.9551	5.1429	k ɔ r ɔ lʲ
264	жити	790	137.5621	5.1385	ʒ ɪ t e
265	біля	786	136.8656	5.1363	bʲ i lʲ ɐ
266	далеко	782	136.1691	5.1341	d ɐ ɫ ɛ k ɔ
267	негайно	774	134.776	5.1296	n e ɦ ɑ i̯ n ɔ
268	легко	765	133.2089	5.1245	ɫ ɛ ɦ k ɔ
269	очі	762	132.6865	5.1228	ɔ t͡ʃʲ i
270	важко	757	131.8158	5.12	ʋ ɑ ʒ k ɔ
270	робота	757	131.8158	5.12	r ɔ b ɔ t ɐ
271	ранку	753	131.1193	5.1177	r ɑ n k ʊ
271	честь	753	131.1193	5.1177	t͡ʃ ɛ sʲ tʲ
272	машина	750	130.5969	5.1159	m ɐ ʃ ɪ n ɐ
273	готовий	747	130.0745	5.1142	ɦ ɔ t ɔ ʋ e i̯
274	кожен	745	129.7263	5.113	k ɔ ʒ e n
275	спасибі	741	129.0298	5.1107	s p ɐ s ɪ bʲ i
276	собою	739	128.6815	5.1095	s ɔ b ɔ j ʊ
276	цієї	739	128.6815	5.1095	t͡sʲ i j ɛ j i
277	рада	734	127.8109	5.1066	r ɑ d ɐ
278	ах	731	127.2885	5.1048	ɑ x
279	радий	729	126.9402	5.1036	r ɑ d e i̯
280	вбити	728	126.7661	5.103	w b ɪ t e
281	діти	727	126.592	5.1024	dʲ i t e
282	перший	723	125.8954	5.1	p ɛ r ʃ e i̯
283	п'ять	720	125.3731	5.0982	p j ɑ tʲ
284	ніч	718	125.0248	5.097	nʲ i t͡ʃ
285	погано	715	124.5024	5.0952	p ɔ ɦ ɑ n ɔ
286	року	713	124.1541	5.094	r ɔ k ʊ
287	момент	712	123.98	5.0934	m ɔ m ɛ n t
288	кому	703	122.4129	5.0878	k o m u  |  k ɔ m ʊ
289	грошей	702	122.2387	5.0872	ɦ r ɔ ʃ e i̯
290	цій	699	121.7163	5.0853	t͡sʲ i i̯
291	курва	693	120.6716	5.0816	k u r ʋ ɐ
292	взяти	692	120.4974	5.081	w zʲ ɑ t e
293	будинок	689	119.975	5.0791	b ʊ d ɪ n ɔ k
294	роки	685	119.2785	5.0766	r ɔ k e  |  r ɔ k ɪ
295	телефон	679	118.2338	5.0727	t e ɫ e f ɔ n
296	побачення	678	118.0596	5.0721	p ɔ b ɑ t͡ʃ e nʲː ɐ
297	моєї	671	116.8407	5.0676	m ɔ j ɛ j i
298	бувай	670	116.6666	5.0669	b ʊ ʋ ɑ i̯
299	моїх	669	116.4925	5.0663	m ɔ j i x
300	сестра	664	115.6218	5.063	s e s t r ɑ
301	вся	661	115.0994	5.0611	ʍ sʲ ɑ
302	стати	658	114.577	5.0591	s t ɑ t e
303	наше	656	114.2288	5.0578	n ɑ ʃ e
304	новий	655	114.0546	5.0571	n ɔ ʋ ɪ i̯
305	річ	654	113.8805	5.0564	rʲ i t͡ʃ
305	старий	654	113.8805	5.0564	s t ɐ r ɪ i̯
306	наче	649	113.0099	5.0531	n ɑ t͡ʃ e
307	нарешті	643	111.9651	5.0491	n ɐ r ɛ ʃ tʲ i
308	мир	641	111.6168	5.0477	m ɪ r
309	когось	640	111.4427	5.0471	k ɔ ɦ ɔ sʲ
310	рік	639	111.2686	5.0464	rʲ i k
311	кінець	638	111.0945	5.0457	kʲ i n ɛ t͡sʲ
312	більш	635	110.5721	5.0436	bʲ i lʲ ʃ
313	впевнений	630	109.7014	5.0402	ʍ p ɛ u̯ n e n e i̯
314	дитина	627	109.179	5.0381	d e t ɪ n ɐ
315	чоловіка	625	108.8308	5.0368	t͡ʃ ɔ ɫ ɔ ʋʲ i k ɐ
316	працювати	624	108.6566	5.0361	p r ɐ t͡sʲ ʊ ʋ ɑ t e
317	слід	622	108.3084	5.0347	sʲ lʲ i d
318	якийсь	613	106.7412	5.0283	j ɐ k ɪ i̯ sʲ
319	маленький	612	106.5671	5.0276	m ɐ ɫ ɛ nʲ k e i̯
319	моїм	612	106.5671	5.0276	m ɔ j i m
320	моєму	610	106.2188	5.0262	m ɔ j ɛ m ʊ
321	ночі	606	105.5223	5.0233	n ɔ t͡ʃʲ i
322	абсолютно	602	104.8258	5.0205	ɐ b s o lʲ u t n ɔ
323	лайно	601	104.6517	5.0197	ɫ ɐ i̯ n ɔ
323	чотири	601	104.6517	5.0197	t͡ʃ ɔ t ɪ r e
324	часто	599	104.3034	5.0183	t͡ʃ ɑ s t ɔ
325	прав	596	103.781	5.0161	p r ɑ u̯
326	надто	595	103.6069	5.0154	n ɑ d t ɔ
327	інакше	594	103.4328	5.0147	i n ɑ k ʃ e
328	звати	589	102.5621	5.011	z ʋ ɑ t e
329	дати	586	102.0397	5.0088	d ɑ t e
330	десять	582	101.3432	5.0058	d ɛ sʲ ɐ tʲ
331	друже	580	100.995	5.0043	d r u ʒ e
332	місто	577	100.4726	5.002	mʲ i s t ɔ
332	рад	577	100.4726	5.002	r ɑ d
333	ідея	575	100.1243	5.0005	i d ɛ j ɐ
334	іншого	572	99.6019	4.9983	i n ʃ ɔ ɦ ɔ
335	дружина	568	98.9054	4.9952	d r ʊ ʒ ɪ n ɐ
336	люба	565	98.383	4.9929	lʲ u b ɐ
337	мило	560	97.5124	4.9891	m ɪ ɫ ɔ
338	справу	559	97.3382	4.9883	s p r ɑ w ʊ
339	друзі	558	97.1641	4.9875	d r u zʲ i
340	серце	556	96.8159	4.9859	s ɛ r t͡s e
341	вчора	554	96.4676	4.9844	ʍ t͡ʃ ɔ r ɐ
342	спати	552	96.1193	4.9828	s p ɑ t e
343	стать	547	95.2487	4.9789	s t ɑ tʲ
344	пан	545	94.9004	4.9773	p ɑ n
345	достатньо	538	93.6815	4.9717	d ɔ s t ɑ tʲ nʲ ɔ
346	дівчина	533	92.8109	4.9676	dʲ i u̯ t͡ʃ e n ɐ  |  dʲ i u̯ t͡ʃ ɪ n ɐ
346	спочатку	533	92.8109	4.9676	s p ɔ t͡ʃ ɑ t k ʊ
347	інший	531	92.4626	4.966	i n ʃ e i̯
348	вина	530	92.2885	4.9651	ʋ e n ɑ  |  ʋ ɪ n ɐ
349	вниз	528	91.9402	4.9635	w n ɪ z
350	пізніше	521	90.7213	4.9577	pʲ i zʲ nʲ i ʃ e
351	дім	519	90.3731	4.956	dʲ i m
352	дальше	518	90.1989	4.9552	d ɑ lʲ ʃ e
353	вода	517	90.0248	4.9544	w ɔ d ɑ
354	другом	515	89.6766	4.9527	d r u ɦ ɔ m
355	сон	512	89.1542	4.9501	s ɔ n
356	прийти	511	88.98	4.9493	p r e i̯ t ɪ
357	причина	510	88.8059	4.9484	p r e t͡ʃ ɪ n ɐ
358	голос	505	87.9353	4.9442	ɦ ɔ ɫ ɔ s
359	близько	504	87.7611	4.9433	b ɫ ɪ zʲ k ɔ
360	останній	502	87.4129	4.9416	ɔ s t ɑ nʲː i i̯
361	отримати	500	87.0646	4.9398	ɔ t r ɪ m ɐ t e
362	гарний	499	86.8905	4.939	ɦ ɑ r n e i̯
362	право	499	86.8905	4.939	p r ɑ w ɔ
363	невже	492	85.6716	4.9328	n e u̯ ʒ ɛ
364	шлях	489	85.1492	4.9302	ʃ lʲ ɑ x
365	вогонь	484	84.2786	4.9257	w ɔ ɦ ɔ nʲ
366	кожного	483	84.1044	4.9248	k ɔ ʒ n ɔ ɦ ɔ
367	іноді	478	83.2338	4.9203	i n ɔ dʲ i
368	руках	475	82.7114	4.9176	r ʊ k ɑ x
369	народ	469	81.6666	4.912	n ɐ r ɔ d
369	очевидно	469	81.6666	4.912	ɔ t͡ʃ e ʋ ɪ d n ɔ
370	кров	468	81.4925	4.9111	k r ɔ u̯
371	голова	466	81.1442	4.9093	ɦ ɔ ɫ ɔ ʋ ɑ
372	крім	465	80.9701	4.9083	k rʲ i m
373	оце	461	80.2736	4.9046	ɔ t͡s ɛ
374	дому	455	79.2288	4.8989	d ɔ m ʊ
375	обличчя	453	78.8805	4.897	ɔ b ɫ ɪ t͡ʃʲː ɐ
376	обережно	452	78.7064	4.896	ɔ b e r ɛ ʒ n ɔ
377	вечір	451	78.5323	4.895	ʋ ɛ t͡ʃʲ i r
378	тисяч	450	78.3582	4.8941	t ɪ sʲ ɐ t͡ʃ
379	рацію	447	77.8358	4.8912	r ɑ t͡sʲ i j ʊ
380	тиждень	439	76.4427	4.8833	t ɪ ʒ d e nʲ
381	слава	434	75.5721	4.8784	s ɫ ɑ ʋ ɐ
382	мертвий	431	75.0497	4.8753	m ɛ r t ʋ e i̯
383	повідомлення	430	74.8756	4.8743	p ɔ ʋʲ i d ɔ m ɫ e nʲː ɐ
383	поліція	430	74.8756	4.8743	p o lʲ i t͡sʲ i j ɐ
384	перепрошую	429	74.7014	4.8733	p e r e p r ɔ ʃ ʊ j ʊ
385	живий	427	74.3532	4.8713	ʒ e ʋ ɪ i̯
386	навколо	425	74.0049	4.8693	n ɐ u̯ k ɔ ɫ ɔ
387	наступного	424	73.8308	4.8682	n ɐ s t u p n ɔ ɦ ɔ
388	капітан	422	73.4825	4.8662	k ɐ pʲ i t ɑ n
389	чекати	420	73.1343	4.8641	t͡ʃ e k ɑ t e
390	грати	419	72.9602	4.8631	ɦ r ɑ t e
391	пес	418	72.786	4.862	p ɛ s
391	рішення	418	72.786	4.862	rʲ i ʃ e nʲː ɐ
392	любий	417	72.6119	4.861	lʲ u b e i̯
393	поруч	415	72.2636	4.8589	p ɔ r ʊ t͡ʃ
394	моїй	413	71.9154	4.8568	m ɔ j i i̯
395	вранці	410	71.393	4.8537	w r ɑ nʲ t͡sʲ i
395	світло	410	71.393	4.8537	sʲ ʋʲ i t ɫ ɔ
396	історія	409	71.2189	4.8526	i s t ɔ rʲ i j ɐ
397	допомога	408	71.0447	4.8515	d ɔ p ɔ m ɔ ɦ ɐ
398	повернути	407	70.8706	4.8505	p ɔ ʋ e r n u t e
398	єдиний	407	70.8706	4.8505	j e d ɪ n e i̯
399	зрозуміти	405	70.5223	4.8483	z r ɔ z ʊ mʲ i t e
399	народження	405	70.5223	4.8483	n ɐ r ɔ d͡ʒ e nʲː ɐ
399	пізно	405	70.5223	4.8483	pʲ i z n ɔ
400	набагато	403	70.1741	4.8462	n ɐ b ɐ ɦ ɑ t ɔ
401	добраніч	402	70.0	4.8451	d ɔ b r ɑ nʲ i t͡ʃ
402	частина	401	69.8258	4.844	t͡ʃ ɐ s t ɪ n ɐ
403	майбутнє	398	69.3034	4.8408	m ɐ i̯ b u tʲ nʲ e
404	усім	397	69.1293	4.8397	ʊ sʲ i m
405	менше	396	68.9552	4.8386	m ɛ n ʃ e
405	хлопчик	396	68.9552	4.8386	x ɫ ɔ p t͡ʃ e k
406	команда	395	68.781	4.8375	k ɔ m ɑ n d ɐ
406	правий	395	68.781	4.8375	p r ɑ ʋ e i̯
407	муж	393	68.4328	4.8353	m u ʒ
408	приятель	392	68.2587	4.8342	p r ɪ j ɐ t e lʲ
409	врятувати	391	68.0845	4.833	w rʲ ɐ t ʊ ʋ ɑ t e
409	ключ	391	68.0845	4.833	k lʲ u t͡ʃ
410	двоє	390	67.9104	4.8319	d w ɔ j e
