Rank	Character	Frequency	Frequency per million	Zipf value
157	د	27	0.0047	0.6721
157	ه	27	0.0047	0.6721
157	む	27	0.0047	0.6721
157	鎍	27	0.0047	0.6721
158	以	26	0.0045	0.6532
158	煤	26	0.0045	0.6532
158	界	26	0.0045	0.6532
159	ј	25	0.0043	0.6335
159	ば	25	0.0043	0.6335
159	人	25	0.0043	0.6335
160	ī	24	0.0041	0.6128
160	й	24	0.0041	0.6128
160	к	24	0.0041	0.6128
160	ы	24	0.0041	0.6128
160	أ	24	0.0041	0.6128
160	ね	24	0.0041	0.6128
160	一	24	0.0041	0.6128
160	我	24	0.0041	0.6128
160	時	24	0.0041	0.6128
161	夜	23	0.004	0.6021
162	ш	22	0.0038	0.5798
162	夢	22	0.0038	0.5798
162	行	22	0.0038	0.5798
162	進	22	0.0038	0.5798
162	間	22	0.0038	0.5798
163	ś	21	0.0036	0.5563
163	や	21	0.0036	0.5563
163	切	21	0.0036	0.5563
163	強	21	0.0036	0.5563
163	恋	21	0.0036	0.5563
163	玫	21	0.0036	0.5563
163	芒	21	0.0036	0.5563
164	可	20	0.0035	0.5441
164	歭	20	0.0035	0.5441
164	身	20	0.0035	0.5441
165	μ	19	0.0033	0.5185
165	х	19	0.0033	0.5185
165	ع	19	0.0033	0.5185
165	ل	19	0.0033	0.5185
165	ハ	19	0.0033	0.5185
165	リ	19	0.0033	0.5185
165	叶	19	0.0033	0.5185
165	心	19	0.0033	0.5185
165	所	19	0.0033	0.5185
165	明	19	0.0033	0.5185
165	望	19	0.0033	0.5185
165	脿	19	0.0033	0.5185
165	鑞	19	0.0033	0.5185
166	ą	18	0.0031	0.4914
166	ě	18	0.0031	0.4914
166	ķ	18	0.0031	0.4914
166	́	18	0.0031	0.4914
166	̂	18	0.0031	0.4914
166	͡	18	0.0031	0.4914
166	ょ	18	0.0031	0.4914
166	ミ	18	0.0031	0.4914
166	光	18	0.0031	0.4914
166	全	18	0.0031	0.4914
166	叫	18	0.0031	0.4914
166	君	18	0.0031	0.4914
166	求	18	0.0031	0.4914
166	為	18	0.0031	0.4914
166	立	18	0.0031	0.4914
166	自	18	0.0031	0.4914
166	誰	18	0.0031	0.4914
166	通	18	0.0031	0.4914
167	ق	17	0.0029	0.4624
167	ず	17	0.0029	0.4624
167	ス	17	0.0029	0.4624
167	傷	17	0.0029	0.4624
167	失	17	0.0029	0.4624
168	ţ	16	0.0028	0.4472
168	ȱ	16	0.0028	0.4472
168	щ	16	0.0028	0.4472
168	һ	16	0.0028	0.4472
168	ぎ	16	0.0028	0.4472
168	ち	16	0.0028	0.4472
168	中	16	0.0028	0.4472
168	命	16	0.0028	0.4472
168	気	16	0.0028	0.4472
169	җ	15	0.0026	0.415
169	げ	15	0.0026	0.415
169	ド	15	0.0026	0.415
169	付	15	0.0026	0.415
169	巈	15	0.0026	0.415
169	来	15	0.0026	0.415
169	無	15	0.0026	0.415
169	目	15	0.0026	0.415
169	私	15	0.0026	0.415
169	道	15	0.0026	0.415
170	ń	14	0.0024	0.3802
170	ε	14	0.0024	0.3802
170	ひ	14	0.0024	0.3802
170	守	14	0.0024	0.3802
170	日	14	0.0024	0.3802
170	是	14	0.0024	0.3802
170	歩	14	0.0024	0.3802
170	花	14	0.0024	0.3802
170	逆	14	0.0024	0.3802
170	餫	14	0.0024	0.3802
171	đ	13	0.0022	0.3424
171	ů	13	0.0022	0.3424
171	υ	13	0.0022	0.3424
171	ё	13	0.0022	0.3424
171	ف	13	0.0022	0.3424
171	プ	13	0.0022	0.3424
171	信	13	0.0022	0.3424
171	変	13	0.0022	0.3424
171	届	13	0.0022	0.3424
171	抱	13	0.0022	0.3424
171	束	13	0.0022	0.3424
171	歬	13	0.0022	0.3424
171	深	13	0.0022	0.3424
171	瀉	13	0.0022	0.3424
171	独	13	0.0022	0.3424
171	試	13	0.0022	0.3424
172	ť	12	0.0021	0.3222
172	ю	12	0.0021	0.3222
172	خ	12	0.0021	0.3222
172	ی	12	0.0021	0.3222
172	ご	12	0.0021	0.3222
172	び	12	0.0021	0.3222
172	ャ	12	0.0021	0.3222
172	你	12	0.0021	0.3222
172	儘	12	0.0021	0.3222
172	化	12	0.0021	0.3222
172	度	12	0.0021	0.3222
172	系	12	0.0021	0.3222
172	細	12	0.0021	0.3222
172	許	12	0.0021	0.3222
172	込	12	0.0021	0.3222
172	迷	12	0.0021	0.3222
172	過	12	0.0021	0.3222
172	重	12	0.0021	0.3222
172	餰	12	0.0021	0.3222
173	ĺ	11	0.0019	0.2788
173	ʼ	11	0.0019	0.2788
173	̇	11	0.0019	0.2788
173	ح	11	0.0019	0.2788
173	ぐ	11	0.0019	0.2788
173	ほ	11	0.0019	0.2788
173	ダ	11	0.0019	0.2788
173	不	11	0.0019	0.2788
173	今	11	0.0019	0.2788
173	大	11	0.0019	0.2788
173	小	11	0.0019	0.2788
173	情	11	0.0019	0.2788
173	戻	11	0.0019	0.2788
173	手	11	0.0019	0.2788
173	抜	11	0.0019	0.2788
173	脥	11	0.0019	0.2788
173	返	11	0.0019	0.2788
173	鑛	11	0.0019	0.2788
173	閉	11	0.0019	0.2788
173	闇	11	0.0019	0.2788
173	願	11	0.0019	0.2788
174	ģ	10	0.0017	0.2304
174	ρ	10	0.0017	0.2304
174	メ	10	0.0017	0.2304
174	包	10	0.0017	0.2304
174	受	10	0.0017	0.2304
174	名	10	0.0017	0.2304
174	成	10	0.0017	0.2304
174	旅	10	0.0017	0.2304
174	止	10	0.0017	0.2304
174	正	10	0.0017	0.2304
174	泣	10	0.0017	0.2304
174	熱	10	0.0017	0.2304
174	物	10	0.0017	0.2304
174	現	10	0.0017	0.2304
174	生	10	0.0017	0.2304
174	純	10	0.0017	0.2304
174	萫	10	0.0017	0.2304
174	運	10	0.0017	0.2304
174	鑥	10	0.0017	0.2304
174	餴	10	0.0017	0.2304
175	ʖ	9	0.0016	0.2041
175	̃	9	0.0016	0.2041
175	͜	9	0.0016	0.2041
175	ص	9	0.0016	0.2041
175	レ	9	0.0016	0.2041
175	上	9	0.0016	0.2041
175	事	9	0.0016	0.2041
175	出	9	0.0016	0.2041
175	尽	9	0.0016	0.2041
175	未	9	0.0016	0.2041
175	果	9	0.0016	0.2041
175	消	9	0.0016	0.2041
175	瀗	9	0.0016	0.2041
175	絶	9	0.0016	0.2041
175	話	9	0.0016	0.2041
176	ذ	8	0.0014	0.1461
176	ぶ	8	0.0014	0.1461
176	ギ	8	0.0014	0.1461
176	サ	8	0.0014	0.1461
176	シ	8	0.0014	0.1461
176	タ	8	0.0014	0.1461
176	了	8	0.0014	0.1461
176	但	8	0.0014	0.1461
176	勝	8	0.0014	0.1461
176	口	8	0.0014	0.1461
176	只	8	0.0014	0.1461
176	当	8	0.0014	0.1461
176	打	8	0.0014	0.1461
176	捕	8	0.0014	0.1461
176	本	8	0.0014	0.1461
176	永	8	0.0014	0.1461
176	溢	8	0.0014	0.1461
176	瀌	8	0.0014	0.1461
176	然	8	0.0014	0.1461
176	理	8	0.0014	0.1461
176	當	8	0.0014	0.1461
176	直	8	0.0014	0.1461
176	笑	8	0.0014	0.1461
176	這	8	0.0014	0.1461
176	高	8	0.0014	0.1461
177	ė	7	0.0012	0.0792
177	ͣ	7	0.0012	0.0792
177	ϊ	7	0.0012	0.0792
177	ה	7	0.0012	0.0792
177	ج	7	0.0012	0.0792
177	ạ	7	0.0012	0.0792
177	ガ	7	0.0012	0.0792
177	セ	7	0.0012	0.0792
177	ボ	7	0.0012	0.0792
177	前	7	0.0012	0.0792
177	動	7	0.0012	0.0792
177	嘘	7	0.0012	0.0792
177	太	7	0.0012	0.0792
177	奇	7	0.0012	0.0792
177	季	7	0.0012	0.0792
177	恐	7	0.0012	0.0792
177	指	7	0.0012	0.0792
177	歯	7	0.0012	0.0792
177	照	7	0.0012	0.0792
177	真	7	0.0012	0.0792
177	綺	7	0.0012	0.0792
177	負	7	0.0012	0.0792
177	陽	7	0.0012	0.0792
177	魔	7	0.0012	0.0792
177	麗	7	0.0012	0.0792
178	ΰ	6	0.001	0.0
178	λ	6	0.001	0.0
178	ф	6	0.001	0.0
178	ة	6	0.001	0.0
178	づ	6	0.001	0.0
178	へ	6	0.001	0.0
178	ピ	6	0.001	0.0
178	フ	6	0.001	0.0
178	ブ	6	0.001	0.0
178	丸	6	0.001	0.0
178	他	6	0.001	0.0
178	伏	6	0.001	0.0
178	余	6	0.001	0.0
178	利	6	0.001	0.0
178	制	6	0.001	0.0
178	剣	6	0.001	0.0
178	力	6	0.001	0.0
178	去	6	0.001	0.0
178	取	6	0.001	0.0
178	嘲	6	0.001	0.0
178	外	6	0.001	0.0
178	奏	6	0.001	0.0
178	害	6	0.001	0.0
178	密	6	0.001	0.0
178	屈	6	0.001	0.0
178	工	6	0.001	0.0
178	彷	6	0.001	0.0
178	待	6	0.001	0.0
178	徨	6	0.001	0.0
178	愚	6	0.001	0.0
178	憶	6	0.001	0.0
178	払	6	0.001	0.0
178	掲	6	0.001	0.0
178	揺	6	0.001	0.0
178	放	6	0.001	0.0
178	数	6	0.001	0.0
178	旗	6	0.001	0.0
178	映	6	0.001	0.0
178	暁	6	0.001	0.0
178	棘	6	0.001	0.0
178	歌	6	0.001	0.0
178	歰	6	0.001	0.0
178	泳	6	0.001	0.0
178	海	6	0.001	0.0
178	瀠	6	0.001	0.0
178	焦	6	0.001	0.0
178	狭	6	0.001	0.0
178	町	6	0.001	0.0
178	盾	6	0.001	0.0
178	眼	6	0.001	0.0
178	瞳	6	0.001	0.0
178	祈	6	0.001	0.0
178	秘	6	0.001	0.0
178	移	6	0.001	0.0
178	答	6	0.001	0.0
178	節	6	0.001	0.0
178	経	6	0.001	0.0
178	締	6	0.001	0.0
178	繊	6	0.001	0.0
178	義	6	0.001	0.0
178	者	6	0.001	0.0
178	胸	6	0.001	0.0
178	腹	6	0.001	0.0
178	英	6	0.001	0.0
178	薇	6	0.001	0.0
178	薔	6	0.001	0.0
178	裏	6	0.001	0.0
178	裕	6	0.001	0.0
178	覇	6	0.001	0.0
178	記	6	0.001	0.0
178	語	6	0.001	0.0
178	誤	6	0.001	0.0
178	論	6	0.001	0.0
178	越	6	0.001	0.0
178	追	6	0.001	0.0
178	速	6	0.001	0.0
178	達	6	0.001	0.0
178	部	6	0.001	0.0
178	隔	6	0.001	0.0
178	障	6	0.001	0.0
178	雄	6	0.001	0.0
178	青	6	0.001	0.0
179	ż	5	0.0009	-0.0458
179	ش	5	0.0009	-0.0458
179	ض	5	0.0009	-0.0458
179	ط	5	0.0009	-0.0458
179	ア	5	0.0009	-0.0458
179	ズ	5	0.0009	-0.0458
179	ル	5	0.0009	-0.0458
179	仕	5	0.0009	-0.0458
179	会	5	0.0009	-0.0458
179	囚	5	0.0009	-0.0458
179	場	5	0.0009	-0.0458
179	孤	5	0.0009	-0.0458
179	希	5	0.0009	-0.0458
179	廻	5	0.0009	-0.0458
179	悲	5	0.0009	-0.0458
179	憎	5	0.0009	-0.0458
179	振	5	0.0009	-0.0458
179	握	5	0.0009	-0.0458
179	森	5	0.0009	-0.0458
179	様	5	0.0009	-0.0458
179	歱	5	0.0009	-0.0458
179	流	5	0.0009	-0.0458
179	涙	5	0.0009	-0.0458
179	眩	5	0.0009	-0.0458
179	瞬	5	0.0009	-0.0458
179	終	5	0.0009	-0.0458
179	絆	5	0.0009	-0.0458
179	続	5	0.0009	-0.0458
179	萯	5	0.0009	-0.0458
179	要	5	0.0009	-0.0458
179	言	5	0.0009	-0.0458
179	証	5	0.0009	-0.0458
179	諦	5	0.0009	-0.0458
179	超	5	0.0009	-0.0458
179	跡	5	0.0009	-0.0458
179	餺	5	0.0009	-0.0458
179	魂	5	0.0009	-0.0458
180	ň	4	0.0007	-0.1549
180	ų	4	0.0007	-0.1549
180	̧	4	0.0007	-0.1549
180	א	4	0.0007	-0.1549
180	ز	4	0.0007	-0.1549
180	ọ	4	0.0007	-0.1549
180	々	4	0.0007	-0.1549
180	キ	4	0.0007	-0.1549
180	コ	4	0.0007	-0.1549
180	ゴ	4	0.0007	-0.1549
180	ロ	4	0.0007	-0.1549
180	丈	4	0.0007	-0.1549
180	並	4	0.0007	-0.1549
180	久	4	0.0007	-0.1549
180	也	4	0.0007	-0.1549
180	乱	4	0.0007	-0.1549
180	体	4	0.0007	-0.1549
180	供	4	0.0007	-0.1549
180	冷	4	0.0007	-0.1549
180	単	4	0.0007	-0.1549
180	占	4	0.0007	-0.1549
180	友	4	0.0007	-0.1549
180	叔	4	0.0007	-0.1549
180	味	4	0.0007	-0.1549
180	唄	4	0.0007	-0.1549
180	嘗	4	0.0007	-0.1549
180	在	4	0.0007	-0.1549
180	壇	4	0.0007	-0.1549
180	声	4	0.0007	-0.1549
180	多	4	0.0007	-0.1549
180	好	4	0.0007	-0.1549
180	如	4	0.0007	-0.1549
180	嬉	4	0.0007	-0.1549
180	実	4	0.0007	-0.1549
180	宵	4	0.0007	-0.1549
180	寄	4	0.0007	-0.1549
180	導	4	0.0007	-0.1549
180	層	4	0.0007	-0.1549
180	嵐	4	0.0007	-0.1549
180	巃	4	0.0007	-0.1549
180	恥	4	0.0007	-0.1549
180	息	4	0.0007	-0.1549
180	惚	4	0.0007	-0.1549
180	想	4	0.0007	-0.1549
180	押	4	0.0007	-0.1549
180	挑	4	0.0007	-0.1549
180	提	4	0.0007	-0.1549
180	散	4	0.0007	-0.1549
180	普	4	0.0007	-0.1549
180	有	4	0.0007	-0.1549
180	朋	4	0.0007	-0.1549
180	欲	4	0.0007	-0.1549
180	欺	4	0.0007	-0.1549
180	毒	4	0.0007	-0.1549
180	汤	4	0.0007	-0.1549
180	決	4	0.0007	-0.1549
180	浮	4	0.0007	-0.1549
180	温	4	0.0007	-0.1549
180	炖	4	0.0007	-0.1549
180	特	4	0.0007	-0.1549
180	狩	4	0.0007	-0.1549
180	猛	4	0.0007	-0.1549
180	甘	4	0.0007	-0.1549
180	由	4	0.0007	-0.1549
180	発	4	0.0007	-0.1549
180	的	4	0.0007	-0.1549
180	種	4	0.0007	-0.1549
180	約	4	0.0007	-0.1549
180	素	4	0.0007	-0.1549
180	肉	4	0.0007	-0.1549
180	能	4	0.0007	-0.1549
180	臂	4	0.0007	-0.1549
180	裡	4	0.0007	-0.1549
180	複	4	0.0007	-0.1549
180	講	4	0.0007	-0.1549
180	賭	4	0.0007	-0.1549
180	负	4	0.0007	-0.1549
180	起	4	0.0007	-0.1549
180	迸	4	0.0007	-0.1549
180	長	4	0.0007	-0.1549
180	開	4	0.0007	-0.1549
180	雙	4	0.0007	-0.1549
180	雜	4	0.0007	-0.1549
180	震	4	0.0007	-0.1549
180	面	4	0.0007	-0.1549
180	題	4	0.0007	-0.1549
180	風	4	0.0007	-0.1549
180	飛	4	0.0007	-0.1549
180	飲	4	0.0007	-0.1549
180	饀	4	0.0007	-0.1549
180	駄	4	0.0007	-0.1549
181	̶	3	0.0005	-0.301
181	ц	3	0.0005	-0.301
181	џ	3	0.0005	-0.301
181	آ	3	0.0005	-0.301
181	ى	3	0.0005	-0.301
181	ः	3	0.0005	-0.301
181	ぱ	3	0.0005	-0.301
181	カ	3	0.0005	-0.301
181	グ	3	0.0005	-0.301
181	チ	3	0.0005	-0.301
181	ッ	3	0.0005	-0.301
181	ツ	3	0.0005	-0.301
181	バ	3	0.0005	-0.301
181	パ	3	0.0005	-0.301
181	ベ	3	0.0005	-0.301
181	么	3	0.0005	-0.301
181	义	3	0.0005	-0.301
181	农	3	0.0005	-0.301
181	勇	3	0.0005	-0.301
181	十	3	0.0005	-0.301
181	同	3	0.0005	-0.301
181	吴	3	0.0005	-0.301
181	嘉	3	0.0005	-0.301
181	報	3	0.0005	-0.301
181	境	3	0.0005	-0.301
181	壊	3	0.0005	-0.301
181	尔	3	0.0005	-0.301
181	巌	3	0.0005	-0.301
181	平	3	0.0005	-0.301
181	弱	3	0.0005	-0.301
181	得	3	0.0005	-0.301
181	恨	3	0.0005	-0.301
181	掴	3	0.0005	-0.301
181	斯	3	0.0005	-0.301
181	業	3	0.0005	-0.301
181	残	3	0.0005	-0.301
181	炎	3	0.0005	-0.301
181	燃	3	0.0005	-0.301
181	番	3	0.0005	-0.301
181	祓	3	0.0005	-0.301
181	等	3	0.0005	-0.301
181	约	3	0.0005	-0.301
181	维	3	0.0005	-0.301
181	群	3	0.0005	-0.301
181	脙	3	0.0005	-0.301
181	脫	3	0.0005	-0.301
181	萿	3	0.0005	-0.301
181	衆	3	0.0005	-0.301
181	走	3	0.0005	-0.301
182	ď	2	0.0003	-0.5229
182	ά	2	0.0003	-0.5229
182	ς	2	0.0003	-0.5229
182	χ	2	0.0003	-0.5229
182	ו	2	0.0003	-0.5229
182	ט	2	0.0003	-0.5229
182	י	2	0.0003	-0.5229
182	ء	2	0.0003	-0.5229
182	إ	2	0.0003	-0.5229
182	غ	2	0.0003	-0.5229
182	ہ	2	0.0003	-0.5229
182	べ	2	0.0003	-0.5229
182	ゥ	2	0.0003	-0.5229
182	ク	2	0.0003	-0.5229
182	テ	2	0.0003	-0.5229
182	ナ	2	0.0003	-0.5229
182	ビ	2	0.0003	-0.5229
182	マ	2	0.0003	-0.5229
182	ム	2	0.0003	-0.5229
182	モ	2	0.0003	-0.5229
182	ワ	2	0.0003	-0.5229
182	乗	2	0.0003	-0.5229
182	伊	2	0.0003	-0.5229
182	作	2	0.0003	-0.5229
182	具	2	0.0003	-0.5229
182	军	2	0.0003	-0.5229
182	刻	2	0.0003	-0.5229
182	号	2	0.0003	-0.5229
182	合	2	0.0003	-0.5229
182	天	2	0.0003	-0.5229
182	奱	2	0.0003	-0.5229
182	妎	2	0.0003	-0.5229
182	嫌	2	0.0003	-0.5229
182	宙	2	0.0003	-0.5229
182	年	2	0.0003	-0.5229
182	志	2	0.0003	-0.5229
182	恶	2	0.0003	-0.5229
182	感	2	0.0003	-0.5229
182	拉	2	0.0003	-0.5229
182	持	2	0.0003	-0.5229
182	操	2	0.0003	-0.5229
182	昇	2	0.0003	-0.5229
182	晴	2	0.0003	-0.5229
182	月	2	0.0003	-0.5229
182	李	2	0.0003	-0.5229
182	機	2	0.0003	-0.5229
182	瀊	2	0.0003	-0.5229
182	白	2	0.0003	-0.5229
182	知	2	0.0003	-0.5229
182	空	2	0.0003	-0.5229
182	第	2	0.0003	-0.5229
182	翰	2	0.0003	-0.5229
182	脕	2	0.0003	-0.5229
182	色	2	0.0003	-0.5229
182	萢	2	0.0003	-0.5229
182	葉	2	0.0003	-0.5229
182	表	2	0.0003	-0.5229
182	視	2	0.0003	-0.5229
182	角	2	0.0003	-0.5229
182	解	2	0.0003	-0.5229
182	譲	2	0.0003	-0.5229
182	诺	2	0.0003	-0.5229
182	質	2	0.0003	-0.5229
182	远	2	0.0003	-0.5229
182	遅	2	0.0003	-0.5229
182	里	2	0.0003	-0.5229
182	鎛	2	0.0003	-0.5229
182	隠	2	0.0003	-0.5229
182	雷	2	0.0003	-0.5229
182	霸	2	0.0003	-0.5229
182	黄	2	0.0003	-0.5229
182	黙	2	0.0003	-0.5229
182	은	2	0.0003	-0.5229
183	ǎ	1	0.0002	-0.699
183	ǵ	1	0.0002	-0.699
183	͍	1	0.0002	-0.699
183	π	1	0.0002	-0.699
183	φ	1	0.0002	-0.699
183	њ	1	0.0002	-0.699
183	ѽ	1	0.0002	-0.699
183	ӕ	1	0.0002	-0.699
183	ד	1	0.0002	-0.699
183	צ	1	0.0002	-0.699
183	ؤ	1	0.0002	-0.699
183	ظ	1	0.0002	-0.699
183	ḳ	1	0.0002	-0.699
183	ṕ	1	0.0002	-0.699
183	ẓ	1	0.0002	-0.699
183	ế	1	0.0002	-0.699
183	ろ	1	0.0002	-0.699
183	ウ	1	0.0002	-0.699
183	エ	1	0.0002	-0.699
183	ケ	1	0.0002	-0.699
183	ニ	1	0.0002	-0.699
183	ペ	1	0.0002	-0.699
183	ュ	1	0.0002	-0.699
183	ョ	1	0.0002	-0.699
183	七	1	0.0002	-0.699
183	乌	1	0.0002	-0.699
183	二	1	0.0002	-0.699
183	亚	1	0.0002	-0.699
183	伦	1	0.0002	-0.699
183	佛	1	0.0002	-0.699
183	俳	1	0.0002	-0.699
183	健	1	0.0002	-0.699
183	先	1	0.0002	-0.699
183	入	1	0.0002	-0.699
183	凤	1	0.0002	-0.699
183	凹	1	0.0002	-0.699
183	初	1	0.0002	-0.699
183	反	1	0.0002	-0.699
183	叱	1	0.0002	-0.699
183	国	1	0.0002	-0.699
183	地	1	0.0002	-0.699
183	城	1	0.0002	-0.699
183	塞	1	0.0002	-0.699
183	妅	1	0.0002	-0.699
183	始	1	0.0002	-0.699
