Rank	Bigram	Frequency	Frequency per million	Zipf value
90	ائ	2961	2507.8662	6.3993
91	ئی	2916	2469.7527	6.3927
92	ین	2884	2442.6498	6.3879
93	یر	2819	2387.597	6.378
94	جھ	2786	2359.6472	6.3728
95	ھے	2783	2357.1063	6.3724
96	بھ	2696	2283.4202	6.3586
97	لا	2677	2267.3279	6.3555
98	مج	2625	2223.2856	6.347
99	رن	2603	2204.6524	6.3433
100	لئ	2594	2197.0297	6.3418
101	^خ	2562	2169.9268	6.3364
102	اد	2474	2095.3938	6.3213
103	کھ	2461	2084.3832	6.319
104	نی	2378	2014.085	6.3041
105	لو	2369	2006.4624	6.3024
106	^ٹ	2264	1917.5309	6.2827
107	سک	2252	1907.3673	6.2804
108	ہت	2228	1887.0402	6.2758
109	اب	2213	1874.3357	6.2728
110	^ط	2152	1822.6707	6.2607
111	چا	2104	1782.0164	6.2509
112	ف$	2076	1758.3013	6.2451
113	رت	2074	1756.6074	6.2447
114	^ش	2051	1737.1272	6.2398
115	دو	2013	1704.9425	6.2317
116	کت	1976	1673.6047	6.2237
117	سی	1972	1670.2169	6.2228
118	گا	1957	1657.5124	6.2195
119	یو	1907	1615.1641	6.2082
120	اپ	1888	1599.0717	6.2039
121	^ح	1874	1587.2142	6.2006
122	گی	1858	1573.6627	6.1969
123	ون	1853	1569.4279	6.1957
124	تو	1826	1546.5598	6.1894
125	ھو	1755	1486.4253	6.1721
126	ٹھ	1749	1481.3435	6.1707
127	ند	1745	1477.9556	6.1697
128	دا	1668	1412.7392	6.1501
129	لے	1614	1367.0031	6.1358
130	یس	1600	1355.1455	6.132
131	مل	1591	1347.5228	6.1295
132	^ص	1589	1345.8289	6.129
132	ہر	1589	1345.8289	6.129
133	^ف	1543	1306.8685	6.1162
134	تی	1539	1303.4806	6.1151
135	طر	1495	1266.2141	6.1025
136	دہ	1493	1264.5202	6.1019
137	کن	1484	1256.8975	6.0993
138	ٹ$	1474	1248.4278	6.0964
139	پن	1449	1227.2537	6.0889
140	وئ	1437	1217.0901	6.0853
141	جی	1432	1212.8552	6.0838
142	^ز	1416	1199.3038	6.0789
143	مہ	1415	1198.4568	6.0786
144	ح$	1404	1189.1402	6.0752
145	نت	1390	1177.2827	6.0709
146	یل	1377	1166.2721	6.0668
147	ش$	1369	1159.4964	6.0643
148	کس	1352	1145.098	6.0588
149	e$	1343	1137.4753	6.0559
149	من	1343	1137.4753	6.0559
150	رف	1323	1120.536	6.0494
151	رک	1322	1119.689	6.0491
151	ست	1322	1119.689	6.0491
152	ز$	1292	1094.28	6.0391
153	پا	1283	1086.6573	6.0361
154	چل	1271	1076.4937	6.032
155	گ$	1256	1063.7892	6.0269
156	گر	1255	1062.9423	6.0265
157	بہ	1207	1022.2879	6.0096
158	^ڈ	1206	1021.4409	6.0092
159	^ق	1202	1018.0531	6.0078
160	کچ	1194	1011.2774	6.0049
161	سب	1180	999.4198	5.9997
162	زی	1176	996.032	5.9983
163	بر	1166	987.5623	5.9946
164	s$	1148	972.3169	5.9878
165	بی	1142	967.2351	5.9855
166	نگ	1141	966.3882	5.9852
167	بن	1110	940.1322	5.9732
168	جو	1109	939.2852	5.9728
169	پی	1105	935.8974	5.9712
170	وگ	1092	924.8868	5.9661
171	سو	1080	914.7232	5.9613
172	وس	1074	909.6414	5.9589
173	اؤ	1064	901.1718	5.9548
174	ول	1043	883.3855	5.9462
175	ج$	1017	861.3644	5.9352
176	رح	990	838.4963	5.9235
177	ٹر	989	837.6493	5.9231
178	ھر	975	825.7918	5.9169
179	^ع	971	822.4039	5.9151
179	ؤ$	971	822.4039	5.9151
180	صر	950	804.6177	5.9056
181	یٹ	947	802.0768	5.9042
182	ید	940	796.148	5.901
183	اگ	926	784.2905	5.8945
184	گے	915	774.9738	5.8893
185	سر	914	774.1269	5.8888
186	سم	911	771.586	5.8874
187	ٹی	910	770.739	5.8869
188	اف	907	768.1981	5.8855
189	اک	891	754.6467	5.8777
190	قی	886	750.4118	5.8753
191	مر	879	744.4831	5.8719
192	از	876	741.9422	5.8704
193	مع	865	732.6256	5.8649
194	حا	859	727.5438	5.8619
195	^ض	850	719.9211	5.8573
196	در	838	709.7575	5.8511
197	وی	833	705.5226	5.8485
198	جن	819	693.6651	5.8411
199	نک	813	688.5833	5.838
200	^t	812	687.7364	5.8374
201	خو	809	685.1955	5.8358
202	وش	808	684.3485	5.8353
203	ضر	804	680.9606	5.8331
204	مو	790	669.1031	5.8255
205	ڈ$	786	665.7152	5.8233
206	اص	782	662.3274	5.8211
207	پہ	776	657.2456	5.8177
208	صل	762	645.3881	5.8098
209	ہج	760	643.6941	5.8087
210	وج	759	642.8472	5.8081
211	قت	748	633.5305	5.8018
212	نٹ	746	631.8366	5.8006
213	پو	744	630.1427	5.7994
214	کم	738	625.0609	5.7959
215	اق	725	614.0503	5.7882
216	فی	724	613.2034	5.7876
217	لگ	718	608.1216	5.784
218	کل	716	606.4276	5.7828
219	اچ	715	605.5807	5.7822
220	وق	714	604.7337	5.7816
221	گو	706	597.958	5.7767
222	وڑ	701	593.7231	5.7736
223	سن	700	592.8762	5.773
224	شا	696	589.4883	5.7705
225	نو	692	586.1004	5.768
226	یق	690	584.4065	5.7667
227	نڈ	683	578.4777	5.7623
228	in	682	577.6308	5.7617
229	ہن	675	571.702	5.7572
230	یز	673	570.0081	5.7559
231	بت	672	569.1611	5.7552
232	نس	668	565.7733	5.7526
233	وم	666	564.0793	5.7513
234	^ء	664	562.3854	5.75
234	پھ	664	562.3854	5.75
235	بل	662	560.6915	5.7487
236	ہل	657	556.4566	5.7454
237	مت	651	551.3748	5.7414
238	تر	650	550.5279	5.7408
239	رد	647	547.987	5.7388
240	یم	639	541.2112	5.7334
241	رم	633	536.1295	5.7293
242	رس	621	525.9659	5.721
243	تہ	620	525.1189	5.7203
244	جہ	615	520.8841	5.7167
245	ود	613	519.1901	5.7153
246	n$	611	517.4962	5.7139
247	فر	607	514.1083	5.7111
247	پس	607	514.1083	5.7111
248	مح	602	509.8735	5.7075
249	ڑ$	600	508.1796	5.706
250	ٹا	596	504.7917	5.7031
251	^m	594	503.0978	5.7017
252	طو	589	498.8629	5.698
253	لک	586	496.3221	5.6958
254	فو	583	493.7812	5.6935
255	an	581	492.0872	5.692
255	یت	581	492.0872	5.692
256	t$	580	491.2403	5.6913
257	عل	579	490.3933	5.6905
258	قا	578	489.5463	5.6898
258	وک	578	489.5463	5.6898
259	لہ	577	488.6994	5.689
260	er	569	481.9236	5.683
261	ع$	566	479.3827	5.6807
262	th	563	476.8418	5.6784
263	وٹ	560	474.3009	5.6761
264	گھ	554	469.2191	5.6714
265	ھن	552	467.5252	5.6698
266	دن	548	464.1373	5.6666
267	خ$	547	463.2904	5.6659
268	چی	544	460.7495	5.6635
269	عا	541	458.2086	5.6611
270	دم	538	455.6677	5.6586
271	عد	537	454.8207	5.6578
271	وت	537	454.8207	5.6578
272	اح	533	451.4329	5.6546
273	تل	531	449.7389	5.653
274	مد	527	446.3511	5.6497
275	شک	524	443.8102	5.6472
276	بو	523	442.9632	5.6464
276	ق$	523	442.9632	5.6464
277	^µ	522	442.1162	5.6455
277	خت	522	442.1162	5.6455
278	ظ$	520	440.4223	5.6439
279	یش	513	434.4935	5.638
280	وب	511	432.7996	5.6363
281	شہ	508	430.2587	5.6337
282	آ$	507	429.4117	5.6329
282	تک	507	429.4117	5.6329
282	سٹ	507	429.4117	5.6329
282	پت	507	429.4117	5.6329
282	گل	507	429.4117	5.6329
283	he	506	428.5648	5.632
284	یچ	504	426.8708	5.6303
285	ِ$	500	423.483	5.6268
286	d$	499	422.636	5.626
287	چ$	497	420.9421	5.6242
287	ڈی	497	420.9421	5.6242
288	وچ	494	418.4012	5.6216
289	ڈا	491	415.8603	5.6189
290	مس	488	413.3194	5.6163
290	کب	488	413.3194	5.6163
291	فا	487	412.4724	5.6154
292	^s	486	411.6255	5.6145
293	^a	485	410.7785	5.6136
294	on	481	407.3906	5.61
295	اش	479	405.6967	5.6082
296	لن	472	399.7679	5.6018
297	عم	471	398.921	5.6009
298	جب	469	397.227	5.599
299	^i	468	396.3801	5.5981
300	شی	457	387.0634	5.5878
301	^غ	456	386.2165	5.5868
302	ڑا	453	383.6756	5.584
303	ط$	452	382.8286	5.583
304	^c	446	377.7468	5.5772
304	دھ	446	377.7468	5.5772
305	re	445	376.8999	5.5762
306	^ئ	443	375.2059	5.5743
306	تن	443	375.2059	5.5743
307	اع	439	371.8181	5.5703
308	^b	436	369.2772	5.5674
309	r$	434	367.5832	5.5654
310	لڑ	433	366.7363	5.5644
311	گت	428	362.5014	5.5593
312	^d	427	361.6545	5.5583
313	î$	426	360.8075	5.5573
314	یے	425	359.9605	5.5563
315	زا	423	358.2666	5.5542
316	تع	420	355.7257	5.5511
317	ءِ	418	354.0318	5.549
318	^f	417	353.1848	5.548
319	نج	414	350.6439	5.5449
320	y$	413	349.7969	5.5438
321	^o	411	348.103	5.5417
322	لد	408	345.5621	5.5385
323	خر	405	343.0212	5.5353
324	ظا	397	336.2455	5.5267
325	صا	396	335.3985	5.5256
325	یڈ	396	335.3985	5.5256
326	خا	390	330.3167	5.5189
326	یج	390	330.3167	5.5189
327	nd	387	327.7758	5.5156
328	آد	386	326.9289	5.5145
329	^إ	385	326.0819	5.5133
330	بڑ	382	323.541	5.5099
331	^w	381	322.694	5.5088
331	بچ	381	322.694	5.5088
332	ڈر	379	321.0001	5.5065
333	کٹ	378	320.1531	5.5054
334	^ذ	377	319.3062	5.5042
335	تح	375	317.6122	5.5019
336	ڑے	373	315.9183	5.4996
337	چے	369	312.5304	5.4949
338	ٹو	368	311.6835	5.4937
339	ou	367	310.8365	5.4925
340	صو	364	308.2956	5.489
341	خی	363	307.4486	5.4878
342	ء$	360	304.9077	5.4842
343	رب	358	303.2138	5.4817
344	o$	357	302.3668	5.4805
345	l$	356	301.5199	5.4793
346	حب	354	299.8259	5.4769
347	ar	353	298.979	5.4756
347	ڑک	353	298.979	5.4756
348	a$	350	296.4381	5.4719
349	دد	342	289.6624	5.4619
350	دے	341	288.8154	5.4606
350	ھت	341	288.8154	5.4606
351	یب	334	282.8866	5.4516
352	لت	333	282.0397	5.4503
353	^h	332	281.1927	5.449
353	is	332	281.1927	5.449
354	رٹ	331	280.3457	5.4477
355	شن	330	279.4988	5.4464
355	وع	330	279.4988	5.4464
356	گئ	329	278.6518	5.4451
357	دگ	327	276.9579	5.4424
358	i$	326	276.1109	5.4411
358	اط	326	276.1109	5.4411
359	ng	321	271.8761	5.4344
360	بع	320	271.0291	5.433
360	سپ	320	271.0291	5.433
361	ri	318	269.3352	5.4303
362	to	317	268.4882	5.4289
363	زن	316	267.6412	5.4276
363	شر	316	267.6412	5.4276
363	مق	316	267.6412	5.4276
363	پڑ	316	267.6412	5.4276
364	حم	315	266.7943	5.4262
365	رج	314	265.9473	5.4248
365	نظ	314	265.9473	5.4248
366	اج	313	265.1003	5.4234
367	ئ$	312	264.2534	5.422
367	ڑی	312	264.2534	5.422
368	ne	311	263.4064	5.4206
368	جر	311	263.4064	5.4206
368	چو	311	263.4064	5.4206
369	خد	310	262.5594	5.4192
370	لب	309	261.7125	5.4178
371	آئ	308	260.8655	5.4164
372	مش	305	258.3246	5.4122
373	at	303	256.6307	5.4093
374	حف	302	255.7837	5.4079
374	لم	302	255.7837	5.4079
375	مب	301	254.9368	5.4064
376	نچ	299	253.2428	5.4035
377	عی	297	251.5489	5.4006
378	g$	296	250.7019	5.3992
378	ہد	296	250.7019	5.3992
379	or	295	249.855	5.3977
380	مک	293	248.161	5.3947
381	ئن	292	247.3141	5.3932
382	طل	291	246.4671	5.3918
383	بد	290	245.6201	5.3903
384	اخ	288	243.9262	5.3873
385	حق	287	243.0792	5.3857
385	قع	287	243.0792	5.3857
385	ي$	287	243.0792	5.3857
386	^ّ	286	242.2323	5.3842
386	اٹ	286	242.2323	5.3842
386	نم	286	242.2323	5.3842
387	سل	284	240.5383	5.3812
387	مط	284	240.5383	5.3812
388	^l	283	239.6914	5.3797
389	تق	282	238.8444	5.3781
389	ہي	282	238.8444	5.3781
390	إ$	281	237.9974	5.3766
390	تب	281	237.9974	5.3766
390	يں	281	237.9974	5.3766
390	پک	281	237.9974	5.3766
391	es	280	237.1505	5.375
392	غی	277	234.6096	5.3703
393	st	276	233.7626	5.3688
394	^y	275	232.9156	5.3672
395	it	274	232.0687	5.3656
396	دل	271	229.5278	5.3608
397	ea	270	228.6808	5.3592
398	شش	268	226.9869	5.356
399	x$	267	226.1399	5.3544
400	ha	266	225.2929	5.3527
400	te	266	225.2929	5.3527
401	جل	265	224.446	5.3511
402	کڑ	264	223.599	5.3495
402	ہہ	264	223.599	5.3495
403	ll	263	222.752	5.3478
404	رڈ	262	221.9051	5.3462
405	ئل	260	220.2111	5.3428
405	لف	260	220.2111	5.3428
406	en	258	218.5172	5.3395
406	µé	258	218.5172	5.3395
407	µ$	257	217.6703	5.3378
408	os	256	216.8233	5.3361
408	نن	256	216.8233	5.3361
409	^g	254	215.1294	5.3327
409	بس	254	215.1294	5.3327
410	قد	251	212.5885	5.3275
411	ذر	248	210.0476	5.3223
412	^ھ	246	208.3536	5.3188
413	^r	244	206.6597	5.3153
413	شت	244	206.6597	5.3153
413	ص$	244	206.6597	5.3153
414	ck	243	205.8127	5.3135
415	اڑ	242	204.9658	5.3117
415	طا	242	204.9658	5.3117
415	ك$	242	204.9658	5.3117
415	لط	242	204.9658	5.3117
416	گہ	241	204.1188	5.3099
417	le	240	203.2718	5.3081
417	ئر	240	203.2718	5.3081
418	mr	238	201.5779	5.3044
419	^e	237	200.7309	5.3026
420	do	235	199.037	5.2989
420	ve	235	199.037	5.2989
420	فت	235	199.037	5.2989
421	yo	234	198.19	5.2971
421	آخ	234	198.19	5.2971
422	no	233	197.3431	5.2952
423	آن	231	195.6491	5.2915
423	ذا	231	195.6491	5.2915
423	قس	231	195.6491	5.2915
423	ٹن	231	195.6491	5.2915
424	قر	229	193.9552	5.2877
425	^p	226	191.4143	5.282
426	ti	225	190.5673	5.28
426	گن	225	190.5673	5.28
427	rx	224	189.7204	5.2781
428	^ç	221	187.1795	5.2723
428	ni	221	187.1795	5.2723
428	حی	221	187.1795	5.2723
428	وز	221	187.1795	5.2723
429	la	220	186.3325	5.2703
429	ma	220	186.3325	5.2703
430	تظ	219	185.4855	5.2683
431	^أ	215	182.0977	5.2603
431	وپ	215	182.0977	5.2603
432	^ؤ	214	181.2507	5.2583
432	^ظ	214	181.2507	5.2583
432	hi	214	181.2507	5.2583
432	ڑھ	214	181.2507	5.2583
433	ss	211	178.7098	5.2521
433	ڈن	211	178.7098	5.2521
434	al	210	177.8629	5.2501
434	مز	210	177.8629	5.2501
435	^k	209	177.0159	5.248
435	جگ	209	177.0159	5.248
436	حک	208	176.1689	5.2459
436	ہئ	208	176.1689	5.2459
437	خل	207	175.322	5.2438
437	یگ	207	175.322	5.2438
438	غل	206	174.475	5.2417
439	li	205	173.628	5.2396
440	^n	204	172.7811	5.2375
440	é$	204	172.7811	5.2375
441	ur	202	171.0871	5.2332
441	غا	202	171.0871	5.2332
442	ro	201	170.2402	5.2311
443	اض	200	169.3932	5.2289
444	دس	197	166.8523	5.2223
445	^ث	196	166.0053	5.2201
445	ki	196	166.0053	5.2201
445	ol	196	166.0053	5.2201
445	جس	196	166.0053	5.2201
446	me	195	165.1584	5.2179
446	چک	195	165.1584	5.2179
446	یف	195	165.1584	5.2179
447	قو	194	164.3114	5.2157
447	ٹے	194	164.3114	5.2157
448	de	193	163.4644	5.2134
448	جم	193	163.4644	5.2134
448	زم	193	163.4644	5.2134
449	آت	192	162.6175	5.2112
449	وف	192	162.6175	5.2112
450	se	191	161.7705	5.2089
451	lo	190	160.9235	5.2066
451	u$	190	160.9235	5.2066
452	co	187	158.3826	5.1997
452	حت	187	158.3826	5.1997
452	قل	187	158.3826	5.1997
453	ra	186	157.5357	5.1974
453	آر	186	157.5357	5.1974
453	یپ	186	157.5357	5.1974
454	مم	185	156.6887	5.195
454	یح	185	156.6887	5.195
455	di	184	155.8417	5.1927
455	بغ	184	155.8417	5.1927
455	ظر	184	155.8417	5.1927
456	be	183	154.9948	5.1903
457	k$	182	154.1478	5.1879
457	زہ	182	154.1478	5.1879
457	عو	182	154.1478	5.1879
457	مخ	182	154.1478	5.1879
458	^î	180	152.4539	5.1831
458	آج	180	152.4539	5.1831
459	rn	179	151.6069	5.1807
460	el	178	150.7599	5.1783
460	زو	178	150.7599	5.1783
461	مپ	177	149.913	5.1758
461	ہع	177	149.913	5.1758
462	ہخ	175	148.219	5.1709
463	صد	174	147.3721	5.1684
464	عت	173	146.5251	5.1659
464	ڈو	173	146.5251	5.1659
465	ض$	172	145.6781	5.1634
465	ھل	172	145.6781	5.1634
465	ہض	172	145.6781	5.1634
466	us	171	144.8312	5.1609
467	µµ	170	143.9842	5.1583
468	ho	169	143.1372	5.1558
468	نص	169	143.1372	5.1558
469	ed	168	142.2903	5.1532
470	ءہ	167	141.4433	5.1506
471	ca	166	140.5963	5.148
472	m$	165	139.7494	5.1453
472	حس	165	139.7494	5.1453
472	صح	165	139.7494	5.1453
472	قب	165	139.7494	5.1453
472	گز	165	139.7494	5.1453
473	h$	164	138.9024	5.1427
474	^ى	161	136.3615	5.1347
474	ds	161	136.3615	5.1347
474	tr	161	136.3615	5.1347
474	یئ	161	136.3615	5.1347
475	دف	160	135.5146	5.132
476	رل	158	133.8206	5.1265
477	^j	157	132.9737	5.1238
477	po	157	132.9737	5.1238
478	آس	156	132.1267	5.121
479	ot	155	131.2797	5.1182
479	شم	155	131.2797	5.1182
479	ھڑ	155	131.2797	5.1182
480	et	153	129.5858	5.1126
481	ac	152	128.7388	5.1097
481	ch	152	128.7388	5.1097
481	ؤں	152	128.7388	5.1097
481	بے	152	128.7388	5.1097
482	ta	151	127.8919	5.1068
482	خص	151	127.8919	5.1068
483	آگ	150	127.0449	5.104
483	اظ	150	127.0449	5.104
483	رق	150	127.0449	5.104
484	^â	149	126.1979	5.1011
484	ry	149	126.1979	5.1011
485	^ِ	148	125.351	5.0981
485	â$	148	125.351	5.0981
485	ئب	148	125.351	5.0981
485	سئ	148	125.351	5.0981
485	َ$	148	125.351	5.0981
485	یع	148	125.351	5.0981
486	قص	147	124.504	5.0952
487	چن	146	123.657	5.0922
488	خط	145	122.8101	5.0892
489	دش	143	121.1161	5.0832
490	دک	141	119.4222	5.0771
491	شخ	139	117.7283	5.0709
491	طی	139	117.7283	5.0709
491	پل	139	117.7283	5.0709
492	fr	138	116.8813	5.0677
492	of	138	116.8813	5.0677
492	op	138	116.8813	5.0677
492	ٹک	138	116.8813	5.0677
492	ڑن	138	116.8813	5.0677
493	فس	137	116.0343	5.0646
494	ge	136	115.1874	5.0614
494	uc	136	115.1874	5.0614
494	ڑو	136	115.1874	5.0614
495	rd	135	114.3404	5.0582
495	تج	135	114.3404	5.0582
496	رچ	134	113.4934	5.055
496	سچ	134	113.4934	5.055
496	فظ	134	113.4934	5.055
497	رز	133	112.6465	5.0517
498	da	132	111.7995	5.0484
498	il	132	111.7995	5.0484
499	as	131	110.9525	5.0451
499	وظ	131	110.9525	5.0451
499	پٹ	131	110.9525	5.0451
500	ہٹ	130	110.1056	5.0418
501	fu	129	109.2586	5.0385
501	un	129	109.2586	5.0385
501	آو	129	109.2586	5.0385
502	نئ	128	108.4116	5.0351
503	دت	127	107.5647	5.0317
503	نر	127	107.5647	5.0317
504	^'	126	106.7177	5.0282
504	ns	126	106.7177	5.0282
504	nt	126	106.7177	5.0282
505	حص	125	105.8707	5.0248
505	رش	125	105.8707	5.0248
506	ec	124	105.0238	5.0213
506	رخ	124	105.0238	5.0213
507	آی	123	104.1768	5.0178
508	ow	122	103.3298	5.0142
508	sa	122	103.3298	5.0142
508	حد	122	103.3298	5.0142
508	نش	122	103.3298	5.0142
508	نل	122	103.3298	5.0142
508	چہ	122	103.3298	5.0142
509	ie	121	102.4829	5.0107
509	ke	121	102.4829	5.0107
510	ic	120	101.6359	5.007
510	io	120	101.6359	5.007
510	وڈ	120	101.6359	5.007
511	wh	119	100.7889	5.0034
512	^u	118	99.942	4.9997
512	لس	118	99.942	4.9997
513	اغ	117	99.095	4.9961
513	عہ	117	99.095	4.9961
514	ؤن	116	98.2481	4.9923
514	زے	116	98.2481	4.9923
514	سف	116	98.2481	4.9923
514	لر	116	98.2481	4.9923
514	مٹ	116	98.2481	4.9923
515	çإ	115	97.4011	4.9886
515	éہ	115	97.4011	4.9886
515	رپ	115	97.4011	4.9886
515	نق	115	97.4011	4.9886
516	rs	114	96.5541	4.9848
516	تخ	114	96.5541	4.9848
516	عے	114	96.5541	4.9848
517	قہ	113	95.7072	4.9809
518	ْ$	111	94.0132	4.9732
519	ut	110	93.1663	4.9693
519	ç$	110	93.1663	4.9693
520	بک	109	92.3193	4.9653
520	فل	109	92.3193	4.9653
521	آ	108	91.4723	4.9613
521	ثا	108	91.4723	4.9613
522	عر	107	90.6254	4.9572
522	لٹ	107	90.6254	4.9572
523	pa	106	89.7784	4.9532
523	ئد	106	89.7784	4.9532
524	آہ	105	88.9314	4.9491
524	رر	105	88.9314	4.9491
525	لق	104	88.0845	4.9449
526	am	103	87.2375	4.9407
526	ce	103	87.2375	4.9407
526	id	103	87.2375	4.9407
526	om	103	87.2375	4.9407
526	سہ	103	87.2375	4.9407
526	ّ$	103	87.2375	4.9407
527	go	102	86.3905	4.9365
527	ia	102	86.3905	4.9365
527	بص	102	86.3905	4.9365
527	ضا	102	86.3905	4.9365
527	غ$	102	86.3905	4.9365
528	إہ	101	85.5436	4.9322
528	ہْ	101	85.5436	4.9322
529	si	100	84.6966	4.9279
529	أ$	100	84.6966	4.9279
529	حر	100	84.6966	4.9279
530	im	99	83.8496	4.9235
530	بح	99	83.8496	4.9235
530	جئ	99	83.8496	4.9235
530	خب	99	83.8496	4.9235
530	زب	99	83.8496	4.9235
530	صی	99	83.8496	4.9235
530	کش	99	83.8496	4.9235
530	ہف	99	83.8496	4.9235
531	f$	98	83.0027	4.9191
531	od	98	83.0027	4.9191
531	pe	98	83.0027	4.9191
532	حل	97	82.1557	4.9146
532	فہ	97	82.1557	4.9146
532	ھپ	97	82.1557	4.9146
533	pt	96	81.3087	4.9101
533	wi	96	81.3087	4.9101
533	دء	96	81.3087	4.9101
534	yp	95	80.4618	4.9056
534	تف	95	80.4618	4.9056
534	شو	95	80.4618	4.9056
535	^ë	94	79.6148	4.901
536	ag	93	78.7678	4.8963
536	ul	93	78.7678	4.8963
536	خہ	93	78.7678	4.8963
536	ہü	93	78.7678	4.8963
537	au	92	77.9209	4.8917
537	oo	92	77.9209	4.8917
537	یخ	92	77.9209	4.8917
538	^ً	91	77.0739	4.8869
538	رگ	91	77.0739	4.8869
538	صف	91	77.0739	4.8869
538	ضح	91	77.0739	4.8869
538	ڑت	91	77.0739	4.8869
539	sh	90	76.2269	4.8821
539	w$	90	76.2269	4.8821
539	عذ	90	76.2269	4.8821
540	^ي	89	75.38	4.8773
540	av	89	75.38	4.8773
540	تص	89	75.38	4.8773
541	ap	88	74.533	4.8723
541	bl	88	74.533	4.8723
541	bn	88	74.533	4.8723
541	eu	88	74.533	4.8723
541	زل	88	74.533	4.8723
541	لز	88	74.533	4.8723
541	ہز	88	74.533	4.8723
542	we	87	73.686	4.8674
542	ٹس	87	73.686	4.8674
542	ھٹ	87	73.686	4.8674
543	fo	86	72.8391	4.8624
543	آم	86	72.8391	4.8624
543	اء	86	72.8391	4.8624
543	زت	86	72.8391	4.8624
544	بق	85	71.9921	4.8573
544	فن	85	71.9921	4.8573
544	چر	85	71.9921	4.8573
545	bo	84	71.1451	4.8521
545	ظی	84	71.1451	4.8521
545	عظ	84	71.1451	4.8521
546	ee	83	70.2982	4.8469
546	je	83	70.2982	4.8469
546	اڈ	83	70.2982	4.8469
546	اے	83	70.2982	4.8469
546	صہ	83	70.2982	4.8469
546	طہ	83	70.2982	4.8469
546	ظت	83	70.2982	4.8469
546	یص	83	70.2982	4.8469
547	mo	82	69.4512	4.8417
547	pr	82	69.4512	4.8417
547	حو	82	69.4512	4.8417
547	رض	82	69.4512	4.8417
547	ى$	82	69.4512	4.8417
547	ھک	82	69.4512	4.8417
