Rank	Bigram	Frequency	Frequency per million	Zipf value
121	הר	3795034	1915.8106	6.2824
122	יק	3752481	1894.329	6.2775
123	ס$	3740574	1888.3181	6.2761
124	ום	3664014	1849.6691	6.2671
125	דע	3613577	1824.2074	6.2611
126	וק	3564345	1799.3541	6.2551
127	כי	3560731	1797.5297	6.2547
128	רת	3513937	1773.9071	6.2489
129	יב	3507705	1770.7611	6.2482
130	^צ	3483179	1758.3799	6.2451
131	זו	3416675	1724.8073	6.2367
132	בא	3378495	1705.5332	6.2319
133	אה	3372725	1702.6204	6.2311
134	תר	3352851	1692.5876	6.2286
135	יך	3321390	1676.7055	6.2245
136	פי	3305722	1668.7959	6.2224
137	קר	3301465	1666.6469	6.2218
138	וצ	3289955	1660.8364	6.2203
139	ט$	3267607	1649.5547	6.2174
140	מא	3258090	1644.7503	6.2161
141	גי	3206453	1618.6829	6.2092
142	ף$	3157751	1594.0972	6.2025
143	עי	3152142	1591.2656	6.2017
144	וה	3141533	1585.91	6.2003
145	וי	3119238	1574.655	6.1972
146	לע	3104795	1567.3639	6.1952
147	הת	3061495	1545.5052	6.1891
148	שמ	3028954	1529.0778	6.1844
149	וכ	2990123	1509.4751	6.1788
150	קי	2964608	1496.5946	6.1751
151	מע	2923234	1475.7082	6.169
152	וח	2915108	1471.606	6.1678
153	סו	2907022	1467.524	6.1666
154	בה	2875765	1451.7449	6.1619
155	פר	2869104	1448.3823	6.1609
156	פו	2856418	1441.9781	6.159
157	ימ	2841407	1434.4003	6.1567
158	שת	2826135	1426.6906	6.1543
159	אם	2804739	1415.8895	6.151
160	בת	2804333	1415.6845	6.151
161	הם	2801538	1414.2736	6.1505
162	אר	2782283	1404.5533	6.1475
163	עם	2781891	1404.3554	6.1475
164	ז$	2780422	1403.6138	6.1472
165	מצ	2773711	1400.2259	6.1462
166	לכ	2759889	1393.2483	6.144
167	עש	2754202	1390.3774	6.1431
168	שר	2749189	1387.8467	6.1423
169	חר	2743872	1385.1626	6.1415
170	אז	2742241	1384.3392	6.1412
171	רג	2719883	1373.0525	6.1377
172	נח	2678000	1351.9091	6.1309
173	הש	2661402	1343.5301	6.1282
174	בס	2661010	1343.3322	6.1282
175	הז	2620357	1322.8097	6.1215
176	יפ	2596358	1310.6945	6.1175
177	שנ	2585720	1305.3242	6.1157
178	דה	2568478	1296.6201	6.1128
179	טי	2557551	1291.104	6.111
180	עת	2552941	1288.7767	6.1102
181	חד	2543599	1284.0607	6.1086
182	לנ	2536521	1280.4876	6.1074
183	צה	2528129	1276.2511	6.1059
184	צי	2512381	1268.3012	6.1032
185	הח	2459657	1241.6851	6.094
186	חנ	2440153	1231.839	6.0906
187	בע	2428384	1225.8978	6.0885
188	כמ	2390095	1206.5687	6.0816
189	צר	2370063	1196.4562	6.0779
190	דב	2336913	1179.7214	6.0718
191	רק	2326989	1174.7115	6.0699
192	ופ	2312200	1167.2458	6.0672
193	יח	2297900	1160.0268	6.0645
194	לח	2276760	1149.3549	6.0605
195	בד	2274747	1148.3387	6.0601
196	כש	2269096	1145.486	6.059
197	מד	2266733	1144.2931	6.0585
198	הכ	2264216	1143.0225	6.0581
199	קש	2258490	1140.1319	6.057
200	וע	2256946	1139.3524	6.0567
201	סד	2245044	1133.344	6.0544
202	פה	2223043	1122.2375	6.0501
203	לב	2222108	1121.7655	6.0499
204	מנ	2218397	1119.8921	6.0492
205	לד	2201295	1111.2587	6.0458
206	תך	2195038	1108.1	6.0446
207	צו	2191789	1106.4598	6.0439
208	תח	2183282	1102.1653	6.0422
209	חת	2175365	1098.1687	6.0407
210	רב	2165001	1092.9367	6.0386
211	כא	2161204	1091.0199	6.0378
212	לת	2155943	1088.364	6.0368
213	יס	2143065	1081.863	6.0342
214	וס	2103104	1061.6898	6.026
215	מס	2101767	1061.0149	6.0257
216	בח	2084256	1052.175	6.0221
217	יע	2084239	1052.1664	6.0221
218	ג$	2080068	1050.0608	6.0212
219	אן	2079263	1049.6544	6.021
220	טר	2039210	1029.4348	6.0126
221	לש	2017700	1018.5761	6.008
222	נש	2004943	1012.1362	6.0052
223	וט	2003892	1011.6056	6.005
224	ער	1996875	1008.0633	6.0035
225	מק	1977433	998.2485	5.9992
226	פש	1975362	997.2031	5.9988
227	הג	1967907	993.4396	5.9971
228	לפ	1941495	980.1063	5.9913
229	מח	1930428	974.5195	5.9888
230	לק	1928666	973.63	5.9884
231	במ	1912863	965.6523	5.9848
232	עב	1899431	958.8715	5.9818
233	אש	1867936	942.9722	5.9745
234	ספ	1850613	934.2272	5.9705
235	נס	1824173	920.8798	5.9642
236	הנ	1794882	906.0931	5.9572
237	כנ	1784056	900.6279	5.9545
238	וג	1783316	900.2543	5.9544
239	לל	1777057	897.0947	5.9528
240	תק	1764500	890.7556	5.9498
241	מכ	1764292	890.6506	5.9497
242	הע	1762442	889.7167	5.9493
243	זא	1755624	886.2748	5.9476
244	נת	1743820	880.3159	5.9446
245	ג'	1739922	878.3481	5.9437
246	ממ	1725681	871.159	5.9401
247	גו	1721959	869.2801	5.9392
248	עד	1694041	855.1865	5.9321
249	הס	1693040	854.6812	5.9318
250	בש	1663146	839.5901	5.9241
251	הפ	1653542	834.7418	5.9216
252	אד	1653464	834.7024	5.9215
253	חש	1634715	825.2375	5.9166
254	גע	1610554	813.0405	5.9101
255	צא	1597705	806.5541	5.9066
256	בט	1587660	801.4832	5.9039
257	בק	1579757	797.4936	5.9017
258	תם	1575424	795.3062	5.9005
259	הל	1575072	795.1285	5.9004
260	זר	1554618	784.8029	5.8948
261	תנ	1552334	783.6499	5.8941
262	חל	1551081	783.0174	5.8938
263	בכ	1546637	780.7739	5.8925
264	יט	1535364	775.0831	5.8893
265	וז	1529745	772.2465	5.8878
266	פנ	1527543	771.1349	5.8871
267	מן	1515624	765.1179	5.8837
268	בנ	1512919	763.7524	5.883
269	לם	1506194	760.3575	5.881
270	הד	1505604	760.0596	5.8808
271	כב	1495999	755.2108	5.8781
272	מב	1489494	751.927	5.8762
273	תמ	1485435	749.8779	5.875
274	כה	1477193	745.7172	5.8726
275	עז	1473561	743.8837	5.8715
276	חב	1449046	731.508	5.8642
277	חז	1432953	723.3839	5.8594
278	הק	1412731	713.1754	5.8532
279	כת	1400289	706.8945	5.8494
280	ץ$	1396342	704.9019	5.8481
281	תכ	1378773	696.0328	5.8426
282	עצ	1377637	695.4593	5.8423
283	בב	1371307	692.2638	5.8403
284	גר	1365085	689.1228	5.8383
285	שם	1351325	682.1764	5.8339
286	נכ	1345638	679.3055	5.8321
287	זי	1331365	672.1002	5.8274
288	זמ	1327918	670.3601	5.8263
289	פע	1319911	666.318	5.8237
290	מל	1314437	663.5546	5.8219
291	לר	1306494	659.5448	5.8192
292	הצ	1292800	652.6318	5.8147
293	חה	1270979	641.6161	5.8073
294	פת	1270514	641.3814	5.8071
295	כר	1270433	641.3405	5.8071
296	נר	1262743	637.4584	5.8045
297	גל	1251641	631.8539	5.8006
298	קד	1247161	629.5923	5.7991
299	עכ	1226912	619.3702	5.792
300	כך	1225324	618.5686	5.7914
301	שע	1217733	614.7365	5.7887
302	רצ	1216111	613.9177	5.7881
303	אפ	1205312	608.4661	5.7842
304	גב	1199600	605.5826	5.7822
305	סת	1198318	604.9354	5.7817
306	תע	1183037	597.2212	5.7761
307	מפ	1175662	593.4982	5.7734
308	כד	1165273	588.2536	5.7696
309	יצ	1159906	585.5442	5.7676
310	רד	1137924	574.4473	5.7593
311	יז	1132475	571.6965	5.7572
312	קה	1131868	571.3901	5.7569
313	נג	1126423	568.6413	5.7548
314	רך	1110351	560.5279	5.7486
315	הה	1082337	546.3858	5.7375
316	סט	1075688	543.0293	5.7348
317	פס	1068162	539.23	5.7318
318	מז	1066535	538.4086	5.7311
319	קל	1050859	530.4951	5.7247
320	תפ	1044060	527.0628	5.7219
321	רח	1040426	525.2283	5.7203
322	כם	1028796	519.3572	5.7155
323	לג	1018294	514.0556	5.711
324	קב	1016216	513.0066	5.7101
325	מט	981478	495.4701	5.695
326	נד	979550	494.4968	5.6942
327	שכ	978721	494.0783	5.6938
328	גד	978495	493.9643	5.6937
329	יג	973540	491.4629	5.6915
330	עה	968947	489.1442	5.6894
331	דם	966782	488.0513	5.6885
332	חמ	966052	487.6828	5.6881
333	טע	963793	486.5424	5.6871
334	פל	954630	481.9167	5.683
335	קח	954427	481.8142	5.6829
336	לט	949399	479.276	5.6806
337	רט	947128	478.1295	5.6795
338	צל	943896	476.498	5.6781
339	קט	938281	473.6634	5.6755
340	נק	933880	471.4417	5.6734
341	בן	933721	471.3614	5.6734
342	שק	927096	468.017	5.6703
343	שח	921273	465.0774	5.6675
344	לס	921262	465.0719	5.6675
345	תא	910212	459.4936	5.6623
346	גם	908472	458.6152	5.6614
347	רכ	900186	454.4323	5.6575
348	וף	899085	453.8765	5.6569
349	צט	886334	447.4395	5.6507
350	חק	884244	446.3844	5.6497
351	דת	882119	445.3117	5.6487
352	נע	878543	443.5064	5.6469
353	תן	876363	442.4059	5.6458
354	ענ	867379	437.8706	5.6413
355	שפ	849048	428.6168	5.6321
356	תת	842261	425.1905	5.6286
357	דא	838325	423.2036	5.6265
358	נא	828469	418.2281	5.6214
359	רנ	826351	417.1589	5.6203
360	סק	823763	415.8524	5.6189
361	צמ	822736	415.3339	5.6184
362	שז	809295	408.5486	5.6112
363	פח	805157	406.4597	5.609
364	נט	798662	403.1809	5.6055
365	אס	791269	399.4487	5.6015
366	עמ	788937	398.2715	5.6002
367	תב	782930	395.239	5.5969
368	וך	776658	392.0728	5.5934
369	תש	755948	381.618	5.5816
370	תג	753764	380.5155	5.5804
371	זל	750394	378.8142	5.5784
372	רש	748439	377.8273	5.5773
373	מג	742022	374.5879	5.5736
374	קצ	717885	362.403	5.5592
375	רע	714471	360.6795	5.5571
376	צב	709692	358.267	5.5542
377	דש	707991	357.4083	5.5532
378	צת	707680	357.2513	5.553
379	אג	704411	355.6011	5.551
380	בג	704072	355.4299	5.5508
381	סל	702552	354.6626	5.5498
382	פג	699180	352.9603	5.5477
383	סה	695148	350.9249	5.5452
384	סר	670521	338.4927	5.5295
385	טה	669842	338.1499	5.5291
386	דק	669534	337.9944	5.5289
387	בז	663803	335.1013	5.5252
388	לצ	662858	334.6242	5.5246
389	קס	662082	334.2325	5.524
390	'י	661285	333.8302	5.5235
391	רס	658566	332.4576	5.5217
392	הט	654334	330.3212	5.5189
393	צע	651703	328.993	5.5172
394	דל	642383	324.2881	5.5109
395	צח	637136	321.6393	5.5074
396	פק	636889	321.5146	5.5072
397	לז	633097	319.6003	5.5046
398	טח	615224	310.5776	5.4922
399	'ו	614568	310.2465	5.4917
400	רמ	608110	306.9863	5.4871
401	טל	600565	303.1775	5.4817
402	גנ	593110	299.414	5.4763
403	כס	591178	298.4387	5.4749
404	אק	590138	297.9137	5.4741
405	אכ	587827	296.7471	5.4724
406	נמ	583697	294.6622	5.4693
407	וץ	583664	294.6455	5.4693
408	מך	583285	294.4542	5.469
409	חכ	582772	294.1952	5.4686
410	אף	580515	293.0558	5.467
411	דמ	577174	291.3692	5.4644
412	קנ	570178	287.8375	5.4591
413	גש	569482	287.4861	5.4586
414	סב	563687	284.5607	5.4542
415	קת	562721	284.073	5.4534
416	נפ	562701	284.063	5.4534
417	בפ	544870	275.0615	5.4394
418	צ'	530325	267.7189	5.4277
419	פט	528353	266.7234	5.4261
420	רל	523898	264.4744	5.4224
421	תל	521768	263.3991	5.4206
422	שט	503656	254.2558	5.4053
423	גמ	497004	250.8978	5.3995
424	כז	488567	246.6386	5.3921
425	זק	485034	244.8551	5.3889
426	רפ	482014	243.3305	5.3862
427	סמ	479496	242.0594	5.3839
428	נצ	472252	238.4025	5.3773
429	פא	468886	236.7032	5.3742
430	כפ	465534	235.0111	5.3711
431	חס	457233	230.8206	5.3633
432	קפ	454215	229.297	5.3604
433	סף	447403	225.8582	5.3538
434	בצ	447149	225.7299	5.3536
435	קא	442210	223.2366	5.3488
436	שג	440997	222.6243	5.3476
437	יף	440330	222.2876	5.3469
438	זכ	429783	216.9632	5.3364
439	טנ	426982	215.5492	5.3335
440	עס	419800	211.9236	5.3262
441	שש	415521	209.7635	5.3217
442	גן	415041	209.5212	5.3212
443	טן	408555	206.2469	5.3144
444	תס	407312	205.6194	5.3131
445	זב	400786	202.325	5.306
446	אט	393828	198.8124	5.2984
447	טב	390826	197.2969	5.2951
448	כח	387679	195.7083	5.2916
449	רר	387538	195.6371	5.2915
450	נל	377130	190.3829	5.2796
451	חפ	373637	188.6196	5.2756
452	תד	371755	187.6695	5.2734
453	אצ	364468	183.9909	5.2648
454	ננ	360890	182.1846	5.2605
455	סכ	354140	178.7771	5.2523
456	נב	353148	178.2763	5.2511
457	צד	350487	176.933	5.2478
458	דנ	350401	176.8896	5.2477
459	צפ	350295	176.8361	5.2476
460	ככ	333895	168.557	5.2267
461	סנ	313237	158.1284	5.199
462	זד	305158	154.05	5.1877
463	סע	298801	150.8408	5.1785
464	עק	295297	149.072	5.1734
465	טפ	294229	148.5328	5.1718
466	'$	293325	148.0764	5.1705
467	עט	287315	145.0425	5.1615
468	סא	287122	144.945	5.1612
469	הן	286639	144.7012	5.1605
470	שד	280564	141.6344	5.1512
471	י-	280229	141.4653	5.1506
472	סג	279886	141.2922	5.1501
473	^'	278216	140.4491	5.1475
474	ל-	276845	139.757	5.1454
475	מ$	273251	137.9427	5.1397
476	גת	270636	136.6226	5.1355
477	טא	265343	133.9506	5.1269
478	חצ	265163	133.8597	5.1266
479	רן	261880	132.2024	5.1212
480	דח	258410	130.4506	5.1154
481	תז	255441	128.9518	5.1104
482	'א	252359	127.396	5.1052
483	בך	252012	127.2208	5.1046
484	גה	248831	125.615	5.099
485	פצ	248250	125.3217	5.098
486	גא	246827	124.6033	5.0955
487	שך	243497	122.9223	5.0896
488	דד	240591	121.4552	5.0844
489	קן	239222	120.7641	5.0819
490	תצ	236365	119.3219	5.0767
491	פן	235750	119.0114	5.0756
492	אע	232333	117.2864	5.0692
493	-א	227236	114.7134	5.0596
494	'ר	226955	114.5715	5.0591
495	יץ	223695	112.9258	5.0528
496	אך	218794	110.4517	5.0432
497	'ק	216727	109.4082	5.039
498	'ה	213407	107.7322	5.0323
499	נז	211055	106.5449	5.0275
500	כע	207425	104.7124	5.02
501	רם	204290	103.1298	5.0134
502	רף	202853	102.4043	5.0103
503	נך	201475	101.7087	5.0074
504	דפ	198358	100.1352	5.0006
505	פ$	192641	97.2491	4.9879
506	חם	191927	96.8887	4.9863
507	טת	188455	95.1359	4.9783
508	-כ	183378	92.573	4.9665
509	קמ	177303	89.5062	4.9519
510	-ה	173587	87.6303	4.9427
511	נן	169841	85.7392	4.9332
512	ען	167417	84.5155	4.9269
513	דן	165564	83.5801	4.9221
514	דג	165384	83.4892	4.9216
515	e$	164852	83.2207	4.9202
516	חן	162458	82.0121	4.9139
517	שן	160350	80.948	4.9082
518	s$	159561	80.5497	4.9061
519	גז	157371	79.4441	4.9001
520	ר'	154491	77.9902	4.892
521	רץ	154308	77.8978	4.8915
522	רז	152522	76.9962	4.8865
523	לן	150382	75.9159	4.8803
524	לף	148643	75.038	4.8753
525	חט	147865	74.6453	4.873
526	ת'	145966	73.6866	4.8674
527	קע	145656	73.5301	4.8665
528	עג	138586	69.961	4.8449
529	'ל	138327	69.8303	4.844
530	ת-	137987	69.6587	4.843
531	סח	135362	68.3335	4.8346
532	חג	133864	67.5773	4.8298
533	טמ	129529	65.3889	4.8155
534	טס	127641	64.4358	4.8091
535	-י	127498	64.3636	4.8086
536	סם	126534	63.8769	4.8053
537	מם	124586	62.8936	4.7986
538	ו-	122107	61.6421	4.7899
539	תף	121469	61.32	4.7876
540	זע	114134	57.6172	4.7606
541	נם	113532	57.3133	4.7583
542	ן-	109498	55.2768	4.7425
543	'נ	106686	53.8573	4.7312
544	-מ	106245	53.6346	4.7294
545	שס	105222	53.1182	4.7252
546	זנ	105126	53.0698	4.7248
547	דס	104747	52.8784	4.7233
548	t$	104646	52.8274	4.7229
549	פך	104319	52.6624	4.7215
550	שצ	103728	52.364	4.719
551	כ$	103515	52.2565	4.7181
552	^s	101349	51.163	4.709
553	פכ	101036	51.005	4.7076
554	דך	100871	50.9217	4.7069
555	'ס	100840	50.9061	4.7068
556	טק	99087	50.0211	4.6992
557	סס	98276	49.6117	4.6956
558	צצ	98131	49.5385	4.6949
559	^t	97762	49.3523	4.6933
560	ה-	95688	48.3053	4.684
561	חץ	94916	47.9155	4.6805
562	ר-	94017	47.4617	4.6763
563	n$	92073	46.4803	4.6673
564	צנ	89657	45.2607	4.6557
565	פד	88447	44.6499	4.6498
566	^a	87036	43.9375	4.6428
567	אא	86413	43.623	4.6397
568	קק	83453	42.1288	4.6246
569	in	83264	42.0334	4.6236
570	a$	83194	41.998	4.6232
571	er	83112	41.9566	4.6228
572	r$	83015	41.9077	4.6223
573	an	81206	40.9944	4.6127
574	צץ	79939	40.3548	4.6059
575	טט	78485	39.6208	4.5979
576	-פ	77773	39.2614	4.594
577	^c	77366	39.0559	4.5917
578	-ב	76316	38.5259	4.5858
579	סן	75215	37.9701	4.5794
580	^m	74963	37.8429	4.578
581	ף-	74241	37.4784	4.5738
582	גס	73937	37.3249	4.572
583	עץ	73194	36.9498	4.5676
584	צם	72632	36.6661	4.5643
585	גג	71346	36.0169	4.5565
586	on	70520	35.5999	4.5514
587	re	70488	35.5838	4.5513
588	^d	67569	34.1102	4.5329
589	^f	66565	33.6034	4.5264
590	d$	66559	33.6003	4.5263
591	^i	65690	33.1617	4.5206
592	-ס	63916	32.2661	4.5087
593	זן	63884	32.2499	4.5085
594	y$	63622	32.1177	4.5067
595	'מ	63077	31.8426	4.503
596	or	62786	31.6957	4.501
597	טש	62453	31.5275	4.4987
598	מץ	62345	31.473	4.4979
599	דכ	62030	31.314	4.4957
600	קף	61752	31.1737	4.4938
601	^ם	61658	31.1262	4.4931
602	i$	61533	31.0631	4.4922
603	o$	61464	31.0283	4.4918
604	he	61432	31.0121	4.4915
605	su	60712	30.6487	4.4864
606	גט	60408	30.4952	4.4842
607	th	60091	30.3352	4.4819
608	שף	59166	29.8682	4.4752
609	^b	58840	29.7036	4.4728
610	צג	57619	29.0872	4.4637
611	טכ	57163	28.857	4.4603
612	דף	56823	28.6854	4.4577
613	ub	56158	28.3497	4.4525
614	זת	54662	27.5945	4.4408
615	ם-	54190	27.3562	4.4371
616	-ד	53941	27.2305	4.4351
617	^h	53927	27.2235	4.4349
618	^l	53487	27.0013	4.4314
619	^g	53427	26.971	4.4309
620	פפ	53005	26.758	4.4275
621	ar	51731	26.1149	4.4169
622	סך	51663	26.0805	4.4163
623	טד	50947	25.7191	4.4103
624	תט	50443	25.4647	4.4059
625	חא	49391	24.9336	4.3968
626	ז'	49134	24.8038	4.3945
627	פץ	48772	24.6211	4.3913
628	^w	48204	24.3344	4.3862
629	-ק	48050	24.2566	4.3848
630	לץ	47999	24.2309	4.3844
631	bs	47711	24.0855	4.3818
632	-ל	47624	24.0416	4.381
633	-ע	47604	24.0315	4.3808
634	םא	47480	23.9689	4.3796
635	^e	45983	23.2132	4.3657
636	l$	45191	22.8133	4.3582
637	-ו	45011	22.7225	4.3565
638	it	44704	22.5675	4.3535
639	ב'	44294	22.3605	4.3495
640	ou	43837	22.1298	4.345
641	ha	43431	21.9249	4.3409
642	חח	42892	21.6528	4.3355
643	en	42882	21.6477	4.3354
644	ff	42638	21.5245	4.3329
645	א-	42131	21.2686	4.3277
646	חף	41866	21.1348	4.325
647	me	41468	20.9339	4.3209
648	^r	41332	20.8652	4.3194
649	ra	41280	20.839	4.3189
650	-ש	40884	20.6391	4.3147
651	^o	40882	20.6381	4.3147
652	st	40314	20.3513	4.3086
653	^q	40294	20.3412	4.3084
654	םה	40167	20.2771	4.307
655	זז	39961	20.1731	4.3048
656	to	39936	20.1605	4.3045
657	h$	39888	20.1363	4.304
658	עפ	39820	20.1019	4.3032
659	^p	39813	20.0984	4.3032
660	at	39798	20.0908	4.303
661	^n	39776	20.0797	4.3028
662	al	39619	20.0005	4.301
663	פז	39547	19.9641	4.3002
664	טג	39471	19.9258	4.2994
665	חך	39240	19.8092	4.2969
666	ng	39164	19.7708	4.296
667	ב-	38722	19.5477	4.2911
668	םל	38625	19.4987	4.29
669	-ר	38492	19.4315	4.2885
670	טף	38273	19.321	4.286
671	te	38132	19.2498	4.2844
672	ma	38125	19.2463	4.2843
673	-ג	37941	19.1534	4.2822
674	la	37927	19.1463	4.2821
675	-ח	37611	18.9868	4.2785
676	פף	36954	18.6551	4.2708
677	m$	36625	18.489	4.2669
678	-ז	36518	18.435	4.2656
679	co	36516	18.434	4.2656
680	nt	36493	18.4224	4.2653
681	le	36466	18.4088	4.265
682	םי	36347	18.3487	4.2636
683	קג	36345	18.3477	4.2636
684	ri	35995	18.171	4.2594
685	ןא	35939	18.1427	4.2587
686	lo	35870	18.1079	4.2579
687	el	35341	17.8409	4.2514
688	ץ'	35327	17.8338	4.2512
689	-ט	35230	17.7848	4.25
690	צן	34829	17.5824	4.2451
691	es	34804	17.5698	4.2448
692	g$	34582	17.4577	4.242
693	קם	34522	17.4274	4.2412
694	qs	34184	17.2568	4.237
695	sh	34166	17.2477	4.2367
696	is	33687	17.0059	4.2306
697	כף	33464	16.8933	4.2277
698	^y	33126	16.7227	4.2233
699	^ן	33033	16.6757	4.2221
700	ne	32817	16.5667	4.2192
701	ta	32587	16.4506	4.2162
702	גפ	32565	16.4395	4.2159
703	'פ	32504	16.4087	4.2151
704	ll	32380	16.3461	4.2134
705	ro	32107	16.2083	4.2097
706	זג	31929	16.1184	4.2073
707	ד-	31119	15.7095	4.1962
708	'ב	30704	15.5	4.1903
709	as	30582	15.4384	4.1886
710	li	30432	15.3627	4.1865
711	ch	30209	15.2501	4.1833
712	hi	30112	15.2012	4.1819
713	k$	30014	15.1517	4.1805
714	ve	29212	14.7468	4.1687
715	se	29048	14.664	4.1663
716	nd	28948	14.6135	4.1648
717	-נ	28808	14.5429	4.1627
718	ס-	28801	14.5393	4.1625
719	נץ	28754	14.5156	4.1618
720	ךל	28445	14.3596	4.1571
721	c$	28409	14.3414	4.1566
722	ni	28385	14.3293	4.1562
723	נ$	28071	14.1708	4.1514
724	os	28044	14.1572	4.151
725	םש	27586	13.926	4.1438
726	ol	27344	13.8038	4.14
727	ea	27233	13.7478	4.1382
728	צ$	26793	13.5257	4.1312
729	tr	26748	13.5029	4.1304
730	de	26489	13.3722	4.1262
731	ק'	26131	13.1915	4.1203
732	טם	26104	13.1778	4.1198
733	קז	26081	13.1662	4.1195
734	ca	25941	13.0955	4.1171
735	ti	25833	13.041	4.1153
736	no	25365	12.8048	4.1074
737	^k	25259	12.7513	4.1056
738	זם	24882	12.5609	4.099
739	oo	24852	12.5458	4.0985
740	fo	24780	12.5094	4.0972
741	ג-	24681	12.4595	4.0955
742	u$	24647	12.4423	4.0949
743	be	24621	12.4292	4.0944
